state_index,county_name,d_percent,d_total,r_percent,r_total,o_percent,o_total
29,Howell,33.7,5736,64.5,10982,1.8,311
29,Iron,50.1,2213,47.3,2090,2.5,111
29,Jackson,62.1,210824,36.8,124687,1.1,3755
29,Jasper,32.6,15730,65.7,31667,1.7,822
29,Jefferson,50.4,53467,47.9,50804,1.7,1779
29,Johnson,42.9,9480,55.2,12183,1.9,417
29,Knox,37.4,759,59.7,1212,2.9,58
29,Laclede,31.9,5218,66.4,10875,1.7,286
29,Lafayette,41.6,6902,56.9,9442,1.5,256
29,Lawrence,30.5,5097,67.5,11263,1.9,325
29,Lewis,40.8,1837,57.6,2594,1.6,71
29,Lincoln,43.3,10234,54.7,12924,2.0,461
29,Linn,44.5,2638,52.9,3140,2.6,153
29,Livingston,37.2,2435,60.9,3993,1.9,124
29,McDonald,30.2,2454,67.6,5499,2.2,182
29,Macon,37.2,2784,61.4,4586,1.4,104
29,Madison,40.6,2042,57.6,2897,1.8,89
29,Maries,35.1,1599,62.6,2853,2.3,107
29,Marion,37.5,4703,61.4,7705,1.2,145
29,Mercer,29.7,519,66.9,1169,3.4,60
29,Miller,30.7,3553,67.4,7797,1.8,213
29,Mississippi,42.0,2247,56.6,3034,1.4,75
29,Moniteau,31.3,2084,67.0,4467,1.7,114
29,Monroe,39.5,1703,58.7,2533,1.8,78
29,Montgomery,40.1,2347,58.5,3428,1.4,81
29,Morgan,39.0,3565,59.6,5451,1.5,133
29,New Madrid,41.6,3370,56.8,4593,1.6,129
29,Newton,29.3,7450,69.4,17637,1.3,319
29,Nodaway,44.0,4493,54.5,5568,1.5,158
29,Oregon,39.4,1811,57.8,2652,2.8,128
29,Osage,26.9,1907,71.5,5062,1.6,110
29,Ozark,35.4,1661,62.3,2918,2.3,107
29,Pemiscot,43.0,3029,56.1,3954,0.9,64
29,Perry,34.8,3005,63.9,5527,1.3,115
29,Pettis,38.0,6932,60.3,11018,1.7,315
29,Phelps,37.9,7394,60.0,11706,2.2,424
29,Pike,44.1,3487,54.0,4268,1.9,153
29,Platte,46.0,21459,52.4,24460,1.5,721
29,Polk,33.2,4553,65.4,8956,1.4,188
29,Pulaski,35.0,5249,63.7,9552,1.3,199
29,Putnam,29.7,695,68.0,1591,2.3,53
29,Ralls,40.1,2041,58.8,2987,1.1,56
29,Randolph,37.4,3984,60.6,6457,2.0,215
29,Ray,47.4,5241,50.6,5593,2.0,219
29,Reynolds,43.1,1418,54.2,1782,2.6,87
29,Ripley,33.5,1795,63.5,3407,3.0,161
29,St. Charles,44.6,84183,54.3,102550,1.2,2224
29,St. Clair,37.8,1886,59.8,2981,2.4,121
29,Ste. Genevieve,56.4,4979,42.3,3732,1.3,114
29,St. Francois,47.0,11540,51.6,12660,1.4,350
29,St. Louis,59.5,333123,39.6,221705,0.9,5026
29,Saline,47.8,4712,50.4,4962,1.8,174
29,Schuyler,39.1,775,57.4,1139,3.5,69
29,Scotland,37.8,793,59.5,1249,2.7,56
29,Scott,34.6,6258,63.9,11563,1.4,261
29,Shannon,42.7,1637,54.1,2075,3.3,126
29,Shelby,33.6,1114,65.3,2166,1.1,36
29,Stoddard,29.4,3899,69.2,9172,1.4,191
29,Stone,30.6,5029,67.8,11147,1.6,269
29,Sullivan,40.9,1173,56.0,1607,3.1,89
29,Taney,30.7,6683,67.8,14736,1.5,322
29,Texas,31.4,3410,66.5,7215,2.1,226
29,Vernon,38.1,3381,60.1,5334,1.8,163
29,Warren,43.0,6705,55.7,8675,1.3,196
29,Washington,49.0,4711,48.9,4706,2.0,197
29,Wayne,36.4,2243,61.5,3784,2.1,127
29,Webster,34.8,5685,63.8,10431,1.5,240
29,Worth,36.4,427,60.2,707,3.4,40
29,Wright,30.0,2557,67.9,5784,2.0,173
29,St. Louis,83.5,132925,15.5,24662,1.0,1517
30,Beaverhead,33.9,1617,63.2,3008,2.9,138
30,Big Horn,67.4,3516,31.2,1628,1.4,75
30,Blaine,58.2,1702,38.9,1139,2.9,85
30,Broadwater,30.5,857,66.8,1875,2.7,75
30,Carbon,42.5,2443,54.1,3108,3.5,199
30,Carter,15.4,111,79.4,573,5.3,38
30,Cascade,49.9,17664,47.6,16857,2.5,875
30,Chouteau,39.2,1122,57.1,1634,3.7,105
30,Custer,41.6,2267,55.9,3047,2.5,138
30,Daniels,32.0,343,64.7,694,3.4,36
30,Dawson,35.8,1593,59.4,2639,4.8,212
30,Deer Lodge,67.0,3402,29.6,1502,3.4,170
30,Fallon,22.2,318,74.2,1064,3.6,51
30,Fergus,31.0,1933,65.9,4108,3.1,191
30,Flathead,36.9,16138,58.4,25559,4.7,2047
30,Gallatin,50.1,24205,46.8,22578,3.1,1489
30,Garfield,15.1,110,82.3,598,2.6,19
30,Glacier,68.9,3423,29.2,1451,2.0,97
30,Golden Valley,25.2,124,69.7,343,5.1,25
30,Granite,35.0,601,59.0,1013,6.1,104
30,Hill,54.3,3596,42.1,2787,3.7,242
30,Jefferson,40.7,2582,55.8,3538,3.5,221
30,Judith Basin,32.1,397,64.8,801,3.1,38
30,Lake,48.5,6766,46.6,6498,5.0,692
30,Lewis and Clark,51.8,17114,45.3,14966,2.9,949
30,Liberty,36.7,367,59.3,594,4.0,40
30,Lincoln,32.8,3025,61.8,5704,5.4,498
30,McCone,29.4,321,66.5,726,4.0,44
30,Madison,35.2,1607,61.8,2822,3.0,139
30,Meagher,30.8,298,64.6,624,4.6,44
30,Mineral,42.3,845,52.7,1053,5.0,99
30,Missoula,61.6,36531,35.0,20743,3.4,2003
30,Musselshell,27.6,636,68.6,1581,3.9,89
30,Park,46.9,4173,49.2,4376,3.9,349
30,Petroleum,22.7,68,75.7,227,1.7,5
30,Phillips,30.1,638,67.0,1423,2.9,62
30,Pondera,42.4,1223,55.0,1588,2.6,74
30,Powder River,20.0,208,77.3,802,2.7,28
30,Powell,36.3,1021,59.8,1683,3.9,110
30,Prairie,28.7,211,68.4,503,2.9,21
30,Ravalli,38.0,8400,58.8,13002,3.2,699
30,Richland,26.6,1203,70.5,3184,2.9,129
30,Roosevelt,61.7,2564,35.5,1473,2.8,116
30,Rosebud,50.4,1919,46.4,1768,3.2,123
30,Sanders,33.6,1970,60.7,3563,5.7,335
30,Sheridan,47.5,953,49.2,987,3.3,66
30,Silver Bow,68.5,11676,28.3,4818,3.2,548
30,Stillwater,32.4,1512,64.1,2991,3.5,164
30,Sweet Grass,26.0,541,71.7,1494,2.3,48
30,Teton,39.5,1294,57.3,1874,3.2,104
30,Toole,34.7,737,62.1,1317,3.2,67
30,Treasure,32.1,156,64.6,314,3.3,16
30,Valley,42.1,1645,54.2,2121,3.7,145
30,Wheatland,29.4,289,66.8,657,3.8,37
30,Wibaux,25.9,146,67.3,379,6.7,38
30,Yellowstone,45.3,32038,51.6,36483,3.1,2158
31,Adams,35.5,4685,62.5,8252,2.1,273
31,Antelope,23.8,757,74.8,2383,1.4,45
31,Arthur,14.8,39,82.5,217,2.7,7
31,Banner,14.9,62,83.7,348,1.4,6
31,Blaine,13.6,43,84.2,266,2.2,7
31,Boone,26.2,742,72.0,2042,1.8,52
31,Box Butte,37.9,1886,58.9,2932,3.2,161
31,Boyd,22.5,250,75.6,839,1.9,21
31,Brown,19.8,311,77.1,1208,3.1,48
31,Buffalo,30.4,5867,67.9,13097,1.7,329
31,Burt,41.7,1413,56.3,1907,2.0,67
31,Butler,31.0,1190,66.6,2557,2.4,92
31,Cass,39.2,4753,58.7,7120,2.1,249
31,Cedar,28.5,1190,69.8,2912,1.7,72
31,Chase,18.5,341,80.1,1477,1.4,26
31,Cherry,19.6,599,77.1,2360,3.3,100
31,Cheyenne,24.2,1173,73.8,3572,1.9,94
31,Clay,25.7,780,71.8,2177,2.5,76
31,Colfax,35.1,1125,63.0,2018,1.9,60
31,Cuming,31.2,1274,66.8,2732,2.0,81
31,Custer,21.4,1192,77.1,4301,1.5,85
31,Dakota,46.8,2994,51.5,3292,1.7,110
31,Dawes,34.0,1285,62.9,2376,3.0,114
31,Dawson,30.0,2399,68.4,5460,1.6,127
31,Deuel,24.5,243,73.7,732,1.8,18
31,Dixon,33.9,946,63.9,1785,2.3,63
31,Dodge,43.0,6689,55.0,8557,2.0,304
31,Douglas,51.5,116810,46.9,106291,1.6,3600
31,Dundy,21.4,218,76.8,783,1.8,18
31,Fillmore,32.6,962,64.9,1913,2.4,72
31,Franklin,28.5,442,69.5,1079,2.0,31
31,Frontier,24.9,349,73.6,1034,1.5,21
31,Furnas,23.9,556,74.1,1725,2.0,47
31,Gage,44.0,4473,53.5,5435,2.5,252
31,Garden,24.9,283,74.2,844,1.0,11
31,Garfield,20.6,212,77.7,800,1.7,18
31,Gosper,24.8,260,74.0,776,1.1,12
31,Grant,11.2,41,86.6,318,2.2,8
31,Greeley,38.2,458,59.6,715,2.2,26
31,Hall,36.9,7855,61.0,12977,2.1,439
31,Hamilton,27.8,1332,70.6,3389,1.6,78
31,Harlan,22.8,402,75.3,1329,2.0,35
31,Hayes,15.4,85,83.4,461,1.3,7
31,Hitchcock,25.1,346,72.6,1001,2.3,32
31,Holt,21.9,1089,75.3,3746,2.8,139
31,Hooker,17.1,75,81.1,355,1.8,8
31,Howard,36.1,1083,61.6,1847,2.2,66
31,Jefferson,41.1,1520,56.9,2103,2.0,74
31,Johnson,43.3,914,54.1,1142,2.6,54
31,Kearney,27.8,876,70.6,2224,1.6,50
31,Keith,24.5,974,74.1,2942,1.3,52
31,Keya Paha,21.6,115,76.7,409,1.7,9
31,Kimball,24.2,439,74.3,1346,1.4,26
31,Knox,30.7,1255,66.8,2728,2.5,101
31,Lancaster,51.6,65734,46.6,59398,1.8,2358
31,Lincoln,31.0,5046,66.5,10817,2.5,414
31,Logan,19.5,81,78.6,327,1.9,8
31,Loup,21.9,86,76.8,302,1.3,5
31,McPherson,15.4,45,81.9,240,2.7,8
31,Madison,29.5,4142,68.7,9655,1.8,248
31,Merrick,28.7,986,69.2,2375,2.0,70
31,Morrill,23.7,557,73.4,1725,2.9,69
31,Nance,32.2,549,65.4,1116,2.5,42
31,Nemaha,35.7,1240,61.4,2134,2.9,100
31,Nuckolls,29.6,657,67.4,1498,3.0,66
31,Otoe,41.1,2915,56.9,4033,2.0,144
31,Pawnee,34.9,483,62.1,859,3.0,42
31,Perkins,21.8,310,76.9,1092,1.3,18
31,Phelps,23.5,1050,75.1,3360,1.4,63
31,Pierce,24.3,783,73.9,2385,1.8,58
31,Platte,28.3,3796,69.8,9373,1.9,251
31,Polk,26.3,668,71.6,1822,2.1,53
31,Red Willow,24.1,1216,74.0,3735,1.8,93
31,Richardson,38.1,1513,59.0,2342,2.8,113
31,Rock,17.4,139,79.9,640,2.7,22
31,Saline,50.9,2674,46.4,2434,2.7,143
31,Sarpy,41.2,28010,57.1,38816,1.8,1196
31,Saunders,36.9,3767,60.6,6188,2.5,257
31,Scotts Bluff,32.2,4745,65.9,9708,1.9,277
31,Seward,35.9,2703,61.7,4647,2.4,179
31,Sheridan,18.4,454,78.8,1941,2.7,67
31,Sherman,37.2,585,60.4,950,2.4,37
31,Sioux,16.0,117,82.4,603,1.6,12
31,Stanton,26.6,664,71.4,1781,2.0,50
31,Thayer,32.3,860,65.8,1749,1.9,50
31,Thomas,13.1,51,84.9,331,2.1,8
31,Thurston,52.7,1120,45.7,972,1.6,34
31,Valley,29.1,706,68.4,1657,2.5,60
31,Washington,36.0,3711,62.3,6425,1.8,184
31,Wayne,32.8,1249,65.7,2503,1.5,56
31,Webster,30.4,552,67.9,1233,1.8,32
31,Wheeler,21.8,96,75.9,334,2.3,10
31,York,24.5,1607,73.8,4848,1.7,113
32,Churchill,32.9,3494,64.4,6832,2.6,279
32,Clark,58.5,380765,39.5,257078,2.0,13329
32,Douglas,41.2,10672,56.5,14648,2.3,584
32,Elko,28.3,4541,68.5,10969,3.2,509
32,Esmeralda,23.7,104,69.0,303,7.3,32
32,Eureka,19.3,144,75.7,564,5.0,37
32,Humboldt,33.7,1909,63.3,3586,3.0,169
32,Lander,27.5,577,69.7,1466,2.8,59
32,Lincoln,24.6,518,71.1,1498,4.3,91
32,Lyon,39.8,8405,57.6,12154,2.6,544
32,Mineral,46.9,1082,49.0,1131,4.1,94
32,Nye,41.3,7226,54.5,9537,4.2,728
32,Pershing,36.7,673,58.6,1075,4.8,88
32,Storey,45.6,1102,51.6,1247,2.9,69
32,Washoe,55.2,99671,42.6,76880,2.1,3863
32,White Pine,32.0,1230,63.5,2440,4.5,172
32,Carson City,49.1,11623,48.2,11419,2.7,638
33,Belknap,50.0,16796,48.8,16402,1.2,416
33,Carroll,52.4,15221,46.1,13387,1.5,448
33,Cheshire,63.0,26971,35.5,15205,1.5,647
33,Coos,58.3,9532,40.1,6558,1.6,258
33,Grafton,63.0,31446,35.5,17687,1.5,757
33,Hillsborough,51.2,104820,47.5,97178,1.3,2711
33,Merrimack,56.3,45078,42.5,34010,1.3,1018
33,Rockingham,49.9,83723,48.8,81917,1.3,2182
33,Strafford,59.5,37990,39.2,25021,1.3,837
33,Sullivan,58.2,13249,40.3,9169,1.5,336
34,Atlantic,56.9,67830,41.8,49902,1.3,1517
34,Bergen,54.2,225367,44.7,186118,1.1,4424
34,Burlington,58.6,131219,40.1,89626,1.3,2930
34,Camden,67.4,159259,31.2,73819,1.4,3304
34,Cape May,44.9,22893,53.5,27288,1.6,802
34,Cumberland,60.0,34919,38.4,22360,1.6,915
34,Essex,75.9,240306,23.4,74063,0.7,2181
34,Gloucester,55.2,77267,43.1,60315,1.7,2364
34,Hudson,72.8,154140,26.2,55360,1.0,2116
34,Hunterdon,42.5,29776,55.8,39092,1.6,1147
34,Mercer,67.3,107926,31.3,50223,1.4,2229
34,Middlesex,60.2,193812,38.4,123695,1.4,4367
34,Monmouth,47.5,148737,51.2,160433,1.4,4244
34,Morris,45.4,112275,53.5,132331,1.2,2913
34,Ocean,40.1,110189,58.4,160677,1.5,4111
34,Passaic,60.3,113257,38.7,72552,1.0,1904
34,Salem,50.9,16044,47.0,14816,2.1,672
34,Somerset,52.4,79321,46.3,70085,1.3,2024
34,Sussex,38.8,28840,59.4,44184,1.9,1393
34,Union,63.6,141417,35.4,78768,1.0,2241
34,Warren,42.0,20628,56.0,27500,2.0,980
35,Bernalillo,60.0,171556,38.7,110521,1.3,3701
35,Catron,31.4,664,66.2,1398,2.4,50
35,Chaves,37.1,8197,61.7,13651,1.2,264
35,Cibola,64.1,5827,34.4,3131,1.5,139
35,Colfax,54.7,3490,43.9,2805,1.4,89
35,Curry,32.3,4670,66.5,9599,1.2,169
35,De Baca,34.4,359,64.8,676,0.9,9
35,Dona Ana,58.1,40282,40.5,28068,1.3,930
35,Eddy,36.6,7351,62.2,12500,1.2,242
35,Grant,59.2,8142,39.3,5406,1.5,207
35,Guadalupe,70.9,1557,28.2,620,0.9,19
35,Harding,41.5,260,57.2,358,1.3,8
35,Hidalgo,50.9,993,48.0,936,1.1,22
35,Lea,27.4,5108,71.6,13347,1.0,190
35,Lincoln,36.5,3535,61.9,6001,1.7,160
35,Los Alamos,52.6,5824,45.7,5064,1.6,181
35,Luna,51.7,4311,46.4,3870,1.9,159
35,McKinley,71.4,16572,27.5,6382,1.1,253
35,Mora,78.6,2168,20.6,569,0.8,23
35,Otero,39.6,8610,58.8,12806,1.6,350
35,Quay,38.7,1547,59.2,2367,2.1,82
35,Rio Arriba,75.0,12703,24.1,4086,0.9,151
35,Roosevelt,34.3,2303,64.2,4311,1.6,106
35,Sandoval,55.7,32669,43.0,25193,1.3,768
35,San Juan,38.8,18028,59.9,27869,1.3,614
35,San Miguel,79.7,10320,19.1,2478,1.1,143
35,Santa Fe,76.9,55567,21.9,15807,1.2,849
35,Sierra,42.9,2352,55.0,3017,2.1,116
35,Socorro,59.5,4696,38.4,3032,2.1,167
35,Taos,81.8,13816,17.0,2866,1.2,204
35,Torrance,44.5,3087,53.8,3735,1.7,119
35,Union,28.2,492,70.4,1227,1.3,23
35,Valencia,53.2,15366,45.5,13136,1.4,397
36,Albany,63.8,93937,34.4,50586,1.9,2743
36,Allegany,38.1,7016,59.8,11013,2.0,377
36,Bronx,88.7,338261,10.9,41683,0.4,1378
36,Broome,53.1,47204,45.1,40077,1.8,1556
36,Cattaraugus,43.9,14307,54.5,17770,1.7,540
36,Cayuga,53.3,18128,44.8,15243,1.9,651
36,Chautauqua,49.5,29129,48.6,28579,1.9,1094
36,Chemung,48.8,18888,50.0,19364,1.1,443
36,Chenango,48.4,10100,49.6,10337,2.0,410
36,Clinton,60.6,20216,37.7,12579,1.6,542
36,Columbia,55.9,17556,42.4,13337,1.7,540
36,Cortland,54.1,11861,44.2,9678,1.7,381
36,Delaware,46.4,9462,51.6,10524,2.0,403
36,Dutchess,53.7,71060,45.1,59628,1.2,1614
36,Erie,58.0,256299,40.5,178815,1.6,6871
36,Essex,55.9,10390,42.6,7913,1.6,292
36,Franklin,60.3,10571,38.1,6676,1.6,273
36,Fulton,44.4,9695,53.7,11709,1.9,420
36,Genesee,40.0,10762,58.4,15705,1.6,423
36,Greene,44.1,9850,54.0,12059,1.9,426
36,Hamilton,35.9,1225,62.8,2141,1.3,45
36,Herkimer,44.5,12094,53.8,14619,1.7,471
36,Jefferson,46.7,18166,52.0,20220,1.3,500
36,Kings,79.4,603525,20.0,151872,0.6,4451
36,Lewis,44.8,4986,53.6,5969,1.6,183
36,Livingston,45.3,13655,53.2,16030,1.5,464
36,Madison,49.3,14692,48.4,14434,2.3,676
36,Monroe,58.2,207371,40.5,144262,1.3,4791
36,Montgomery,45.0,9080,53.1,10711,1.9,384
36,Nassau,53.8,342185,45.4,288776,0.7,4657
36,New York,85.7,572370,13.5,89949,0.8,5566
36,Niagara,49.7,47303,48.6,46348,1.7,1621
36,Oneida,46.1,43506,52.2,49256,1.7,1603
36,Onondaga,59.3,129317,38.9,84972,1.8,3950
36,Ontario,49.2,25103,49.3,25171,1.5,746
36,Orange,51.5,78326,47.4,72042,1.1,1614
36,Orleans,39.9,6614,58.5,9708,1.6,262
36,Oswego,50.2,24777,47.8,23571,2.0,1001
36,Otsego,52.0,13570,46.0,12026,2.0,525
36,Putnam,45.7,21613,53.2,25145,1.0,486
36,Queens,75.1,480692,24.2,155221,0.7,4224
36,Rensselaer,53.7,39753,44.4,32840,1.9,1393
36,Richmond,47.6,79311,51.7,86062,0.7,1205
36,Rockland,52.6,69543,46.7,61752,0.7,898
36,St. Lawrence,57.4,23706,41.0,16956,1.6,664
36,Saratoga,50.9,56645,47.5,52855,1.7,1887
36,Schenectady,55.3,38611,42.6,29758,2.1,1473
36,Schoharie,41.7,6009,56.0,8071,2.2,322
36,Schuyler,45.7,3933,52.8,4542,1.5,125
36,Seneca,50.3,7422,47.7,7038,1.9,281
36,Steuben,40.9,17148,57.7,24203,1.3,560
36,Suffolk,52.5,346549,46.5,307021,0.9,6209
36,Sullivan,54.0,16850,44.6,13900,1.4,433
36,Tioga,44.0,10172,54.2,12536,1.8,423
36,Tompkins,70.1,29826,28.0,11927,1.9,799
36,Ulster,60.9,54320,37.4,33300,1.7,1529
36,Warren,50.5,16281,47.8,15429,1.7,535
36,Washington,49.5,12741,48.7,12533,1.8,456
36,Wayne,44.3,18184,54.2,22239,1.5,622
36,Westchester,63.4,261810,35.8,147824,0.8,3410
36,Wyoming,36.1,6379,62.3,10998,1.6,290
36,Yates,47.6,4890,51.3,5269,1.2,121
37,Alamance,44.9,28918,54.2,34859,0.9,576
37,Alexander,29.9,5167,68.3,11790,1.7,297
37,Alleghany,38.4,2021,59.4,3124,2.2,118
37,Anson,60.2,6456,39.2,4207,0.7,70
37,Ashe,37.3,4872,60.6,7916,2.2,281
37,Avery,27.4,2178,71.5,5681,1.1,84
37,Beaufort,41.1,9454,58.5,13460,0.4,96
37,Bertie,65.2,6365,34.6,3376,0.2,22
37,Bladen,50.7,7853,48.7,7532,0.6,95
37,Brunswick,40.5,21331,58.5,30753,1.0,524
37,Buncombe,56.3,69716,42.4,52494,1.3,1585
37,Burke,39.8,14901,59.0,22102,1.2,440
37,Cabarrus,40.4,31546,58.9,45924,0.7,524
37,Caldwell,34.4,12081,64.1,22526,1.6,548
37,Camden,33.1,1597,65.1,3140,1.7,84
37,Carteret,32.2,11130,66.9,23131,1.0,336
37,Caswell,51.0,5545,47.9,5208,1.0,109
37,Catawba,36.9,25656,61.9,42993,1.2,802
37,Chatham,54.3,17862,44.6,14668,1.1,350
37,Cherokee,30.1,3785,68.7,8643,1.3,158
37,Chowan,49.1,3688,50.2,3773,0.7,51
37,Clay,31.3,1734,66.9,3707,1.8,102
37,Cleveland,39.6,17363,59.5,26078,0.9,394
37,Columbus,45.6,11076,53.5,12994,0.9,212
37,Craven,43.4,19352,55.8,24901,0.8,345
37,Cumberland,58.5,74693,40.9,52151,0.6,731
37,Currituck,33.7,3737,65.2,7234,1.2,131
37,Dare,44.7,8074,54.0,9745,1.3,229
37,Davidson,32.7,22433,66.2,45419,1.1,729
37,Davie,30.3,6178,68.6,13981,1.0,209
37,Duplin,45.0,8958,54.4,10834,0.6,112
37,Durham,75.6,103456,23.6,32353,0.8,1088
37,Edgecombe,67.1,17403,32.6,8445,0.3,82
37,Forsyth,54.8,91085,44.3,73674,0.8,1374
37,Franklin,49.1,13085,49.8,13273,1.1,281
37,Gaston,37.2,31384,62.2,52507,0.6,511
37,Gates,52.2,2830,47.0,2547,0.8,43
37,Graham,30.3,1265,67.7,2824,2.0,82
37,Granville,52.9,13074,46.3,11447,0.8,204
37,Greene,46.8,3796,52.7,4272,0.4,35
37,Guilford,58.8,142101,40.4,97718,0.8,1952
37,Halifax,64.0,16047,35.7,8961,0.3,83
37,Harnett,41.2,16785,57.9,23579,0.8,341
37,Haywood,45.4,12730,53.1,14910,1.5,427
37,Henderson,38.9,20082,59.9,30930,1.2,602
37,Hertford,70.5,7513,29.0,3089,0.5,48
37,Hoke,59.0,9227,40.3,6293,0.7,107
37,Hyde,50.3,1241,49.1,1212,0.6,16
37,Iredell,37.3,27318,61.7,45148,1.0,696
37,Jackson,52.0,8766,46.6,7854,1.5,246
37,Johnston,37.7,26795,61.4,43622,0.8,600
37,Jones,45.5,2378,53.9,2817,0.6,32
37,Lee,45.3,10784,53.7,12775,1.0,229
37,Lenoir,49.7,13378,49.8,13401,0.4,118
37,Lincoln,32.7,11713,66.0,23631,1.3,454
37,McDowell,35.7,6571,62.7,11534,1.5,281
37,Macon,38.4,6620,59.9,10317,1.7,301
37,Madison,48.4,5026,50.0,5192,1.6,161
37,Martin,52.1,6539,47.5,5957,0.4,45
37,Mecklenburg,61.8,253958,37.4,153848,0.7,3011
37,Mitchell,28.5,2238,70.1,5499,1.4,109
37,Montgomery,43.9,4926,54.9,6155,1.2,129
37,Moore,38.9,17624,60.3,27314,0.9,390
37,Nash,49.0,23099,50.4,23728,0.6,291
37,New Hanover,48.8,49145,50.2,50544,1.0,976
37,Northampton,65.0,6903,34.6,3671,0.4,44
37,Onslow,38.8,19499,60.3,30278,0.8,426
37,Orange,71.8,53806,27.1,20266,1.1,838
37,Pamlico,42.3,2838,57.0,3823,0.8,51
37,Pasquotank,56.5,10272,42.8,7778,0.7,130
37,Pender,41.7,9907,57.3,13618,0.9,224
37,Perquimans,42.6,2772,56.6,3678,0.8,51
37,Person,45.3,8446,53.8,10030,0.8,156
37,Pitt,54.1,40501,45.3,33927,0.6,456
37,Polk,41.6,4396,56.7,5990,1.7,176
37,Randolph,28.2,16414,70.5,40998,1.3,735
37,Richmond,50.3,9713,48.8,9424,1.0,190
37,Robeson,56.5,23058,42.7,17433,0.8,343
37,Rockingham,41.5,17255,57.4,23899,1.1,458
37,Rowan,38.0,23391,60.8,37451,1.2,718
37,Rutherford,33.6,9641,65.4,18769,1.1,310
37,Sampson,45.5,11836,53.9,14038,0.6,164
37,Scotland,57.3,8151,42.2,6005,0.4,61
37,Stanly,31.1,8878,67.8,19329,1.0,299
37,Stokes,31.6,6875,66.6,14488,1.7,380
37,Surry,35.5,10475,63.4,18730,1.1,320
37,Swain,48.4,2806,50.0,2900,1.6,92
37,Transylvania,43.0,7275,55.6,9401,1.4,233
37,Tyrrell,48.8,933,50.3,960,0.9,17
37,Union,36.2,31189,62.9,54123,0.9,777
37,Vance,63.1,13166,36.4,7606,0.5,99
37,Wake,56.7,250891,42.3,187001,1.0,4353
37,Warren,69.5,7086,30.0,3063,0.5,46
37,Washington,58.1,3748,41.4,2670,0.6,36
37,Watauga,51.3,14558,47.0,13344,1.7,470
37,Wayne,45.4,22671,54.0,26952,0.5,259
37,Wilkes,30.1,8934,68.3,20288,1.7,502
37,Wilson,52.8,19652,46.7,17375,0.4,164
37,Yadkin,26.4,4527,72.4,12409,1.2,211
37,Yancey,46.2,4486,51.9,5045,1.9,186
38,Adams,34.2,435,62.0,788,3.8,48
38,Barnes,48.1,2741,49.6,2826,2.2,127
38,Benson,66.1,1569,32.6,773,1.3,32
38,Billings,22.8,114,75.2,375,2.0,10
38,Bottineau,39.4,1387,58.6,2059,2.0,70
38,Bowman,29.1,478,67.5,1107,3.4,55
38,Burke,30.3,286,67.9,640,1.8,17
38,Burleigh,37.1,15600,60.6,25443,2.3,956
38,Cass,52.4,37622,45.3,32566,2.3,1646
38,Cavalier,43.7,930,53.0,1128,3.4,72
38,Dickey,39.8,1044,58.2,1525,1.9,51
38,Divide,41.0,464,55.7,630,3.3,37
38,Dunn,32.1,527,65.7,1080,2.3,37
38,Eddy,50.0,583,47.0,548,2.9,34
38,Emmons,29.7,546,67.0,1230,3.3,61
38,Foster,41.6,687,55.4,914,3.0,50
38,Golden Valley,24.0,210,73.4,642,2.6,23
38,Grand Forks,51.4,16104,46.3,14520,2.3,709
38,Grant,30.1,405,64.9,873,5.0,67
38,Griggs,45.5,598,51.9,682,2.6,34
38,Hettinger,30.1,406,66.2,893,3.6,49
38,Kidder,34.4,422,61.2,752,4.4,54
38,LaMoure,38.7,868,58.5,1310,2.8,63
38,Logan,28.3,299,68.7,726,3.0,32
38,McHenry,40.6,981,56.9,1374,2.5,61
38,McIntosh,37.8,579,59.8,916,2.4,37
38,McKenzie,34.4,933,64.1,1740,1.5,42
38,McLean,39.4,1867,58.4,2767,2.2,102
38,Mercer,33.6,1476,63.4,2789,3.0,132
38,Morton,38.1,5079,59.0,7869,2.9,391
38,Mountrail,50.3,1477,47.9,1406,1.9,55
38,Nelson,51.8,907,45.7,800,2.6,45
38,Oliver,31.9,332,65.6,682,2.5,26
38,Pembina,45.2,1494,52.1,1722,2.8,91
38,Pierce,37.0,792,60.8,1301,2.2,46
38,Ramsey,48.6,2314,49.6,2361,1.8,87
38,Ransom,56.4,1371,41.0,998,2.6,64
38,Renville,37.5,505,59.4,799,3.1,42
38,Richland,46.4,3513,51.6,3900,2.0,150
38,Rolette,75.1,3403,23.0,1045,1.9,86
38,Sargent,57.9,1115,40.4,778,1.8,34
38,Sheridan,28.5,229,69.1,555,2.4,19
38,Sioux,83.1,1145,15.6,215,1.3,18
38,Slope,25.8,106,72.3,297,1.9,8
38,Stark,34.2,3802,63.1,7024,2.7,301
38,Steele,59.5,614,39.1,404,1.4,14
38,Stutsman,41.5,4056,56.2,5499,2.3,229
38,Towner,51.9,621,44.8,536,3.3,40
38,Traill,52.9,2136,45.7,1845,1.5,60
38,Walsh,47.6,2325,49.5,2415,2.9,142
38,Ward,39.4,10144,58.4,15061,2.2,563
38,Wells,35.4,841,61.8,1468,2.9,68
38,Williams,31.2,2921,67.1,6291,1.7,161
39,Adams,36.5,4170,60.6,6914,2.9,330
39,Allen,38.7,19522,59.3,29940,2.0,1033
39,Ashland,36.9,9300,60.2,15158,2.9,727
39,Ashtabula,55.5,25027,42.0,18949,2.4,1100
39,Athens,66.3,20722,31.2,9742,2.5,795
