id,margin,bush,gore,trash1,trash2,other,hex_color
12089,39.74%, 68.98%, 29.24%,-,-,1.7800000000000011%,af044a
12091,49.70%, 73.69%, 23.99%,-,-,2.3200000000000074%,bb053d
12093,4.75%, 51.32%, 46.57%,-,-,2.1099999999999994%,820576
12095,2.04%, 48.02%, 50.06%,-,-,1.9199999999999875%,7a047f
12097,3.50%, 47.11%, 50.61%,-,-,2.280000000000001%,780581
12099,26.96%, 35.31%, 62.27%,-,-,2.4199999999999875%,5a069e
12101,0.68%, 48.05%, 48.73%,-, 2.38%,3.219999999999999%,7a087c
12103,3.97%, 46.38%, 50.35%,-, 2.52%,3.269999999999996%,760880
12105,8.96%, 53.56%, 44.60%,-,-,1.8400000000000034%,880471
12107,5.15%, 51.29%, 46.14%,-,-,2.569999999999993%,820675
12109,33.00%, 65.10%, 32.10%,-, 2.00%,2.8000000000000114%,a60751
12111,8.79%, 44.50%, 53.29%,-,-,2.210000000000008%,710587
12113,46.67%, 72.10%, 25.43%,-,-,2.469999999999999%,b70640
12115,6.37%, 51.63%, 45.27%,-, 2.53%,3.0999999999999943%,830773
12117,12.02%, 55.00%, 42.98%,-,-,2.0200000000000102%,8c056d
12119,11.19%, 54.48%, 43.29%,-,-,2.230000000000004%,8a056e
12121,31.56%, 64.27%, 32.71%,-,-,3.0200000000000102%,a30753
12123,20.69%, 59.59%, 38.90%,-,-,1.509999999999991%,970363
12125,24.18%, 60.95%, 36.77%,-,-,2.280000000000001%,9b055d
12127,8.14%, 44.84%, 52.98%,-,-,2.180000000000007%,720587
12129,7.85%, 52.54%, 44.70%,-,-,2.759999999999991%,850771
12131,35.71%, 66.51%, 30.80%,-,-,2.6899999999999977%,a9064e
12133,27.37%, 62.24%, 34.86%,-,-,2.9000000000000057%,9e0758
13001,30.28%, 64.60%, 34.32%,-,-,1.0800000000000125%,a40257
13003,19.65%, 59.30%, 39.64%,-,-,1.0600000000000023%,970265
13005,35.19%, 67.11%, 31.92%,-,-,0.9699999999999989%,ab0251
13007,18.30%, 40.49%, 58.79%,-,-,0.7199999999999989%,670195
13009,1.22%, 49.82%, 48.60%,-,-,1.5799999999999983%,7f047b
13011,43.72%, 70.64%, 26.91%,-,-,2.450000000000003%,b40644
13013,35.27%, 65.49%, 30.22%,-,-,4.290000000000006%,a60a4d
13015,31.66%, 64.62%, 32.96%,-,-,2.4199999999999875%,a40654
13017,3.15%, 51.08%, 47.93%,-,-,0.9900000000000091%,82027a
13019,24.44%, 61.63%, 37.19%,-,-,1.1800000000000068%,9d035e
13021,1.86%, 48.36%, 50.22%,-,-,1.4200000000000017%,7b0380
13023,31.02%, 64.98%, 33.96%,-,-,1.0600000000000023%,a50256
13025,38.24%, 68.29%, 30.05%,-,-,1.6599999999999966%,ae044c
13027,6.81%, 52.87%, 46.06%,-,-,1.0699999999999932%,860275
13029,37.72%, 68.49%, 30.77%,-,-,0.7400000000000091%,ae014e
13031,23.20%, 60.82%, 37.62%,-,-,1.5600000000000023%,9b035f
13033,4.75%, 47.39%, 52.14%,-,-,0.46999999999999886%,780184
13035,16.27%, 56.75%, 40.48%,-,-,2.7700000000000102%,900767
13037,17.97%, 40.70%, 58.66%,-,-,0.6400000000000006%,670195
13039,27.03%, 62.96%, 35.93%,-,-,1.1099999999999994%,a0025b
13043,21.68%, 60.36%, 38.68%,-,-,0.960000000000008%,990262
13045,29.42%, 63.42%, 34.00%,-,-,2.5799999999999983%,a10656
13047,37.04%, 67.90%, 30.87%,-,-,1.2299999999999898%,ad034e
13049,26.81%, 62.86%, 36.04%,-,-,1.0999999999999943%,a0025b
13051,0.34%, 49.49%, 49.15%,-,-,1.3599999999999994%,7e037d
13053,0.83%, 48.88%, 49.71%,-,-,1.4099999999999966%,7c037e
13055,14.07%, 56.20%, 42.13%,-,-,1.6699999999999875%,8f046b
13057,49.17%, 72.65%, 23.49%,-,-,3.8599999999999994%,b9093b
13059,11.48%, 41.00%, 52.47%,-, 4.31%,6.530000000000001%,681085
13061,29.21%, 35.08%, 64.29%,-,-,0.6299999999999955%,5901a3
13063,32.70%, 32.52%, 65.21%,-,-,2.2700000000000102%,5205a6
13065,14.26%, 56.56%, 42.30%,-,-,1.1400000000000006%,90026b
13067,22.90%, 59.78%, 36.88%,-,-,3.3400000000000034%,98085e
13069,22.94%, 61.04%, 38.10%,-,-,0.8599999999999994%,9b0261
13071,33.01%, 66.08%, 33.06%,-,-,0.8599999999999994%,a80254
13073,49.13%, 74.04%, 24.91%,-,-,1.0499999999999972%,bc023f
13075,16.23%, 57.78%, 41.56%,-,-,0.6599999999999966%,930169
13077,39.30%, 68.30%, 29.00%,-,-,2.700000000000003%,ae0649
13079,13.29%, 55.71%, 42.42%,-,-,1.8700000000000045%,8e046c
13081,18.13%, 58.57%, 40.44%,-,-,0.9900000000000091%,950267
13083,33.77%, 66.01%, 32.24%,-,-,1.75%,a80452
13085,46.66%, 71.38%, 24.72%,-,-,3.9000000000000057%,b6093f
13087,10.32%, 54.75%, 44.43%,-,-,0.8199999999999932%,8b0271
13089,43.50%, 26.73%, 70.24%,-,-,3.030000000000001%,4407b3
13091,19.50%, 59.08%, 39.58%,-,-,1.3400000000000034%,960364
13093,8.89%, 45.11%, 54.01%,-,-,0.8799999999999955%,730289
13095,15.15%, 42.14%, 57.29%,-,-,0.5699999999999932%,6b0192
13097,24.97%, 61.02%, 36.05%,-,-,2.930000000000007%,9b075b
13099,8.81%, 54.06%, 45.24%,-,-,0.6999999999999886%,890173
13101,38.08%, 68.37%, 30.29%,-,-,1.3400000000000034%,ae034d
13103,38.44%, 68.79%, 30.35%,-,-,0.8599999999999852%,af024d
13105,12.56%, 55.73%, 43.17%,-,-,1.0999999999999943%,8e026e
13107,8.11%, 53.38%, 45.27%,-,-,1.3499999999999943%,880373
13109,20.26%, 59.77%, 39.51%,-,-,0.7199999999999989%,980164
13111,32.50%, 65.11%, 32.61%,-,-,2.280000000000001%,a60553
13113,41.05%, 69.11%, 28.06%,-,-,2.8299999999999983%,b00747
13115,22.04%, 60.37%, 38.33%,-,-,1.3000000000000114%,990361
13117,58.94%, 77.66%, 18.72%,-,-,3.6200000000000045%,c6092f
13119,28.10%, 63.50%, 35.40%,-,-,1.0999999999999943%,a1025a
13121,17.92%, 39.84%, 57.76%,-,-,2.4000000000000057%,650693
13123,36.78%, 67.04%, 30.26%,-,-,2.6999999999999886%,aa064d
13125,50.39%, 74.80%, 24.41%,-,-,0.7900000000000063%,be023e
13127,29.34%, 64.09%, 34.75%,-,-,1.1599999999999966%,a30258
13129,32.05%, 65.09%, 33.04%,-,-,1.8700000000000045%,a50454
13131,17.50%, 58.09%, 40.59%,-,-,1.3199999999999932%,940367
13133,16.22%, 57.34%, 41.12%,-,-,1.539999999999992%,920368
13135,31.56%, 63.71%, 32.15%,-,-,4.140000000000001%,a20a51
13137,45.75%, 71.86%, 26.11%,-,-,2.030000000000001%,b70542
13139,43.47%, 70.36%, 26.89%,-,-,2.75%,b30744
13141,56.77%, 21.45%, 78.22%,-,-,0.3299999999999983%,3600c7
13143,27.97%, 63.10%, 35.13%,-,-,1.769999999999996%,a00459
13145,30.86%, 64.87%, 34.01%,-,-,1.1200000000000045%,a50256
13147,13.93%, 56.29%, 42.36%,-,-,1.3499999999999943%,8f036c
13149,24.05%, 60.88%, 36.84%,-,-,2.280000000000001%,9b055d
13151,35.62%, 66.42%, 30.80%,-,-,2.780000000000001%,a9074e
13153,26.69%, 62.65%, 35.96%,-,-,1.3900000000000006%,9f035b
13155,21.56%, 60.31%, 38.74%,-,-,0.9499999999999886%,990262
13157,38.32%, 67.71%, 29.39%,-,-,2.9000000000000057%,ac074a
13159,18.77%, 58.28%, 39.51%,-,-,2.210000000000008%,940564
13161,33.59%, 66.26%, 32.67%,-,-,1.0699999999999932%,a80253
13163,7.44%, 45.98%, 53.41%,-,-,0.6100000000000136%,750188
13165,2.58%, 50.79%, 48.21%,-,-,1.0%,81027a
13167,25.39%, 62.33%, 36.94%,-,-,0.730000000000004%,9e015e
13169,21.67%, 60.11%, 38.45%,-,-,1.4399999999999977%,990362
13171,13.73%, 55.68%, 41.95%,-,-,2.3700000000000045%,8d066a
13173,11.34%, 55.04%, 43.70%,-,-,1.259999999999991%,8c036f
13175,17.16%, 57.94%, 40.78%,-,-,1.2800000000000011%,930367
13177,49.92%, 74.48%, 24.56%,-,-,0.9599999999999937%,bd023e
13179,8.95%, 44.68%, 53.62%,-,-,1.7000000000000028%,710488
13181,17.14%, 58.23%, 41.09%,-,-,0.6800000000000068%,940168
13183,14.91%, 57.04%, 42.13%,-,-,0.8299999999999983%,91026b
13185,15.12%, 56.87%, 41.74%,-,-,1.3900000000000006%,91036a
13187,34.16%, 65.59%, 31.42%,-,-,2.989999999999995%,a70750
13189,20.55%, 59.94%, 39.39%,-,-,0.6700000000000017%,980164
13191,7.32%, 46.03%, 53.35%,-,-,0.6200000000000045%,750188
13193,27.35%, 35.96%, 63.31%,-,-,0.7299999999999898%,5b01a1
13195,40.59%, 69.17%, 28.59%,-,-,2.239999999999995%,b00548
13197,9.39%, 54.35%, 44.96%,-,-,0.6899999999999977%,8a0172
13199,4.16%, 47.13%, 51.29%,-,-,1.5799999999999983%,780482
13201,26.33%, 62.74%, 36.42%,-,-,0.8400000000000034%,9f025c
13205,3.12%, 48.11%, 51.23%,-,-,0.6599999999999966%,7a0182
13207,22.84%, 60.48%, 37.65%,-,-,1.8700000000000045%,9a0460
13209,18.02%, 58.39%, 40.37%,-,-,1.240000000000009%,940366
13211,21.79%, 59.71%, 37.92%,-,-,2.3700000000000045%,980660
13213,34.10%, 66.16%, 32.06%,-,-,1.7800000000000011%,a80451
13215,9.04%, 45.01%, 54.05%,-,-,0.9399999999999977%,720289
13217,24.08%, 60.56%, 36.48%,-,-,2.960000000000008%,9a075d
13219,39.64%, 68.15%, 28.51%,-,-,3.339999999999989%,ad0848
13221,27.07%, 61.71%, 34.64%,-,-,3.6500000000000057%,9d0958
13223,41.79%, 69.58%, 27.79%,-,-,2.6299999999999955%,b10646
13225,0.21%, 49.39%, 49.60%,-,-,1.009999999999991%,7d027e
13227,36.57%, 66.92%, 30.35%,-,-,2.7299999999999898%,aa064d
13229,43.75%, 71.52%, 27.77%,-,-,0.710000000000008%,b60146
13231,39.82%, 68.74%, 28.93%,-,-,2.3300000000000125%,af0549
13233,17.09%, 57.74%, 40.65%,-,-,1.6099999999999994%,930467
13235,15.90%, 57.44%, 41.54%,-,-,1.0200000000000102%,920269
13237,15.62%, 57.09%, 41.47%,-,-,1.4399999999999977%,910369
13239,21.46%, 38.50%, 59.96%,-,-,1.539999999999992%,620398
13241,31.36%, 64.61%, 33.25%,-,-,2.1400000000000006%,a40554
13243,8.06%, 45.70%, 53.76%,-,-,0.539999999999992%,740189
13245,10.30%, 44.29%, 54.60%,-,-,1.1099999999999994%,70028b
13247,28.99%, 62.64%, 33.65%,-,-,3.710000000000008%,9f0955
13249,20.92%, 60.03%, 39.12%,-,-,0.8499999999999943%,990263
13251,4.83%, 52.15%, 47.32%,-,-,0.5300000000000011%,840178
13253,7.79%, 53.42%, 45.64%,-,-,0.9399999999999977%,880274
13255,22.35%, 60.24%, 37.89%,-,-,1.8700000000000045%,990460
13257,29.86%, 64.11%, 34.25%,-,-,1.6400000000000006%,a30457
13259,30.30%, 34.54%, 64.84%,-,-,0.6200000000000045%,5801a5
13261,1.02%, 49.98%, 48.96%,-,-,1.0600000000000023%,7f027c
13263,32.32%, 33.35%, 65.67%,-,-,0.9799999999999898%,5502a7
13265,34.25%, 32.57%, 66.83%,-,-,0.5999999999999943%,5301aa
13267,29.13%, 64.12%, 34.99%,-,-,0.8899999999999864%,a30259
13269,2.59%, 50.79%, 48.20%,-,-,1.009999999999991%,81027a
13271,2.40%, 48.47%, 50.87%,-,-,0.6599999999999966%,7b0181
13273,2.57%, 48.31%, 50.88%,-,-,0.8100000000000023%,7b0281
13275,18.50%, 58.82%, 40.32%,-,-,0.8599999999999994%,950266
13277,30.32%, 64.66%, 34.34%,-,-,1.0%,a40257
13279,25.58%, 62.23%, 36.66%,-,-,1.1100000000000136%,9e025d
13281,31.29%, 64.53%, 33.24%,-,-,2.2299999999999898%,a40554
13283,9.32%, 54.10%, 44.78%,-,-,1.1200000000000045%,890272
13285,27.07%, 62.90%, 35.83%,-,-,1.2700000000000102%,a0035b
13287,3.62%, 51.22%, 47.60%,-,-,1.1800000000000068%,820379
13289,11.26%, 43.43%, 54.69%,-,-,1.8799999999999955%,6e048b
13291,33.60%, 65.66%, 32.06%,-,-,2.280000000000001%,a70551
13293,22.47%, 60.60%, 38.13%,-,-,1.269999999999996%,9a0361
13295,31.68%, 65.23%, 33.56%,-,-,1.2099999999999937%,a60355
13297,39.21%, 67.95%, 28.74%,-,-,3.3100000000000023%,ad0849
13299,27.20%, 63.35%, 36.14%,-,-,0.5099999999999909%,a1015c
13301,12.26%, 43.50%, 55.76%,-,-,0.7400000000000091%,6e018e
13303,4.69%, 47.26%, 51.95%,-,-,0.789999999999992%,780284
13305,31.02%, 65.20%, 34.18%,-,-,0.6200000000000045%,a60157
13307,20.02%, 39.49%, 59.52%,-,-,0.9899999999999949%,640297
13309,3.87%, 51.62%, 47.75%,-,-,0.6299999999999955%,830179
13311,40.37%, 68.96%, 28.60%,-,-,2.4399999999999977%,af0648
13313,37.84%, 68.03%, 30.19%,-,-,1.7800000000000011%,ad044c
13315,17.72%, 58.39%, 40.68%,-,-,0.9300000000000068%,940267
13317,2.58%, 50.77%, 48.19%,-,-,1.039999999999992%,81027a
13319,2.25%, 48.13%, 50.37%,-,-,1.5%,7a0380
13321,26.04%, 62.56%, 36.53%,-,-,0.9099999999999966%,9f025d
15001,22.85%, 33.52%, 56.37%,-, 9.05%,10.11%,55198f
15003,14.96%, 39.58%, 54.54%,-, 5.09%,5.8799999999999955%,640e8b
15005,0%,-,-,-,-,0,000000
15007,31.63%, 30.23%, 61.87%,-, 6.77%,7.900000000000006%,4d149d
15009,27.03%, 32.81%, 59.83%,-, 6.37%,7.359999999999999%,531298
16001,27.86%, 60.78%, 32.92%,-, 3.92%,6.299999999999997%,9a1053
16003,59.72%, 77.32%, 17.60%,-, 2.15%,5.0800000000000125%,c50c2c
16005,23.76%, 59.07%, 35.30%,-, 2.98%,5.6299999999999955%,960e5a
16007,61.37%, 79.20%, 17.83%,-,-,2.969999999999999%,c9072d
16009,46.41%, 70.68%, 24.27%,-,-,5.049999999999997%,b40c3d
16011,50.59%, 73.47%, 22.88%,-,-,3.6500000000000057%,bb093a
16013,2.77%, 44.44%, 47.22%,-, 5.39%,8.340000000000003%,711578
16015,41.70%, 66.09%, 24.39%,-, 4.03%,9.519999999999996%,a8183e
16017,31.83%, 61.53%, 29.70%,-, 6.14%,8.769999999999996%,9c164b
16019,52.91%, 74.47%, 21.56%,-,-,3.969999999999999%,bd0a36
16021,50.59%, 72.01%, 21.42%,-, 3.40%,6.569999999999993%,b71036
16023,47.95%, 72.19%, 24.25%,-,-,3.5600000000000023%,b8093d
16025,48.52%, 70.81%, 22.29%,-,-,6.900000000000006%,b41138
16027,46.45%, 71.07%, 24.62%,-,-,4.310000000000002%,b50a3e
16029,66.92%, 81.87%, 14.95%,-,-,3.1799999999999926%,d00826
16031,67.26%, 82.20%, 14.93%,-,-,2.8700000000000045%,d10726
16033,64.92%, 81.41%, 16.49%,-,-,2.1000000000000085%,cf052a
16035,52.46%, 74.05%, 21.59%,-,-,4.359999999999999%,bc0b37
16037,59.14%, 77.00%, 17.85%,-,-,5.150000000000006%,c40d2d
16039,43.80%, 70.21%, 26.41%,-,-,3.3800000000000097%,b30843
16041,72.61%, 84.70%, 12.09%,-,-,3.2099999999999937%,d7081e
16043,69.63%, 83.37%, 13.74%,-,-,2.8900000000000006%,d40723
16045,50.64%, 73.14%, 22.50%,-,-,4.359999999999999%,ba0b39
16047,44.17%, 69.68%, 25.51%,-,-,4.809999999999988%,b10c41
16049,61.98%, 77.91%, 15.93%,-,-,6.159999999999997%,c60f28
16051,68.66%, 82.70%, 14.04%,-,-,3.259999999999991%,d20823
16053,50.91%, 73.55%, 22.64%,-,-,3.8100000000000023%,bb0939
16055,33.49%, 64.28%, 30.79%,-, 2.47%,4.930000000000007%,a30c4e
16057,16.33%, 53.30%, 36.97%,-, 6.52%,9.730000000000004%,87185e
16059,60.40%, 78.52%, 18.13%,-,-,3.3500000000000085%,c8082e
16061,56.87%, 76.72%, 19.85%,-,-,3.430000000000007%,c30832
16063,38.88%, 66.65%, 27.76%,-,-,5.589999999999989%,a90e46
16065,79.43%, 88.53%, 9.10%,-,-,2.3700000000000045%,e10617
16067,54.66%, 75.28%, 20.62%,-,-,4.099999999999994%,bf0a34
16069,34.84%, 66.02%, 31.18%,-,-,2.8000000000000114%,a8074f
16071,62.24%, 79.31%, 17.07%,-,-,3.6200000000000045%,ca092b
16073,57.31%, 76.85%, 19.54%,-,-,3.6100000000000136%,c30931
16075,48.38%, 72.34%, 23.96%,-,-,3.6999999999999886%,b8093d
16077,41.23%, 69.10%, 27.87%,-,-,3.030000000000001%,b00747
16079,12.14%, 53.46%, 41.32%,-,-,5.219999999999999%,880d69
16081,38.38%, 65.33%, 26.96%,-, 5.65%,7.710000000000008%,a61344
16083,44.46%, 70.10%, 25.64%,-,-,4.260000000000005%,b20a41
16085,35.67%, 64.05%, 28.38%,-, 5.05%,7.570000000000007%,a31348
16087,47.15%, 71.23%, 24.08%,-,-,4.689999999999998%,b50b3d
17001,17.05%, 57.56%, 40.51%,-,-,1.9300000000000068%,920467
17003,19.12%, 39.48%, 58.60%,-,-,1.9200000000000017%,640495
17005,10.58%, 54.10%, 43.52%,-,-,2.3799999999999955%,89066e
17007,13.76%, 55.51%, 41.75%,-, 2.09%,2.740000000000009%,8d066a
17009,16.99%, 57.48%, 40.49%,-,-,2.030000000000001%,920567
17011,4.59%, 50.68%, 46.09%,-, 2.16%,3.2299999999999898%,810875
17013,3.11%, 47.23%, 50.35%,-,-,2.4200000000000017%,780680
17015,10.06%, 53.43%, 43.37%,-, 2.15%,3.200000000000003%,88086e
17017,3.03%, 50.31%, 47.28%,-,-,2.4099999999999966%,800678
17019,1.17%, 46.64%, 47.81%,-, 4.77%,5.549999999999997%,760e79
17021,5.00%, 51.03%, 46.03%,-,-,2.9399999999999977%,820775
17023,19.52%, 58.55%, 39.03%,-,-,2.4200000000000017%,950663
17025,25.70%, 61.76%, 36.06%,-,-,2.180000000000007%,9d055b
17027,13.95%, 55.67%, 41.72%,-,-,2.6099999999999994%,8d066a
17029,7.92%, 52.23%, 44.31%,-, 2.52%,3.460000000000008%,850870
17031,39.98%, 28.65%, 68.63%,-, 2.25%,2.719999999999999%,4906af
17033,19.31%, 58.52%, 39.21%,-,-,2.269999999999996%,950563
17035,21.99%, 59.58%, 37.59%,-,-,2.8299999999999983%,97075f
17037,7.04%, 51.57%, 44.53%,-, 3.11%,3.9000000000000057%,830971
17039,15.57%, 56.28%, 40.70%,-,-,3.019999999999996%,8f0767
17041,18.63%, 58.07%, 39.44%,-,-,2.490000000000009%,940664
17043,13.31%, 55.18%, 41.87%,-, 2.39%,2.950000000000003%,8c076a
17045,19.64%, 58.71%, 39.07%,-,-,2.219999999999999%,950563
17047,37.85%, 67.85%, 30.00%,-,-,2.1500000000000057%,ad054c
17049,38.87%, 68.04%, 29.17%,-,-,2.789999999999992%,ad074a
17051,14.07%, 55.69%, 41.61%,-,-,2.700000000000003%,8e066a
17053,29.24%, 63.20%, 33.97%,-,-,2.8299999999999983%,a10756
17055,8.91%, 44.19%, 53.10%,-,-,2.710000000000008%,700687
17057,12.31%, 42.61%, 54.92%,-,-,2.469999999999999%,6c068c
17059,8.07%, 44.72%, 52.78%,-,-,2.5%,720686
17061,11.08%, 54.26%, 43.18%,-,-,2.5600000000000023%,8a066e
17063,7.19%, 52.51%, 45.32%,-,-,2.1700000000000017%,850573
17065,12.56%, 54.92%, 42.36%,-,-,2.719999999999999%,8c066c
17067,9.06%, 52.98%, 43.92%,-,-,3.0999999999999943%,87076f
17069,6.90%, 51.80%, 44.90%,-,-,3.3000000000000114%,840872
17071,8.33%, 44.18%, 52.51%,-,-,3.3100000000000023%,700885
17073,4.37%, 46.43%, 50.79%,-,-,2.780000000000001%,760781
17075,31.94%, 64.70%, 32.75%,-,-,2.549999999999997%,a40653
17077,8.45%, 42.54%, 50.99%,-, 5.32%,6.469999999999999%,6c1082
17079,25.97%, 62.12%, 36.15%,-,-,1.730000000000004%,9e045c
17081,10.92%, 54.44%, 43.52%,-,-,2.039999999999992%,8a056e
17083,3.65%, 49.92%, 46.27%,-, 2.45%,3.8100000000000023%,7f0975
17085,6.97%, 51.39%, 44.42%,-, 3.04%,4.189999999999998%,830a71
17087,25.31%, 61.26%, 35.96%,-,-,2.780000000000001%,9c075b
17089,11.93%, 54.45%, 42.52%,-, 2.32%,3.030000000000001%,8a076c
17091,2.16%, 49.89%, 47.73%,-,-,2.3799999999999955%,7f0679
17093,23.03%, 60.12%, 37.09%,-, 2.11%,2.789999999999992%,99075e
17095,11.48%, 42.77%, 54.25%,-,-,2.9799999999999898%,6d078a
17097,2.45%, 49.96%, 47.51%,-,-,2.530000000000001%,7f0679
17099,4.52%, 46.25%, 50.76%,-, 2.16%,2.990000000000009%,750781
17101,11.74%, 54.64%, 42.90%,-,-,2.460000000000008%,8b066d
17103,13.39%, 55.19%, 41.80%,-, 2.19%,3.010000000000005%,8c076a
17105,21.78%, 59.57%, 37.80%,-,-,2.6299999999999955%,970660
17107,27.10%, 62.31%, 35.21%,-,-,2.4799999999999898%,9e0659
17109,2.96%, 49.68%, 46.73%,-, 2.80%,3.5900000000000034%,7e0977
17111,20.17%, 58.49%, 38.33%,-, 2.59%,3.180000000000007%,950861
17113,14.90%, 55.84%, 40.95%,-, 2.54%,3.2099999999999937%,8e0868
17115,0.87%, 48.14%, 49.02%,-,-,2.8400000000000034%,7a077d
17117,5.92%, 45.58%, 51.50%,-,-,2.9200000000000017%,740783
17119,9.23%, 43.94%, 53.17%,-, 2.12%,2.8900000000000006%,700787
17121,1.03%, 49.45%, 48.42%,-,-,2.1299999999999955%,7e057b
17123,9.73%, 53.24%, 43.51%,-, 2.27%,3.25%,87086e
17125,3.23%, 50.37%, 47.14%,-,-,2.490000000000009%,800678
17127,11.33%, 54.51%, 43.18%,-,-,2.3100000000000023%,8b056e
17129,27.38%, 62.27%, 34.89%,-, 2.18%,2.8400000000000034%,9e0758
17131,8.56%, 44.34%, 52.90%,-,-,2.759999999999991%,710786
17133,13.30%, 55.32%, 42.02%,-,-,2.6599999999999966%,8d066b
17135,2.41%, 47.55%, 49.97%,-,-,2.480000000000004%,79067f
17137,15.06%, 56.22%, 41.15%,-,-,2.6299999999999955%,8f0668
17139,9.24%, 53.41%, 44.17%,-,-,2.4200000000000017%,880670
17141,22.58%, 59.83%, 37.25%,-, 2.27%,2.9200000000000017%,98075e
17143,2.87%, 47.39%, 50.26%,-,-,2.3499999999999943%,780580
17145,0.60%, 48.30%, 48.90%,-,-,2.8000000000000114%,7b077c
17147,13.49%, 55.09%, 41.60%,-, 2.59%,3.3100000000000023%,8c086a
17149,18.59%, 58.01%, 39.42%,-,-,2.569999999999993%,930664
17151,17.98%, 57.77%, 39.79%,-,-,2.4399999999999977%,930665
17153,2.92%, 47.41%, 50.33%,-,-,2.260000000000005%,780580
17155,6.92%, 45.20%, 52.12%,-,-,2.680000000000007%,730684
17157,2.33%, 49.88%, 47.55%,-,-,2.569999999999993%,7f0679
17159,29.98%, 63.52%, 33.54%,-,-,2.9399999999999977%,a10755
17161,19.61%, 38.70%, 58.31%,-, 2.10%,2.989999999999995%,620794
17163,13.61%, 42.13%, 55.74%,-,-,2.1299999999999955%,6b058e
17165,4.34%, 50.93%, 46.58%,-,-,2.490000000000009%,810676
17167,13.07%, 55.06%, 41.99%,-, 2.19%,2.9499999999999886%,8c076b
17169,12.99%, 55.06%, 42.07%,-,-,2.8700000000000045%,8c076b
17171,20.41%, 59.05%, 38.64%,-,-,2.3100000000000023%,960562
17173,18.04%, 57.57%, 39.54%,-,-,2.8900000000000006%,920764
17175,16.16%, 56.67%, 40.52%,-,-,2.8100000000000023%,900767
17177,13.69%, 55.29%, 41.60%,-, 2.46%,3.1099999999999994%,8c076a
17179,10.55%, 54.05%, 43.50%,-,-,2.450000000000003%,89066e
17181,4.79%, 50.77%, 45.98%,-, 2.18%,3.25%,810875
17183,1.17%, 49.17%, 47.99%,-,-,2.8400000000000034%,7d077a
17185,25.76%, 61.84%, 36.07%,-,-,2.0900000000000034%,9d055b
17187,4.91%, 51.09%, 46.18%,-,-,2.7299999999999898%,820675
17189,24.03%, 60.98%, 36.96%,-,-,2.0600000000000023%,9b055e
17191,40.79%, 69.50%, 28.71%,-,-,1.789999999999992%,b10449
17193,20.47%, 59.20%, 38.73%,-,-,2.069999999999993%,960562
17195,6.58%, 45.30%, 51.88%,-, 2.07%,2.819999999999993%,730784
17197,2.57%, 50.00%, 47.43%,-,-,2.569999999999993%,7f0678
17199,6.76%, 52.01%, 45.26%,-,-,2.730000000000004%,840673
17201,1.68%, 49.24%, 47.56%,-, 2.41%,3.1999999999999886%,7d0879
17203,32.01%, 64.94%, 32.92%,-,-,2.1400000000000006%,a50553
18001,37.97%, 67.95%, 29.98%,-,-,2.069999999999993%,ad054c
18003,25.18%, 61.60%, 36.42%,-,-,1.9799999999999898%,9d055c
18005,27.88%, 62.87%, 34.98%,-,-,2.1500000000000057%,a00559
18007,28.73%, 63.01%, 34.28%,-,-,2.710000000000008%,a00657
18009,12.18%, 55.16%, 42.98%,-,-,1.8600000000000136%,8c046d
18011,45.65%, 71.54%, 25.89%,-,-,2.569999999999993%,b60642
18013,18.53%, 56.78%, 38.26%,-, 3.08%,4.960000000000008%,900c61
18015,25.85%, 61.71%, 35.86%,-,-,2.430000000000007%,9d065b
18017,25.77%, 61.60%, 35.83%,-,-,2.569999999999993%,9d065b
18019,5.51%, 52.01%, 46.50%,-,-,1.490000000000009%,840376
18021,27.45%, 62.94%, 35.49%,-,-,1.5699999999999932%,a0045a
18023,31.83%, 64.97%, 33.15%,-,-,1.8799999999999955%,a50454
18025,12.12%, 55.29%, 43.17%,-,-,1.539999999999992%,8c036e
18027,42.77%, 70.40%, 27.63%,-,-,1.9699999999999989%,b30546
18029,30.78%, 64.88%, 34.11%,-,-,1.0100000000000051%,a50256
18031,35.18%, 66.68%, 31.50%,-,-,1.8199999999999932%,aa0450
18033,28.47%, 63.12%, 34.65%,-,-,2.230000000000004%,a00558
18035,2.78%, 50.07%, 47.29%,-,-,2.6400000000000006%,7f0678
18037,32.53%, 65.36%, 32.83%,-,-,1.8100000000000023%,a60453
18039,37.36%, 67.46%, 30.11%,-,-,2.430000000000007%,ac064c
18041,19.02%, 58.52%, 39.49%,-,-,1.9899999999999949%,950564
18043,10.91%, 54.90%, 43.99%,-,-,1.1099999999999994%,8b0270
18045,23.22%, 60.54%, 37.32%,-,-,2.1400000000000006%,9a055f
18047,35.93%, 67.00%, 31.07%,-,-,1.9300000000000068%,aa044f
18049,27.12%, 62.66%, 35.55%,-,-,1.7900000000000063%,9f045a
18051,14.03%, 56.16%, 42.13%,-,-,1.710000000000008%,8f046b
18053,24.41%, 61.22%, 36.81%,-,-,1.9699999999999989%,9c055d
18055,20.24%, 59.05%, 38.81%,-,-,2.1400000000000006%,960562
18057,50.54%, 74.25%, 23.71%,-,-,2.039999999999992%,bd053c
18059,41.13%, 69.47%, 28.34%,-,-,2.1899999999999977%,b10548
18061,19.07%, 58.48%, 39.41%,-,-,2.1100000000000136%,950564
18063,44.42%, 71.23%, 26.82%,-,-,1.9499999999999886%,b50444
