id,margin,coolidge,davis,other,lafollette,hex_color
38005,4.04%, 45.00%, 5.92%,49.089999999999996%, 49.04%,727d0f
38007,0.34%, 48.34%, 3.67%,47.99%, 47.99%,7b7a09
38009,30.68%, 31.99%, 5.28%,62.72%, 62.67%,519f0d
38011,5.76%, 45.17%, 3.90%,50.93%, 50.93%,738109
38013,15.12%, 39.62%, 5.37%,55.01%, 54.73%,658c0d
38015,13.73%, 53.17%, 6.39%,40.44%, 39.44%,876710
38017,40.80%, 65.86%, 8.99%,25.15%, 25.06%,a74016
38019,21.54%, 54.65%, 12.13%,33.22%, 33.11%,8b541e
38021,3.56%, 43.66%, 8.96%,47.379999999999995%, 47.23%,6f7816
38023,35.30%, 30.43%, 3.73%,65.84%, 65.72%,4da709
38025,5.76%, 42.78%, 8.29%,48.93%, 48.54%,6d7c15
38027,16.83%, 39.33%, 4.51%,56.16%, 56.16%,648f0b
38029,16.45%, 39.66%, 4.07%,56.28%, 56.11%,658f0a
38031,4.36%, 45.13%, 14.05%,40.82%, 40.77%,736823
38033,6.05%, 48.29%, 9.41%,42.3%, 42.23%,7b6b17
38035,34.54%, 62.81%, 8.85%,28.34%, 28.27%,a04816
38037,17.37%, 39.07%, 4.36%,56.58%, 56.44%,63900b
38039,28.09%, 33.33%, 5.24%,61.43%, 61.43%,549c0d
38041,15.07%, 39.73%, 5.43%,54.839999999999996%, 54.80%,658b0d
38043,16.02%, 39.42%, 5.14%,55.44%, 55.44%,648d0d
38045,7.69%, 43.23%, 5.80%,50.97%, 50.92%,6e810e
38047,11.40%, 43.34%,-,56.67%, 54.74%,6e9000
38049,20.45%, 36.89%, 5.76%,57.36000000000001%, 57.34%,5e920e
38051,28.93%, 34.45%, 2.11%,63.44%, 63.39%,57a105
38053,18.78%, 38.14%, 4.69%,57.160000000000004%, 56.92%,61910b
38055,23.28%, 36.02%, 4.23%,59.75%, 59.31%,5b980a
38057,46.36%, 25.02%, 3.36%,71.61999999999999%, 71.38%,3fb608
38059,6.31%, 44.26%, 4.93%,50.8%, 50.58%,70810c
38061,22.85%, 36.19%, 3.48%,60.33%, 59.05%,5c9908
38063,3.65%, 49.20%, 5.07%,45.72%, 45.55%,7d740c
38065,32.60%, 32.16%, 2.72%,65.11999999999999%, 64.77%,52a606
38067,30.58%, 59.02%, 12.47%,28.5%, 28.44%,96481f
38069,0.16%, 46.89%, 6.35%,46.769999999999996%, 46.73%,777710
38071,32.18%, 62.35%, 7.20%,30.450000000000003%, 30.17%,9e4d12
38073,1.40%, 45.59%, 7.42%,46.99%, 46.99%,747712
38075,29.65%, 32.18%, 5.95%,61.87%, 61.82%,529d0f
38077,9.33%, 48.84%, 11.61%,39.559999999999995%, 39.51%,7c641d
38079,22.36%, 35.92%, 5.66%,58.41%, 58.29%,5b940e
38081,5.59%, 43.68%, 6.90%,49.42%, 49.27%,6f7e11
38083,27.71%, 34.66%, 2.86%,62.489999999999995%, 62.37%,589f07
38085,29.62%, 62.21%, 4.64%,33.150000000000006%, 32.59%,9e540b
38087,18.85%, 39.09%, 2.98%,57.93%, 57.93%,639307
38089,7.65%, 50.58%, 6.32%,43.11%, 42.94%,806d10
38091,9.23%, 52.77%, 3.60%,43.629999999999995%, 43.55%,866f09
38093,20.08%, 56.68%, 6.64%,36.690000000000005%, 36.60%,905d10
38095,4.88%, 47.66%, 9.06%,43.28%, 42.79%,796e17
38097,18.42%, 56.64%, 5.11%,38.25%, 38.23%,90610d
38099,14.35%, 49.17%, 15.89%,34.94%, 34.82%,7d5928
38101,4.40%, 47.99%, 8.31%,43.71%, 43.59%,7a6f15
38103,7.37%, 44.40%, 3.73%,51.88%, 51.77%,718409
38105,19.59%, 36.76%, 6.07%,57.17%, 56.36%,5d910f
39001,6.72%, 52.46%, 45.73%,1.81%,-,850474
39003,32.76%, 61.76%, 29.00%,9.24%, 8.98%,9d1749
39005,12.77%, 52.68%, 39.91%,7.3999999999999995%, 7.31%,861265
39007,48.73%, 69.21%, 10.01%,20.78%, 20.48%,b03419
39009,34.76%, 58.19%, 17.86%,23.95%, 23.43%,943d2d
39011,14.64%, 51.86%, 37.22%,10.91%, 10.76%,841b5e
39013,27.65%, 54.53%, 26.88%,18.59%, 17.93%,8b2f44
39015,6.00%, 43.05%, 49.05%,7.9%, 7.86%,6d147d
39017,22.49%, 56.25%, 33.76%,9.99%, 9.71%,8f1956
39019,47.61%, 70.78%, 23.17%,6.0600000000000005%, 5.90%,b40f3b
39021,25.44%, 60.33%, 34.90%,4.78%, 4.67%,990c58
39023,38.95%, 66.44%, 27.49%,6.069999999999999%, 5.93%,a90f46
39025,18.67%, 55.18%, 36.51%,8.309999999999999%, 8.19%,8c155d
39027,38.96%, 67.08%, 28.12%,4.8%, 4.74%,ab0c47
39029,53.97%, 69.97%, 16.01%,14.02%, 13.79%,b22328
39031,12.12%, 49.77%, 37.64%,12.59%, 12.41%,7e205f
39033,10.47%, 40.83%, 30.36%,28.810000000000002%, 28.67%,68494d
39035,7.91%, 49.29%, 9.09%,41.62%, 41.39%,7d6a17
39037,10.68%, 52.92%, 42.24%,4.84%, 4.68%,860c6b
39039,17.52%, 52.55%, 35.03%,12.43%, 12.31%,861f59
39041,28.67%, 60.41%, 31.74%,7.84%, 7.77%,9a1350
39043,29.87%, 54.34%, 20.97%,24.69%, 24.46%,8a3e35
39045,15.53%, 53.80%, 38.26%,7.9399999999999995%, 7.80%,891461
39047,24.50%, 60.27%, 35.77%,3.96%, 3.89%,990a5b
39049,32.98%, 57.68%, 24.70%,17.619999999999997%, 17.47%,932c3e
39051,50.83%, 69.56%, 18.73%,11.719999999999999%, 11.69%,b11d2f
39053,28.88%, 61.21%, 32.32%,6.47%, 6.41%,9c1052
39055,58.62%, 72.39%, 13.62%,13.98%, 13.77%,b82322
39057,51.54%, 72.98%, 21.44%,5.57%, 5.45%,ba0e36
39059,35.70%, 59.56%, 23.86%,16.58%, 16.25%,972a3c
39061,39.88%, 60.70%, 18.28%,21.03%, 20.82%,9a352e
39063,25.23%, 57.03%, 31.80%,11.17%, 10.97%,911c51
39065,11.99%, 53.66%, 41.67%,4.68%, 4.63%,880b6a
39067,39.08%, 65.97%, 26.89%,7.140000000000001%, 6.99%,a81244
39069,11.02%, 45.51%, 34.50%,19.99%, 19.99%,743257
39071,18.89%, 57.16%, 38.27%,4.58%, 4.47%,910b61
39073,15.21%, 50.46%, 35.24%,14.299999999999999%, 14.03%,802459
39075,15.00%, 38.26%, 53.25%,8.49%, 8.39%,611587
39077,40.74%, 62.12%, 21.39%,16.490000000000002%, 16.28%,9e2a36
39079,32.17%, 61.45%, 29.28%,9.27%, 8.93%,9c174a
39081,50.49%, 67.97%, 17.48%,14.54%, 14.10%,ad252c
39083,21.37%, 57.43%, 36.06%,6.52%, 6.51%,92105b
39085,50.51%, 70.71%, 8.91%,20.37%, 20.21%,b43316
39087,38.29%, 63.96%, 25.68%,10.360000000000001%, 10.14%,a31a41
39089,27.27%, 58.49%, 31.23%,10.28%, 10.16%,951a4f
39091,34.06%, 61.03%, 26.97%,11.99%, 11.83%,9b1e44
39093,37.38%, 61.43%, 14.28%,24.29%, 24.05%,9c3d24
39095,23.35%, 55.39%, 12.33%,32.28%, 32.03%,8d521f
39097,27.52%, 61.97%, 34.46%,3.57%, 3.57%,9e0957
39099,51.23%, 68.12%, 16.89%,14.99%, 14.66%,ad262b
39101,23.24%, 54.20%, 30.97%,14.82%, 14.64%,8a254e
39103,49.26%, 67.76%, 18.49%,13.75%, 13.55%,ac232f
39105,34.39%, 57.28%, 22.89%,19.830000000000002%, 19.41%,92323a
39107,8.82%, 40.40%, 49.21%,10.379999999999999%, 10.26%,671a7d
39109,34.68%, 62.70%, 28.02%,9.280000000000001%, 9.13%,9f1747
39111,16.21%, 40.58%, 56.79%,2.62%, 2.50%,670690
39113,35.69%, 62.61%, 26.92%,10.48%, 10.24%,9f1a44
39115,25.40%, 60.94%, 35.54%,3.5100000000000002%, 3.41%,9b085a
39117,21.37%, 57.39%, 36.02%,6.59%, 6.59%,92105b
39119,37.40%, 65.71%, 28.31%,5.9799999999999995%, 5.81%,a70f48
39121,25.52%, 60.78%, 35.26%,3.96%, 3.86%,9a0a59
39123,19.60%, 51.77%, 32.17%,16.05%, 15.94%,842852
39125,22.28%, 57.79%, 35.52%,6.6899999999999995%, 6.56%,93115a
39127,29.77%, 58.11%, 28.34%,13.56%, 13.15%,942248
39129,4.14%, 46.24%, 50.38%,3.37%, 3.25%,750880
39131,10.52%, 43.87%, 54.39%,1.74%,-,6f048a
39133,40.65%, 62.43%, 21.78%,15.8%, 15.50%,9f2837
39135,16.43%, 56.75%, 40.33%,2.92%, 2.82%,900766
39137,3.99%, 41.83%, 45.82%,12.36%, 12.26%,6a1f74
39139,24.53%, 55.50%, 30.97%,13.53%, 13.42%,8d224e
39141,15.35%, 53.86%, 38.51%,7.63%, 7.53%,891362
39143,32.41%, 60.88%, 28.48%,10.63%, 10.55%,9b1b48
39145,34.31%, 62.83%, 28.51%,8.66%, 8.47%,a01648
39147,18.52%, 53.29%, 34.77%,11.940000000000001%, 11.71%,871e58
39149,4.90%, 44.41%, 49.31%,6.28%, 6.17%,71107d
39151,44.55%, 64.28%, 19.74%,15.98%, 15.67%,a32832
39153,44.00%, 65.28%, 21.29%,13.43%, 13.18%,a62236
39155,61.01%, 74.35%, 13.33%,12.31%, 12.07%,bd1f21
39157,33.61%, 56.97%, 23.36%,19.67%, 19.32%,91323b
39159,32.05%, 62.74%, 30.69%,6.58%, 6.45%,9f104e
39161,16.17%, 53.14%, 36.98%,9.88%, 9.74%,87195e
39163,9.39%, 51.87%, 42.49%,5.640000000000001%, 5.36%,840e6c
39165,44.34%, 69.02%, 24.68%,6.3%, 6.25%,b0103e
39167,19.54%, 57.12%, 37.58%,5.3%, 5.12%,910d5f
39169,17.51%, 53.80%, 36.30%,9.899999999999999%, 9.79%,89195c
39171,29.24%, 56.41%, 27.18%,16.42%, 16.25%,8f2945
39173,45.17%, 65.33%, 20.16%,14.510000000000002%, 14.38%,a62533
39175,8.99%, 50.86%, 41.88%,7.26%, 7.18%,81126a
40001,8.36%, 51.63%, 43.27%,5.1%, 5.10%,830d6e
40003,27.20%, 57.27%, 30.07%,12.66%, 12.66%,92204c
40005,26.46%, 27.84%, 54.30%,17.86%, 17.86%,462d8a
40007,11.68%, 49.42%, 37.73%,12.85%, 12.85%,7e2060
40009,25.96%, 30.93%, 56.90%,12.17%, 12.17%,4e1f91
40011,16.51%, 48.53%, 32.02%,19.45%, 19.45%,7b3151
40013,39.78%, 25.17%, 64.95%,9.88%, 9.88%,4019a5
40015,1.86%, 46.04%, 44.19%,9.77%, 9.77%,751870
40017,0.07%, 41.50%, 41.44%,17.06%, 17.06%,692b69
40019,36.55%, 29.13%, 65.68%,5.19%, 5.19%,4a0da7
40021,3.19%, 49.84%, 46.65%,3.52%, 3.52%,7f0876
40023,9.76%, 38.14%, 47.90%,13.96%, 13.96%,61237a
40025,6.05%, 41.21%, 47.26%,11.53%, 11.53%,691d78
40027,23.34%, 33.39%, 56.73%,9.88%, 9.88%,551990
40029,30.58%, 25.17%, 55.74%,19.09%, 19.09%,40308e
40031,5.89%, 41.41%, 47.30%,11.29%, 11.29%,691c78
40033,6.59%, 42.67%, 49.26%,8.07%, 8.07%,6c147d
40035,9.97%, 43.54%, 53.51%,2.96%, 2.96%,6f0788
40037,5.22%, 50.21%, 44.99%,4.8%, 4.80%,800c72
40039,1.14%, 42.80%, 43.93%,13.27%, 13.27%,6d2170
40041,4.67%, 43.97%, 48.64%,7.4%, 7.40%,70127c
40043,11.92%, 44.43%, 32.51%,23.07%, 23.07%,713a52
40045,20.14%, 48.70%, 28.56%,22.74%, 22.74%,7c3948
40047,27.92%, 56.28%, 28.36%,15.36%, 15.36%,8f2748
40049,41.76%, 26.87%, 68.63%,4.5%, 4.50%,440baf
40051,28.55%, 30.75%, 59.29%,9.96%, 9.96%,4e1997
40053,14.97%, 51.74%, 36.77%,11.49%, 11.49%,831d5d
40055,50.64%, 19.50%, 70.13%,10.37%, 10.37%,311ab2
40057,48.76%, 23.28%, 72.05%,4.67%, 4.67%,3b0bb7
40059,16.65%, 50.77%, 34.12%,15.11%, 15.11%,812657
40061,11.32%, 40.18%, 51.50%,8.33%, 8.33%,661583
40063,32.29%, 32.16%, 64.45%,3.39%, 3.39%,5208a4
40065,36.83%, 24.74%, 61.57%,13.7%, 13.70%,3f229d
40067,35.42%, 29.44%, 64.87%,5.69%, 5.69%,4b0ea5
40069,32.22%, 24.81%, 57.03%,18.17%, 18.17%,3f2e91
40071,9.30%, 51.16%, 41.87%,6.97%, 6.97%,82116a
40073,23.36%, 55.62%, 32.27%,12.11%, 12.11%,8d1e52
40075,19.51%, 34.78%, 54.29%,10.94%, 10.94%,581b8a
40077,17.99%, 35.94%, 53.92%,10.14%, 10.14%,5b1989
40079,9.01%, 40.33%, 49.34%,10.33%, 10.33%,661a7d
40081,11.37%, 51.20%, 39.83%,8.97%, 8.97%,821665
40083,27.49%, 58.78%, 31.29%,9.93%, 9.93%,95194f
40085,43.15%, 17.56%, 62.79%,19.65%, 19.65%,2c32a0
40087,32.06%, 30.74%, 62.80%,6.46%, 6.46%,4e10a0
40089,31.05%, 32.19%, 63.24%,4.57%, 4.57%,520ba1
40091,23.31%, 37.26%, 60.58%,2.16%, 2.16%,5f059a
40093,37.19%, 58.51%, 21.32%,20.17%, 20.17%,953336
40095,31.95%, 25.88%, 57.83%,16.29%, 16.29%,412993
40097,1.45%, 47.40%, 45.95%,6.65%, 6.65%,781075
40099,43.08%, 26.00%, 69.09%,4.91%, 4.91%,420cb0
40101,5.38%, 44.96%, 50.34%,4.7%, 4.70%,720b80
40103,14.37%, 51.15%, 36.77%,12.08%, 12.08%,821e5d
40105,5.49%, 51.03%, 45.54%,3.42%, 3.42%,820874
40107,28.12%, 32.90%, 61.03%,6.07%, 6.07%,530f9b
40109,9.76%, 40.63%, 50.38%,8.99%, 8.99%,671680
40111,0.69%, 46.85%, 46.17%,6.98%, 6.98%,771175
40113,4.98%, 44.80%, 49.78%,5.41%, 5.41%,720d7e
40115,6.50%, 50.08%, 43.58%,6.34%, 6.34%,7f106f
40117,11.91%, 51.37%, 39.46%,9.17%, 9.17%,821764
40119,4.78%, 48.49%, 43.71%,7.79%, 7.79%,7b136f
40121,23.30%, 33.01%, 56.31%,10.67%, 10.67%,541b8f
40123,36.39%, 28.08%, 64.47%,7.45%, 7.45%,4712a4
40125,9.91%, 38.81%, 48.73%,12.46%, 12.46%,621f7c
40127,18.73%, 36.06%, 54.79%,9.15%, 9.15%,5b178b
40129,13.37%, 33.99%, 47.36%,18.65%, 18.65%,562f78
40131,12.98%, 41.29%, 54.28%,4.43%, 4.43%,690b8a
40133,11.73%, 40.05%, 51.77%,8.18%, 8.18%,661484
40135,8.69%, 45.11%, 53.80%,1.1%,-,730289
40137,31.43%, 31.55%, 62.98%,5.47%, 5.47%,500da0
40139,1.69%, 44.04%, 45.73%,10.22%, 10.22%,701a74
40141,31.88%, 31.85%, 63.73%,4.42%, 4.42%,510ba2
40143,14.67%, 55.54%, 40.87%,3.6%, 3.60%,8d0968
40145,8.69%, 42.17%, 50.86%,6.97%, 6.97%,6b1181
40147,13.16%, 55.17%, 42.01%,2.82%, 2.82%,8c076b
40149,23.88%, 33.47%, 57.35%,9.18%, 9.18%,551792
40151,21.69%, 52.43%, 30.73%,16.84%, 16.84%,852a4e
40153,10.29%, 45.64%, 35.34%,19.02%, 19.02%,74305a
41001,12.95%, 45.41%, 32.47%,22.119999999999997%, 21.97%,733852
41003,32.64%, 60.68%, 28.04%,11.270000000000001%, 11.06%,9a1c47
41005,10.01%, 43.28%, 22.87%,33.84%, 33.27%,6e563a
41007,32.99%, 56.33%, 23.35%,20.32%, 19.69%,8f333b
41009,33.23%, 56.20%, 22.97%,20.82%, 20.28%,8f353a
41011,19.16%, 48.39%, 21.77%,29.84%, 29.23%,7b4c37
41013,20.36%, 50.73%, 30.37%,18.89%, 18.61%,81304d
41015,28.58%, 54.70%, 18.45%,26.849999999999998%, 26.11%,8b442f
41017,29.83%, 53.02%, 23.18%,23.8%, 23.14%,873c3b
41019,29.00%, 53.75%, 21.23%,25.02%, 24.75%,893f36
41021,14.76%, 50.20%, 35.44%,14.35%, 14.08%,80245a
41023,33.70%, 56.90%, 23.19%,19.91%, 19.20%,91323b
41025,26.25%, 53.83%, 27.58%,18.6%, 18.03%,892f46
41027,21.19%, 48.44%, 27.25%,24.3%, 23.94%,7b3d45
41029,26.91%, 53.25%, 20.13%,26.61%, 26.34%,874333
41031,4.17%, 39.00%, 25.23%,35.769999999999996%, 34.83%,635b40
41033,28.28%, 53.91%, 19.96%,26.13%, 25.64%,894232
41035,20.43%, 53.48%, 13.10%,33.419999999999995%, 33.05%,885521
41037,40.33%, 60.33%, 20.00%,19.67%, 19.41%,993233
41039,37.10%, 59.90%, 22.80%,17.290000000000003%, 16.92%,982c3a
41041,27.00%, 52.20%, 25.20%,22.599999999999998%, 21.70%,853940
41043,18.23%, 49.56%, 31.33%,19.1%, 18.85%,7e304f
41045,26.20%, 51.94%, 25.74%,22.32%, 22.07%,843841
41047,27.19%, 52.14%, 24.95%,22.91%, 22.67%,843a3f
41049,28.47%, 53.34%, 21.37%,25.3%, 24.87%,884036
41051,22.44%, 49.98%, 22.23%,27.79%, 27.55%,7f4638
41053,21.71%, 52.75%, 31.04%,16.22%, 15.91%,86294f
41055,28.77%, 55.92%, 27.14%,16.94%, 16.94%,8e2b45
41057,37.81%, 59.18%, 21.38%,19.44%, 18.82%,963136
41059,9.30%, 44.71%, 35.41%,19.88%, 19.64%,72325a
41061,10.81%, 42.87%, 32.07%,25.060000000000002%, 24.69%,6d3f51
41063,10.34%, 46.29%, 35.94%,17.77%, 17.40%,762d5b
41065,26.15%, 51.46%, 25.32%,23.22%, 22.84%,833b40
41067,15.25%, 45.98%, 23.01%,31.01%, 30.73%,754f3a
41069,47.15%, 68.43%, 21.28%,10.29%, 10.29%,ae1a36
41071,24.97%, 53.11%, 28.14%,18.74%, 18.49%,872f47
42001,8.59%, 52.92%, 44.33%,2.75%, 2.50%,860771
42003,27.75%, 59.01%, 8.69%,32.300000000000004%, 31.26%,965216
42005,47.37%, 64.18%, 16.81%,13.739999999999998%, 12.78%,a3232a
42007,42.73%, 64.14%, 12.32%,23.540000000000003%, 21.42%,a33c1f
42009,38.50%, 61.72%, 23.22%,9.87%, 9.34%,9d193b
42011,19.98%, 51.35%, 31.37%,17.28%, 16.89%,822c4f
42013,46.37%, 65.93%, 13.78%,20.29%, 19.56%,a83323
42015,59.00%, 73.62%, 14.62%,11.760000000000002%, 10.88%,bb1d25
42017,41.67%, 66.88%, 25.21%,7.91%, 7.43%,aa1440
42019,51.12%, 69.45%, 18.34%,12.21%, 10.23%,b11f2e
42021,23.38%, 51.77%, 28.40%,19.830000000000002%, 19.19%,843248
42023,62.49%, 77.18%, 14.69%,8.129999999999999%, 7.51%,c41425
42025,27.60%, 55.55%, 27.95%,16.5%, 16.14%,8d2a47
42027,25.11%, 59.13%, 34.01%,6.86%, 5.15%,961156
42029,55.59%, 75.76%, 20.17%,4.08%, 3.44%,c10a33
42031,21.23%, 55.27%, 34.04%,10.68%, 8.38%,8c1b56
42033,38.26%, 60.32%, 22.06%,17.62%, 14.85%,992c38
42035,33.97%, 54.62%, 20.65%,18.05%, 17.29%,8b2e34
42037,0.35%, 47.42%, 47.77%,4.8%, 3.40%,780c79
42039,45.83%, 63.09%, 17.16%,17.740000000000002%, 17.26%,a02d2b
42041,13.32%, 53.22%, 39.89%,6.9%, 5.91%,871165
42043,46.03%, 68.04%, 22.01%,9.959999999999999%, 9.18%,ad1938
42045,69.39%, 81.80%, 12.40%,5.8100000000000005%, 5.36%,d00e1f
42047,56.20%, 70.85%, 14.65%,14.5%, 12.56%,b42425
42049,35.28%, 61.29%, 11.02%,27.69%, 26.01%,9c461c
42051,28.69%, 53.57%, 24.88%,18.0%, 17.15%,882d3f
42053,53.56%, 71.20%, 17.64%,6.37%, 5.99%,b5102c
42055,24.16%, 58.82%, 34.67%,6.510000000000001%, 6.07%,951058
42057,1.93%, 47.64%, 49.57%,2.79%,-,79077e
42059,11.70%, 41.82%, 53.52%,4.66%, 3.44%,6a0b88
42061,57.23%, 73.99%, 16.77%,9.239999999999998%, 8.45%,bc172a
42063,55.26%, 69.75%, 11.31%,16.43%, 14.49%,b1291c
42065,48.69%, 64.88%, 16.19%,16.86%, 15.91%,a52a29
42067,19.96%, 57.41%, 37.45%,5.14%, 4.67%,920d5f
42069,33.41%, 60.43%, 27.02%,12.55%, 12.07%,9a2044
42071,52.89%, 73.73%, 20.83%,5.44%, 4.95%,bc0d35
42073,42.88%, 64.58%, 9.69%,23.33%, 21.70%,a43b18
42075,54.99%, 74.27%, 19.28%,6.45%, 5.91%,bd1031
42077,29.51%, 59.02%, 29.52%,11.450000000000001%, 10.99%,961d4b
42079,29.75%, 53.18%, 23.42%,23.4%, 22.99%,873b3b
42081,30.03%, 58.70%, 28.67%,12.629999999999999%, 10.17%,952049
42083,50.92%, 68.99%, 18.07%,10.87%, 10.44%,af1b2e
42085,48.84%, 65.29%, 16.45%,18.26%, 15.97%,a62e29
42087,38.93%, 66.92%, 27.99%,5.1%, 4.51%,aa0d47
42089,5.61%, 44.28%, 49.89%,5.83%, 5.45%,700e7f
42091,57.04%, 75.48%, 18.44%,6.08%, 5.74%,c00f2f
42093,15.64%, 55.83%, 40.19%,3.98%, 3.31%,8e0a66
42095,25.70%, 58.42%, 32.72%,8.860000000000001%, 8.23%,941653
42097,31.90%, 56.18%, 24.28%,19.53%, 18.93%,8f313d
42099,20.27%, 57.52%, 37.25%,5.24%, 4.58%,920d5e
42101,65.60%, 77.73%, 12.13%,10.14%, 9.89%,c6191e
42103,20.16%, 54.20%, 34.04%,11.76%, 11.28%,8a1d56
42105,46.88%, 65.49%, 18.60%,15.91%, 14.82%,a6282f
42107,45.60%, 64.44%, 18.84%,16.71%, 15.90%,a42a30
42109,49.14%, 72.00%, 22.86%,5.140000000000001%, 4.95%,b70d3a
42111,59.15%, 72.74%, 13.59%,13.67%, 11.59%,b92222
42113,27.05%, 59.76%, 32.71%,7.52%, 5.55%,981353
42115,46.90%, 67.38%, 20.47%,12.15%, 11.34%,ab1e34
42117,69.01%, 81.22%, 12.21%,6.5600000000000005%, 5.20%,cf101f
42119,48.24%, 71.59%, 23.35%,5.06%, 4.56%,b60c3b
42121,61.37%, 74.29%, 12.92%,12.78%, 10.25%,bd2020
42123,52.90%, 70.93%, 18.03%,7.52%, 7.02%,b4132d
42125,41.38%, 60.64%, 18.22%,21.14%, 19.27%,9a352e
42127,53.57%, 72.87%, 19.29%,7.84%, 6.70%,b91331
42129,33.78%, 55.22%, 16.35%,22.64%, 21.44%,8c3929
42131,42.77%, 68.06%, 25.29%,6.65%, 5.00%,ad1040
42133,18.14%, 56.15%, 38.01%,5.840000000000001%, 5.23%,8f0e60
44001,23.42%, 60.57%, 37.15%,2.27%, 2.17%,9a055e
44003,33.64%, 65.84%, 32.20%,1.96%,-,a70452
44005,39.42%, 67.24%, 27.82%,4.9399999999999995%, 4.72%,ab0c46
44007,18.65%, 57.24%, 38.59%,4.17%, 3.86%,910a62
44009,53.07%, 75.21%, 22.14%,2.64%, 2.41%,bf0638
45001,87.38%, 2.58%, 92.40%,5.02%, 5.02%,060ceb
45003,97.55%,-, 98.61%,1.39%,-,0003fb
45005,93.97%, 3.02%, 96.98%,0.0%,-,0700f7
45007,98.57%,-, 99.18%,0.82%,-,0002fc
45009,95.20%,-, 97.12%,2.88%,-,0007f7
45011,94.50%, 2.64%, 97.13%,0.23%,-,0600f7
45013,68.72%, 14.61%, 83.33%,2.05%, 2.05%,2505d4
45015,90.13%, 4.93%, 95.07%,0.0%,-,0c00f2
45017,98.16%,-, 99.00%,1.0%,-,0002fc
45019,72.54%, 11.94%, 84.49%,3.57%, 3.57%,1e09d7
45021,95.56%,-, 97.53%,2.47%,-,0006f8
45023,96.54%,-, 97.93%,2.07%,-,0005f9
45025,98.52%,-, 99.23%,0.77%,-,0001fd
45027,93.55%, 3.14%, 96.70%,0.16%,-,0800f6
45029,97.05%,-, 98.40%,1.6%,-,0004fa
45031,98.24%,-, 98.96%,1.04%,-,0002fc
45033,99.00%,-, 99.50%,0.5%,-,0001fd
45035,94.42%, 2.79%, 97.21%,0.0%,-,0700f7
45037,100.00%,-, 100.00%,0.0%,-,0000fe
45039,96.27%,-, 97.98%,2.02%,-,0005f9
45041,89.55%, 2.46%, 93.54%,4.0%, 4.00%,060aee
45043,68.75%, 15.00%, 83.75%,1.25%,-,2603d5
45045,95.82%,-, 97.36%,2.64%,-,0006f8
45047,98.15%,-, 98.96%,1.04%,-,0002fc
45049,98.51%,-, 99.05%,0.95%,-,0002fc
45051,99.48%,-, 99.70%,0.3%,-,0000fe
45053,39.06%,-, 69.53%,30.47%, 30.47%,004db1
45055,99.73%,-, 99.86%,0.14%,-,0000fe
45057,98.83%,-, 99.41%,0.59%,-,0001fd
45059,99.24%,-, 99.53%,0.47%,-,0001fd
45061,0%,-,-,0.0%,-,000000
45063,98.86%,-, 99.36%,0.64%,-,0001fd
45065,91.47%, 2.72%, 94.37%,2.9%, 2.90%,0607f0
45067,99.35%,-, 99.68%,0.32%,-,0000fe
45069,100.00%,-, 100.00%,0.0%,-,0000fe
45071,98.46%,-, 99.17%,0.83%,-,0002fc
45073,93.09%,-, 96.30%,3.7%, 3.21%,0009f5
45075,91.86%, 3.71%, 95.57%,0.72%,-,0901f3
45077,93.25%, 3.23%, 96.49%,0.28%,-,0800f6
45079,90.12%, 3.48%, 93.60%,2.92%, 2.92%,0807ee
45081,99.27%,-, 99.55%,0.45%,-,0001fd
45083,0%,-,-,0.0%,-,000000
45085,88.32%,-, 93.42%,6.58%, 5.10%,0010ee
45087,96.78%,-, 98.21%,1.79%,-,0004fa
45089,98.82%,-, 99.41%,0.59%,-,0001fd
45091,90.29%, 2.11%, 94.09%,3.8%, 3.80%,0509ef
46003,2.40%, 36.31%, 24.97%,38.72%, 38.72%,5c623f
46005,19.85%, 53.37%, 13.10%,33.52%, 33.52%,885521
46007,27.25%, 57.07%, 13.11%,29.82%, 29.82%,914c21
46009,8.89%, 41.79%, 25.31%,32.9%, 32.90%,6a5340
46011,7.43%, 48.51%, 10.41%,41.08%, 41.08%,7b681a
46013,29.34%, 60.67%, 7.99%,31.33%, 31.33%,9a4f14
46015,3.01%, 37.11%, 22.76%,40.13%, 40.13%,5e663a
46017,11.29%, 41.53%, 30.24%,28.23%, 28.23%,69474d
46019,24.01%, 55.59%, 12.84%,31.57%, 31.57%,8d5020
46021,13.02%, 54.55%, 3.91%,41.53%, 41.53%,8b6909
46023,13.30%, 31.22%, 24.27%,44.52%, 44.52%,4f713d
46025,24.68%, 56.85%, 10.97%,32.17%, 32.17%,90521b
46027,0.69%, 42.30%, 14.71%,42.99%, 42.99%,6b6d25
46029,3.31%, 41.38%, 13.93%,44.69%, 44.69%,697123
46031,18.81%, 56.50%, 5.80%,37.7%, 37.70%,90600e
46033,21.84%, 53.36%, 15.12%,31.52%, 31.52%,885026
46035,14.09%, 51.71%, 10.67%,37.62%, 37.62%,835f1b
46037,18.09%, 55.17%, 7.75%,37.08%, 37.08%,8c5e13
46039,28.08%, 60.32%, 7.44%,32.24%, 32.24%,995212
46041,18.42%, 53.05%, 12.32%,34.63%, 34.63%,87581f
46043,14.65%, 50.25%, 14.16%,35.6%, 35.60%,805a24
46045,3.98%, 42.38%, 11.26%,46.36%, 46.36%,6c761c
46047,17.08%, 52.13%, 12.81%,35.06%, 35.06%,845920
