id,margin,bush,kerry,other3,other2,other1
36081,44.25%, 27.41%, 71.66%,-,-, 0.93%
36083,1.85%, 47.90%, 49.75%,-, 2.07%, 0.28%
36085,13.66%, 56.40%, 42.74%,-,-, 0.86%
36087,0.72%, 49.63%, 48.91%,-,-, 1.46%
36089,11.56%, 43.17%, 54.73%,-,-, 2.10%
36091,6.95%, 52.55%, 45.60%,-,-, 1.86%
36093,5.62%, 46.16%, 51.78%,-,-, 2.06%
36095,20.34%, 59.01%, 38.67%,-, 2.03%, 0.30%
36097,17.64%, 57.74%, 40.10%,-,-, 2.15%
36099,6.54%, 52.08%, 45.54%,-, 2.08%, 0.30%
36101,29.46%, 63.81%, 34.35%,-,-, 1.85%
36103,0.93%, 48.53%, 49.46%,-,-, 2.01%
36105,0.92%, 49.47%, 48.55%,-,-, 1.98%
36107,17.02%, 57.58%, 40.56%,-,-, 1.87%
36109,31.20%, 32.99%, 64.19%,-, 2.22%, 0.61%
36111,11.15%, 43.12%, 54.27%,-, 2.31%, 0.30%
36113,11.47%, 54.63%, 43.16%,-,-, 2.21%
36115,12.76%, 55.08%, 42.32%,-, 2.27%, 0.32%
36117,21.83%, 59.94%, 38.11%,-,-, 1.95%
36119,17.74%, 40.33%, 58.08%,-,-, 1.59%
36121,30.88%, 64.64%, 33.76%,-,-, 1.60%
36123,19.64%, 58.90%, 39.26%,-,-, 1.84%
37001,23.29%, 61.47%, 38.18%,-,-, 0.35%
37003,40.45%, 70.05%, 29.60%,-,-, 0.35%
37005,19.91%, 59.73%, 39.82%,-,-, 0.46%
37007,17.53%, 41.15%, 58.68%,-,-, 0.17%
37009,23.81%, 61.68%, 37.87%,-,-, 0.46%
37011,51.48%, 75.47%, 23.99%,-,-, 0.54%
37013,27.70%, 63.68%, 35.99%,-,-, 0.33%
37015,23.42%, 38.06%, 61.48%,-,-, 0.46%
37017,0.53%, 50.14%, 49.61%,-,-, 0.24%
37019,21.12%, 60.37%, 39.24%,-,-, 0.39%
37021,0.59%, 49.99%, 49.39%,-,-, 0.62%
37023,23.39%, 61.51%, 38.12%,-,-, 0.36%
37025,34.49%, 67.05%, 32.56%,-,-, 0.40%
37027,35.69%, 67.58%, 31.90%,-,-, 0.52%
37029,29.79%, 64.75%, 34.96%,-,-, 0.29%
37031,39.04%, 69.27%, 30.23%,-,-, 0.50%
37033,3.49%, 51.58%, 48.10%,-,-, 0.32%
37035,35.35%, 67.48%, 32.13%,-,-, 0.39%
37037,0.02%, 49.73%, 49.75%,-,-, 0.51%
37039,34.66%, 67.12%, 32.46%,-,-, 0.42%
37041,10.42%, 55.09%, 44.67%,-,-, 0.24%
37043,32.49%, 65.95%, 33.46%,-,-, 0.60%
37045,23.02%, 61.36%, 38.34%,-,-, 0.31%
37047,2.03%, 50.84%, 48.81%,-,-, 0.35%
37049,25.31%, 62.44%, 37.13%,-,-, 0.43%
37051,3.52%, 51.60%, 48.08%,-,-, 0.31%
37053,34.58%, 66.99%, 32.41%,-,-, 0.60%
37055,20.64%, 60.10%, 39.46%,-,-, 0.43%
37057,41.82%, 70.72%, 28.89%,-,-, 0.39%
37059,48.79%, 74.17%, 25.38%,-,-, 0.45%
37061,16.21%, 57.96%, 41.75%,-,-, 0.30%
37063,36.40%, 31.57%, 67.96%,-,-, 0.47%
37065,22.36%, 38.73%, 61.09%,-,-, 0.19%
37067,8.59%, 54.12%, 45.53%,-,-, 0.35%
37069,10.78%, 55.17%, 44.39%,-,-, 0.44%
37071,36.07%, 67.84%, 31.77%,-,-, 0.39%
37073,4.86%, 47.47%, 52.33%,-,-, 0.20%
37075,35.64%, 67.54%, 31.90%,-,-, 0.55%
37077,2.33%, 51.02%, 48.69%,-,-, 0.28%
37079,17.54%, 58.71%, 41.18%,-,-, 0.11%
37081,0.90%, 49.30%, 50.19%,-,-, 0.51%
37083,17.51%, 41.17%, 58.68%,-,-, 0.16%
37085,28.73%, 64.24%, 35.50%,-,-, 0.26%
37087,12.76%, 56.09%, 43.33%,-,-, 0.58%
37089,30.12%, 64.82%, 34.70%,-,-, 0.48%
37091,27.04%, 36.18%, 63.22%,-,-, 0.60%
37093,4.84%, 47.41%, 52.25%,-,-, 0.33%
37095,8.16%, 53.86%, 45.70%,-,-, 0.44%
37097,36.18%, 67.88%, 31.71%,-,-, 0.41%
37099,4.33%, 51.86%, 47.53%,-,-, 0.61%
37101,36.13%, 67.89%, 31.76%,-,-, 0.35%
37103,15.82%, 57.77%, 41.95%,-,-, 0.29%
37105,21.37%, 60.55%, 39.18%,-,-, 0.27%
37107,11.79%, 55.82%, 44.04%,-,-, 0.14%
37109,35.90%, 67.79%, 31.89%,-,-, 0.31%
37111,32.87%, 66.18%, 33.31%,-,-, 0.51%
37113,26.35%, 62.89%, 36.53%,-,-, 0.58%
37115,9.94%, 54.69%, 44.74%,-,-, 0.57%
37117,2.22%, 51.03%, 48.81%,-,-, 0.15%
37119,3.63%, 48.00%, 51.63%,-,-, 0.37%
37121,46.24%, 72.92%, 26.67%,-,-, 0.41%
37123,14.21%, 56.99%, 42.79%,-,-, 0.22%
37125,29.07%, 64.39%, 35.32%,-,-, 0.29%
37127,16.48%, 58.14%, 41.66%,-,-, 0.21%
37129,12.04%, 55.82%, 43.78%,-,-, 0.40%
37131,27.46%, 36.21%, 63.67%,-,-, 0.11%
37133,39.27%, 69.45%, 30.18%,-,-, 0.37%
37135,34.51%, 32.38%, 66.89%,-,-, 0.74%
37137,22.26%, 60.93%, 38.67%,-,-, 0.40%
37139,2.75%, 48.42%, 51.17%,-,-, 0.40%
37141,17.78%, 58.75%, 40.97%,-,-, 0.29%
37143,20.05%, 59.80%, 39.75%,-,-, 0.44%
37145,18.24%, 58.98%, 40.74%,-,-, 0.28%
37147,6.83%, 53.30%, 46.46%,-,-, 0.24%
37149,15.00%, 56.98%, 41.98%,-,-, 1.04%
37151,48.72%, 74.19%, 25.47%,-,-, 0.34%
37153,4.17%, 47.75%, 51.92%,-,-, 0.33%
37155,5.78%, 46.97%, 52.75%,-,-, 0.28%
37157,22.49%, 61.09%, 38.60%,-,-, 0.32%
37159,35.05%, 67.32%, 32.27%,-,-, 0.42%
37161,33.09%, 66.28%, 33.19%,-,-, 0.53%
37163,13.24%, 56.53%, 43.29%,-,-, 0.17%
37165,10.78%, 44.52%, 55.30%,-,-, 0.17%
37167,39.78%, 69.71%, 29.94%,-,-, 0.35%
37169,40.26%, 69.96%, 29.71%,-,-, 0.33%
37171,35.71%, 67.66%, 31.95%,-,-, 0.39%
37173,3.45%, 51.41%, 47.96%,-,-, 0.63%
37175,21.10%, 60.21%, 39.11%,-,-, 0.67%
37177,7.80%, 53.77%, 45.97%,-,-, 0.25%
37179,40.73%, 70.20%, 29.47%,-,-, 0.34%
37181,11.98%, 43.91%, 55.89%,-,-, 0.20%
37183,2.13%, 50.83%, 48.71%,-,-, 0.46%
37185,29.04%, 35.38%, 64.42%,-,-, 0.20%
37187,8.86%, 45.40%, 54.27%,-,-, 0.33%
37189,5.93%, 52.64%, 46.70%,-,-, 0.66%
37191,24.49%, 62.14%, 37.65%,-,-, 0.22%
37193,41.74%, 70.70%, 28.95%,-,-, 0.35%
37195,6.74%, 53.26%, 46.52%,-,-, 0.21%
37197,54.63%, 77.16%, 22.54%,-,-, 0.30%
37199,5.37%, 52.38%, 47.02%,-,-, 0.60%
38001,43.53%, 70.88%, 27.34%,-,-, 1.78%
38003,23.31%, 60.92%, 37.61%,-,-, 1.48%
38005,8.64%, 44.61%, 53.25%,-,-, 2.14%
38007,62.06%, 79.61%, 17.55%,-,-, 2.84%
38009,35.38%, 67.17%, 31.79%,-,-, 1.03%
38011,51.46%, 74.59%, 23.14%,-,-, 2.27%
38013,40.52%, 69.36%, 28.84%,-,-, 1.80%
38015,38.53%, 68.47%, 29.94%,-,-, 1.59%
38017,20.40%, 59.39%, 38.99%,-,-, 1.62%
38019,25.98%, 62.27%, 36.29%,-,-, 1.43%
38021,35.70%, 67.00%, 31.30%,-,-, 1.70%
38023,20.82%, 59.23%, 38.41%,-, 2.05%, 0.32%
38025,34.22%, 66.40%, 32.19%,-,-, 1.41%
38027,9.98%, 54.00%, 44.02%,-,-, 1.98%
38029,39.66%, 68.58%, 28.92%,-, 2.04%, 0.47%
38031,39.69%, 69.03%, 29.33%,-,-, 1.64%
38033,56.53%, 77.56%, 21.04%,-,-, 1.40%
38035,15.27%, 56.77%, 41.50%,-,-, 1.73%
38037,55.39%, 76.65%, 21.26%,-,-, 2.09%
38039,27.94%, 63.03%, 35.09%,-,-, 1.88%
38041,42.77%, 69.88%, 27.11%,-, 2.34%, 0.67%
38043,34.26%, 65.89%, 31.63%,-,-, 2.48%
38045,37.69%, 68.18%, 30.49%,-,-, 1.33%
38047,51.24%, 74.69%, 23.45%,-,-, 1.86%
38049,25.32%, 61.84%, 36.52%,-,-, 1.63%
38051,47.50%, 72.82%, 25.32%,-,-, 1.86%
38053,38.02%, 68.68%, 30.67%,-,-, 0.65%
38055,28.42%, 63.45%, 35.03%,-,-, 1.52%
38057,44.18%, 71.15%, 26.97%,-,-, 1.88%
38059,33.66%, 65.90%, 32.24%,-,-, 1.86%
38061,2.05%, 50.40%, 48.35%,-,-, 1.25%
38063,17.12%, 57.60%, 40.48%,-,-, 1.93%
38065,42.90%, 70.60%, 27.70%,-,-, 1.70%
38067,29.69%, 63.95%, 34.26%,-,-, 1.79%
38069,35.95%, 67.20%, 31.25%,-,-, 1.55%
38071,21.59%, 60.06%, 38.47%,-,-, 1.47%
38073,5.88%, 51.96%, 46.08%,-,-, 1.96%
38075,31.04%, 64.87%, 33.83%,-,-, 1.29%
38077,29.74%, 64.08%, 34.34%,-,-, 1.58%
38079,28.98%, 34.42%, 63.40%,-,-, 2.18%
38081,5.73%, 52.14%, 46.41%,-,-, 1.45%
38083,55.83%, 77.01%, 21.19%,-,-, 1.80%
38085,42.54%, 27.98%, 70.53%,-,-, 1.49%
38087,56.94%, 77.55%, 20.60%,-,-, 1.85%
38089,40.45%, 69.42%, 28.97%,-,-, 1.61%
38091,2.47%, 48.31%, 50.78%,-,-, 0.91%
38093,30.42%, 64.38%, 33.97%,-,-, 1.65%
38095,10.64%, 54.21%, 43.57%,-,-, 2.23%
38097,21.00%, 59.86%, 38.87%,-,-, 1.27%
38099,24.86%, 61.59%, 36.73%,-,-, 1.68%
38101,34.25%, 66.41%, 32.16%,-,-, 1.44%
38103,31.08%, 64.58%, 33.50%,-,-, 1.91%
38105,42.18%, 70.31%, 28.13%,-,-, 1.56%
39001,28.10%, 63.78%, 35.68%,-,-, 0.55%
39003,32.71%, 66.14%, 33.44%,-,-, 0.42%
39005,30.56%, 64.89%, 34.33%,-,-, 0.78%
39007,6.66%, 46.33%, 52.99%,-,-, 0.68%
39009,27.13%, 36.10%, 63.23%,-,-, 0.67%
39011,48.25%, 73.87%, 25.63%,-,-, 0.50%
39013,5.96%, 46.78%, 52.75%,-,-, 0.47%
39015,27.68%, 63.58%, 35.89%,-,-, 0.53%
39017,32.15%, 65.86%, 33.71%,-,-, 0.42%
39019,9.89%, 54.53%, 44.64%,-,-, 0.83%
39021,25.30%, 62.41%, 37.11%,-,-, 0.48%
39023,2.04%, 50.78%, 48.74%,-,-, 0.48%
39025,41.61%, 70.67%, 29.06%,-,-, 0.27%
39027,40.84%, 70.26%, 29.42%,-,-, 0.32%
39029,4.70%, 52.06%, 47.36%,-,-, 0.57%
39031,14.22%, 56.86%, 42.64%,-,-, 0.50%
39033,28.04%, 63.69%, 35.65%,-,-, 0.66%
39035,33.68%, 32.89%, 66.57%,-,-, 0.55%
39037,39.75%, 69.57%, 29.82%,-,-, 0.61%
39039,23.88%, 61.55%, 37.67%,-,-, 0.78%
39041,32.43%, 66.05%, 33.62%,-,-, 0.33%
39043,7.05%, 46.39%, 53.44%,-,-, 0.17%
39045,26.42%, 62.93%, 36.51%,-,-, 0.57%
39047,25.87%, 62.74%, 36.86%,-,-, 0.40%
39049,9.23%, 45.12%, 54.35%,-,-, 0.53%
39051,24.67%, 62.13%, 37.46%,-,-, 0.41%
39053,22.94%, 61.29%, 38.35%,-,-, 0.36%
39055,20.86%, 60.21%, 39.35%,-,-, 0.44%
39057,22.52%, 61.03%, 38.51%,-,-, 0.46%
39059,12.30%, 55.84%, 43.54%,-,-, 0.62%
39061,5.41%, 52.50%, 47.09%,-,-, 0.41%
39063,41.42%, 70.48%, 29.06%,-,-, 0.45%
39065,26.51%, 63.03%, 36.52%,-,-, 0.45%
39067,6.09%, 52.71%, 46.61%,-,-, 0.68%
39069,31.72%, 65.55%, 33.84%,-,-, 0.61%
39071,32.56%, 66.07%, 33.52%,-,-, 0.41%
39073,5.77%, 52.55%, 46.78%,-,-, 0.67%
39075,51.43%, 75.47%, 24.04%,-,-, 0.49%
39077,16.62%, 57.97%, 41.35%,-,-, 0.68%
39079,20.13%, 59.89%, 39.77%,-,-, 0.34%
39081,5.06%, 47.25%, 52.30%,-,-, 0.45%
39083,26.80%, 63.11%, 36.31%,-,-, 0.58%
39085,2.58%, 51.05%, 48.47%,-,-, 0.48%
39087,12.04%, 55.77%, 43.74%,-,-, 0.49%
39089,23.88%, 61.72%, 37.84%,-,-, 0.44%
39091,35.73%, 67.63%, 31.90%,-,-, 0.48%
39093,12.62%, 43.49%, 56.11%,-,-, 0.40%
39095,20.67%, 39.54%, 60.21%,-,-, 0.25%
39097,28.24%, 63.90%, 35.65%,-,-, 0.45%
39099,25.91%, 36.69%, 62.60%,-,-, 0.71%
39101,17.91%, 58.69%, 40.78%,-,-, 0.54%
39103,14.05%, 56.78%, 42.73%,-,-, 0.48%
39105,17.03%, 58.23%, 41.20%,-,-, 0.57%
39107,50.42%, 74.92%, 24.50%,-,-, 0.58%
39109,31.66%, 65.67%, 34.01%,-,-, 0.31%
39111,10.60%, 44.30%, 54.90%,-,-, 0.80%
39113,1.64%, 48.97%, 50.60%,-,-, 0.43%
39115,13.17%, 56.06%, 42.89%,-,-, 1.04%
39117,28.78%, 64.15%, 35.37%,-,-, 0.48%
39119,15.01%, 57.26%, 42.25%,-,-, 0.49%
39121,18.15%, 58.73%, 40.58%,-,-, 0.69%
39123,4.11%, 51.91%, 47.80%,-,-, 0.29%
39125,26.28%, 62.82%, 36.54%,-,-, 0.64%
39127,3.94%, 51.72%, 47.78%,-,-, 0.50%
39129,24.43%, 61.97%, 37.54%,-,-, 0.49%
39131,4.22%, 51.84%, 47.62%,-,-, 0.53%
39133,6.64%, 46.42%, 53.07%,-,-, 0.51%
39135,30.58%, 65.01%, 34.43%,-,-, 0.56%
39137,52.94%, 76.24%, 23.30%,-,-, 0.46%
39139,19.78%, 59.62%, 39.84%,-,-, 0.53%
39141,10.27%, 54.41%, 44.14%,-,-, 1.46%
39143,12.19%, 55.92%, 43.72%,-,-, 0.36%
39145,4.07%, 51.87%, 47.80%,-,-, 0.33%
39147,18.26%, 58.86%, 40.60%,-,-, 0.55%
39149,42.31%, 70.90%, 28.59%,-,-, 0.51%
39151,1.66%, 48.93%, 50.59%,-,-, 0.48%
39153,13.76%, 42.91%, 56.67%,-,-, 0.43%
39155,23.76%, 37.89%, 61.65%,-,-, 0.46%
39157,11.60%, 55.54%, 43.94%,-,-, 0.52%
39159,40.67%, 70.13%, 29.45%,-,-, 0.42%
39161,44.40%, 72.02%, 27.62%,-,-, 0.36%
39163,10.09%, 54.81%, 44.72%,-,-, 0.47%
39165,44.47%, 72.06%, 27.58%,-,-, 0.36%
39167,16.53%, 58.02%, 41.49%,-,-, 0.48%
39169,23.32%, 61.49%, 38.16%,-,-, 0.35%
39171,29.82%, 64.60%, 34.77%,-,-, 0.63%
39173,6.62%, 53.03%, 46.41%,-,-, 0.56%
39175,32.11%, 65.69%, 33.58%,-,-, 0.73%
40001,31.98%, 65.99%, 34.01%,-,-,-
40003,64.81%, 82.40%, 17.60%,-,-,-
40005,23.51%, 61.75%, 38.25%,-,-,-
40007,76.88%, 88.44%, 11.56%,-,-,-
40009,47.70%, 73.85%, 26.15%,-,-,-
40011,44.72%, 72.36%, 27.64%,-,-,-
40013,19.99%, 59.99%, 40.01%,-,-,-
40015,24.74%, 62.37%, 37.63%,-,-,-
40017,54.84%, 77.42%, 22.58%,-,-,-
40019,30.64%, 65.32%, 34.68%,-,-,-
40021,5.20%, 52.60%, 47.40%,-,-,-
40023,9.11%, 54.55%, 45.45%,-,-,-
40025,74.19%, 87.10%, 12.90%,-,-,-
40027,31.80%, 65.90%, 34.10%,-,-,-
40029,7.43%, 53.71%, 46.29%,-,-,-
40031,27.56%, 63.78%, 36.22%,-,-,-
40033,31.97%, 65.98%, 34.02%,-,-,-
40035,21.73%, 60.86%, 39.14%,-,-,-
40037,30.99%, 65.50%, 34.50%,-,-,-
40039,47.35%, 73.67%, 26.33%,-,-,-
40041,28.36%, 64.18%, 35.82%,-,-,-
40043,63.75%, 81.87%, 18.13%,-,-,-
40045,62.02%, 81.01%, 18.99%,-,-,-
40047,51.99%, 76.00%, 24.00%,-,-,-
40049,34.49%, 67.24%, 32.76%,-,-,-
40051,40.61%, 70.31%, 29.69%,-,-,-
40053,54.70%, 77.35%, 22.65%,-,-,-
40055,36.03%, 68.02%, 31.98%,-,-,-
40057,40.60%, 70.30%, 29.70%,-,-,-
40059,67.81%, 83.90%, 16.10%,-,-,-
40061,10.67%, 55.33%, 44.67%,-,-,-
40063,14.64%, 57.32%, 42.68%,-,-,-
40065,51.77%, 75.89%, 24.11%,-,-,-
40067,18.79%, 59.39%, 40.61%,-,-,-
40069,21.21%, 60.60%, 39.40%,-,-,-
40071,40.66%, 70.33%, 29.67%,-,-,-
40073,69.27%, 84.64%, 15.36%,-,-,-
40075,29.75%, 64.88%, 35.12%,-,-,-
40077,13.17%, 56.58%, 43.42%,-,-,-
40079,22.62%, 61.31%, 38.69%,-,-,-
40081,43.04%, 71.52%, 28.48%,-,-,-
40083,40.41%, 70.21%, 29.79%,-,-,-
40085,19.75%, 59.87%, 40.13%,-,-,-
40087,45.70%, 72.85%, 27.15%,-,-,-
40089,33.95%, 66.98%, 33.02%,-,-,-
40091,2.22%, 51.11%, 48.89%,-,-,-
40093,70.65%, 85.32%, 14.68%,-,-,-
40095,23.39%, 61.70%, 38.30%,-,-,-
40097,17.85%, 58.93%, 41.07%,-,-,-
40099,26.49%, 63.24%, 36.76%,-,-,-
40101,9.16%, 54.58%, 45.42%,-,-,-
40103,49.89%, 74.94%, 25.06%,-,-,-
40105,25.64%, 62.82%, 37.18%,-,-,-
40107,18.65%, 59.32%, 40.68%,-,-,-
40109,28.47%, 64.23%, 35.77%,-,-,-
40111,6.33%, 53.17%, 46.83%,-,-,-
40113,17.40%, 58.70%, 41.30%,-,-,-
40115,18.81%, 59.41%, 40.59%,-,-,-
40117,26.49%, 63.25%, 36.75%,-,-,-
40119,31.89%, 65.95%, 34.05%,-,-,-
40121,19.81%, 59.91%, 40.09%,-,-,-
40123,30.26%, 65.13%, 34.87%,-,-,-
40125,33.18%, 66.59%, 33.41%,-,-,-
40127,19.37%, 59.68%, 40.32%,-,-,-
40129,56.84%, 78.42%, 21.58%,-,-,-
40131,35.39%, 67.70%, 32.30%,-,-,-
40133,21.31%, 60.66%, 39.34%,-,-,-
40135,20.00%, 60.00%, 40.00%,-,-,-
40137,42.44%, 71.22%, 28.78%,-,-,-
40139,68.57%, 84.29%, 15.71%,-,-,-
40141,31.84%, 65.92%, 34.08%,-,-,-
40143,28.87%, 64.43%, 35.57%,-,-,-
40145,35.14%, 67.57%, 32.43%,-,-,-
40147,41.38%, 70.69%, 29.31%,-,-,-
40149,46.88%, 73.44%, 26.56%,-,-,-
40151,54.51%, 77.26%, 22.74%,-,-,-
40153,61.89%, 80.94%, 19.06%,-,-,-
41001,40.26%, 69.22%, 28.96%,-,-, 1.83%
41003,17.61%, 40.36%, 57.98%,-,-, 1.66%
41005,1.31%, 50.10%, 48.78%,-,-, 1.12%
41007,10.14%, 44.04%, 54.18%,-,-, 1.79%
41009,2.79%, 47.63%, 50.42%,-,-, 1.95%
41011,11.68%, 54.83%, 43.14%,-,-, 2.03%
41013,37.87%, 67.95%, 30.09%,-,-, 1.96%
41015,16.50%, 57.29%, 40.78%,-,-, 1.93%
41017,14.29%, 56.39%, 42.11%,-,-, 1.50%
41019,32.49%, 65.39%, 32.90%,-,-, 1.71%
41021,33.83%, 66.34%, 32.51%,-,-, 1.14%
41023,59.69%, 78.90%, 19.21%,-,-, 1.90%
41025,53.38%, 76.04%, 22.66%,-,-, 1.30%
41027,14.84%, 41.83%, 56.67%,-,-, 1.50%
41029,11.89%, 55.31%, 43.42%,-,-, 1.28%
41031,18.72%, 58.68%, 39.96%,-,-, 1.36%
41033,26.08%, 62.07%, 35.99%,-,-, 1.94%
41035,45.91%, 72.13%, 26.22%,-,-, 1.64%
41037,57.29%, 77.82%, 20.54%,-,-, 1.64%
41039,17.63%, 40.35%, 57.98%,-,-, 1.67%
41041,14.77%, 41.77%, 56.54%,-,-, 1.69%
41043,21.75%, 60.07%, 38.32%,-,-, 1.62%
41045,51.13%, 74.89%, 23.76%,-,-, 1.35%
41047,9.43%, 53.93%, 44.49%,-,-, 1.58%
41049,33.04%, 65.85%, 32.80%,-,-, 1.35%
41051,44.43%, 27.14%, 71.57%,-,-, 1.29%
41053,11.34%, 54.97%, 43.63%,-,-, 1.40%
41055,27.54%, 62.86%, 35.33%,-,-, 1.81%
41057,1.81%, 50.20%, 48.38%,-,-, 1.42%
41059,31.09%, 64.84%, 33.75%,-,-, 1.41%
41061,32.92%, 65.68%, 32.75%,-,-, 1.57%
41063,41.21%, 69.28%, 28.07%,-,-, 2.65%
41065,3.57%, 50.98%, 47.42%,-,-, 1.60%
41067,6.02%, 46.36%, 52.37%,-,-, 1.27%
41069,41.70%, 69.55%, 27.84%,-,-, 2.61%
41071,14.87%, 56.57%, 41.70%,-,-, 1.73%
42001,34.30%, 66.89%, 32.59%,-,-, 0.51%
42003,15.03%, 42.13%, 57.15%,-,-, 0.72%
42005,22.19%, 60.86%, 38.67%,-,-, 0.47%
42007,2.70%, 48.36%, 51.06%,-,-, 0.58%
42009,46.70%, 73.22%, 26.53%,-,-, 0.25%
42011,6.57%, 52.97%, 46.39%,-,-, 0.64%
42013,32.57%, 65.99%, 33.42%,-,-, 0.59%
42015,32.56%, 66.05%, 33.49%,-,-, 0.47%
42017,2.80%, 48.30%, 51.10%,-,-, 0.60%
42019,29.11%, 64.34%, 35.22%,-,-, 0.44%
42021,2.18%, 50.83%, 48.66%,-,-, 0.51%
42023,33.46%, 66.46%, 33.00%,-,-, 0.54%
42025,1.18%, 49.99%, 48.81%,-,-, 1.20%
42027,3.73%, 51.47%, 47.74%,-,-, 0.79%
42029,4.47%, 52.00%, 47.53%,-,-, 0.47%
42031,29.18%, 64.38%, 35.20%,-,-, 0.42%
42033,20.49%, 59.98%, 39.49%,-,-, 0.53%
42035,15.84%, 57.53%, 41.69%,-,-, 0.78%
42037,20.00%, 59.74%, 39.74%,-,-, 0.51%
42039,15.53%, 57.32%, 41.79%,-,-, 0.90%
42041,28.02%, 63.77%, 35.75%,-,-, 0.48%
42043,8.25%, 53.87%, 45.62%,-,-, 0.51%
42045,14.82%, 42.32%, 57.15%,-,-, 0.53%
42047,8.73%, 54.10%, 45.37%,-,-, 0.52%
42049,8.38%, 45.57%, 53.95%,-,-, 0.48%
42051,7.45%, 45.78%, 53.23%,-,-, 0.99%
42053,22.62%, 61.06%, 38.44%,-,-, 0.51%
42055,43.12%, 71.40%, 28.28%,-,-, 0.32%
42057,52.58%, 76.10%, 23.52%,-,-, 0.38%
42059,0.72%, 50.02%, 49.30%,-,-, 0.67%
42061,34.59%, 67.15%, 32.56%,-,-, 0.29%
42063,12.20%, 55.88%, 43.67%,-,-, 0.45%
42065,37.31%, 68.36%, 31.05%,-,-, 0.59%
42067,43.44%, 71.40%, 27.95%,-,-, 0.65%
42069,13.99%, 42.30%, 56.30%,-,-, 1.40%
42071,32.19%, 65.77%, 33.58%,-,-, 0.66%
42073,1.27%, 50.50%, 49.23%,-,-, 0.27%
42075,34.10%, 66.63%, 32.53%,-,-, 0.84%
42077,2.61%, 48.36%, 50.96%,-,-, 0.68%
42079,3.40%, 47.75%, 51.15%,-,-, 1.10%
42081,36.50%, 67.81%, 31.31%,-,-, 0.88%
42083,26.67%, 62.79%, 36.12%,-,-, 1.10%
42085,2.87%, 51.03%, 48.16%,-,-, 0.82%
42087,40.69%, 69.79%, 29.10%,-,-, 1.11%
42089,0.01%, 49.65%, 49.64%,-,-, 0.72%
42091,11.59%, 43.98%, 55.57%,-,-, 0.45%
42093,29.34%, 64.31%, 34.97%,-,-, 0.72%
42095,1.06%, 48.96%, 50.02%,-,-, 1.03%
42097,20.63%, 59.95%, 39.32%,-,-, 0.73%
42099,43.73%, 71.65%, 27.91%,-,-, 0.44%
42101,61.14%, 19.30%, 80.44%,-,-, 0.26%
42103,17.78%, 58.43%, 40.64%,-,-, 0.93%
42105,42.35%, 70.84%, 28.49%,-,-, 0.68%
42107,9.82%, 54.60%, 44.79%,-,-, 0.61%
42109,41.50%, 70.52%, 29.02%,-,-, 0.46%
42111,29.80%, 64.72%, 34.92%,-,-, 0.36%
42113,25.66%, 62.59%, 36.93%,-,-, 0.49%
42115,22.17%, 60.78%, 38.61%,-,-, 0.61%
42117,37.46%, 68.40%, 30.94%,-,-, 0.65%
42119,28.74%, 64.09%, 35.35%,-,-, 0.55%
42121,23.03%, 61.17%, 38.14%,-,-, 0.69%
42123,15.33%, 57.07%, 41.74%,-,-, 1.19%
42125,0.57%, 49.57%, 50.14%,-,-, 0.29%
42127,25.73%, 62.43%, 36.69%,-,-, 0.88%
42129,12.49%, 56.01%, 43.52%,-,-, 0.47%
42131,21.82%, 60.65%, 38.82%,-,-, 0.53%
42133,28.21%, 63.74%, 35.53%,-,-, 0.72%
44001,18.57%, 39.85%, 58.42%,-,-, 1.73%
44003,11.70%, 43.19%, 54.90%,-,-, 1.91%
44005,15.76%, 41.12%, 56.87%,-,-, 2.01%
44007,27.01%, 35.59%, 62.60%,-,-, 1.81%
44009,13.01%, 42.36%, 55.37%,-,-, 2.27%
45001,10.55%, 54.77%, 44.22%,-,-, 1.01%
45003,32.40%, 65.68%, 33.28%,-,-, 1.04%
45005,44.00%, 27.43%, 71.43%,-,-, 1.14%
45007,35.01%, 66.99%, 31.98%,-,-, 1.04%
45009,28.21%, 35.42%, 63.63%,-,-, 0.94%
45011,7.18%, 53.03%, 45.85%,-,-, 1.12%
45013,21.41%, 60.34%, 38.93%,-,-, 0.72%
45015,22.60%, 60.65%, 38.05%,-,-, 1.31%
45017,0.79%, 49.83%, 49.04%,-,-, 1.13%
45019,4.80%, 51.57%, 46.77%,-,-, 1.66%
45021,30.05%, 64.60%, 34.55%,-,-, 0.84%
45023,0.07%, 49.43%, 49.36%,-,-, 1.20%
45025,3.72%, 51.62%, 47.90%,-,-, 0.48%
45027,7.77%, 45.92%, 53.69%,-,-, 0.39%
45029,4.01%, 51.50%, 47.49%,-,-, 1.01%
45031,6.23%, 52.71%, 46.47%,-,-, 0.82%
45033,5.75%, 46.57%, 52.32%,-,-, 1.10%
45035,27.28%, 62.94%, 35.66%,-,-, 1.40%
45037,16.01%, 57.57%, 41.57%,-,-, 0.86%
45039,23.67%, 37.42%, 61.09%,-,-, 1.48%
45041,12.61%, 55.89%, 43.28%,-,-, 0.84%
45043,8.49%, 53.43%, 44.94%,-,-, 1.63%
45045,33.25%, 66.03%, 32.78%,-,-, 1.19%
45047,22.65%, 60.85%, 38.20%,-,-, 0.96%
45049,21.64%, 38.64%, 60.28%,-,-, 1.09%
45051,25.69%, 62.01%, 36.32%,-,-, 1.66%
45053,13.25%, 42.84%, 56.09%,-,-, 1.07%
