id,margin,romney,obama,other
48395,22.25%, 60.64%, 38.40%, 0.96%
48397,53.11%, 75.81%, 22.70%, 1.48%
48399,70.47%, 84.62%, 14.15%, 1.23%
48401,51.08%, 75.08%, 24.00%, 0.92%
48403,63.78%, 81.41%, 17.63%, 0.96%
48405,34.58%, 66.91%, 32.33%, 0.76%
48407,48.85%, 73.91%, 25.06%, 1.03%
48409,20.66%, 59.79%, 39.13%, 1.08%
48411,70.03%, 84.33%, 14.30%, 1.37%
48413,55.65%, 77.38%, 21.73%, 0.88%
48415,65.37%, 82.04%, 16.67%, 1.29%
48417,79.75%, 89.36%, 9.61%, 1.03%
48419,49.04%, 74.03%, 24.99%, 0.98%
48421,75.82%, 87.48%, 11.66%, 0.87%
48423,45.07%, 72.02%, 26.95%, 1.02%
48425,63.82%, 81.15%, 17.33%, 1.53%
48427,73.32%, 13.02%, 86.34%, 0.64%
48429,70.84%, 84.76%, 13.92%, 1.32%
48431,86.64%, 92.91%, 6.28%, 0.81%
48433,51.41%, 75.11%, 23.70%, 1.19%
48435,49.70%, 74.45%, 24.75%, 0.80%
48437,47.40%, 72.91%, 25.51%, 1.59%
48439,15.69%, 57.12%, 41.43%, 1.46%
48441,53.52%, 76.06%, 22.54%, 1.41%
48443,31.35%, 64.50%, 33.15%, 2.34%
48445,41.60%, 70.15%, 28.55%, 1.29%
48447,72.69%, 86.10%, 13.41%, 0.49%
48449,38.81%, 68.71%, 29.91%, 1.38%
48451,47.89%, 73.20%, 25.31%, 1.49%
48453,23.93%, 36.21%, 60.14%, 0.92%
48455,46.88%, 72.77%, 25.89%, 1.35%
48457,55.42%, 77.21%, 21.79%, 0.99%
48459,59.74%, 79.37%, 19.63%, 1.00%
48461,47.69%, 73.31%, 25.62%, 1.08%
48463,8.35%, 53.69%, 45.35%, 0.96%
48465,5.38%, 46.64%, 52.02%, 1.33%
48467,66.54%, 82.69%, 16.15%, 1.16%
48469,37.74%, 68.25%, 30.51%, 1.24%
48471,31.51%, 64.97%, 33.46%, 1.57%
48473,17.17%, 58.13%, 40.96%, 0.91%
48475,47.00%, 72.91%, 25.92%, 1.17%
48477,51.93%, 75.41%, 23.48%, 1.10%
48479,53.90%, 22.52%, 76.42%, 1.06%
48481,39.15%, 69.21%, 30.06%, 0.72%
48483,77.35%, 88.25%, 10.90%, 0.85%
48485,47.02%, 72.68%, 25.66%, 1.66%
48487,49.87%, 74.27%, 24.40%, 1.33%
48489,43.13%, 27.96%, 71.09%, 0.95%
48491,21.45%, 59.22%, 37.77%, 0.80%
48493,42.99%, 71.01%, 28.02%, 0.96%
48495,52.93%, 76.00%, 23.07%, 0.93%
48497,67.42%, 82.95%, 15.53%, 1.53%
48499,64.25%, 81.63%, 17.38%, 0.99%
48501,60.57%, 79.79%, 19.22%, 0.99%
48503,71.53%, 85.09%, 13.56%, 1.35%
48505,43.18%, 28.14%, 71.32%, 0.54%
48507,67.56%, 15.71%, 83.27%, 1.01%
49001,71.41%, 84.92%, 13.52%, 1.56%
49003,77.89%, 88.11%, 10.22%, 1.66%
49005,68.08%, 82.85%, 14.76%, 2.39%
49007,37.20%, 67.27%, 30.06%, 2.67%
49009,60.00%, 78.08%, 18.08%, 0.77%
49011,61.93%, 80.00%, 18.08%, 1.92%
49013,80.22%, 89.32%, 9.11%, 1.57%
49015,72.11%, 84.90%, 12.79%, 2.32%
49017,69.84%, 83.96%, 14.12%, 1.92%
49019,6.81%, 50.53%, 43.72%, 5.75%
49021,71.69%, 84.47%, 12.78%, 2.75%
49023,74.74%, 85.99%, 11.25%, 2.77%
49025,52.74%, 74.81%, 22.07%, 3.11%
49027,80.06%, 88.59%, 8.53%, 2.89%
49029,80.73%, 89.49%, 8.77%, 1.74%
49031,79.67%, 89.13%, 9.46%, 1.41%
49033,81.97%, 90.15%, 8.18%, 1.67%
49035,20.22%, 58.26%, 38.04%, 3.70%
49037,17.62%, 57.92%, 40.31%, 1.77%
49039,77.78%, 88.05%, 10.27%, 1.69%
49041,80.17%, 89.32%, 9.15%, 1.54%
49043,4.61%, 50.49%, 45.87%, 3.64%
49045,50.38%, 73.77%, 23.39%, 2.84%
49047,81.16%, 89.75%, 8.59%, 1.66%
49049,78.59%, 88.32%, 9.72%, 1.96%
49051,52.17%, 74.90%, 22.73%, 2.38%
49053,67.05%, 82.43%, 15.37%, 2.20%
49055,65.86%, 82.06%, 16.20%, 1.73%
49057,45.07%, 71.08%, 26.01%, 2.92%
50001,39.39%, 29.05%, 68.44%, 2.51%
50003,33.12%, 32.33%, 65.45%, 2.23%
50005,22.72%, 37.24%, 59.97%, 2.79%
50007,41.59%, 27.99%, 69.57%, 2.44%
50009,13.40%, 41.60%, 55.00%, 3.40%
50011,23.39%, 37.23%, 60.62%, 2.14%
50013,26.01%, 36.10%, 62.11%, 1.79%
50015,41.95%, 27.88%, 69.83%, 2.29%
50017,31.94%, 32.65%, 64.58%, 2.77%
50019,24.04%, 36.83%, 60.87%, 2.30%
50021,21.86%, 37.87%, 59.73%, 2.40%
50023,41.83%, 27.61%, 69.44%, 2.94%
50025,48.68%, 24.37%, 73.05%, 2.57%
50027,37.97%, 29.96%, 67.93%, 2.12%
51001,3.48%, 51.17%, 47.69%, 1.14%
51003,11.98%, 43.22%, 55.20%, 1.58%
51005,2.68%, 50.12%, 47.44%, 2.44%
51007,26.62%, 62.63%, 36.01%, 1.36%
51009,19.88%, 59.29%, 39.41%, 1.30%
51011,36.38%, 67.30%, 30.91%, 1.79%
51013,39.79%, 29.31%, 69.10%, 1.59%
51015,42.09%, 70.16%, 28.07%, 1.77%
51017,17.09%, 57.31%, 40.22%, 2.47%
51019,44.01%, 71.29%, 27.28%, 1.43%
51021,47.80%, 72.73%, 24.93%, 2.34%
51023,38.52%, 68.41%, 29.89%, 1.70%
51025,25.21%, 36.93%, 62.14%, 0.93%
51027,34.65%, 66.72%, 32.08%, 1.20%
51029,2.43%, 47.86%, 50.29%, 1.85%
51031,39.31%, 68.86%, 29.56%, 1.58%
51033,8.24%, 45.06%, 53.30%, 1.65%
51035,39.10%, 67.63%, 28.53%, 1.68%
51036,32.51%, 32.99%, 65.50%, 1.51%
51037,13.70%, 56.14%, 42.44%, 1.42%
51041,7.74%, 53.18%, 45.44%, 1.38%
51043,13.62%, 55.35%, 41.73%, 2.92%
51045,34.76%, 65.88%, 31.12%, 0.94%
51047,16.30%, 57.30%, 40.99%, 1.71%
51049,2.30%, 50.28%, 47.98%, 1.74%
51051,26.09%, 61.91%, 35.82%, 2.27%
51053,2.39%, 50.59%, 48.20%, 1.21%
51057,7.30%, 45.85%, 53.15%, 1.00%
51059,20.50%, 39.07%, 59.57%, 1.37%
51061,19.88%, 59.16%, 39.28%, 1.56%
51063,25.39%, 61.13%, 35.74%, 3.13%
51065,6.16%, 52.38%, 46.22%, 1.40%
51067,28.56%, 62.60%, 34.04%, 0.79%
51069,27.94%, 62.81%, 34.87%, 2.32%
51071,25.54%, 61.66%, 36.12%, 2.22%
51073,27.86%, 62.94%, 35.08%, 1.98%
51075,28.33%, 63.45%, 35.12%, 1.43%
51077,38.38%, 67.42%, 29.04%, 3.54%
51079,25.26%, 61.72%, 36.46%, 1.82%
51081,27.79%, 35.85%, 63.64%, 0.51%
51083,5.56%, 52.08%, 46.53%, 1.39%
51085,36.65%, 67.63%, 30.98%, 1.40%
51087,11.80%, 43.42%, 55.22%, 1.35%
51089,14.69%, 56.02%, 41.33%, 2.65%
51091,32.91%, 65.39%, 32.48%, 2.12%
51093,14.60%, 56.67%, 42.07%, 1.27%
51095,12.04%, 55.39%, 43.35%, 1.26%
51097,3.28%, 51.03%, 47.74%, 1.23%
51099,18.78%, 58.31%, 39.53%, 2.15%
51101,23.78%, 61.26%, 37.48%, 1.27%
51103,8.68%, 53.91%, 45.24%, 0.85%
51105,44.43%, 71.34%, 26.91%, 1.75%
51107,4.49%, 47.04%, 51.53%, 1.43%
51109,13.75%, 56.01%, 42.26%, 1.73%
51111,4.97%, 51.78%, 46.81%, 1.41%
51113,18.60%, 58.50%, 39.90%, 1.60%
51115,31.28%, 64.91%, 33.62%, 1.47%
51117,6.98%, 52.88%, 45.90%, 1.21%
51119,20.54%, 59.52%, 38.98%, 1.50%
51121,0.25%, 48.78%, 48.53%, 2.68%
51125,2.72%, 47.84%, 50.56%, 1.60%
51127,33.70%, 66.16%, 32.46%, 1.39%
51131,16.41%, 41.23%, 57.63%, 1.14%
51133,14.81%, 57.03%, 42.22%, 0.75%
51135,0.95%, 49.80%, 48.85%, 1.36%
51137,14.52%, 56.52%, 42.01%, 1.47%
51139,25.62%, 62.03%, 36.41%, 1.56%
51141,38.81%, 68.07%, 29.27%, 2.66%
51143,27.39%, 62.78%, 35.39%, 1.83%
51145,45.81%, 72.14%, 26.33%, 1.53%
51147,12.77%, 42.78%, 55.55%, 1.68%
51149,11.77%, 55.33%, 43.57%, 1.10%
51153,16.02%, 41.32%, 57.34%, 1.34%
51155,24.71%, 60.76%, 36.05%, 3.19%
51157,7.60%, 53.04%, 45.44%, 1.51%
51159,15.54%, 57.29%, 41.75%, 0.95%
51161,25.21%, 61.75%, 36.53%, 1.72%
51163,17.79%, 57.95%, 40.17%, 1.88%
51165,40.50%, 69.37%, 28.87%, 1.76%
51167,36.91%, 67.67%, 30.76%, 1.57%
51169,50.48%, 74.45%, 23.97%, 1.58%
51171,31.33%, 64.72%, 33.39%, 1.89%
51173,32.93%, 65.58%, 32.64%, 1.78%
51175,3.20%, 51.09%, 47.90%, 1.01%
51177,11.52%, 54.93%, 43.41%, 1.66%
51179,8.75%, 53.61%, 44.87%, 1.52%
51181,21.01%, 38.79%, 59.80%, 1.42%
51183,24.58%, 37.15%, 61.73%, 1.12%
51185,57.42%, 78.07%, 20.65%, 1.29%
51187,20.46%, 59.10%, 38.64%, 2.26%
51191,43.17%, 70.77%, 27.61%, 1.62%
51193,6.95%, 45.95%, 52.89%, 1.16%
51195,48.71%, 73.75%, 25.04%, 1.21%
51197,36.75%, 67.36%, 30.61%, 2.03%
51199,20.68%, 59.51%, 38.83%, 1.67%
51510,43.52%, 27.58%, 71.11%, 1.31%
51515,10.77%, 54.44%, 43.67%, 1.89%
51520,30.97%, 64.71%, 33.73%, 1.56%
51530,25.53%, 61.92%, 36.38%, 1.70%
51540,53.52%, 22.22%, 75.74%, 2.03%
51550,1.04%, 48.81%, 49.85%, 1.33%
51570,39.39%, 68.89%, 29.50%, 1.61%
51580,14.76%, 41.85%, 56.61%, 1.55%
51590,22.05%, 38.42%, 60.47%, 1.10%
51595,33.64%, 32.86%, 66.51%, 0.63%
51600,16.13%, 41.06%, 57.19%, 1.75%
51610,39.42%, 29.51%, 68.93%, 1.57%
51620,30.67%, 34.31%, 64.98%, 0.71%
51630,26.85%, 35.50%, 62.35%, 2.15%
51640,18.97%, 58.50%, 39.53%, 1.98%
51650,42.60%, 28.03%, 70.64%, 1.33%
51660,13.40%, 42.10%, 55.50%, 2.40%
51670,15.95%, 41.40%, 57.35%, 1.25%
51678,12.65%, 42.65%, 55.30%, 2.05%
51680,10.58%, 54.34%, 43.76%, 1.90%
51683,13.26%, 42.52%, 55.78%, 1.70%
51685,25.34%, 36.49%, 61.83%, 1.68%
51690,24.55%, 36.79%, 61.35%, 1.86%
51700,30.05%, 34.28%, 64.32%, 1.40%
51710,45.43%, 26.59%, 72.02%, 1.39%
51720,22.05%, 59.99%, 37.94%, 2.08%
51730,80.19%, 9.60%, 89.79%, 0.62%
51735,51.13%, 74.75%, 23.63%, 1.62%
51740,42.77%, 28.00%, 70.77%, 1.23%
51750,3.93%, 46.68%, 50.60%, 2.72%
51760,57.26%, 20.55%, 77.81%, 1.64%
51770,22.77%, 37.33%, 60.10%, 2.57%
51775,20.61%, 59.25%, 38.64%, 2.10%
51790,4.07%, 47.03%, 51.10%, 1.87%
51800,15.15%, 41.86%, 57.01%, 1.13%
51810,2.54%, 50.49%, 47.95%, 1.55%
51820,10.81%, 54.49%, 43.68%, 1.83%
51830,28.67%, 34.62%, 63.28%, 2.10%
51840,1.44%, 48.04%, 49.48%, 2.49%
53001,33.82%, 65.76%, 31.94%, 2.30%
53003,16.56%, 56.70%, 40.14%, 3.16%
53005,26.57%, 61.66%, 35.09%, 3.25%
53007,16.28%, 56.64%, 40.36%, 3.00%
53009,0.37%, 48.03%, 48.40%, 3.56%
53011,0.22%, 48.37%, 48.59%, 3.04%
53013,40.48%, 68.77%, 28.29%, 2.94%
53015,4.40%, 46.09%, 50.49%, 3.42%
53017,28.28%, 62.58%, 34.30%, 3.11%
53019,20.10%, 57.20%, 37.10%, 3.61%
53021,23.50%, 60.39%, 36.89%, 2.71%
53023,45.04%, 71.27%, 26.23%, 2.50%
53025,31.99%, 64.15%, 32.16%, 3.69%
53027,13.98%, 41.16%, 55.14%, 3.71%
53029,4.42%, 46.27%, 50.69%, 3.04%
53031,31.73%, 32.09%, 63.82%, 4.09%
53033,40.36%, 28.36%, 68.72%, 2.91%
53035,11.63%, 42.58%, 54.21%, 3.21%
53037,10.02%, 53.47%, 43.45%, 3.07%
53039,6.91%, 51.16%, 44.25%, 4.59%
53041,22.69%, 59.59%, 36.90%, 3.51%
53043,40.43%, 68.74%, 28.30%, 2.96%
53045,7.03%, 44.79%, 51.82%, 3.38%
53047,12.43%, 54.23%, 41.80%, 3.96%
53049,11.40%, 42.30%, 53.69%, 4.01%
53051,21.40%, 58.56%, 37.16%, 4.28%
53053,11.01%, 43.04%, 54.05%, 2.91%
53055,37.54%, 29.10%, 66.64%, 4.26%
53057,6.49%, 45.01%, 51.51%, 3.48%
53059,1.07%, 48.57%, 47.51%, 3.92%
53061,16.72%, 40.07%, 56.79%, 3.14%
53063,5.75%, 51.07%, 45.31%, 3.62%
53065,26.35%, 60.85%, 34.50%, 4.65%
53067,19.38%, 38.58%, 57.96%, 3.46%
53069,1.08%, 48.38%, 47.30%, 4.32%
53071,19.29%, 57.90%, 38.61%, 3.49%
53073,13.86%, 41.14%, 55.01%, 3.85%
53075,2.72%, 49.26%, 46.54%, 4.20%
53077,11.64%, 54.50%, 42.86%, 2.64%
54001,35.59%, 66.19%, 30.60%, 3.20%
54003,21.12%, 59.39%, 38.26%, 2.35%
54005,31.49%, 64.30%, 32.82%, 2.88%
54007,15.11%, 56.65%, 41.54%, 1.81%
54009,11.31%, 54.25%, 42.94%, 2.82%
54011,13.74%, 55.93%, 42.19%, 1.88%
54013,22.67%, 59.68%, 37.01%, 3.30%
54015,34.46%, 65.31%, 30.85%, 3.84%
54017,56.06%, 76.78%, 20.73%, 2.49%
54019,20.83%, 59.35%, 38.51%, 2.14%
54021,29.94%, 63.24%, 33.31%, 3.45%
54023,66.80%, 82.45%, 15.65%, 1.90%
54025,24.76%, 60.98%, 36.22%, 2.81%
54027,40.20%, 68.87%, 28.67%, 2.46%
54029,21.39%, 59.47%, 38.08%, 2.44%
54031,39.64%, 68.25%, 28.60%, 3.15%
54033,23.39%, 60.43%, 37.04%, 2.52%
54035,30.65%, 63.90%, 33.24%, 2.86%
54037,3.87%, 50.63%, 46.76%, 2.61%
54039,11.80%, 54.92%, 43.13%, 1.95%
54041,41.93%, 69.51%, 27.58%, 2.91%
54043,31.62%, 64.29%, 32.66%, 3.05%
54045,39.70%, 68.68%, 28.98%, 2.35%
54047,29.90%, 63.98%, 34.08%, 1.94%
54049,14.36%, 55.93%, 41.57%, 2.51%
54051,28.17%, 62.77%, 34.60%, 2.63%
54053,20.05%, 58.64%, 38.59%, 2.77%
54055,47.00%, 72.49%, 25.49%, 2.02%
54057,45.03%, 71.29%, 26.26%, 2.46%
54059,42.50%, 69.92%, 27.42%, 2.67%
54061,9.51%, 53.28%, 43.77%, 2.96%
54063,41.30%, 69.11%, 27.81%, 3.08%
54065,30.41%, 63.82%, 33.42%, 2.76%
54067,36.79%, 67.09%, 30.30%, 2.60%
54069,22.17%, 59.96%, 37.79%, 2.26%
54071,31.36%, 64.34%, 32.99%, 2.67%
54073,30.62%, 64.24%, 33.61%, 2.15%
54075,24.48%, 60.76%, 36.29%, 2.95%
54077,44.34%, 70.54%, 26.21%, 3.25%
54079,36.94%, 67.47%, 30.54%, 1.99%
54081,44.65%, 71.48%, 26.84%, 1.68%
54083,28.82%, 63.00%, 34.18%, 2.82%
54085,56.81%, 77.07%, 20.26%, 2.66%
54087,20.61%, 58.93%, 38.32%, 2.75%
54089,28.67%, 62.84%, 34.17%, 2.99%
54091,32.07%, 64.85%, 32.78%, 2.36%
54093,41.30%, 69.34%, 28.04%, 2.61%
54095,43.35%, 70.44%, 27.09%, 2.47%
54097,45.57%, 71.57%, 26.01%, 2.42%
54099,26.82%, 62.02%, 35.20%, 2.78%
54101,27.52%, 61.67%, 34.15%, 4.18%
54103,21.38%, 59.11%, 37.74%, 3.15%
54105,34.59%, 65.73%, 31.14%, 3.13%
54107,32.14%, 65.10%, 32.96%, 1.95%
54109,55.62%, 76.65%, 21.03%, 2.31%
55001,8.73%, 45.14%, 53.87%, 0.98%
55003,30.81%, 33.68%, 64.49%, 1.83%
55005,2.44%, 50.43%, 47.99%, 1.58%
55007,24.83%, 36.81%, 61.64%, 1.55%
55009,1.79%, 50.29%, 48.50%, 1.21%
55011,2.93%, 47.79%, 50.72%, 1.49%
55013,6.50%, 52.44%, 45.94%, 1.62%
55015,11.54%, 55.03%, 43.49%, 1.48%
55017,0.27%, 49.53%, 49.26%, 1.21%
55019,8.98%, 53.71%, 44.72%, 1.57%
55021,13.58%, 42.64%, 56.23%, 1.13%
55023,19.98%, 39.24%, 59.22%, 1.55%
55025,43.54%, 27.50%, 71.03%, 1.47%
55027,14.50%, 56.67%, 42.17%, 1.16%
55029,6.99%, 45.96%, 52.95%, 1.09%
55031,31.27%, 33.66%, 64.92%, 1.42%
55033,4.97%, 46.49%, 51.46%, 2.06%
55035,13.52%, 42.43%, 55.95%, 1.61%
55037,26.36%, 62.67%, 36.30%, 1.03%
55039,14.94%, 56.84%, 41.91%, 1.25%
55041,5.44%, 46.73%, 52.17%, 1.10%
55043,13.77%, 42.29%, 56.06%, 1.65%
55045,17.33%, 40.66%, 58.00%, 1.34%
55047,20.56%, 59.76%, 39.20%, 1.03%
55049,30.46%, 34.20%, 64.66%, 1.13%
55051,0.17%, 49.28%, 49.12%, 1.60%
55053,15.01%, 41.88%, 56.89%, 1.23%
55055,7.59%, 53.11%, 45.52%, 1.37%
55057,7.03%, 45.75%, 52.78%, 1.47%
55059,12.23%, 43.24%, 55.46%, 1.30%
55061,5.38%, 52.07%, 46.69%, 1.24%
55063,17.24%, 40.58%, 57.82%, 1.60%
55065,15.37%, 41.68%, 57.04%, 1.28%
55067,11.82%, 55.29%, 43.47%, 1.24%
55069,0.71%, 48.99%, 49.70%, 1.30%
55071,2.82%, 50.69%, 47.88%, 1.43%
55073,6.09%, 52.41%, 46.32%, 1.26%
55075,3.55%, 51.11%, 47.56%, 1.33%
55077,0.27%, 49.25%, 49.52%, 1.22%
55078,73.49%, 13.00%, 86.49%, 0.51%
55079,36.04%, 31.45%, 67.49%, 1.06%
55081,0.82%, 49.65%, 48.83%, 1.51%
55083,9.45%, 54.09%, 44.64%, 1.27%
55085,2.15%, 50.42%, 48.27%, 1.31%
55087,1.81%, 50.08%, 48.27%, 1.65%
55089,30.31%, 64.63%, 34.32%, 1.04%
55091,2.22%, 48.50%, 50.72%, 0.78%
55093,0.77%, 49.46%, 48.69%, 1.85%
55095,8.95%, 53.58%, 44.62%, 1.80%
55097,13.88%, 42.24%, 56.12%, 1.64%
55099,0.04%, 49.16%, 49.20%, 1.65%
55101,3.54%, 47.74%, 51.28%, 0.98%
55103,16.13%, 41.28%, 57.41%, 1.31%
55105,23.18%, 37.82%, 61.00%, 1.18%
55107,3.88%, 51.12%, 47.24%, 1.64%
55109,12.10%, 55.17%, 43.07%, 1.76%
55111,18.47%, 40.21%, 58.68%, 1.11%
55113,0.49%, 49.22%, 49.71%, 1.07%
55115,9.97%, 54.35%, 44.38%, 1.27%
55117,9.82%, 54.38%, 44.56%, 1.06%
55119,19.32%, 58.88%, 39.56%, 1.56%
55121,14.08%, 42.33%, 56.41%, 1.25%
55123,14.73%, 41.64%, 56.37%, 1.98%
55125,12.99%, 55.98%, 42.99%, 1.03%
55127,12.34%, 55.46%, 43.12%, 1.42%
55129,2.71%, 50.60%, 47.88%, 1.52%
55131,40.13%, 69.55%, 29.42%, 1.03%
55133,34.45%, 66.76%, 32.31%, 0.93%
55135,9.38%, 54.19%, 44.81%, 1.01%
55137,10.18%, 54.47%, 44.28%, 1.25%
55139,3.73%, 47.24%, 50.97%, 1.80%
55141,2.89%, 50.65%, 47.77%, 1.58%
56001,2.50%, 48.26%, 45.75%, 1.86%
56003,64.18%, 80.48%, 16.30%, 3.21%
56005,72.79%, 85.10%, 12.31%, 2.59%
56007,31.31%, 63.73%, 32.42%, 1.49%
56009,62.34%, 79.50%, 17.17%, 3.33%
56011,72.81%, 84.37%, 11.56%, 1.30%
56013,33.90%, 65.38%, 31.48%, 3.13%
56015,46.85%, 71.96%, 25.11%, 2.93%
56017,54.55%, 75.35%, 20.80%, 1.35%
56019,61.38%, 78.96%, 17.59%, 3.45%
56021,24.32%, 60.51%, 36.19%, 3.31%
56023,67.96%, 82.90%, 14.93%, 2.17%
56025,40.69%, 68.37%, 27.68%, 1.71%
56027,64.42%, 80.09%, 15.67%, 1.88%
56029,56.87%, 76.90%, 20.04%, 3.06%
56031,42.22%, 69.21%, 26.99%, 1.70%
56033,46.43%, 71.69%, 25.26%, 1.03%
56035,61.81%, 79.34%, 17.53%, 3.13%
56037,39.38%, 67.64%, 28.26%, 1.55%
56039,11.82%, 42.38%, 54.20%, 1.05%
56041,58.40%, 77.47%, 19.07%, 3.47%
56043,56.29%, 76.42%, 20.13%, 3.45%
56045,71.42%, 83.98%, 12.56%, 3.45%
60010,0%,-,-,-
60020,0%,-,-,-
60030,0%,-,-,-
60040,0%,-,-,-
60050,0%,-,-,-
66010,0%,-,-,-
69085,0%,-,-,-
69100,0%,-,-,-
69110,0%,-,-,-
69120,0%,-,-,-
72001,0%,-,-,-
72003,0%,-,-,-
72005,0%,-,-,-
72007,0%,-,-,-
72009,0%,-,-,-
72011,0%,-,-,-
72013,0%,-,-,-
72015,0%,-,-,-
72017,0%,-,-,-
72019,0%,-,-,-
72021,0%,-,-,-
72023,0%,-,-,-
72025,0%,-,-,-
72027,0%,-,-,-
72029,0%,-,-,-
72031,0%,-,-,-
72033,0%,-,-,-
72035,0%,-,-,-
72037,0%,-,-,-
72039,0%,-,-,-
72041,0%,-,-,-
72043,0%,-,-,-
72045,0%,-,-,-
72047,0%,-,-,-
72049,0%,-,-,-
72051,0%,-,-,-
72053,0%,-,-,-
72054,0%,-,-,-
72055,0%,-,-,-
72057,0%,-,-,-
72059,0%,-,-,-
72061,0%,-,-,-
72063,0%,-,-,-
72065,0%,-,-,-
72067,0%,-,-,-
72069,0%,-,-,-
72071,0%,-,-,-
72073,0%,-,-,-
72075,0%,-,-,-
72077,0%,-,-,-
72079,0%,-,-,-
72081,0%,-,-,-
72083,0%,-,-,-
72085,0%,-,-,-
72087,0%,-,-,-
72089,0%,-,-,-
72091,0%,-,-,-
72093,0%,-,-,-
72095,0%,-,-,-
72097,0%,-,-,-
72099,0%,-,-,-
72101,0%,-,-,-
72103,0%,-,-,-
72105,0%,-,-,-
72107,0%,-,-,-
72109,0%,-,-,-
72111,0%,-,-,-
72113,0%,-,-,-
72115,0%,-,-,-
72117,0%,-,-,-
72119,0%,-,-,-
72121,0%,-,-,-
72123,0%,-,-,-
72125,0%,-,-,-
72127,0%,-,-,-
72129,0%,-,-,-
72131,0%,-,-,-
72133,0%,-,-,-
72135,0%,-,-,-
72137,0%,-,-,-
72139,0%,-,-,-
72141,0%,-,-,-
72143,0%,-,-,-
72145,0%,-,-,-
72147,0%,-,-,-
72149,0%,-,-,-
72151,0%,-,-,-
72153,0%,-,-,-
74300,0%,-,-,-
78010,0%,-,-,-
78020,0%,-,-,-
78030,0%,-,-,-
