id,1948,1956,1964,1968,1992
31021,94006a,b1004d,8a0074,ae113e,6c414f
31023,71008d,8e0070,5a00a4,771770,734742
31025,880076,a2005c,6c0092,921b50,6e434b
31027,80007e,a4005a,6c0092,9c124f,6f5538
31029,980066,ae0050,8a0074,ac1c35,7a5230
31031,960068,ba0044,9b0063,ba1231,903d2f
31033,80007e,a2005c,890075,a8193d,843f3a
31035,9c0062,b60048,7b0083,a90f45,814338
31037,80007e,a50059,780086,a41643,75493e
31039,a2005c,c2003c,92006c,b91035,91402c
31041,8b0073,b3004b,870077,b3103a,8b4131
31043,5d00a1,870077,6a0094,90115d,6e345c
31045,9c0062,bc0042,9d0061,b71334,7a453d
31047,9d0061,c2003c,8b0073,b70e38,884232
31049,b60048,cb0033,a4005a,bf0f30,7f4a34
31051,850079,960068,7d0081,a70e48,7b3c45
31053,8b0073,b0004e,80007e,a2104b,704448
31055,7c0082,970067,70008e,811d5f,773155
31057,960068,b4004a,8f006f,b7172f,874331
31059,950069,aa0054,6f008f,970d59,6d4848
31061,880076,af004f,770087,a51147,7c433d
31063,9a0064,b60048,8f006f,b31734,7f4d31
31065,990065,b80046,8b0073,b2123a,7c4938
31067,8f006f,ac0052,62009c,8e1060,654553
31069,a3005b,c60038,a90055,c81124,884b29
31071,8f006f,c70037,9b0063,c20f2c,8b3f33
31073,84007a,b60048,83007b,b50e3b,77483d
31075,a80056,d4002a,9a0064,bf0c33,8c462a
31077,64009a,93006b,5f009f,7f146a,69464e
31079,8d0071,a90055,72008c,9b0f54,714843
31081,9c0062,bf003f,860078,b40a40,834336
31083,8c0072,ae0050,84007a,a31743,774b3a
31085,8e0070,b2004c,94006a,b51a2e,8d5021
31087,90006e,ad0051,8b0073,aa1c38,794f34
31089,8b0073,b0004e,890075,a81540,8b4c25
31091,bd0041,d90025,b4004a,e00717,9e3927
31093,5f009f,890075,5500a9,821368,655345
31095,990065,b50049,72008c,990e58,654255
31097,950069,a60058,74008a,9a164d,5f4558
31099,81007d,a50059,6e0090,a3114a,884232
31101,960068,bc0042,84007a,b40f3b,834a2f
31103,92006c,b4004a,9c0062,c41228,943f2a
31105,990065,b4004a,8e0070,ae1d32,843e3a
31107,83007b,a4005a,82007c,ad123e,7e4539
31109,8f006f,a50059,680096,8d0c64,643564
31111,83007b,9f005f,6c0092,941356,723753
31113,850079,b50049,780086,a9193c,99372d
31115,860078,c1003d,a90055,c21625,983f26
31117,ad0051,bd0041,ac0052,c21b20,a83025
31119,9f005f,ba0044,91006d,b30f3c,91402b
31121,9e0060,b60048,81007d,a71145,7c4739
31123,860078,a2005c,92006c,a91f35,774b3a
31125,90006e,b1004d,760088,9b144f,6d4947
31127,960068,af004f,7a0084,a11448,704349
31129,860078,a3005b,690095,970d5a,6e4747
31131,9d0061,b1004d,880076,a81442,6e434b
31133,92006c,a3005b,82007c,991b4a,5e4f4f
31135,82007c,a80056,81007d,b31337,804f2d
31137,93006b,b90045,870077,bb0f33,8f432b
31139,92006c,b4004a,8b0073,bb0f34,844d2b
31141,880076,b0004e,790085,9a144f,8e432c
31143,960068,ae0050,7a0084,aa1341,7d4639
31145,890075,b2004c,870077,aa143f,774f37
31147,84007a,a3005b,770087,98194d,69464e
31149,a3005b,c3003b,af004f,c31724,973c29
31151,6b0093,7c0082,4c00b2,72117b,4c456b
31153,780086,9a0064,70008e,852b4d,803a43
31155,7a0084,980066,71008d,921754,704745
31157,8c0072,a0005e,850079,ab163d,7b3b47
31159,8f006f,a70057,650099,9a0d57,703f4d
31161,a50059,be0040,ad0051,c21427,903f2d
31163,61009d,890075,5100ad,7a176d,624e4c
31165,8e0070,a70057,a50059,b61632,8d412f
31167,8e0070,a60058,8f006f,b51335,7e4e31
31169,92006c,b2004c,7a0084,a60c4b,685045
31171,90006e,c60038,990065,c3112a,993e26
31173,60009e,8c0072,690095,911656,653761
31175,8b0073,aa0054,83007b,a4104a,734446
31177,8e0070,ab0053,7d0081,a11943,7b4240
31179,aa0054,b90045,960068,b80d38,834139
31181,960068,b4004a,6a0094,9b1350,6d4a46
31183,71008d,a3005b,8f006f,a31842,874530
31185,a60058,c2003c,8b0073,b80c3a,894232
32001,810b71,a60058,81007d,852752,7e413a
32003,5d049d,7d0081,5e00a0,6b2370,523f68
32005,b10349,cd0031,860078,a41d3d,685142
32007,710489,a1005d,650099,8a1c57,6f4d3b
32009,720c7f,91006d,690095,634655,606033
32011,830575,a4005a,750089,90214d,794f2f
32013,7d067b,9a0064,6f008f,812359,6c533a
32015,8f036b,a70057,760088,812954,715336
32017,5504a4,850079,5b00a3,7f205e,7a3646
32019,970562,ae0050,82007c,89254f,614b4c
32021,5d039d,80007e,63009b,523e6e,584857
32023,840d6d,8e0070,63009b,673d59,574f51
32027,88086d,9c0062,650099,772561,68454c
32029,7a0b78,990065,650099,7f1c62,4c5c51
32031,8f0669,a90055,790085,8b1d56,5e4457
32033,5c0a97,83007b,4b00b3,67177f,52495c
32510,9b0360,ad0051,7b0083,901e52,634651
33001,a50158,c1003d,6c0092,9c0859,6b3c55
33003,c2013b,d90025,8c0072,b9093b,664155
33005,940268,b0004e,4d00b1,860572,563076
33007,750385,a80056,4900b5,700687,553e69
33009,a1025a,bc0042,660098,98085c,5e336b
33011,650296,8d0071,5300ab,750b7d,633a5e
33013,970165,b60048,62009c,930961,5f3369
33015,9a0261,bb0043,6a0094,8c0b67,61405b
33017,740287,9d0061,5100ad,78067f,553571
33019,8d026e,a90055,4f00af,7e0878,5a3171
34001,8a056f,a70651,5300a6,6b1874,602c6f
34003,a70651,bf013d,660098,8a0e64,70206c
34005,7f027d,9b0063,5900a5,761d6a,5d336b
34007,6d058b,860177,5300ab,681f75,512c7e
34009,a40258,bc0041,6e0090,871f57,70335a
34011,820477,94006a,4500b9,671e81,5e306c
34013,7b0f73,9a0460,4a00b2,641384,521891
34015,8a0370,9a0064,5e00a0,712765,5b3a67
34017,5c0899,9d055b,4100bb,5f1882,5b1489
34019,9b045e,b90044,660098,931951,763c48
34021,6b058d,82007b,4900b5,5c2080,58277d
34023,6d0a87,9a0163,4a00b2,6d1b74,612873
34025,9e045b,b70146,63009a,821368,702b61
34027,ad044c,ca0133,6c0091,93105a,842752
34029,b30744,be003f,670093,891b58,713158
34031,741475,9a055e,5900a1,75186d,6e216c
34033,7c0280,990064,5300ab,6e236c,5e425b
34035,980561,b70146,64009a,891759,762c5a
34037,a90252,cd0030,73008b,9d1848,833842
34039,890c68,ac034f,5400a8,741573,6a1d75
34041,81027a,aa0054,4e00b0,7a1370,713c4f
35001,780283,a30159,6e008e,8c0c65,622773
35003,71008c,980066,7b0083,9e1e41,7e2f4c
35005,670196,a1015b,7d0080,a21a42,773055
35006,860177,000000,000000,8a1261,532287
35007,650198,8b0073,5200aa,710d7e,542a7f
35009,4401b8,92016b,7d0080,892b48,89294a
35011,670097,970166,72008a,931d4d,712b61
35013,660197,950168,660097,8a1261,5e2c72
35015,3a03c1,740188,5f009e,791c67,663067
35017,58069f,6f018e,4700b7,621a80,48298b
35019,80007e,8f006f,63009a,830872,531494
35021,7e007f,9d0061,850079,930e5c,752464
35023,4c01b0,80007d,61009b,642a6f,5f306d
35025,3501c7,790183,70008d,7a324e,7b324e
35027,850277,a50059,860077,a41741,743e4b
35028,860177,840079,5400a8,8c0a67,67385d
35029,5c01a0,7e027d,6a0092,7f205e,583a6b
35031,680294,91006c,4b00b0,740e79,4d159a
35033,8c0072,950069,660098,810078,4613a3
35035,5c01a1,9a0064,5d00a0,6f2a63,753354
35037,4e02ad,880175,7a0083,832256,682c68
35039,780086,83007b,4b00b1,6e0786,3b15ad
35041,3b02c1,8b0073,7b0082,942346,7d2a55
35043,780085,8d0070,3e00c0,69068c,5b2a76
35045,9a0063,ac0250,7c007e,892948,702d5f
35047,7b0083,8e0070,5100ac,7a057c,3b1aa8
35049,8b0172,91016c,5000ad,7a067d,3921a1
35051,790184,a50157,790084,911953,5a3c66
35053,8f006e,9d0061,6c0092,840a6f,5b2679
35055,7b0181,870077,5200ab,7f007a,351fa8
35057,7f007e,8f016d,72008b,871363,663165
35059,6f018e,9b0063,82007b,8d204e,863047
35061,860177,90006e,5500a8,790f75,5f2c71
36001,6c0988,90006e,3700c6,600993,512784
36003,b70344,cf002f,6c0092,a60c4a,7a4042
36005,462d8a,6d0091,4000be,510c9f,340cbb
36007,9a075c,bd0041,5900a5,850d6a,58366e
36009,99075e,b80046,5400aa,870d68,654d49
36011,8f036c,b70047,5200ac,7e0e72,56495d
36013,920765,ae0050,4e00b0,7c0e73,564a5b
36015,9d055c,bd0041,5b00a3,851266,683062
36017,b40347,ce0030,62009c,a20c4e,5e3e5d
36019,7d0978,b3004b,3f00bf,830a6f,6b2a66
36021,a8074f,c90035,61009d,990f55,653363
36023,ae034c,ca0034,5a00a4,9a0a57,5f3e5f
36025,ba0341,d0002e,6a0094,a60f48,6d3658
36027,a30753,c70037,5e00a0,8b1160,673a5c
36029,740783,a2005c,4400ba,5e128c,49456e
36031,b20546,d1002d,5900a5,9b0b56,6f325a
36033,8c076a,b50049,4700b7,87086d,5c356a
36035,9a085c,bd0041,5000ae,8b0b67,66395d
36037,a00558,be0040,5600a8,880c69,713c4e
36039,a9054f,c90035,6f008e,9b144d,703853
36041,b60444,d80026,70008e,b10d3f,883440
36043,840971,b60048,5500a9,8c0d64,663a5c
36045,960364,bc0042,4c00b2,8e0767,60405b
36047,4d2888,73008b,3f00be,510ba0,3a0eb4
36049,9f045a,c0003e,5300ab,990b59,5e4954
36051,9f045a,c0003e,5800a6,980a5b,733652
36053,ad044d,c90035,61009d,a00c51,634058
36055,7a087b,aa0054,4700b7,7b0979,642f6a
36057,7c067b,ab0053,4d00b1,7e0b73,5f3667
36059,b10a43,b0004e,64009a,820c6e,672076
36061,532883,70008e,3000cd,4106b2,280dc7
36063,7e0778,ab0053,4c00b2,701379,504f5e
36065,7a067e,b2004c,5900a5,810d6d,673560
36067,89096b,bb0043,5300aa,800c70,5c356b
36069,a10458,bd0041,5900a5,900963,6b365b
36071,a00856,c50039,62009b,8f1459,6f2e5f
36073,b00449,c50039,5f009f,9a0c57,71414a
36075,930763,c4003a,5500a9,8a0d65,5c4a55
36077,a9064e,c50039,5c00a2,980c59,613764
36079,a20c4f,ba0044,6b0093,8b1958,753156
36081,80126b,970067,5500a9,660e90,4815a0
36083,900865,b90045,4900b5,800c70,623365
36085,890b6a,c3003b,74008a,8c1759,7a2162
36087,930e5d,b50049,5c00a2,7d0f71,671f76
36089,9a0460,be0040,4a00b4,8d0769,533a6d
36091,9c0b56,c60038,4f00ae,8e0c62,68365d
36093,860e6a,ba0044,4b00b3,770b7b,5a336f
36095,9c055d,ba0044,5d00a0,91105b,663b5a
36097,b0044a,c70037,660098,9c134d,643f58
36099,940763,bd0041,5500a9,8a0c66,5c3e62
36101,9f0659,c70037,64009a,9f0e50,79394a
36103,b10844,c50039,71008d,941553,673263
36105,871b5c,a3005b,5200ac,7a0f72,5b336e
36107,b20645,c90035,670097,9d1050,664056
36109,ab0c47,c70037,5b00a2,870c68,46298d
36111,a30951,c2003c,660098,921158,5c3867
36113,af044a,d1002d,60009d,a20a51,6c3857
36115,ae054a,ca0034,5e00a0,9d0b54,683e55
36117,b10349,ca0034,5c00a2,a00b52,743b4c
36119,9b0f53,b80046,60009e,800e6e,661a7c
36121,ac034e,c80036,670096,9c0e52,724b3e
36123,bb043f,d3002b,6c0092,ac0d43,6e3b51
37001,542089,850079,7e0080,5d633e,7b265c
37003,7a176c,94006a,80007e,844237,7e255a
37005,6c0f83,80007e,650099,743e4b,63207a
37007,1e27b8,4f00af,4a00b4,2e715e,451b9d
37009,770681,880076,74008a,87185e,771c6a
37011,be053b,cd0031,a2005c,b42623,922a41
37013,2c0cc5,4800b6,5e00a0,3a7d47,752266
37015,0604f4,1f00df,3700c7,1d6f72,4216a5
37017,2025b8,4500b9,5200ac,357653,501f8e
37019,67286f,7f007f,770087,466256,642673
37021,5e138d,8a0074,60009e,703f4e,68266f
37023,781075,980066,70008e,7c4240,71226a
37025,554564,aa0054,850079,854137,832653
37027,751277,9c0062,71008d,83403b,7d275a
37029,2918bc,4b00b3,60009e,178d5a,632d6d
37031,4b07ac,7e0080,670097,664454,78275d
37033,252aaf,5300ab,6a0094,2b785a,551990
37035,791471,a0005e,84007a,8f3836,832654
37037,581195,780086,6f008f,5c4d54,5a2182
37039,77087e,92006c,72008c,872056,751e6b
37041,1810d6,4500b9,5000ae,377552,5d2778
37043,780581,860078,770087,8c1d55,791d67
37045,3424a6,74008a,6b0093,526c3f,721f6c
37047,261abe,3a00c4,5400aa,427349,491a9a
37049,1e14cc,5100ad,62009c,37784e,742564
37051,30418c,6d0091,650099,515458,6b1a77
37053,1811d5,4100bd,5600a8,239149,69375d
37055,4e08a8,8c0072,5e00a0,665345,67385d
37057,7d0b75,9d0061,8e0070,765236,7f2a54
37059,891262,ae0050,960068,7d5130,8b274b
37061,240bcf,3b00c3,5800a6,387e49,621e7e
37063,4116a6,7c0082,660098,4b5062,551791
37065,1109e4,3000ce,5500a9,39685d,511c90
37067,68187d,a50059,7c0082,773b4c,731f6b
37069,0c09e9,2100dd,5000ae,23904a,59277d
37071,533378,880076,750089,6f533c,901f4f
37073,150cdd,3600c8,3e00c0,257069,4d1e92
37075,68068f,8a0074,71008d,851e5a,7e1a66
37077,1410d9,4400ba,5c00a2,36794e,5f1b81
37079,0503f5,1000ee,3f00bf,20904d,60227b
37081,661c7c,980066,780086,753b4d,682273
37083,120fdd,3a00c4,5800a6,347752,521d8e
37085,3809bc,5900a5,70008e,546940,762067
37087,4205b7,790085,5700a7,643e5c,58287e
37089,832357,b1004d,960068,923c2f,832852
37091,1408e2,3600c8,3300cb,2b557e,491c99
37093,151bcd,3500c9,4100bd,2d567a,442396
37095,3309c1,5200ac,4f00af,336a61,522586
37097,5d2879,9a0064,880076,6e5e32,7e2856
37099,5f0797,7a0084,64009a,7a2360,5e217e
37101,3f0bb4,5400aa,6b0093,547237,7c275a
37103,1409e0,2c00d2,4400ba,1b865c,5f1d82
37105,330ebd,5100ad,5d00a1,4a6b48,732465
37107,1507e1,4500b9,6c0092,3e823e,721b71
37109,6e236c,870077,71008d,753c4c,7d235c
37111,601687,8d0071,650099,754a3e,742465
37113,720685,870077,6e0090,802d50,6c2968
37115,8e046c,880076,760088,7d2958,631b7f
37117,0802f3,1200ec,3c00c2,267761,5e1f81
37119,58386e,9e0060,7b0083,852f49,6f226c
37121,c20536,cb0033,a60058,b91d28,a01f3e
37123,6e1779,84007a,750089,654a4f,62207b
37125,661a7e,860078,72008c,6f444b,772a5c
37127,1408e1,3500c9,680096,3d7b46,7b265c
37129,483c7a,7a0084,7d0081,5e5749,772463
37131,0b08eb,2600d8,3000ce,1b6083,3b1da6
37133,150bde,4100bd,62009c,477344,7c2e54
37135,4f1699,7a0084,62009c,543574,461d9a
37137,4f109f,680096,5b00a3,366a5e,622972
37139,3d14ac,61009d,5b00a3,307856,5b267d
37141,243b9f,5000ae,60009e,2d7a57,632377
37143,2012cc,680096,64009a,278255,5d2977
37145,200cd1,5500a9,4f00af,3d754c,6f236b
37147,100ae4,2c00d2,4f00af,406756,6a2172
37149,681184,860078,790085,754445,742663
37151,880c6a,9b0063,8f006f,854435,872d49
37153,2423b7,4e00b0,4400ba,3a6e56,472196
37155,1c1dc5,3500c9,3400ca,3c556d,411ba2
37157,3c13af,80007e,70008e,556247,672671
37159,5c336e,a3005b,7e0080,77483f,7f2a55
37161,5e1e82,870077,6c0092,754345,7a2162
37163,770f78,7a0084,7b0083,69484c,6d1977
37165,202db1,4600b8,3d00c1,49555f,51208c
37167,801d60,9c0062,870077,83413a,81215b
37169,6a058f,850079,7c0082,735239,7a2162
37171,600d90,8f006f,72008c,823744,762266
37173,690590,870077,660098,742a60,60217c
37175,760d7b,870077,70008e,774641,742663
37177,4c0aa7,670097,4500b9,395273,541c8d
37179,2431a8,5700a7,5e00a0,625843,832455
37181,1e15ca,4800b6,650099,327556,5e1c83
37183,3211bb,660098,6a0094,6d414f,6a266d
37185,1112da,3500c9,660098,256c6c,3f18a6
37187,2906cf,5800a6,4f00af,366365,561b8c
37189,840574,960068,7d0081,8e1d52,68276d
37191,3211ba,62009c,6f008f,497045,85195f
37193,910666,a90055,8b0073,99273d,862355
37195,180adb,4000be,680096,407c41,711d70
37197,9c0959,b2004c,9d0061,9a3e25,8f214c
37199,630398,7c0082,5900a5,732368,6e1976
38001,82116b,a50059,760088,92105b,654e49
38003,820c6f,9e0060,6c0091,8f0d62,6b3d53
38005,710b82,8d0070,5d00a1,770b7c,543b6d
38007,80126b,a1015b,7e0080,9d1b45,68652e
38009,97085e,a0005e,72008c,990d58,6f404e
38011,7f1768,940069,690095,8f1856,5f5a43
38013,811468,980065,660098,900f5e,5c544c
38015,97095d,bc0042,770086,a30c4e,813546
38017,850574,a1005d,73008b,8e0a65,792d56
38019,720586,91006d,5500a9,81116c,7c3a46
38021,8b0f63,9d0061,7f007f,9e0c53,7e334c
38023,7a156e,84007a,5700a7,800c71,514763
38025,820b71,980066,71008d,8f145b,5e4d50
38027,771473,8e0070,5b00a3,820972,5d445a
38029,a10656,c4003a,870077,a5193e,6d513e
38031,720884,880175,690095,850e6a,69494a
38033,8f056a,960167,8b0073,9c184a,73503a
38035,750781,9e0060,670096,841268,703459
38037,aa084b,b70046,91006c,b71136,755136
38039,700d80,81007d,5e00a0,7f0c73,702f5d
38041,a40951,b2004b,7a0083,a31249,764540
38043,a20953,ad0050,82007c,9d1947,6e4845
38045,890f65,960068,6c0091,930d5d,753e49
38047,b60840,c3003b,8d0071,b3113a,784241
38049,8f0c62,9e005f,640099,8a1163,634258
38051,ca052f,d60027,a90055,d20c1f,8c3837
38053,721378,870176,750089,980f57,6d4f40
38055,7f1569,940069,650099,8c0a67,663f56
38057,bf0737,c90034,890075,b00e3f,734643
38059,8f0a64,a90054,5c00a2,8c0f63,6f3d4f
38061,6b1d75,780086,4e00b0,71107d,4e426b
38063,781175,80007e,5500a9,7b0c77,633861
38065,ac0b46,ba0241,750089,a11646,68543f
38067,770483,9d0060,60009d,8e125d,763d49
38069,960563,980066,61009d,911359,733a4f
38071,840970,a4005a,660098,8b0b68,693f54
38073,810874,90006e,70008d,920b60,603666
38075,760d7a,80007e,5100ad,770b7b,644158
38077,7c077b,9b0063,6d0091,8a0e65,763452
38079,680b8b,73008a,4100bd,5e0d92,3f2e8d
38081,740b7e,860077,63009a,7c0d75,5c346c
38083,c90530,c60038,9e0060,bf0b33,7f413b
38085,910765,980065,4f00ae,730d7d,443f77
38087,800e6f,840079,6d0091,8d1758,6b4d45
38089,990560,b3004b,660098,951158,6b4a47
38091,720d7e,81007d,5c00a2,770b7c,5d316f
38093,860a6d,980066,6b0093,8f0d62,664154
38095,7e0679,8a0074,5300ab,7f0e71,573a6c
38097,840f6a,9b0063,770087,920d5e,71315b
38099,5f0797,8b0072,5400a9,7f106e,6d3b53
38101,7c0e74,9b0063,61009c,870d69,76394d
38103,98065f,aa0053,72008c,981055,664a4d
38105,622477,7f007e,5c00a1,830f6b,5e514d
39001,8a0074,960068,6c0092,832258,6f2f5e
39003,90016d,b3004b,82007c,991c49,882b4a
39005,90016d,bb0043,750089,9f154a,783c49
39007,8a0371,a4005a,5a00a4,761374,4e3f6f
39009,8a0073,a4005a,5e00a0,791272,473284
39011,8a0073,b70047,7a0084,911756,833c3e
39013,5b049f,80007e,4100bd,51119c,412e8d
39015,6e0090,90006e,5b00a3,703756,633d5d
39017,760186,a1005d,6c0092,7c3151,7b354d
39019,950168,b1004d,6b0093,851f59,564660
39021,950069,b1004d,6f008f,892055,6d3e51
39023,83007a,9d0061,5b00a3,6f1f70,60326b
39025,81017c,9e0060,72008c,7a3d46,7f3845
39027,9c0061,b2004c,7b0083,902a44,78384c
39029,82017a,a90055,5a00a4,751672,504369
39031,840178,a90055,6a0094,88175e,594061
39033,880075,b3004b,6d0091,901c51,69464d
39035,6f0986,880076,4800b6,5a1b89,4a2c86
39037,80017d,a60058,680096,89195c,734049
39039,91006d,b0004e,5d00a1,861067,6a3e54
39041,a40059,b90045,81007d,932942,7e3f40
39043,850178,b2004c,62009c,7b176c,583e67
39045,7f007e,a60058,6c0092,842455,793d47
39047,93006a,a80056,6c0092,843049,7c364b
39049,880274,a70057,750089,842159,6a2d65
39051,b40049,c50039,83007b,a31545,71414b
39053,9f005e,b50049,7a0084,941d4c,6b2f63
39055,a30357,b1004d,6f008f,832357,724248
39057,80017d,9b0063,670097,732763,763156
39059,870175,a90055,660098,7e1c63,594064
39061,850177,a80056,72008c,80205e,79265d
39063,a1005d,be0040,7f007f,9b1b47,86373f
39065,92016b,a90055,6f008f,892352,703754
39067,8b0271,a70057,5c00a2,741277,4a367c
39069,92006b,be0040,760088,a1124b,763c4b
39071,8b0073,a1005d,73008b,842c4d,753751
39073,73008a,980066,5200ac,751d6c,5a445e
39075,7f007e,af004f,5e00a0,951554,8f3637
39077,970066,bb0043,690095,88195d,624652
39079,870076,a4005a,690095,88195d,6b2f63
39081,5e039d,80007e,4300bb,551890,462d89
39083,940069,b50049,64009a,8c1a58,6a3d55
39085,890372,9b0063,60009e,6e236c,62405a
39087,740188,9f005f,61009d,771e71,5e2a74
39089,8b0072,ab0053,64009a,7c225f,713a4f
39091,9b0062,b90045,70008e,8f1c53,7f3c42
39093,7e037d,990065,5200ac,651a7e,4f416d
39095,770384,870077,4f00af,631882,4f2f7d
39097,950069,b0004e,7b0083,912844,7c3948
39099,5e039d,84007a,4500b9,58198d,3f3b83
39101,8d0070,ab0053,680096,871d5a,6b3b56
39103,a30258,b3004b,680096,852257,65484f
39105,9a0063,b3004b,6f008f,8f1758,613468
39107,770086,af004f,4d00b1,71137a,774343
39109,8f006e,ae0050,660098,811964,753e4a
39111,650099,960068,4900b5,6b167c,3d328e
39113,6e028d,950069,5c00a2,682076,662e69
39115,a80056,bc0042,6d0091,921556,673a5b
39117,9e005f,b60048,790085,8d2b45,67484d
39119,8d0070,b0004e,5b00a3,7a1b69,684055
39121,950168,a90055,6e0090,871e61,603d5f
39123,780085,a0005e,5e00a0,781b6a,573e68
39125,950068,b0004e,6b0093,871e61,614358
39127,84007a,a4005a,5400aa,721972,58475d
39129,7b0083,9a0064,6b0093,872f47,753a4d
39131,5d00a0,780086,5200ac,662c6c,5b3171
39133,7c0280,960068,5000ae,692372,4b466c
39135,8d0070,a2005c,6f008f,862a4e,713e4e
39137,7d0080,b3004b,6c0092,971d4a,8c363b
39139,830279,a70057,6e0090,881e59,693c58
39141,840079,a2005c,6d0091,812e4e,653462
39143,980065,b80046,60009e,871463,633e5b
39145,7a0083,970067,62009c,78196d,5a346f
39147,960067,bc0042,650099,851663,5f435a
39149,6f008e,ac0052,5700a7,79196c,704a43
39151,830279,a0005e,60009e,7a1d66,5a3d66
39153,6c048d,850079,5200ac,641f7a,513a71
39155,650495,91006d,5400aa,651c7c,3d3f81
39157,70018c,9a0064,4b00b3,6e157a,5b3c66
39159,a60058,bc0042,850079,9f223c,863b3b
39161,90006d,b2004c,71008d,931952,813744
39163,880076,9b0063,6b0093,851860,5d316d
39165,90006e,a70057,770087,7c4042,873541
39167,93006b,b1004d,70008e,941356,6e315e
39169,92006b,bb0043,660098,941257,6f3954
39171,a50059,bf003f,6d0091,981254,6f4746
39173,92016b,a90055,6c0092,89195c,623763
39175,970067,ba0044,70008e,931951,6b474a
40001,70008e,90006e,7c0082,872e50,732366
40003,990065,b3004b,950069,b11439,833c3e
40005,3f00bf,6a0094,5d00a1,456356,4d3d73
40007,780086,ae0050,90006e,af1c33,983233
40009,3900c5,780086,61009d,6d3957,5e3e60
40011,850079,ac0052,880076,992440,6f3f4e
40013,2600d8,5600a8,4e00b0,544663,414676
40015,5100ad,790085,5500a9,6f2b63,51406b
40017,660098,970067,790085,7d354c,814537
40019,2f00cf,63009b,5100ad,5b3c67,524863
40021,64009a,850079,6f008f,78384d,533772
40023,2d00d1,63009b,4d00b1,42526a,413388
40025,6b0093,8f006f,94006a,894035,97273e
40027,5b00a3,8f006f,73008b,7b2e55,70404d
40029,2d00d1,5d00a1,4e00b0,4b466c,413883
40031,4200bc,750089,5e00a0,654058,703557
40033,3800c6,6c0092,5500a9,534a61,4b466c
40035,660098,870077,650099,713458,563571
40037,690095,890075,64009a,6e3e52,653c5c
40039,5b00a3,93006b,6d0091,8f1c52,743b4d
40041,6c0092,880076,6c0092,783551,633763
40043,6b0093,90006e,780086,883045,723e4d
40045,83007b,ac0052,8f006f,9f2a35,764541
40047,8e0070,b0004e,8b0073,9e213f,833743
40049,3200cc,5f009f,5400aa,5d425f,554067
40051,4200bc,6e0090,5100ad,61306d,644158
40053,890075,950069,7b0083,9d1c44,6d4848
40055,3000ce,70008e,5100ad,593c68,583a6a
40057,1a00e4,5200ac,4300bb,4c2f82,4e337b
40059,7c0082,ae0050,860078,a02638,823e3c
40061,4d00b1,6c0092,5800a6,5e3f61,432d8d
40063,3b00c3,64009a,4500b9,553474,453582
40065,2400da,5800a6,4900b5,4d3d74,693c58
40067,2400da,5100ad,3d00c1,3f3985,384085
40069,2a00d4,5700a7,4f00af,524c5f,453d7b
40071,770087,a50059,83007b,962147,654e4a
40073,890075,b3004b,8d0071,a42138,8a3d36
40075,4300bb,71008d,5f009f,6e2b65,54396f
40077,4300bb,680096,4400ba,534467,3f3688
40079,4a00b4,72008c,5a00a4,534d5d,582d77
40081,70008e,8f006f,6e0090,783d48,6d4050
40083,7a0084,a50059,770087,7b344e,703b52
40085,1a00e4,4a00b4,4200bc,485264,3f4776
40087,3500c9,680096,4f00af,5e4b54,67464f
40089,2600d8,5c00a2,5400aa,525557,4e3f70
40091,4700b7,70008e,4900b5,554662,472f87
40093,aa0054,be0040,a60058,b91a2b,923a31
40095,2800d6,5a00a4,5200ac,5b4a59,444474
40097,670097,8d0071,6e0090,71404c,5b366c
40099,3400ca,6b0093,4800b6,573d6a,464276
40101,5200ac,83007b,5700a7,613369,50317c
40103,770087,a2005c,70008e,961f48,774540
40105,70008e,94006a,72008c,773d4a,563b6b
40107,5300ab,7e0080,5b00a3,603865,573075
40109,660098,980066,7a0084,7e2e52,7c374a
40111,4b00b3,770087,5000ae,583372,4b3180
40113,5a00a4,8c0072,6e0090,763354,564165
40115,5f009f,890075,5900a5,71206d,4f3479
40117,7d0081,980066,7c0082,823447,613c5f
40119,70008e,980066,780086,892352,6b4051
40121,3b00c3,62009c,4300bb,494470,4c3e73
40123,3a00c4,72008c,5b00a3,613864,554068
40125,5100ad,7c0082,62009c,643861,674155
40127,3500c9,650099,5700a7,535753,443484
40129,3000ce,70008e,670097,733f4b,683b5a
40131,670097,950069,6f008f,714c41,71404b
40133,4b00b3,770087,5b00a3,613865,513a73
40135,5100ad,7b0083,650099,5e4858,5c2e72
40137,3800c6,74008a,5c00a2,623f5d,58465f
40139,61009d,a2005c,91006d,a22933,943336
40141,3400ca,5900a5,5f009f,5b475c,543f6a
40143,860078,a70057,8d0071,91323a,7d354b
40145,70008e,94006a,6a0094,6a4b48,6b3f53
40147,850079,b0004e,960068,9f2639,7a3d47
40149,4500b9,71008d,63009b,7e2956,5b465c
40151,7f007f,a3005b,82007c,a21843,763e48
40153,850079,ac0052,82007c,a31c3e,77483d
41001,770680,84007a,670097,861364,604a51
41003,a8084d,ad0051,70008a,9c0a57,4d3678
41005,7a0b78,8d0071,5f009f,810e6f,584163
41007,720e7d,81007d,5200ab,740d7c,474174
41009,5e0d93,6e0090,3d00bf,61108b,444a6d
41011,7a0c78,73008b,3c00c2,641584,4f4467
41013,720388,82007c,5200ac,7a1271,5e4657
41015,960c5b,880076,4f00ad,7d1768,574c58
41017,7b077c,90006e,4f00af,7f106e,5a475b
