id,margin,dewey,roosevelt,other,hex_color
37053,63.91%, 18.05%, 81.95%,-,2e00d0
37055,57.71%, 21.14%, 78.86%,-,3500c9
37057,0.05%, 49.97%, 50.03%,-,7f007f
37059,17.75%, 58.87%, 41.13%,-,960068
37061,58.35%, 20.82%, 79.18%,-,3500c9
37063,55.14%, 22.43%, 77.57%,-,3900c5
37065,87.57%, 6.21%, 93.79%,-,0f00ef
37067,24.15%, 37.93%, 62.07%,-,60009e
37069,86.42%, 6.79%, 93.21%,-,1100ed
37071,39.06%, 30.47%, 69.53%,-,4d00b1
37073,75.68%, 12.16%, 87.84%,-,1f00df
37075,16.43%, 41.79%, 58.21%,-,6a0094
37077,81.64%, 9.18%, 90.82%,-,1700e7
37079,91.44%, 4.28%, 95.72%,-,0a00f4
37081,28.89%, 35.55%, 64.45%,-,5a00a4
37083,88.15%, 5.92%, 94.08%,-,0f00ef
37085,34.68%, 32.66%, 67.34%,-,5300ab
37087,45.31%, 27.35%, 72.65%,-,4500b9
37089,10.36%, 44.82%, 55.18%,-,72008c
37091,88.21%, 5.89%, 94.11%,-,0f00ef
37093,83.52%, 8.24%, 91.76%,-,1500e9
37095,48.20%, 25.90%, 74.10%,-,4200bc
37097,26.43%, 36.79%, 63.21%,-,5d00a1
37099,20.80%, 39.60%, 60.40%,-,64009a
37101,30.37%, 34.81%, 65.19%,-,5800a6
37103,70.53%, 14.73%, 85.27%,-,2500d9
37105,62.03%, 18.98%, 81.02%,-,3000ce
37107,80.92%, 9.54%, 90.46%,-,1800e6
37109,6.25%, 46.88%, 53.12%,-,770087
37111,27.93%, 36.04%, 63.96%,-,5b00a3
37113,6.43%, 46.78%, 53.22%,-,770087
37115,31.40%, 65.70%, 34.30%,-,a70057
37117,94.14%, 2.93%, 97.07%,-,0700f7
37119,46.68%, 26.66%, 73.34%,-,4300bb
37121,51.42%, 75.71%, 24.29%,-,c1003d
37123,15.17%, 42.42%, 57.58%,-,6c0092
37125,16.44%, 41.78%, 58.22%,-,6a0094
37127,79.27%, 10.36%, 89.64%,-,1a00e4
37129,53.99%, 23.01%, 76.99%,-,3a00c4
37131,90.55%, 4.72%, 95.28%,-,0c00f2
37133,72.46%, 13.77%, 86.23%,-,2300db
37135,38.11%, 30.94%, 69.06%,-,4e00b0
37137,28.60%, 35.70%, 64.30%,-,5b00a3
37139,49.41%, 25.29%, 74.71%,-,4000be
37141,59.41%, 20.29%, 79.71%,-,3300cb
37143,56.61%, 21.70%, 78.30%,-,3700c7
37145,61.01%, 19.49%, 80.51%,-,3100cd
37147,89.06%, 5.47%, 94.53%,-,0d00f1
37149,16.48%, 41.76%, 58.24%,-,6a0094
37151,9.29%, 54.65%, 45.35%,-,8b0073
37153,70.37%, 14.81%, 85.19%,-,2500d9
37155,73.37%, 13.32%, 86.68%,-,2100dd
37157,48.65%, 25.67%, 74.33%,-,4100bd
37159,24.76%, 37.62%, 62.38%,-,5f009f
37161,22.20%, 38.90%, 61.10%,-,63009b
37163,17.91%, 58.96%, 41.04%,-,960068
37165,77.35%, 11.33%, 88.67%,-,1c00e2
37167,5.04%, 52.52%, 47.48%,-,850079
37169,9.80%, 45.10%, 54.90%,-,73008b
37171,20.03%, 39.98%, 60.02%,-,650099
37173,16.74%, 41.63%, 58.37%,-,6a0094
37175,14.57%, 42.71%, 57.29%,-,6c0092
37177,37.00%, 31.50%, 68.50%,-,5000ae
37179,67.44%, 16.28%, 83.72%,-,2900d5
37181,77.23%, 11.38%, 88.62%,-,1d00e1
37183,63.75%, 18.13%, 81.87%,-,2e00d0
37185,82.22%, 8.89%, 91.11%,-,1600e8
37187,56.38%, 21.81%, 78.19%,-,3700c7
37189,10.32%, 55.16%, 44.84%,-,8c0072
37191,52.98%, 23.51%, 76.49%,-,3b00c3
37193,24.03%, 62.01%, 37.99%,-,9e0060
37195,78.78%, 10.61%, 89.39%,-,1b00e3
37197,28.01%, 64.00%, 36.00%,-,a3005b
37199,15.76%, 42.12%, 57.88%,-,6b0093
38001,18.08%, 58.62%, 40.53%, 0.85%,950267
38003,11.63%, 55.55%, 43.92%, 0.53%,8d016f
38005,13.34%, 43.04%, 56.38%, 0.57%,6d018f
38007,25.62%, 62.54%, 36.93%, 0.53%,9f015e
38009,15.24%, 57.15%, 41.91%, 0.94%,91026a
38011,12.48%, 55.67%, 43.19%, 1.13%,8d026e
38013,11.11%, 54.47%, 43.37%, 0.11%,8a006e
38015,20.19%, 59.95%, 39.75%, 0.30%,980065
38017,1.28%, 50.37%, 49.09%, 0.55%,80017d
38019,6.10%, 46.68%, 52.79%, 0.53%,770186
38021,22.77%, 61.11%, 38.34%, 0.54%,9b0161
38023,10.39%, 44.19%, 54.58%, 1.23%,70038b
38025,19.80%, 59.79%, 39.99%, 0.22%,980065
38027,3.32%, 47.56%, 50.88%, 1.56%,790381
38029,54.59%, 76.99%, 22.40%, 0.61%,c40139
38031,10.51%, 44.39%, 54.91%, 0.70%,71018c
38033,22.97%, 61.23%, 38.26%, 0.52%,9c0161
38035,15.18%, 42.19%, 57.37%, 0.44%,6b0192
38037,61.69%, 80.64%, 18.95%, 0.42%,cd0130
38039,10.69%, 44.45%, 55.14%, 0.40%,71018c
38041,53.06%, 76.42%, 23.37%, 0.21%,c2003b
38043,33.48%, 66.43%, 32.95%, 0.62%,a90154
38045,23.35%, 61.25%, 37.90%, 0.85%,9c0260
38047,73.12%, 86.47%, 13.35%, 0.18%,dc0022
38049,23.61%, 61.44%, 37.83%, 0.72%,9c0160
38051,84.22%, 91.98%, 7.75%, 0.27%,ea0013
38053,12.26%, 43.35%, 55.61%, 1.05%,6e028d
38055,9.38%, 53.37%, 43.99%, 0.19%,880070
38057,69.65%, 84.71%, 15.05%, 0.24%,d80026
38059,31.15%, 65.32%, 34.16%, 0.52%,a60157
38061,8.53%, 45.11%, 53.64%, 1.25%,730388
38063,12.18%, 43.77%, 55.94%, 0.29%,6f008e
38065,54.57%, 76.83%, 22.26%, 0.91%,c30238
38067,9.20%, 44.95%, 54.15%, 0.90%,72028a
38069,20.66%, 60.07%, 39.41%, 0.51%,990164
38071,0.67%, 49.28%, 49.95%, 0.77%,7d017f
38073,10.91%, 55.06%, 44.15%, 0.78%,8c0170
38075,2.26%, 48.34%, 50.60%, 1.06%,7b0281
38077,15.87%, 57.74%, 41.87%, 0.39%,93006a
38079,23.83%, 37.78%, 61.62%, 0.60%,60019d
38081,2.11%, 50.72%, 48.60%, 0.68%,81017b
38083,66.03%, 82.76%, 16.72%, 0.52%,d3012a
38085,20.32%, 59.98%, 39.66%, 0.36%,980065
38087,0.57%, 49.43%, 50.00%, 0.57%,7e017f
38089,29.97%, 64.85%, 34.88%, 0.27%,a50058
38091,11.71%, 43.89%, 55.60%, 0.51%,6f018d
38093,13.01%, 56.20%, 43.19%, 0.61%,8f016e
38095,3.85%, 47.99%, 51.84%, 0.17%,7a0084
38097,2.24%, 48.68%, 50.91%, 0.41%,7c0181
38099,31.38%, 34.07%, 65.46%, 0.47%,5601a6
38101,2.70%, 48.30%, 50.99%, 0.71%,7b0182
38103,23.67%, 61.59%, 37.92%, 0.49%,9d0160
38105,25.25%, 36.57%, 61.82%, 1.62%,5d049d
39001,16.60%, 58.30%, 41.70%,-,94006a
39003,25.19%, 62.59%, 37.41%,-,9f005f
39005,18.94%, 59.47%, 40.53%,-,970067
39007,12.66%, 56.33%, 43.67%,-,8f006f
39009,16.26%, 58.13%, 41.87%,-,94006a
39011,29.51%, 64.75%, 35.25%,-,a50059
39013,21.75%, 39.13%, 60.87%,-,63009b
39015,2.88%, 51.44%, 48.56%,-,83007b
39017,8.09%, 45.96%, 54.04%,-,750089
39019,25.51%, 62.75%, 37.25%,-,a0005e
39021,23.78%, 61.89%, 38.11%,-,9d0061
39023,0.35%, 49.83%, 50.17%,-,7f007f
39025,6.96%, 53.48%, 46.52%,-,880076
39027,31.95%, 65.98%, 34.02%,-,a80056
39029,3.04%, 51.52%, 48.48%,-,83007b
39031,12.75%, 56.38%, 43.62%,-,8f006f
39033,19.30%, 59.65%, 40.35%,-,980066
39035,20.57%, 39.71%, 60.29%,-,650099
39037,16.17%, 58.08%, 41.92%,-,94006a
39039,34.43%, 67.21%, 32.79%,-,ab0053
39041,33.57%, 66.78%, 33.22%,-,aa0054
39043,15.80%, 57.90%, 42.10%,-,93006b
39045,13.77%, 56.89%, 43.11%,-,91006d
39047,20.13%, 60.06%, 39.94%,-,990065
39049,5.25%, 52.62%, 47.38%,-,860078
39051,58.73%, 79.37%, 20.63%,-,ca0034
39053,37.07%, 68.53%, 31.47%,-,ae0050
39055,23.73%, 61.86%, 38.14%,-,9d0061
39057,9.89%, 54.95%, 45.05%,-,8c0072
39059,15.37%, 57.69%, 42.31%,-,93006b
39061,3.50%, 51.75%, 48.25%,-,83007b
39063,36.53%, 68.27%, 31.73%,-,ae0050
39065,25.11%, 62.55%, 37.45%,-,9f005f
39067,21.14%, 60.57%, 39.43%,-,9a0064
39069,47.09%, 73.54%, 26.46%,-,bb0043
39071,19.75%, 59.88%, 40.12%,-,980066
39073,9.26%, 54.63%, 45.37%,-,8b0073
39075,9.37%, 54.69%, 45.31%,-,8b0073
39077,32.12%, 66.06%, 33.94%,-,a80056
39079,18.51%, 59.26%, 40.74%,-,970067
39081,23.14%, 38.43%, 61.57%,-,61009d
39083,28.26%, 64.13%, 35.87%,-,a3005b
39085,3.73%, 51.86%, 48.14%,-,84007a
39087,7.79%, 53.90%, 46.10%,-,890075
39089,13.48%, 56.74%, 43.26%,-,90006e
39091,33.31%, 66.65%, 33.35%,-,a90055
39093,2.83%, 48.59%, 51.41%,-,7b0083
39095,0.74%, 50.37%, 49.63%,-,80007e
39097,24.35%, 62.17%, 37.83%,-,9e0060
39099,33.16%, 33.42%, 66.58%,-,5500a9
39101,15.22%, 57.61%, 42.39%,-,92006c
39103,26.69%, 63.35%, 36.65%,-,a1005d
39105,30.63%, 65.32%, 34.68%,-,a60058
39107,26.07%, 63.04%, 36.96%,-,a0005e
39109,16.95%, 58.47%, 41.53%,-,950069
39111,0.60%, 50.30%, 49.70%,-,80007e
39113,13.06%, 43.47%, 56.53%,-,6e0090
39115,44.26%, 72.13%, 27.87%,-,b70047
39117,39.55%, 69.78%, 30.22%,-,b1004d
39119,16.00%, 58.00%, 42.00%,-,93006b
39121,29.77%, 64.89%, 35.11%,-,a50059
39123,16.70%, 58.35%, 41.65%,-,94006a
39125,31.44%, 65.72%, 34.28%,-,a70057
39127,18.48%, 59.24%, 40.76%,-,970067
39129,5.59%, 52.80%, 47.20%,-,860078
39131,12.01%, 43.99%, 56.01%,-,70008e
39133,1.00%, 49.50%, 50.50%,-,7e0080
39135,15.13%, 57.56%, 42.44%,-,92006c
39137,43.58%, 71.79%, 28.21%,-,b70047
39139,7.94%, 53.97%, 46.03%,-,890075
39141,7.01%, 53.50%, 46.50%,-,880076
39143,38.38%, 69.19%, 30.81%,-,b0004e
39145,1.03%, 50.51%, 49.49%,-,80007e
39147,41.73%, 70.86%, 29.14%,-,b4004a
39149,11.51%, 55.75%, 44.25%,-,8e0070
39151,5.41%, 47.30%, 52.70%,-,780086
39153,16.78%, 41.61%, 58.39%,-,6a0094
39155,15.41%, 42.30%, 57.70%,-,6b0093
39157,5.98%, 47.01%, 52.99%,-,770087
39159,40.76%, 70.38%, 29.62%,-,b3004b
39161,25.66%, 62.83%, 37.17%,-,a0005e
39163,19.65%, 59.82%, 40.18%,-,980066
39165,19.72%, 59.86%, 40.14%,-,980066
39167,24.88%, 62.44%, 37.56%,-,9f005f
39169,17.78%, 58.89%, 41.11%,-,960068
39171,43.78%, 71.89%, 28.11%,-,b70047
39173,33.24%, 66.62%, 33.38%,-,a90055
39175,31.07%, 65.54%, 34.46%,-,a70057
40001,0.58%, 50.18%, 49.60%, 0.22%,7f007e
40003,33.15%, 66.27%, 33.11%, 0.62%,a80154
40005,17.79%, 41.02%, 58.81%, 0.16%,680095
40007,16.93%, 58.06%, 41.12%, 0.82%,940268
40009,27.82%, 35.96%, 63.78%, 0.27%,5b00a2
40011,24.74%, 62.24%, 37.51%, 0.25%,9e005f
40013,62.01%, 18.90%, 80.91%, 0.19%,3000ce
40015,10.65%, 44.58%, 55.23%, 0.19%,71008c
40017,1.33%, 49.24%, 50.57%, 0.19%,7d0080
40019,57.82%, 20.99%, 78.81%, 0.21%,3500c8
40021,1.17%, 49.33%, 50.50%, 0.18%,7d0080
40023,51.15%, 24.31%, 75.46%, 0.23%,3d00c0
40025,4.81%, 52.06%, 47.25%, 0.70%,840178
40027,17.95%, 40.91%, 58.86%, 0.24%,680096
40029,44.02%, 27.90%, 71.92%, 0.18%,4700b7
40031,28.16%, 35.80%, 63.96%, 0.24%,5b00a3
40033,36.18%, 31.70%, 67.88%, 0.43%,5001ad
40035,3.89%, 47.97%, 51.86%, 0.17%,7a0084
40037,4.98%, 47.38%, 52.36%, 0.26%,780085
40039,7.93%, 45.86%, 53.79%, 0.34%,740089
40041,5.60%, 51.89%, 46.29%, 1.81%,840476
40043,8.98%, 54.33%, 45.35%, 0.33%,8a0073
40045,27.37%, 63.55%, 36.18%, 0.26%,a2005c
40047,17.39%, 58.53%, 41.13%, 0.34%,950068
40049,43.69%, 28.11%, 71.80%, 0.09%,4700b7
40051,30.74%, 34.55%, 65.28%, 0.17%,5800a6
40053,19.22%, 59.48%, 40.26%, 0.26%,970066
40055,46.97%, 26.45%, 73.43%, 0.12%,4300bb
40057,58.46%, 20.56%, 79.03%, 0.41%,3401c9
40059,13.67%, 56.37%, 42.70%, 0.93%,8f026c
40061,16.31%, 41.70%, 58.00%, 0.30%,6a0093
40063,33.64%, 33.09%, 66.73%, 0.17%,5400aa
40065,57.38%, 21.20%, 78.59%, 0.21%,3600c8
40067,50.14%, 24.74%, 74.88%, 0.38%,3f00be
40069,43.14%, 28.22%, 71.35%, 0.43%,4701b5
40071,4.62%, 52.07%, 47.45%, 0.48%,840178
40073,22.14%, 60.92%, 38.78%, 0.30%,9b0062
40075,33.34%, 33.14%, 66.48%, 0.38%,5400a9
40077,20.03%, 39.82%, 59.85%, 0.34%,650098
40079,21.32%, 39.22%, 60.54%, 0.24%,64009a
40081,10.20%, 54.94%, 44.74%, 0.32%,8c0072
40083,9.40%, 54.48%, 45.09%, 0.43%,8a0172
40085,62.74%, 18.54%, 81.29%, 0.17%,2f00cf
40087,37.68%, 31.08%, 68.76%, 0.17%,4f00af
40089,57.81%, 21.02%, 78.83%, 0.15%,3500c9
40091,10.76%, 44.52%, 55.28%, 0.21%,71008c
40093,51.29%, 75.38%, 24.09%, 0.52%,c0013d
40095,49.90%, 24.87%, 74.77%, 0.36%,3f00be
40097,0.10%, 49.82%, 49.93%, 0.25%,7f007f
40099,44.16%, 27.79%, 71.96%, 0.25%,4600b7
40101,17.00%, 41.42%, 58.42%, 0.16%,690094
40103,14.14%, 56.95%, 42.81%, 0.24%,91006d
40105,2.80%, 51.26%, 48.46%, 0.28%,82007b
40107,20.34%, 39.75%, 60.09%, 0.16%,650099
40109,15.29%, 42.30%, 57.59%, 0.12%,6b0092
40111,28.35%, 35.74%, 64.09%, 0.16%,5b00a3
40113,10.39%, 44.78%, 55.17%, 0.06%,72008c
40115,7.49%, 46.19%, 53.69%, 0.12%,750088
40117,14.69%, 57.21%, 42.52%, 0.28%,91006c
40119,3.62%, 51.68%, 48.06%, 0.26%,83007a
40121,35.38%, 32.22%, 67.60%, 0.18%,5200ac
40123,37.68%, 31.05%, 68.73%, 0.22%,4f00af
40125,16.88%, 41.42%, 58.31%, 0.27%,690094
40127,41.26%, 29.23%, 70.50%, 0.27%,4a00b3
40129,27.30%, 36.15%, 63.44%, 0.41%,5c01a1
40131,7.62%, 53.75%, 46.13%, 0.12%,890075
40133,21.86%, 39.00%, 60.86%, 0.14%,63009b
40135,10.48%, 44.70%, 55.18%, 0.12%,71008c
40137,38.14%, 30.82%, 68.97%, 0.21%,4e00af
40139,10.03%, 44.73%, 54.75%, 0.52%,72018b
40141,44.47%, 27.65%, 72.13%, 0.22%,4600b7
40143,12.11%, 56.00%, 43.89%, 0.12%,8e006f
40145,18.71%, 59.29%, 40.58%, 0.14%,970067
40147,12.40%, 56.12%, 43.72%, 0.15%,8f006f
40149,13.09%, 43.31%, 56.40%, 0.29%,6e008f
40151,14.10%, 56.85%, 42.75%, 0.41%,90016d
40153,17.28%, 58.47%, 41.19%, 0.34%,950069
41001,11.03%, 44.21%, 55.24%, 0.55%,70018c
41003,29.63%, 64.39%, 34.76%, 0.85%,a40258
41005,5.81%, 46.29%, 52.10%, 1.61%,760484
41007,21.10%, 39.09%, 60.19%, 0.72%,630199
41009,31.27%, 33.49%, 64.77%, 1.74%,5504a5
41011,16.63%, 41.06%, 57.69%, 1.25%,680393
41013,10.12%, 44.28%, 54.39%, 1.33%,70038a
41015,9.76%, 54.16%, 44.40%, 1.44%,8a0371
41017,19.61%, 39.64%, 59.24%, 1.12%,650297
41019,14.49%, 56.59%, 42.09%, 1.32%,90036b
41021,7.08%, 46.42%, 53.49%, 0.09%,760088
41023,3.00%, 45.67%, 48.66%, 0.18%,74007c
41025,11.71%, 43.87%, 55.57%, 0.56%,6f018d
41027,1.20%, 50.05%, 48.85%, 1.10%,7f027c
41029,12.51%, 55.74%, 43.23%, 1.04%,8e026e
41031,16.87%, 57.95%, 41.08%, 0.97%,930268
41033,10.82%, 54.52%, 43.70%, 1.78%,8b046f
41035,5.40%, 46.94%, 52.34%, 0.72%,770185
41037,6.41%, 46.47%, 52.88%, 0.65%,760186
41039,10.23%, 54.60%, 44.37%, 1.02%,8b0271
41041,2.51%, 48.19%, 50.70%, 1.12%,7a0281
41043,2.94%, 50.97%, 48.02%, 1.01%,81027a
41045,11.09%, 55.08%, 43.99%, 0.93%,8c0270
41047,14.93%, 56.56%, 41.63%, 1.81%,90046a
41049,5.58%, 46.80%, 52.38%, 0.81%,770285
41051,14.63%, 42.04%, 56.66%, 1.30%,6b0390
41053,7.98%, 53.19%, 45.20%, 1.61%,870473
41055,4.32%, 47.69%, 52.01%, 0.30%,790084
41057,3.03%, 47.76%, 50.79%, 1.45%,790381
41059,3.96%, 51.77%, 47.80%, 0.43%,840179
41061,23.94%, 37.56%, 61.50%, 0.93%,5f029c
41063,14.41%, 42.34%, 56.74%, 0.92%,6b0290
41065,2.42%, 50.75%, 48.33%, 0.92%,81027b
41067,1.35%, 50.13%, 48.78%, 1.10%,7f027c
41069,13.51%, 56.55%, 43.04%, 0.42%,90016d
41071,5.48%, 51.39%, 45.91%, 2.70%,830675
42001,19.72%, 59.63%, 39.91%, 0.45%,980165
42003,14.56%, 42.52%, 57.09%, 0.39%,6c0091
42005,14.40%, 56.94%, 42.54%, 0.53%,91016c
42007,16.22%, 41.57%, 57.79%, 0.64%,6a0193
42009,25.30%, 62.40%, 37.11%, 0.49%,9f015e
42011,10.58%, 43.33%, 53.91%, 0.15%,6e0089
42013,16.06%, 57.82%, 41.76%, 0.41%,93016a
42015,41.54%, 70.40%, 28.86%, 0.74%,b30149
42017,17.86%, 58.62%, 40.76%, 0.62%,950167
42019,21.80%, 60.55%, 38.75%, 0.71%,9a0162
42021,16.84%, 41.39%, 58.22%, 0.39%,690094
42023,21.52%, 60.60%, 39.08%, 0.32%,9a0063
42025,5.83%, 46.91%, 52.74%, 0.35%,770086
42027,10.88%, 55.08%, 44.21%, 0.71%,8c0170
42029,17.85%, 58.70%, 40.84%, 0.46%,950168
42031,21.06%, 60.16%, 39.10%, 0.74%,990163
42033,1.33%, 50.24%, 48.92%, 0.84%,80027c
42035,1.82%, 50.66%, 48.85%, 0.49%,81017c
42037,1.63%, 49.00%, 50.63%, 0.37%,7c0081
42039,24.35%, 61.83%, 37.48%, 0.69%,9d015f
42041,19.06%, 59.30%, 40.25%, 0.45%,970166
42043,18.54%, 59.05%, 40.51%, 0.44%,960167
42045,10.13%, 54.80%, 44.67%, 0.53%,8b0171
42047,3.83%, 47.80%, 51.63%, 0.57%,790183
42049,3.40%, 51.40%, 47.99%, 0.61%,83017a
42051,22.87%, 38.17%, 61.04%, 0.78%,61019b
42053,32.92%, 65.95%, 33.02%, 1.03%,a80254
42055,20.55%, 60.13%, 39.58%, 0.28%,990064
42057,8.45%, 54.03%, 45.58%, 0.39%,890074
42059,18.64%, 40.49%, 59.13%, 0.37%,670096
42061,32.26%, 65.80%, 33.53%, 0.67%,a70155
42063,23.58%, 61.42%, 37.83%, 0.75%,9c0160
42065,25.90%, 62.52%, 36.62%, 0.87%,9f025d
42067,13.66%, 56.71%, 43.05%, 0.24%,90006d
42069,11.19%, 44.34%, 55.54%, 0.12%,71008d
42071,24.13%, 61.77%, 37.64%, 0.59%,9d015f
42073,4.25%, 51.57%, 47.33%, 1.10%,830278
42075,12.48%, 56.00%, 43.52%, 0.48%,8e016e
42077,4.01%, 51.75%, 47.73%, 0.52%,830179
42079,4.00%, 47.81%, 51.81%, 0.38%,790084
42081,11.83%, 55.64%, 43.81%, 0.55%,8d016f
42083,29.55%, 64.45%, 34.90%, 0.65%,a40158
42085,8.29%, 53.85%, 45.57%, 0.58%,890174
42087,4.28%, 51.92%, 47.63%, 0.45%,840179
42089,6.07%, 52.88%, 46.81%, 0.32%,860077
42091,24.01%, 61.71%, 37.70%, 0.59%,9d0160
42093,10.41%, 55.12%, 44.71%, 0.16%,8c0072
42095,9.98%, 44.76%, 54.75%, 0.49%,72018b
42097,3.92%, 51.81%, 47.90%, 0.29%,84007a
42099,27.21%, 63.37%, 36.16%, 0.48%,a1015c
42101,17.74%, 40.96%, 58.70%, 0.34%,680095
42103,30.87%, 65.20%, 34.33%, 0.46%,a60157
42105,40.29%, 69.86%, 29.58%, 0.56%,b2014b
42107,6.28%, 53.00%, 46.72%, 0.29%,870077
42109,51.92%, 75.81%, 23.89%, 0.31%,c1003c
42111,21.78%, 60.74%, 38.96%, 0.30%,9a0063
42113,16.56%, 58.15%, 41.60%, 0.25%,94006a
42115,35.22%, 67.42%, 32.20%, 0.37%,ab0052
42117,52.04%, 75.73%, 23.69%, 0.58%,c1013c
42119,52.95%, 76.19%, 23.25%, 0.56%,c2013b
42121,39.22%, 68.91%, 29.69%, 1.40%,af034b
42123,34.91%, 66.96%, 32.05%, 0.99%,aa0251
42125,24.87%, 37.30%, 62.17%, 0.53%,5f019e
42127,49.21%, 74.43%, 25.22%, 0.35%,bd0040
42129,17.01%, 41.16%, 58.17%, 0.67%,680194
42131,39.49%, 69.60%, 30.11%, 0.29%,b1004c
42133,7.88%, 45.84%, 53.72%, 0.44%,740188
44001,12.19%, 43.83%, 56.02%, 0.14%,6f008e
44003,1.25%, 49.27%, 50.52%, 0.20%,7d0080
44005,9.31%, 45.29%, 54.61%, 0.10%,73008b
44007,22.26%, 38.80%, 61.06%, 0.14%,62009b
44009,12.37%, 56.12%, 43.76%, 0.12%,8f006f
45001,94.02%, 2.32%, 96.34%, 1.34%,0503f5
45003,84.92%, 2.28%, 91.26%, 0.11%,0500e8
45005,89.97%,-, 94.43%, 1.11%,0002f0
45007,83.48%, 2.99%, 90.23%, 0.03%,0700e6
45009,51.78%, 10.18%, 70.80%,-,1900b4
45011,97.54%,-, 98.41%, 1.59%,0004fa
45013,60.98%, 13.55%, 74.53%,-,2200be
45015,50.98%, 4.47%, 72.77%, 0.98%,0b02b9
45017,78.28%,-, 87.76%, 0.15%,0000df
45019,59.15%, 13.80%, 72.95%, 0.05%,2300ba
45021,90.18%, 3.95%, 94.13%, 1.92%,0a04f0
45023,82.83%, 5.48%, 88.68%,-,0d00e2
45025,98.01%,-, 98.77%, 1.23%,0003fb
45027,66.25%, 2.09%, 81.69%, 0.78%,0501d0
45029,68.30%, 2.25%, 82.77%, 0.50%,0501d3
45031,85.39%, 2.33%, 91.41%, 0.25%,0500e9
45033,77.09%, 2.69%, 86.06%,-,0600db
45035,45.29%, 3.88%, 70.47%, 0.48%,0901b3
45037,84.91%,-, 92.24%, 0.42%,0001eb
45039,89.69%, 2.43%, 92.47%,-,0600eb
45041,80.45%, 3.99%, 87.86%, 0.75%,0a01e0
45043,73.72%, 3.69%, 85.01%,-,0900d8
45045,79.02%, 8.78%, 87.81%, 0.14%,1600df
45047,79.97%, 2.64%, 88.64%, 0.04%,0600e2
45049,35.76%,-, 67.65%, 0.47%,0001ac
45051,81.38%, 5.02%, 88.09%, 0.18%,0c00e0
45053,5.95%, 3.96%, 50.66%, 0.66%,0a0181
45055,91.02%,-, 94.98%, 1.07%,0002f2
45057,88.72%,-, 93.97%, 0.79%,0002ef
45059,88.74%,-, 93.40%, 1.94%,0004ee
45061,80.46%, 5.71%, 87.31%, 0.11%,0e00de
45063,88.68%,-, 93.68%, 1.32%,0003ee
45065,74.86%,-, 86.72%, 1.41%,0003dd
45067,86.69%,-, 92.86%, 0.97%,0002ec
45069,82.02%, 3.47%, 89.27%,-,0800e3
45071,69.10%, 2.99%, 82.80%, 0.51%,0701d3
45073,80.77%, 7.08%, 87.85%, 0.60%,1201e0
45075,84.70%, 3.23%, 90.61%, 0.26%,0800e7
45077,46.88%, 8.55%, 67.34%,-,1500ab
45079,88.26%,-, 93.12%, 2.02%,0005ed
45081,72.50%,-, 85.56%, 1.39%,0003da
45083,88.01%, 4.60%, 92.61%, 0.45%,0b01ec
45085,78.88%, 3.04%, 87.92%,-,0700e0
45087,94.38%,-, 96.48%, 1.43%,0003f6
45089,75.60%, 2.09%, 86.60%, 0.31%,0500dc
45091,89.93%, 4.55%, 94.48%, 0.97%,0b02f0
46003,6.99%, 53.50%, 46.50%,-,880076
46005,3.11%, 48.44%, 51.56%,-,7b0083
46007,6.79%, 46.60%, 53.40%,-,760088
46009,12.62%, 56.31%, 43.69%,-,8f006f
46011,33.23%, 66.61%, 33.39%,-,a90055
46013,6.19%, 46.90%, 53.10%,-,770087
46015,16.98%, 41.51%, 58.49%,-,690095
46017,12.89%, 56.45%, 43.55%,-,8f006f
46019,32.56%, 66.28%, 33.72%,-,a90055
46021,66.85%, 83.43%, 16.57%,-,d4002a
46023,10.88%, 44.56%, 55.44%,-,71008d
46025,23.12%, 61.56%, 38.44%,-,9c0062
46027,4.62%, 52.31%, 47.69%,-,850079
46029,3.53%, 51.76%, 48.24%,-,83007b
46031,12.37%, 56.19%, 43.81%,-,8f006f
46033,28.80%, 64.40%, 35.60%,-,a4005a
46035,4.76%, 47.62%, 52.38%,-,790085
46037,2.09%, 51.04%, 48.96%,-,82007c
46039,23.62%, 61.81%, 38.19%,-,9d0061
46041,28.23%, 64.12%, 35.88%,-,a3005b
46043,34.70%, 67.35%, 32.65%,-,ab0053
46045,29.42%, 64.71%, 35.29%,-,a50059
46047,26.67%, 63.33%, 36.67%,-,a1005d
46049,9.77%, 54.88%, 45.12%,-,8b0073
46051,21.40%, 60.70%, 39.30%,-,9a0064
46053,12.34%, 56.17%, 43.83%,-,8f006f
46055,25.22%, 62.61%, 37.39%,-,9f005f
46057,27.94%, 63.97%, 36.03%,-,a3005b
46059,15.24%, 57.62%, 42.38%,-,92006c
46061,10.65%, 55.33%, 44.67%,-,8d0071
46063,5.65%, 52.82%, 47.18%,-,860078
46065,28.23%, 64.12%, 35.88%,-,a3005b
46067,68.92%, 84.46%, 15.54%,-,d70027
46069,29.94%, 64.97%, 35.03%,-,a50059
46071,22.97%, 61.48%, 38.52%,-,9c0062
46073,24.95%, 62.47%, 37.53%,-,9f005f
46075,27.57%, 63.79%, 36.21%,-,a2005c
46077,37.46%, 68.73%, 31.27%,-,af004f
46079,31.41%, 65.70%, 34.30%,-,a70057
46081,30.81%, 65.41%, 34.59%,-,a60058
46083,33.98%, 66.99%, 33.01%,-,aa0054
46085,15.83%, 57.92%, 42.08%,-,93006b
46087,36.78%, 68.39%, 31.61%,-,ae0050
