id,margin,eisenhower,stevenson,other,hex_color
48049,6.82%,53.26%,46.44%,0.30%,870076
48051,18.97%,40.24%,59.21%,0.55%,660196
48053,10.00%,44.90%,54.90%,0.20%,72008b
48055,17.96%,40.96%,58.92%,0.12%,680096
48057,28.24%,63.90%,35.66%,0.44%,a2015a
48059,2.51%,48.45%,50.96%,0.59%,7b0181
48061,14.86%,56.85%,42.00%,1.15%,90026b
48063,4.68%,47.22%,51.90%,0.88%,780284
48065,4.16%,51.91%,47.75%,0.34%,840079
48067,10.63%,54.91%,44.28%,0.81%,8c0270
48069,30.31%,34.75%,65.05%,0.20%,5800a5
48071,27.58%,63.52%,35.94%,0.54%,a1015b
48073,15.95%,57.78%,41.83%,0.39%,93006a
48075,8.45%,45.61%,54.06%,0.33%,740089
48077,29.31%,35.26%,64.57%,0.17%,5900a4
48079,21.27%,39.33%,60.60%,0.07%,64009a
48081,11.33%,44.10%,55.42%,0.48%,70018d
48083,17.44%,58.50%,41.06%,0.44%,950168
48085,15.95%,41.84%,57.79%,0.37%,6a0093
48087,20.15%,39.66%,59.81%,0.53%,650198
48089,23.88%,61.62%,37.74%,0.64%,9d0160
48091,49.53%,74.54%,25.02%,0.44%,be013f
48093,1.60%,48.99%,50.59%,0.42%,7c0181
48095,0.61%,50.26%,49.65%,0.09%,80007e
48097,29.23%,64.33%,35.10%,0.57%,a40159
48099,22.23%,38.86%,61.09%,0.05%,63009b
48101,55.07%,22.40%,77.47%,0.13%,3900c5
48103,6.01%,46.44%,52.45%,1.11%,760285
48105,39.35%,69.57%,30.23%,0.20%,b1004d
48107,43.75%,28.00%,71.76%,0.24%,4700b6
48109,9.23%,54.36%,45.13%,0.51%,8a0173
48111,2.66%,48.41%,51.07%,0.52%,7b0182
48113,31.08%,65.06%,33.98%,0.96%,a50256
48115,11.83%,44.01%,55.83%,0.16%,70008e
48117,10.61%,55.16%,44.55%,0.29%,8c0071
48119,35.00%,32.23%,67.23%,0.54%,5201ab
48121,3.65%,51.71%,48.06%,0.23%,83007a
48123,40.54%,70.14%,29.59%,0.27%,b2004b
48125,37.50%,31.25%,68.75%,0.00%,4f00af
48127,24.41%,61.90%,37.49%,0.61%,9d015f
48129,4.45%,47.72%,52.17%,0.11%,790085
48131,36.09%,31.89%,67.98%,0.13%,5100ad
48133,17.49%,58.61%,41.13%,0.26%,950068
48135,26.20%,62.41%,36.21%,1.38%,9f035c
48137,59.79%,79.67%,19.88%,0.45%,cb0132
48139,18.44%,40.65%,59.08%,0.27%,670096
48141,9.96%,54.70%,44.73%,0.57%,8b0172
48143,7.70%,53.66%,45.97%,0.37%,880075
48145,18.97%,40.36%,59.33%,0.31%,660097
48147,40.40%,29.75%,70.16%,0.09%,4b00b2
48149,21.88%,60.54%,38.65%,0.81%,9a0262
48151,42.30%,28.72%,71.02%,0.26%,4900b5
48153,10.00%,44.86%,54.86%,0.28%,72008b
48155,47.64%,26.07%,73.71%,0.22%,4200bb
48157,20.82%,59.83%,39.01%,1.16%,980263
48159,32.05%,33.88%,65.94%,0.18%,5600a8
48161,5.38%,47.09%,52.47%,0.44%,780185
48163,3.54%,47.94%,51.48%,0.58%,7a0183
48165,10.18%,44.76%,54.95%,0.29%,72008c
48167,5.86%,52.43%,46.57%,1.00%,850276
48169,11.17%,44.38%,55.55%,0.07%,71008d
48171,85.37%,92.61%,7.24%,0.15%,ec0012
48173,12.56%,56.28%,43.72%,0.00%,8f006f
48175,45.23%,72.33%,27.11%,0.56%,b80145
48177,12.21%,43.77%,55.98%,0.25%,6f008e
48179,24.69%,61.90%,37.21%,0.89%,9d025e
48181,9.03%,45.33%,54.35%,0.32%,73008a
48183,31.40%,65.02%,33.62%,1.36%,a50355
48185,8.51%,53.96%,45.45%,0.59%,890173
48187,34.19%,66.86%,32.67%,0.47%,aa0153
48189,0.57%,49.64%,50.22%,0.14%,7e0080
48191,36.71%,31.53%,68.24%,0.23%,5000ae
48193,20.58%,60.11%,39.54%,0.35%,990064
48195,25.53%,62.73%,37.20%,0.07%,9f005e
48197,6.72%,46.45%,53.18%,0.37%,760087
48199,5.33%,47.12%,52.46%,0.42%,780185
48201,24.20%,61.11%,36.91%,1.98%,9b055e
48203,30.53%,64.76%,34.23%,1.01%,a50257
48205,11.83%,43.96%,55.79%,0.25%,70008e
48207,40.32%,29.72%,70.04%,0.24%,4b00b2
48209,3.69%,47.98%,51.66%,0.36%,7a0083
48211,21.43%,60.67%,39.24%,0.09%,9a0064
48213,10.52%,44.51%,55.04%,0.45%,71018c
48215,14.86%,56.89%,42.03%,1.08%,91026b
48217,25.53%,37.08%,62.61%,0.31%,5e009f
48219,22.64%,38.58%,61.22%,0.20%,62009c
48221,18.57%,40.55%,59.13%,0.32%,670096
48223,17.06%,41.26%,58.31%,0.43%,690194
48225,1.44%,49.04%,50.48%,0.48%,7d0180
48227,19.22%,40.30%,59.52%,0.18%,660097
48229,7.51%,45.66%,53.18%,1.16%,740287
48231,5.32%,52.47%,47.15%,0.38%,850078
48233,9.92%,54.73%,44.82%,0.45%,8b0172
48235,17.13%,58.33%,41.20%,0.47%,940169
48237,14.06%,56.54%,42.48%,0.98%,90026c
48239,17.86%,58.64%,40.78%,0.58%,950167
48241,13.32%,56.41%,43.08%,0.51%,8f016d
48243,18.18%,58.72%,40.54%,0.74%,950167
48245,9.10%,54.31%,45.21%,0.48%,8a0173
48247,36.98%,31.13%,68.10%,0.77%,4f01ad
48249,9.74%,54.69%,44.95%,0.36%,8b0072
48251,2.59%,51.09%,48.50%,0.41%,82017b
48253,11.14%,44.32%,55.46%,0.22%,71008d
48255,3.75%,51.62%,47.88%,0.50%,83017a
48257,1.50%,48.97%,50.47%,0.56%,7c0180
48259,62.89%,81.10%,18.21%,0.69%,ce012e
48261,85.19%,92.59%,7.41%,0.00%,ec0012
48263,37.75%,30.99%,68.74%,0.27%,4f00af
48265,55.07%,77.38%,22.31%,0.31%,c50038
48267,25.78%,62.82%,37.03%,0.15%,a0005e
48269,58.48%,20.54%,79.02%,0.44%,3401c9
48271,11.97%,55.76%,43.79%,0.45%,8e016f
48273,6.89%,46.39%,53.28%,0.33%,760087
48275,20.33%,39.76%,60.10%,0.14%,650099
48277,0.57%,49.56%,50.14%,0.30%,7e007f
48279,28.68%,35.54%,64.23%,0.23%,5a00a3
48281,7.11%,53.45%,46.34%,0.21%,880076
48283,12.21%,43.85%,56.05%,0.10%,6f008e
48285,1.96%,50.78%,48.82%,0.40%,81017c
48287,6.11%,52.77%,46.66%,0.57%,860176
48289,7.72%,45.99%,53.71%,0.30%,750088
48291,27.85%,63.49%,35.65%,0.86%,a1025a
48293,18.76%,40.55%,59.31%,0.14%,670097
48295,39.95%,69.84%,29.90%,0.26%,b2004c
48297,33.92%,65.71%,31.79%,2.50%,a70651
48299,21.18%,39.32%,60.50%,0.18%,64009a
48301,20.88%,60.44%,39.56%,0.00%,9a0064
48303,5.38%,52.57%,47.19%,0.24%,860078
48305,35.21%,32.28%,67.49%,0.23%,5200ac
48307,5.46%,52.63%,47.17%,0.20%,860078
48309,1.95%,48.85%,50.80%,0.35%,7c0081
48311,9.93%,54.72%,44.79%,0.49%,8b0172
48313,1.37%,50.27%,48.90%,0.83%,80027c
48315,22.56%,60.93%,38.37%,0.70%,9b0161
48317,47.68%,25.92%,73.59%,0.49%,4201bb
48319,27.41%,63.67%,36.26%,0.07%,a2005c
48321,34.24%,66.46%,32.22%,1.32%,a90352
48323,6.35%,46.22%,52.56%,1.22%,750386
48325,27.42%,63.51%,36.09%,0.40%,a1015c
48327,31.76%,65.88%,34.12%,0.00%,a70057
48329,40.70%,69.99%,29.29%,0.72%,b2014a
48331,8.84%,45.48%,54.32%,0.20%,73008a
48333,10.74%,55.34%,44.60%,0.06%,8d0071
48335,26.83%,36.59%,63.41%,0.00%,5d00a1
48337,8.12%,45.81%,53.93%,0.26%,740089
48339,13.19%,56.24%,43.05%,0.71%,8f016d
48341,9.85%,44.95%,54.80%,0.25%,72008b
48343,4.20%,47.58%,51.77%,0.65%,790184
48345,10.80%,44.38%,55.18%,0.44%,71018c
48347,6.97%,53.28%,46.31%,0.41%,870176
48349,19.29%,40.26%,59.55%,0.19%,660097
48351,0.34%,49.61%,49.95%,0.44%,7e017f
48353,6.34%,46.69%,53.03%,0.28%,770087
48355,0.18%,49.89%,49.71%,0.40%,7f017e
48357,40.06%,69.48%,29.43%,1.09%,b1024b
48359,1.73%,49.13%,50.87%,0.00%,7d0081
48361,3.57%,47.99%,51.56%,0.45%,7a0183
48363,8.64%,54.20%,45.57%,0.23%,8a0074
48365,6.47%,52.48%,46.01%,1.51%,850375
48367,3.42%,51.46%,48.04%,0.50%,83017a
48369,13.89%,42.76%,56.66%,0.58%,6d0190
48371,20.87%,60.20%,39.33%,0.47%,990164
48373,6.30%,52.89%,46.60%,0.51%,860176
48375,15.56%,57.66%,42.10%,0.24%,93006b
48377,2.26%,48.48%,50.74%,0.78%,7b0181
48379,10.19%,44.85%,55.04%,0.11%,72008c
48381,24.80%,62.28%,37.49%,0.23%,9e005f
48383,27.04%,63.47%,36.43%,0.10%,a1005c
48385,29.39%,64.70%,35.30%,0.00%,a4005a
48387,13.48%,43.14%,56.62%,0.24%,6e0090
48389,4.76%,52.24%,47.48%,0.28%,850079
48391,6.54%,53.10%,46.55%,0.35%,870076
48393,40.35%,69.92%,29.57%,0.51%,b2014b
48395,26.43%,36.63%,63.06%,0.31%,5d00a0
48397,16.61%,41.50%,58.12%,0.38%,690094
48399,25.21%,62.54%,37.33%,0.13%,9f005f
48401,20.52%,59.96%,39.44%,0.60%,980164
48403,6.53%,46.71%,53.24%,0.05%,770087
48405,9.31%,45.07%,54.38%,0.55%,72018a
48407,14.30%,42.51%,56.81%,0.68%,6c0190
48409,6.04%,46.82%,52.86%,0.32%,770086
48411,27.99%,35.87%,63.86%,0.27%,5b00a2
48413,16.65%,58.08%,41.43%,0.49%,940169
48415,8.91%,45.46%,54.37%,0.17%,73008a
48417,20.87%,60.26%,39.39%,0.35%,990064
48419,26.01%,36.54%,62.56%,0.90%,5d029f
48421,11.28%,55.35%,44.07%,0.58%,8d0170
48423,30.80%,65.21%,34.42%,0.37%,a60057
48425,20.23%,59.80%,39.56%,0.64%,980164
48427,66.59%,16.71%,83.29%,0.00%,2a00d4
48429,23.76%,61.66%,37.90%,0.44%,9d0160
48431,19.57%,59.79%,40.21%,0.00%,980066
48433,45.96%,26.89%,72.85%,0.26%,4400b9
48435,30.55%,65.16%,34.61%,0.23%,a60058
48437,34.50%,32.64%,67.14%,0.22%,5300ab
48439,20.15%,59.65%,39.50%,0.85%,980264
48441,13.84%,56.82%,42.98%,0.20%,90006d
48443,23.37%,61.51%,38.14%,0.35%,9c0061
48445,16.36%,41.78%,58.14%,0.08%,6a0094
48447,16.86%,41.35%,58.21%,0.44%,690194
48449,7.67%,45.78%,53.45%,0.77%,740188
48451,29.55%,64.63%,35.08%,0.29%,a40059
48453,8.18%,53.98%,45.80%,0.22%,890074
48455,11.49%,43.98%,55.47%,0.55%,70018d
48457,36.88%,68.24%,31.37%,0.39%,ae004f
48459,15.58%,57.45%,41.88%,0.67%,92016a
48461,8.97%,54.29%,45.33%,0.38%,8a0073
48463,42.02%,70.72%,28.70%,0.58%,b40149
48465,1.90%,50.81%,48.91%,0.28%,81007c
48467,15.33%,42.25%,57.57%,0.18%,6b0092
48469,26.01%,62.85%,36.84%,0.31%,a0005d
48471,21.17%,59.86%,38.70%,1.44%,980362
48473,20.73%,59.49%,38.76%,1.75%,970462
48475,3.90%,51.63%,47.73%,0.64%,830179
48477,52.05%,75.83%,23.78%,0.39%,c1003c
48479,35.90%,31.96%,67.86%,0.18%,5100ad
48481,15.54%,57.47%,41.92%,0.61%,92016a
48483,3.03%,48.22%,51.25%,0.53%,7a0182
48485,2.18%,48.83%,51.01%,0.16%,7c0082
48487,2.55%,48.62%,51.17%,0.21%,7b0082
48489,13.40%,56.17%,42.77%,1.06%,8f026d
48491,19.75%,40.00%,59.75%,0.25%,660098
48493,17.13%,41.30%,58.43%,0.27%,690094
48495,6.63%,52.97%,46.34%,0.69%,870176
48497,8.51%,45.49%,54.00%,0.51%,730189
48499,6.54%,53.11%,46.57%,0.32%,870076
48501,3.45%,48.20%,51.64%,0.16%,7a0083
48503,1.33%,50.44%,49.10%,0.46%,80017d
48505,16.34%,41.80%,58.14%,0.06%,6a0094
48507,25.79%,62.79%,37.00%,0.21%,a0005e
49001,7.21%,53.60%,46.40%,0.00%,880076
49003,36.68%,68.34%,31.66%,0.00%,ae0050
49005,47.63%,73.82%,26.18%,0.00%,bc0042
49007,0.52%,50.26%,49.74%,0.00%,80007e
49009,6.25%,53.13%,46.88%,-0.01%,870077
49011,33.41%,66.71%,33.29%,0.00%,aa0054
49013,35.97%,67.99%,32.01%,0.00%,ad0051
49015,28.07%,64.04%,35.96%,0.00%,a3005b
49017,51.91%,75.95%,24.05%,0.00%,c1003d
49019,52.19%,76.09%,23.91%,0.00%,c2003c
49021,43.39%,71.70%,28.30%,0.00%,b60048
49023,19.20%,59.60%,40.40%,0.00%,970067
49025,80.40%,90.20%,9.80%,0.00%,e60018
49027,38.19%,69.09%,30.91%,0.00%,b0004e
49029,34.77%,67.39%,32.61%,0.00%,ab0053
49031,50.55%,75.27%,24.73%,0.00%,bf003f
49033,37.84%,68.92%,31.08%,0.00%,af004f
49035,28.43%,64.22%,35.78%,0.00%,a3005b
49037,44.95%,72.47%,27.53%,0.00%,b80046
49039,37.18%,68.59%,31.41%,0.00%,ae0050
49041,49.49%,74.74%,25.26%,0.00%,be0040
49043,39.54%,69.77%,30.23%,0.00%,b1004d
49045,11.64%,55.82%,44.18%,0.00%,8e0070
49047,55.19%,77.60%,22.40%,0.00%,c50039
49049,33.12%,66.56%,33.44%,0.00%,a90055
49051,33.59%,66.79%,33.21%,0.00%,aa0054
49053,56.68%,78.34%,21.66%,0.00%,c70037
49055,27.62%,63.81%,36.19%,0.00%,a2005c
49057,11.90%,55.95%,44.05%,0.00%,8e0070
50001,56.44%,78.22%,21.78%,0.00%,c70037
50003,51.22%,75.59%,24.37%,0.04%,c0003e
50005,62.51%,81.26%,18.74%,0.00%,cf002f
50007,14.78%,57.39%,42.61%,0.00%,92006c
50009,40.88%,70.42%,29.54%,0.04%,b3004b
50011,19.10%,59.55%,40.45%,0.00%,970067
50013,23.64%,61.82%,38.18%,0.00%,9d0061
50015,67.26%,83.63%,16.37%,0.00%,d50029
50017,67.92%,83.95%,16.02%,0.03%,d60028
50019,44.51%,72.26%,27.74%,0.00%,b80046
50021,47.66%,73.83%,26.17%,0.00%,bc0042
50023,43.03%,71.50%,28.47%,0.03%,b60048
50025,60.16%,79.99%,19.83%,0.18%,cb0032
50027,57.49%,78.73%,21.24%,0.03%,c80036
51001,11.72%,54.25%,42.52%,3.23%,8a086c
51003,24.99%,57.18%,32.19%,10.63%,911b52
51005,15.24%,55.26%,40.02%,4.72%,8c0c66
51007,10.07%,43.11%,23.32%,33.57%,6d553b
51009,11.25%,42.59%,53.84%,3.57%,6c0989
51011,10.83%,40.89%,51.73%,7.38%,681283
51013,13.07%,55.05%,41.97%,2.98%,8c076b
51015,38.92%,68.07%,29.14%,2.79%,ad074a
51017,20.57%,58.47%,37.90%,3.63%,950960
51019,8.25%,52.07%,43.81%,4.12%,840a6f
51021,15.41%,57.16%,41.76%,1.08%,91026a
51023,24.03%,60.67%,36.64%,2.69%,9a065d
51025,11.42%,25.28%,42.94%,31.78%,40516d
51027,6.22%,46.71%,52.94%,0.35%,770086
51029,5.98%,43.64%,37.65%,18.71%,6f2f60
51031,2.59%,47.79%,45.20%,7.01%,791173
51033,2.74%,46.06%,43.32%,10.62%,751b6e
51035,39.82%,69.66%,29.84%,0.50%,b1014c
51036,53.11%,72.08%,18.97%,8.95%,b71630
51037,22.54%,27.86%,50.41%,21.73%,473780
51041,22.77%,53.12%,30.35%,16.53%,872a4d
51043,3.74%,48.91%,45.17%,5.92%,7c0f73
51045,1.61%,48.84%,50.45%,0.71%,7c0180
51047,20.14%,56.44%,36.30%,7.26%,8f125c
51049,11.37%,42.91%,25.09%,32.00%,6d513f
51051,3.51%,48.15%,51.66%,0.19%,7a0083
51053,18.07%,30.71%,48.78%,20.51%,4e347c
51057,25.00%,55.48%,30.48%,14.04%,8d234d
51059,13.76%,55.71%,41.95%,2.34%,8e056a
51061,14.33%,55.55%,41.22%,3.23%,8d0869
51063,41.88%,70.46%,28.58%,0.96%,b30248
51065,23.26%,53.85%,30.59%,15.56%,89274e
51067,0.39%,48.81%,49.20%,1.99%,7c057d
51069,14.20%,56.01%,41.82%,2.17%,8e056a
51071,5.80%,51.84%,46.04%,2.12%,840575
51073,26.19%,57.95%,31.77%,10.28%,931a51
51075,16.08%,50.10%,34.03%,15.87%,7f2856
51077,24.83%,62.18%,37.35%,0.47%,9e015f
51079,34.51%,63.49%,28.98%,7.53%,a11349
51081,9.40%,29.08%,39.92%,31.00%,4a4f65
51083,11.86%,30.73%,42.59%,26.68%,4e446c
51085,27.68%,54.07%,26.39%,19.54%,893143
51087,36.35%,60.20%,23.85%,15.95%,99283c
51089,2.86%,47.75%,50.61%,1.64%,790481
51091,18.42%,58.02%,39.60%,2.38%,930664
51093,0.94%,47.08%,48.02%,4.90%,780c7a
51095,35.74%,62.54%,26.80%,10.66%,9f1b44
51097,22.74%,54.64%,31.90%,13.46%,8b2251
51099,7.26%,51.70%,44.44%,3.86%,830971
51101,37.14%,62.16%,25.02%,12.82%,9e203f
51103,51.56%,70.66%,19.10%,10.24%,b41a30
51105,10.04%,54.77%,44.73%,0.50%,8b0172
51107,11.35%,53.41%,42.06%,4.53%,880b6b
51109,14.70%,47.43%,32.73%,19.84%,783253
51111,20.09%,24.80%,47.50%,27.70%,3f4679
51113,21.20%,56.86%,35.65%,7.49%,90135a
51115,39.33%,65.42%,26.09%,8.49%,a61542
51117,11.41%,33.78%,45.20%,21.02%,563573
51119,30.81%,58.00%,27.19%,14.81%,932545
51121,41.93%,70.10%,28.18%,1.72%,b20447
51125,21.96%,37.20%,59.15%,3.65%,5e0996
51127,36.48%,57.95%,20.23%,21.82%,933733
51131,5.33%,51.03%,45.70%,3.27%,820874
51133,40.16%,62.68%,22.53%,14.79%,9f2539
51135,3.54%,33.76%,37.31%,28.93%,56495f
51137,21.91%,53.55%,31.63%,14.82%,882550
51139,26.82%,62.73%,35.92%,1.35%,9f035b
51141,10.84%,43.93%,54.77%,1.30%,70038b
51143,16.24%,36.82%,53.07%,10.11%,5d1987
51145,30.79%,54.08%,22.03%,23.89%,893c38
51147,22.12%,31.43%,14.74%,53.83%,508925
51149,3.15%,46.24%,43.09%,10.67%,751b6d
51153,4.33%,50.96%,46.62%,2.42%,810676
51155,27.30%,63.05%,35.75%,1.20%,a0035b
51157,0.84%,47.81%,48.65%,3.54%,79097c
51159,43.44%,67.89%,24.44%,7.67%,ad133e
51161,42.87%,69.83%,26.96%,3.21%,b20844
51163,36.10%,66.50%,30.40%,3.10%,a9074d
51165,45.11%,71.74%,26.63%,1.63%,b60443
51167,1.26%,49.14%,50.40%,0.46%,7d0180
51169,17.37%,58.44%,41.07%,0.49%,950168
51171,39.79%,69.18%,29.39%,1.43%,b0034a
51173,33.27%,66.23%,32.95%,0.82%,a80254
51175,20.49%,35.29%,55.79%,8.92%,59168e
51177,10.48%,51.94%,41.46%,6.60%,841069
51179,22.06%,58.94%,36.88%,4.18%,960a5e
51181,14.61%,32.52%,47.13%,20.35%,523378
51183,3.30%,39.31%,42.61%,18.08%,642e6c
51185,6.17%,52.55%,46.38%,1.07%,860276
51187,20.00%,58.83%,38.83%,2.34%,960563
51191,13.38%,56.38%,42.99%,0.63%,8f016d
51193,17.82%,54.45%,36.64%,8.91%,8a165d
51195,6.63%,46.41%,53.04%,0.55%,760187
51197,32.37%,65.65%,33.28%,1.07%,a70254
51199,23.74%,60.10%,36.35%,3.55%,99095c
51510,7.19%,52.48%,45.30%,2.22%,850573
51515,0%,0,0,0.00%,000000
51520,4.31%,51.89%,47.58%,0.53%,840179
51530,24.41%,60.76%,36.34%,2.90%,9a075c
51540,32.59%,62.19%,29.60%,8.21%,9e144b
51550,0%,0,0,0.00%,000000
51570,3.73%,47.74%,44.01%,8.25%,791570
51580,15.47%,56.34%,40.87%,2.79%,8f0768
51590,27.85%,59.03%,31.18%,9.79%,96184f
51595,0%,0,0,0.00%,000000
51600,0%,0,0,0.00%,000000
51610,8.32%,53.13%,44.80%,2.07%,870572
51620,0%,0,0,0.00%,000000
51630,26.59%,60.25%,33.66%,6.09%,990f55
51640,37.25%,68.31%,31.06%,0.63%,ae014f
51650,17.90%,57.24%,39.34%,3.42%,910864
51660,58.56%,78.29%,19.74%,1.97%,c70532
51670,14.69%,53.91%,39.22%,6.87%,891164
51678,0%,0,0,0.00%,000000
51680,32.79%,64.81%,32.01%,3.18%,a50851
51683,0%,0,0,0.00%,000000
51685,0%,0,0,0.00%,000000
51690,21.26%,59.67%,38.42%,1.91%,980461
51700,10.01%,53.26%,43.26%,3.48%,87086e
51710,11.81%,54.02%,42.20%,3.78%,89096b
51720,10.64%,55.12%,44.48%,0.40%,8c0171
51730,23.56%,58.10%,34.54%,7.36%,941258
51735,0%,0,0,0.00%,000000
51740,2.56%,47.13%,49.69%,3.18%,78087e
51750,25.90%,62.46%,36.56%,0.98%,9f025d
51760,37.50%,61.79%,24.29%,13.92%,9d233d
51770,41.35%,69.38%,28.03%,2.59%,b00647
51775,0%,0,0,0.00%,000000
51790,53.21%,74.93%,21.72%,3.35%,bf0837
51800,18.28%,57.50%,39.22%,3.28%,920864
51810,9.59%,53.28%,43.69%,3.03%,87076f
51820,45.08%,71.00%,25.92%,3.08%,b50742
51830,33.36%,62.60%,29.24%,8.16%,9f144a
51840,41.83%,69.46%,27.64%,2.90%,b10746
53001,15.06%,57.48%,42.42%,0.10%,92006c
53003,0.42%,50.15%,49.73%,0.12%,7f007e
53005,8.01%,53.99%,45.99%,0.02%,890075
53007,15.48%,57.42%,41.94%,0.64%,92016a
53009,9.76%,54.82%,45.06%,0.12%,8b0072
53011,0.86%,49.51%,50.36%,0.13%,7e0080
53013,31.64%,65.82%,34.18%,0.00%,a70057
53015,2.20%,48.80%,51.00%,0.20%,7c0082
53017,7.65%,46.09%,53.75%,0.16%,750089
53019,11.25%,44.34%,55.59%,0.07%,71008d
53021,6.91%,46.51%,53.42%,0.07%,760088
53023,20.36%,60.15%,39.79%,0.06%,990065
53025,2.47%,48.73%,51.21%,0.06%,7c0082
53027,5.14%,47.32%,52.45%,0.23%,780085
53029,22.73%,61.20%,38.47%,0.33%,9c0062
53031,13.56%,56.69%,43.14%,0.17%,90006e
53033,11.93%,55.28%,43.35%,1.37%,8c036e
53035,4.39%,47.73%,52.12%,0.15%,790084
53037,15.53%,57.72%,42.20%,0.08%,93006b
53039,4.03%,51.94%,47.91%,0.15%,84007a
53041,21.51%,60.69%,39.18%,0.13%,9a0063
53043,15.60%,57.77%,42.17%,0.06%,93006b
53045,2.36%,51.05%,48.69%,0.26%,82007c
53047,1.39%,50.66%,49.27%,0.07%,81007d
53049,0.33%,49.76%,50.09%,0.15%,7e007f
53051,1.72%,49.09%,50.81%,0.10%,7d0081
53053,0.56%,49.40%,49.96%,0.64%,7d017f
53055,30.77%,65.27%,34.49%,0.24%,a60057
53057,13.55%,56.67%,43.11%,0.22%,90006d
53059,8.10%,45.90%,54.01%,0.09%,750089
53061,3.05%,48.22%,51.26%,0.52%,7a0182
53063,10.52%,55.21%,44.68%,0.11%,8c0071
53065,8.30%,54.06%,45.76%,0.18%,890074
53067,17.48%,58.70%,41.22%,0.08%,950069
53069,8.21%,45.73%,53.93%,0.34%,740089
53071,32.11%,66.04%,33.93%,0.03%,a80056
53073,8.95%,54.10%,45.15%,0.75%,890173
53075,27.68%,63.81%,36.13%,0.06%,a2005c
53077,20.69%,60.21%,39.51%,0.28%,990064
54001,9.22%,54.61%,45.39%,0.00%,8b0073
54003,23.25%,61.62%,38.38%,0.00%,9d0061
54005,15.66%,42.17%,57.83%,0.00%,6b0093
54007,6.42%,46.79%,53.21%,0.00%,770087
54009,8.67%,45.67%,54.33%,0.00%,74008a
54011,22.15%,61.07%,38.93%,0.00%,9b0063
54013,4.13%,52.06%,47.94%,0.00%,84007a
54015,3.52%,51.76%,48.24%,0.00%,83007b
54017,47.01%,73.51%,26.49%,0.00%,bb0043
54019,22.89%,38.55%,61.45%,0.00%,62009c
54021,6.39%,46.81%,53.19%,0.00%,770087
54023,68.63%,84.31%,15.69%,0.00%,d60028
54025,5.98%,52.99%,47.01%,0.00%,870077
54027,6.36%,53.18%,46.82%,0.00%,870077
54029,4.24%,47.88%,52.12%,0.00%,7a0084
54031,1.28%,49.36%,50.64%,0.00%,7d0081
54033,10.96%,55.48%,44.52%,0.00%,8d0071
54035,31.50%,65.75%,34.25%,0.00%,a70057
54037,0.40%,50.20%,49.80%,0.00%,80007e
54039,7.63%,53.81%,46.19%,0.00%,890075
54041,32.02%,66.01%,33.99%,0.00%,a80056
54043,0.18%,49.91%,50.09%,0.00%,7f007f
54045,16.57%,41.71%,58.29%,0.00%,6a0094
54047,20.45%,39.77%,60.23%,0.00%,650099
54049,0.25%,49.88%,50.12%,0.00%,7f007f
54051,15.61%,57.80%,42.20%,0.00%,93006b
54053,25.18%,62.59%,37.41%,0.00%,9f005f
54055,5.06%,52.53%,47.47%,0.00%,850079
54057,28.24%,64.12%,35.88%,0.00%,a3005b
54059,11.70%,44.15%,55.85%,0.00%,70008e
54061,12.09%,56.05%,43.95%,0.00%,8e0070
54063,12.01%,56.01%,43.99%,0.00%,8e0070
54065,45.48%,72.74%,27.26%,0.00%,b90045
54067,3.78%,51.89%,48.11%,0.00%,84007a
54069,25.38%,62.69%,37.31%,0.00%,9f005f
54071,1.01%,49.49%,50.51%,0.00%,7e0080
54073,15.11%,57.56%,42.44%,0.00%,92006c
54075,7.39%,53.69%,46.31%,0.00%,880076
54077,40.54%,70.27%,29.73%,0.00%,b3004b
54079,7.81%,53.91%,46.09%,0.00%,890075
54081,0.17%,50.08%,49.92%,0.00%,7f007f
54083,2.23%,48.88%,51.12%,0.00%,7c0082
54085,47.57%,73.78%,26.22%,0.00%,bc0042
54087,19.71%,59.85%,40.15%,0.00%,980066
54089,2.02%,48.99%,51.01%,0.00%,7c0082
54091,21.27%,60.64%,39.36%,0.00%,9a0064
54093,4.42%,52.21%,47.79%,0.00%,850079
54095,47.16%,73.58%,26.42%,0.00%,bb0043
54097,46.56%,73.28%,26.72%,0.00%,ba0044
54099,4.81%,52.41%,47.59%,0.00%,850079
54101,11.12%,44.44%,55.56%,0.00%,71008d
54103,13.76%,56.88%,43.12%,0.00%,91006d
54105,9.89%,54.95%,45.05%,0.00%,8c0072
54107,22.59%,61.30%,38.70%,0.00%,9c0062
54109,0.52%,49.74%,50.26%,0.00%,7e0080
55001,19.57%,59.48%,39.91%,0.61%,970165
55003,5.68%,52.70%,47.03%,0.27%,860077
55005,22.76%,61.12%,38.36%,0.52%,9b0161
55007,6.98%,53.32%,46.35%,0.33%,870076
55009,41.10%,70.24%,29.14%,0.62%,b3014a
55011,19.80%,59.83%,40.03%,0.14%,980066
55013,5.05%,52.36%,47.31%,0.33%,850078
55015,48.95%,74.22%,25.26%,0.52%,bd0140
55017,19.22%,59.42%,40.20%,0.38%,970066
55019,24.90%,62.26%,37.36%,0.38%,9e005f
55021,32.37%,66.01%,33.65%,0.34%,a80055
55023,23.96%,61.71%,37.75%,0.54%,9d0160
55025,2.71%,51.11%,48.41%,0.48%,82017b
55027,44.59%,72.10%,27.51%,0.39%,b70046
55029,56.40%,77.96%,21.56%,0.48%,c60136
