id,margin,bush,gore,trash,trash2,other
41015,21.38%, 56.90%, 35.53%,-, 5.24%, 2.34%
41017,17.40%, 55.51%, 38.11%,-, 4.84%, 1.54%
41019,34.10%, 64.16%, 30.06%,-, 3.74%, 2.04%
41021,29.36%, 62.29%, 32.94%,-, 3.39%, 1.38%
41023,64.72%, 80.03%, 15.31%,-, 2.55%, 2.11%
41025,54.45%, 74.96%, 20.51%,-, 2.25%, 2.28%
41027,4.11%, 43.53%, 47.63%,-, 7.54%, 1.30%
41029,15.21%, 54.31%, 39.10%,-, 4.96%, 1.63%
41031,16.78%, 55.65%, 38.87%,-, 3.58%, 1.90%
41033,28.10%, 60.40%, 32.30%,-, 4.85%, 2.45%
41035,40.63%, 67.72%, 27.08%,-, 3.11%, 2.09%
41037,56.93%, 75.89%, 18.96%,-, 2.90%, 2.25%
41039,11.17%, 40.46%, 51.64%,-, 6.73%, 1.17%
41041,11.44%, 39.99%, 51.43%,-, 6.80%, 1.78%
41043,19.55%, 57.13%, 37.58%,-, 3.64%, 1.64%
41045,50.83%, 73.28%, 22.45%,-, 2.38%, 1.88%
41047,7.07%, 50.68%, 43.61%,-, 4.13%, 1.57%
41049,28.46%, 61.62%, 33.17%,-, 2.41%, 2.80%
41051,35.31%, 28.20%, 63.52%,-, 7.09%, 1.19%
41053,10.78%, 52.68%, 41.90%,-, 4.22%, 1.19%
41055,33.24%, 63.94%, 30.70%,-, 3.39%, 1.98%
41057,0.11%, 46.66%, 46.56%,-, 4.95%, 1.83%
41059,27.45%, 61.32%, 33.86%,-, 2.84%, 1.98%
41061,35.27%, 64.89%, 29.62%,-, 3.61%, 1.88%
41063,56.89%, 76.36%, 19.47%,-, 2.65%, 1.51%
41065,6.94%, 50.23%, 43.29%,-, 4.81%, 1.68%
41067,2.46%, 46.29%, 48.75%,-, 3.76%, 1.20%
41069,45.42%, 69.44%, 24.02%,-, 3.21%, 3.33%
41071,13.90%, 54.01%, 40.11%,-, 4.18%, 1.71%
42001,27.41%, 62.34%, 34.93%,-, 2.08%, 0.65%
42003,16.24%, 40.41%, 56.65%,-,-, 2.95%
42005,15.98%, 56.55%, 40.58%,-,-, 2.87%
42007,8.74%, 44.12%, 52.85%,-,-, 3.03%
42009,41.80%, 69.97%, 28.17%,-,-, 1.87%
42011,8.96%, 52.68%, 43.72%,-, 2.58%, 1.02%
42013,27.92%, 62.86%, 34.94%,-,-, 2.19%
42015,28.90%, 62.78%, 33.88%,-, 2.57%, 0.78%
42017,4.17%, 46.29%, 50.46%,-, 2.39%, 0.87%
42019,26.78%, 62.12%, 35.34%,-,-, 2.54%
42021,3.83%, 46.45%, 50.27%,-, 2.27%, 1.01%
42023,26.89%, 61.58%, 34.68%,-, 2.23%, 1.51%
42025,4.47%, 45.67%, 50.14%,-, 2.70%, 1.49%
42027,9.61%, 52.79%, 43.19%,-, 3.27%, 0.75%
42029,9.61%, 53.33%, 43.72%,-, 2.29%, 0.66%
42031,26.44%, 61.81%, 35.37%,-,-, 2.83%
42033,20.57%, 58.82%, 38.25%,-,-, 2.92%
42035,4.53%, 50.56%, 46.03%,-, 2.56%, 0.85%
42037,14.24%, 55.20%, 40.96%,-, 3.03%, 0.81%
42039,16.83%, 56.58%, 39.76%,-, 2.56%, 1.10%
42041,26.94%, 62.17%, 35.23%,-,-, 2.60%
42043,9.18%, 53.28%, 44.10%,-, 2.05%, 0.57%
42045,11.70%, 42.66%, 54.36%,-, 2.16%, 0.82%
42047,11.73%, 54.10%, 42.37%,-, 2.59%, 0.94%
42049,9.23%, 43.64%, 52.88%,-, 2.65%, 0.83%
42051,16.43%, 40.40%, 56.84%,-,-, 2.76%
42053,23.13%, 60.05%, 36.93%,-, 2.50%, 0.53%
42055,36.97%, 67.41%, 30.44%,-,-, 2.15%
42057,44.05%, 71.01%, 26.96%,-,-, 2.02%
42059,9.81%, 43.14%, 52.96%,-, 2.47%, 1.44%
42061,33.43%, 65.21%, 31.78%,-, 2.13%, 0.88%
42063,9.97%, 53.50%, 43.52%,-, 2.26%, 0.71%
42065,33.59%, 65.24%, 31.65%,-,-, 3.11%
42067,36.22%, 66.86%, 30.64%,-,-, 2.49%
42069,23.22%, 36.41%, 59.63%,-, 2.21%, 1.74%
42071,34.75%, 66.09%, 31.34%,-,-, 2.57%
42073,6.39%, 45.56%, 51.95%,-,-, 2.49%
42075,27.11%, 62.17%, 35.06%,-,-, 2.77%
42077,1.01%, 47.71%, 48.72%,-, 2.82%, 0.75%
42079,8.25%, 43.76%, 52.01%,-, 2.89%, 1.34%
42081,28.88%, 62.83%, 33.95%,-, 2.23%, 0.99%
42083,26.26%, 61.12%, 34.86%,-, 2.55%, 1.47%
42085,1.41%, 47.47%, 48.87%,-, 2.20%, 1.46%
42087,31.24%, 64.32%, 33.08%,-,-, 2.59%
42089,2.83%, 49.63%, 46.80%,-, 2.81%, 0.76%
42091,9.74%, 43.81%, 53.54%,-, 2.05%, 0.60%
42093,24.70%, 60.97%, 36.27%,-, 2.03%, 0.72%
42095,5.45%, 45.27%, 50.72%,-, 2.88%, 1.13%
42097,13.45%, 54.56%, 41.11%,-, 2.87%, 1.46%
42099,41.82%, 69.56%, 27.73%,-,-, 2.71%
42101,62.05%, 17.99%, 80.04%,-,-, 1.97%
42103,11.57%, 53.78%, 42.21%,-, 2.87%, 1.13%
42105,39.77%, 68.48%, 28.71%,-, 2.06%, 0.75%
42107,6.22%, 51.19%, 44.97%,-, 2.94%, 0.91%
42109,42.26%, 69.80%, 27.54%,-, 2.11%, 0.55%
42111,24.83%, 61.29%, 36.47%,-,-, 2.24%
42113,27.76%, 62.09%, 34.33%,-, 2.93%, 0.64%
42115,21.68%, 59.21%, 37.53%,-, 2.66%, 0.61%
42117,33.97%, 65.22%, 31.26%,-, 2.73%, 0.79%
42119,32.74%, 64.69%, 31.95%,-, 2.83%, 0.53%
42121,16.78%, 56.68%, 39.90%,-, 2.27%, 1.15%
42123,9.99%, 52.93%, 42.94%,-, 2.65%, 1.48%
42125,9.03%, 44.22%, 53.25%,-,-, 2.54%
42127,22.72%, 59.21%, 36.50%,-, 3.30%, 0.98%
42129,5.79%, 51.60%, 45.81%,-,-, 2.59%
42131,21.85%, 59.12%, 37.26%,-, 2.94%, 0.68%
42133,24.74%, 60.75%, 36.01%,-, 2.29%, 0.95%
44001,21.70%, 35.99%, 57.68%,-, 5.51%, 0.82%
44003,24.46%, 34.42%, 58.89%,-, 5.63%, 1.05%
44005,17.26%, 37.68%, 54.94%,-, 6.41%, 0.96%
44007,37.15%, 28.12%, 65.26%,-, 5.66%, 0.97%
44009,14.77%, 37.80%, 52.58%,-, 8.63%, 1.00%
45001,8.17%, 53.14%, 44.97%,-,-, 1.89%
45003,33.07%, 65.38%, 32.31%,-,-, 2.30%
45005,41.05%, 28.95%, 70.00%,-,-, 1.05%
45007,28.62%, 63.21%, 34.59%,-,-, 2.20%
45009,25.29%, 36.88%, 62.17%,-,-, 0.95%
45011,10.39%, 54.63%, 44.24%,-,-, 1.14%
45013,18.29%, 57.90%, 39.61%,-,-, 2.49%
45015,16.37%, 57.24%, 40.88%,-,-, 1.88%
45017,2.40%, 50.46%, 48.06%,-,-, 1.47%
45019,7.81%, 52.23%, 44.42%,-, 2.36%, 0.98%
45021,23.05%, 60.65%, 37.60%,-,-, 1.75%
45023,2.45%, 47.80%, 50.25%,-,-, 1.96%
45025,1.24%, 50.02%, 48.79%,-,-, 1.19%
45027,7.20%, 45.93%, 53.14%,-,-, 0.93%
45029,2.37%, 50.54%, 48.16%,-,-, 1.30%
45031,4.74%, 51.64%, 46.90%,-,-, 1.46%
45033,10.62%, 44.22%, 54.84%,-,-, 0.95%
45035,25.46%, 61.63%, 36.17%,-,-, 2.20%
45037,9.17%, 53.88%, 44.71%,-,-, 1.40%
45039,26.82%, 35.85%, 62.67%,-,-, 1.48%
45041,15.74%, 57.14%, 41.41%,-,-, 1.45%
45043,5.36%, 51.77%, 46.41%,-,-, 1.82%
45045,34.86%, 66.09%, 31.23%,-,-, 2.69%
45047,19.43%, 58.45%, 39.02%,-,-, 2.53%
45049,27.04%, 36.06%, 63.10%,-,-, 0.84%
45051,15.70%, 56.55%, 40.85%,-,-, 2.60%
45053,19.04%, 37.32%, 56.36%,-, 2.07%, 0.46%
45055,22.78%, 60.53%, 37.75%,-,-, 1.72%
45057,13.98%, 56.39%, 42.41%,-,-, 1.19%
45059,20.49%, 59.29%, 38.80%,-,-, 1.90%
45061,18.43%, 40.27%, 58.70%,-,-, 1.02%
45063,42.45%, 69.93%, 27.48%,-,-, 2.60%
45065,5.24%, 46.54%, 51.79%,-,-, 1.67%
45067,21.99%, 38.58%, 60.56%,-,-, 0.86%
45069,29.95%, 34.24%, 64.19%,-,-, 1.57%
45071,24.77%, 60.56%, 35.79%,-,-, 3.65%
45073,33.06%, 65.17%, 32.11%,-,-, 2.71%
45075,21.83%, 38.67%, 60.49%,-,-, 0.84%
45077,45.56%, 71.37%, 25.81%,-,-, 2.82%
45079,11.17%, 43.07%, 54.24%,-, 2.02%, 0.67%
45081,20.55%, 59.47%, 38.92%,-,-, 1.61%
45083,26.99%, 62.37%, 35.38%,-,-, 2.25%
45085,5.05%, 51.89%, 46.83%,-,-, 1.28%
45087,10.44%, 54.47%, 44.03%,-,-, 1.50%
45089,19.41%, 39.93%, 59.33%,-,-, 0.74%
45091,26.72%, 62.14%, 35.42%,-,-, 2.44%
46003,23.64%, 59.94%, 36.31%,-,-, 1.49%
46005,14.61%, 56.17%, 41.56%,-,-, 2.27%
46007,30.02%, 63.80%, 33.78%,-,-, 2.42%
46009,23.54%, 60.56%, 37.02%,-,-, 2.42%
46011,15.17%, 56.55%, 41.39%,-,-, 2.06%
46013,11.40%, 54.72%, 43.33%,-,-, 1.95%
46015,20.77%, 58.51%, 37.75%,-,-, 3.74%
46017,28.43%, 34.31%, 62.75%,-,-, 0.74%
46019,52.05%, 74.82%, 22.77%,-,-, 2.41%
46021,64.56%, 80.59%, 16.03%,-,-, 0.98%
46023,25.29%, 61.61%, 36.32%,-,-, 2.07%
46025,22.82%, 60.34%, 37.52%,-,-, 2.13%
46027,5.39%, 46.29%, 51.67%,-,-, 2.04%
46029,22.68%, 60.32%, 37.64%,-,-, 2.05%
46031,6.44%, 50.60%, 44.17%,-,-, 1.21%
46033,43.10%, 69.83%, 26.73%,-,-, 3.44%
46035,20.05%, 59.05%, 39.00%,-,-, 1.95%
46037,4.10%, 50.77%, 46.67%,-,-, 2.56%
46039,14.34%, 55.98%, 41.64%,-,-, 2.38%
46041,7.08%, 45.27%, 52.35%,-,-, 2.38%
46043,55.47%, 76.71%, 21.24%,-,-, 2.05%
46045,29.25%, 63.29%, 34.04%,-,-, 2.67%
46047,30.68%, 63.72%, 33.04%,-,-, 3.24%
46049,38.83%, 68.02%, 29.19%,-,-, 2.78%
46051,19.84%, 58.36%, 38.51%,-,-, 1.12%
46053,34.07%, 65.88%, 31.81%,-,-, 2.30%
46055,68.56%, 83.08%, 14.53%,-,-, 2.39%
46057,29.67%, 63.57%, 33.90%,-,-, 2.53%
46059,42.05%, 69.87%, 27.82%,-,-, 2.31%
46061,34.27%, 66.43%, 32.16%,-,-, 1.41%
46063,80.16%, 88.92%, 8.76%,-,-, 2.33%
46065,39.50%, 68.86%, 29.36%,-,-, 1.78%
46067,39.86%, 68.88%, 29.02%,-,-, 2.10%
46069,44.79%, 70.90%, 26.11%,-,-, 0.60%
46071,35.38%, 66.06%, 30.67%,-,-, 3.27%
46073,13.90%, 55.61%, 41.71%,-,-, 2.67%
46075,56.02%, 76.66%, 20.63%,-,-, 2.71%
46077,20.65%, 59.11%, 38.47%,-,-, 2.42%
46079,7.63%, 52.85%, 45.23%,-,-, 1.92%
46081,37.53%, 67.27%, 29.74%,-,-, 3.00%
46083,25.60%, 62.01%, 36.42%,-,-, 1.57%
46085,28.35%, 63.13%, 34.78%,-,-, 2.09%
46087,24.52%, 61.19%, 36.68%,-,-, 2.13%
46089,54.90%, 75.72%, 20.82%,-,-, 1.13%
46091,7.60%, 52.77%, 45.17%,-,-, 2.07%
46093,49.15%, 73.35%, 24.20%,-,-, 2.45%
46095,37.24%, 67.53%, 30.29%,-,-, 2.18%
46097,15.88%, 57.19%, 41.31%,-,-, 1.50%
46099,10.41%, 54.47%, 44.06%,-,-, 1.46%
46101,1.57%, 49.76%, 48.19%,-,-, 2.05%
46103,37.13%, 67.55%, 30.43%,-,-, 2.02%
46105,58.24%, 76.64%, 18.40%,-,-, 1.92%
46107,50.60%, 74.43%, 23.83%,-,-, 1.74%
46109,13.18%, 54.91%, 41.73%,-,-, 1.08%
46111,23.58%, 60.49%, 36.91%,-,-, 2.60%
46113,72.45%, 12.90%, 85.36%,-,-, 1.74%
46115,20.80%, 59.59%, 38.79%,-,-, 1.61%
46117,40.04%, 69.15%, 29.11%,-,-, 1.74%
46119,48.68%, 72.68%, 24.00%,-,-, 1.03%
46121,34.47%, 31.99%, 66.47%,-,-, 1.54%
46123,40.14%, 69.04%, 28.90%,-,-, 2.06%
46125,27.47%, 62.79%, 35.31%,-,-, 1.90%
46127,15.71%, 56.57%, 40.85%,-,-, 2.58%
46129,40.62%, 68.86%, 28.24%,-,-, 2.90%
46135,14.97%, 56.11%, 41.14%,-,-, 2.75%
46137,9.71%, 53.26%, 43.55%,-,-, 3.19%
47001,3.93%, 51.04%, 47.10%,-,-, 1.86%
47003,1.84%, 48.42%, 50.27%,-,-, 1.31%
47005,19.27%, 39.36%, 58.63%,-,-, 2.01%
47007,14.87%, 56.72%, 41.85%,-,-, 1.43%
47009,26.03%, 62.15%, 36.12%,-,-, 1.72%
47011,38.72%, 68.50%, 29.78%,-,-, 1.73%
47013,5.70%, 46.57%, 52.27%,-,-, 1.17%
47015,16.46%, 40.96%, 57.42%,-,-, 1.62%
47017,2.09%, 50.48%, 48.39%,-,-, 1.14%
47019,28.20%, 63.40%, 35.20%,-,-, 1.40%
47021,2.33%, 50.38%, 48.05%,-,-, 1.57%
47023,22.61%, 60.88%, 38.27%,-,-, 0.86%
47025,13.13%, 55.81%, 42.68%,-,-, 1.51%
47027,13.45%, 42.65%, 56.10%,-,-, 1.25%
47029,22.59%, 60.41%, 37.82%,-,-, 1.78%
47031,0.26%, 49.40%, 49.14%,-,-, 1.46%
47033,0.53%, 49.19%, 49.72%,-,-, 1.08%
47035,17.62%, 57.81%, 40.20%,-,-, 1.99%
47037,17.45%, 40.33%, 57.77%,-,-, 1.90%
47039,5.31%, 46.82%, 52.13%,-,-, 1.05%
47041,21.61%, 38.48%, 60.10%,-,-, 1.42%
47043,8.46%, 45.10%, 53.56%,-,-, 1.34%
47045,7.24%, 53.05%, 45.82%,-,-, 1.13%
47047,11.84%, 55.53%, 43.69%,-,-, 0.78%
47049,14.73%, 56.68%, 41.95%,-,-, 1.38%
47051,8.63%, 44.65%, 53.28%,-,-, 2.06%
47053,2.20%, 48.35%, 50.55%,-,-, 1.10%
47055,11.42%, 43.48%, 54.91%,-,-, 1.61%
47057,22.36%, 60.48%, 38.12%,-,-, 1.40%
47059,22.25%, 60.24%, 37.99%,-,-, 1.76%
47061,30.83%, 33.79%, 64.62%,-,-, 1.59%
47063,21.63%, 60.02%, 38.40%,-,-, 1.58%
47065,12.38%, 55.33%, 42.95%,-,-, 1.72%
47067,31.47%, 64.72%, 33.25%,-,-, 2.02%
47069,13.90%, 42.36%, 56.26%,-,-, 1.37%
47071,13.85%, 56.38%, 42.53%,-,-, 1.09%
47073,19.41%, 58.90%, 39.50%,-,-, 1.60%
47075,20.58%, 39.43%, 60.00%,-,-, 0.57%
47077,23.66%, 61.35%, 37.69%,-,-, 0.95%
47079,1.21%, 48.29%, 49.50%,-,-, 2.21%
47081,18.24%, 40.12%, 58.36%,-,-, 1.53%
47083,34.79%, 31.76%, 66.55%,-,-, 1.69%
47085,27.21%, 35.73%, 62.94%,-,-, 1.33%
47087,40.39%, 29.11%, 69.50%,-,-, 1.39%
47089,24.36%, 61.45%, 37.10%,-,-, 1.45%
47091,34.06%, 66.11%, 32.05%,-,-, 1.84%
47093,17.19%, 57.68%, 40.49%,-,-, 1.84%
47095,28.69%, 35.12%, 63.80%,-,-, 1.08%
47097,11.75%, 43.70%, 55.45%,-,-, 0.85%
47099,6.70%, 52.61%, 45.91%,-,-, 1.48%
47101,5.52%, 46.09%, 51.61%,-,-, 2.31%
47103,3.52%, 50.99%, 47.47%,-,-, 1.54%
47105,26.58%, 62.57%, 35.99%,-,-, 1.43%
47107,24.17%, 61.17%, 37.00%,-,-, 1.83%
47109,9.95%, 54.48%, 44.53%,-,-, 0.99%
47111,4.73%, 51.86%, 47.13%,-,-, 1.02%
47113,6.13%, 52.64%, 46.51%,-,-, 0.85%
47115,7.71%, 45.38%, 53.08%,-,-, 1.54%
47117,10.71%, 43.86%, 54.57%,-,-, 1.57%
47119,3.43%, 50.98%, 47.55%,-,-, 1.47%
47121,7.14%, 53.01%, 45.87%,-,-, 1.12%
47123,16.82%, 57.79%, 40.97%,-,-, 1.25%
47125,2.12%, 50.31%, 48.20%,-,-, 1.49%
47127,1.65%, 49.76%, 48.11%,-,-, 2.13%
47129,3.62%, 51.02%, 47.40%,-,-, 1.57%
47131,0.90%, 49.58%, 48.68%,-,-, 1.74%
47133,21.77%, 38.35%, 60.13%,-,-, 1.52%
47135,16.92%, 40.65%, 57.57%,-,-, 1.78%
47137,15.27%, 57.21%, 41.94%,-,-, 0.85%
47139,5.95%, 51.97%, 46.01%,-,-, 2.02%
47141,2.06%, 50.13%, 48.07%,-,-, 1.80%
47143,22.29%, 60.38%, 38.09%,-,-, 1.53%
47145,8.30%, 53.20%, 44.90%,-,-, 1.90%
47147,2.85%, 47.98%, 50.83%,-,-, 1.19%
47149,9.79%, 53.79%, 44.00%,-,-, 2.21%
47151,9.25%, 54.10%, 44.85%,-,-, 1.04%
47153,13.40%, 55.80%, 42.40%,-,-, 1.80%
47155,33.61%, 65.97%, 32.36%,-,-, 1.67%
47157,14.45%, 42.09%, 56.54%,-,-, 1.36%
47159,34.02%, 32.44%, 66.47%,-,-, 1.09%
47161,21.83%, 38.18%, 60.02%,-,-, 1.80%
47163,21.76%, 60.08%, 38.32%,-,-, 1.60%
47165,10.86%, 54.68%, 43.82%,-,-, 1.50%
47167,22.78%, 60.84%, 38.06%,-,-, 1.10%
47169,34.50%, 32.26%, 66.76%,-,-, 0.98%
47171,18.88%, 58.80%, 39.91%,-,-, 1.29%
47173,10.91%, 54.96%, 44.05%,-,-, 1.00%
47175,19.24%, 39.65%, 58.89%,-,-, 1.45%
47177,13.91%, 42.28%, 56.19%,-,-, 1.53%
47179,20.58%, 59.51%, 38.93%,-,-, 1.57%
47181,28.48%, 63.51%, 35.04%,-,-, 1.45%
47183,4.53%, 51.55%, 47.03%,-,-, 1.42%
47185,7.85%, 45.34%, 53.18%,-,-, 1.48%
47187,34.50%, 66.58%, 32.08%,-,-, 1.34%
47189,6.36%, 52.47%, 46.11%,-,-, 1.42%
48001,31.79%, 65.22%, 33.43%,-,-, 1.35%
48003,55.04%, 76.81%, 21.77%,-,-, 1.42%
48005,24.81%, 61.72%, 36.91%,-,-, 1.37%
48007,33.38%, 65.36%, 31.98%,-, 2.21%, 0.46%
48009,48.99%, 73.83%, 24.84%,-,-, 1.33%
48011,66.31%, 82.30%, 15.99%,-,-, 1.71%
48013,17.76%, 57.98%, 40.22%,-,-, 1.80%
48015,46.10%, 72.19%, 26.09%,-,-, 1.72%
48017,52.68%, 76.03%, 23.35%,-,-, 0.62%
48019,57.57%, 77.18%, 19.61%,-, 2.16%, 1.06%
48021,18.23%, 56.31%, 38.09%,-, 4.76%, 0.84%
48023,31.35%, 64.77%, 33.42%,-,-, 1.81%
48025,7.61%, 53.17%, 45.56%,-,-, 1.27%
48027,31.91%, 65.11%, 33.20%,-,-, 1.69%
48029,7.38%, 52.24%, 44.86%,-, 2.37%, 0.52%
48031,52.19%, 73.72%, 21.53%,-, 3.72%, 1.04%
48033,62.61%, 80.17%, 17.56%,-,-, 2.27%
48035,41.58%, 70.09%, 28.51%,-,-, 1.40%
48037,21.98%, 60.44%, 38.46%,-,-, 1.10%
48039,35.69%, 66.79%, 31.10%,-,-, 2.11%
48041,43.68%, 70.01%, 26.33%,-, 2.88%, 0.78%
48043,14.47%, 52.15%, 37.68%,-, 8.55%, 1.62%
48045,41.45%, 70.47%, 29.02%,-,-, 0.52%
48047,53.39%, 22.87%, 76.26%,-,-, 0.86%
48049,50.09%, 74.37%, 24.29%,-,-, 1.34%
48051,22.28%, 60.38%, 38.10%,-,-, 1.52%
48053,43.30%, 70.18%, 26.88%,-, 2.21%, 0.73%
48055,14.26%, 55.34%, 41.08%,-, 2.82%, 0.75%
48057,14.60%, 56.74%, 42.15%,-,-, 1.11%
48059,50.69%, 74.67%, 23.98%,-,-, 1.35%
48061,8.72%, 44.80%, 53.52%,-,-, 1.68%
48063,13.11%, 56.05%, 42.94%,-,-, 1.00%
48065,63.31%, 80.82%, 17.51%,-,-, 1.68%
48067,15.22%, 57.13%, 41.91%,-,-, 0.96%
48069,37.38%, 68.27%, 30.88%,-,-, 0.85%
48071,39.58%, 69.03%, 29.45%,-,-, 1.52%
48073,33.32%, 66.03%, 32.71%,-,-, 1.26%
48075,42.52%, 70.84%, 28.32%,-,-, 0.85%
48077,35.63%, 67.11%, 31.49%,-,-, 1.40%
48079,39.54%, 68.92%, 29.38%,-,-, 1.71%
48081,51.62%, 75.05%, 23.43%,-,-, 1.52%
48083,51.26%, 75.10%, 23.84%,-,-, 1.06%
48085,48.62%, 73.07%, 24.45%,-,-, 2.48%
48087,38.52%, 68.83%, 30.32%,-,-, 0.85%
48089,37.03%, 67.77%, 30.75%,-,-, 1.48%
48091,53.34%, 75.12%, 21.78%,-, 2.40%, 0.71%
48093,33.81%, 66.39%, 32.58%,-,-, 1.04%
48095,49.86%, 74.16%, 24.30%,-,-, 1.54%
48097,51.79%, 75.19%, 23.41%,-,-, 1.40%
48099,38.63%, 68.41%, 29.78%,-,-, 1.81%
48101,34.48%, 66.31%, 31.84%,-,-, 1.85%
48103,51.93%, 75.33%, 23.40%,-,-, 1.27%
48105,32.69%, 66.09%, 33.40%,-,-, 0.50%
48107,28.22%, 63.44%, 35.21%,-,-, 1.35%
48109,16.21%, 40.81%, 57.02%,-,-, 2.17%
48111,59.86%, 79.42%, 19.55%,-,-, 1.03%
48113,7.67%, 52.58%, 44.91%,-,-, 2.51%
48115,38.73%, 68.96%, 30.23%,-,-, 0.81%
48117,49.10%, 73.98%, 24.88%,-,-, 1.14%
48119,21.95%, 60.16%, 38.21%,-,-, 1.63%
48121,42.26%, 69.60%, 27.35%,-, 2.34%, 0.71%
48123,48.05%, 73.44%, 25.39%,-,-, 1.16%
48125,34.62%, 66.86%, 32.24%,-,-, 0.91%
48127,43.86%, 27.50%, 71.36%,-,-, 1.15%
48129,56.60%, 77.55%, 20.94%,-,-, 1.51%
48131,59.24%, 20.08%, 79.32%,-,-, 0.60%
48133,42.98%, 70.64%, 27.66%,-,-, 1.70%
48135,40.93%, 69.58%, 28.65%,-,-, 1.77%
48137,42.90%, 70.76%, 27.85%,-,-, 1.39%
48139,41.45%, 69.94%, 28.49%,-,-, 1.57%
48141,18.11%, 39.69%, 57.81%,-,-, 2.50%
48143,47.88%, 73.11%, 25.23%,-,-, 1.66%
48145,14.38%, 56.68%, 42.29%,-,-, 1.03%
48147,19.07%, 58.74%, 39.67%,-,-, 1.59%
48149,43.85%, 70.93%, 27.08%,-,-, 1.99%
48151,4.49%, 51.71%, 47.22%,-,-, 1.07%
48153,51.65%, 75.62%, 23.97%,-,-, 0.41%
48155,4.14%, 51.44%, 47.30%,-,-, 1.26%
48157,21.05%, 59.56%, 38.51%,-,-, 1.92%
48159,40.38%, 69.70%, 29.32%,-,-, 0.98%
48161,29.08%, 63.95%, 34.87%,-,-, 1.17%
48163,13.15%, 42.97%, 56.13%,-,-, 0.90%
48165,56.90%, 77.80%, 20.90%,-,-, 1.30%
48167,11.16%, 54.20%, 43.04%,-, 2.31%, 0.45%
48169,47.91%, 73.56%, 25.65%,-,-, 0.79%
48171,66.38%, 81.61%, 15.23%,-, 2.22%, 0.94%
48173,85.64%, 92.47%, 6.83%,-,-, 0.70%
48175,25.80%, 62.15%, 36.35%,-,-, 1.50%
48177,36.50%, 67.42%, 30.93%,-,-, 1.65%
48179,65.44%, 82.25%, 16.81%,-,-, 0.94%
48181,29.92%, 64.09%, 34.17%,-,-, 1.75%
48183,40.32%, 69.57%, 29.26%,-,-, 1.17%
48185,25.68%, 61.70%, 36.02%,-,-, 2.28%
48187,43.14%, 70.33%, 27.19%,-,-, 2.48%
48189,51.70%, 75.39%, 23.69%,-,-, 0.92%
48191,34.16%, 66.80%, 32.64%,-,-, 0.55%
48193,46.48%, 72.48%, 26.01%,-,-, 1.51%
48195,80.27%, 89.75%, 9.48%,-,-, 0.77%
48197,26.33%, 62.68%, 36.35%,-,-, 0.96%
48199,35.70%, 67.07%, 31.37%,-,-, 1.56%
48201,11.38%, 54.28%, 42.91%,-, 2.36%, 0.45%
48203,21.58%, 60.23%, 38.65%,-,-, 1.12%
48205,63.32%, 80.99%, 17.68%,-,-, 1.33%
48207,2.97%, 50.84%, 47.86%,-,-, 1.30%
48209,25.59%, 58.78%, 33.18%,-, 7.14%, 0.90%
48211,64.59%, 81.61%, 17.03%,-,-, 1.36%
48213,30.84%, 64.80%, 33.96%,-,-, 1.23%
48215,22.85%, 37.90%, 60.75%,-,-, 1.34%
48217,32.88%, 65.71%, 32.83%,-,-, 1.46%
48219,56.80%, 77.84%, 21.04%,-,-, 1.13%
48221,44.13%, 71.00%, 26.87%,-,-, 2.13%
48223,31.02%, 64.86%, 33.84%,-,-, 1.30%
48225,30.05%, 64.45%, 34.40%,-,-, 1.15%
48227,41.10%, 69.84%, 28.74%,-,-, 1.42%
48229,14.53%, 55.75%, 41.21%,-,-, 3.04%
48231,34.01%, 66.12%, 32.11%,-,-, 1.77%
48233,60.39%, 79.60%, 19.21%,-,-, 1.20%
48235,58.26%, 78.69%, 20.43%,-,-, 0.88%
48237,43.21%, 70.85%, 27.64%,-,-, 1.51%
48239,39.52%, 69.30%, 29.78%,-,-, 0.93%
48241,21.61%, 60.22%, 38.61%,-,-, 1.18%
48243,40.09%, 66.79%, 26.70%,-, 4.34%, 2.17%
48245,5.86%, 46.39%, 52.25%,-,-, 1.36%
48247,41.21%, 28.88%, 70.10%,-,-, 1.02%
48249,24.29%, 37.41%, 61.70%,-,-, 0.89%
48251,37.25%, 67.66%, 30.41%,-,-, 1.93%
48253,36.06%, 67.46%, 31.40%,-,-, 1.14%
48255,23.70%, 61.23%, 37.53%,-,-, 1.23%
48257,33.97%, 66.30%, 32.32%,-,-, 1.38%
48259,62.20%, 79.36%, 17.17%,-, 2.58%, 0.89%
48261,5.70%, 46.49%, 52.19%,-,-, 1.32%
48263,30.04%, 64.55%, 34.51%,-,-, 0.93%
48265,55.31%, 76.12%, 20.81%,-, 2.41%, 0.66%
48267,59.12%, 78.81%, 19.69%,-,-, 1.50%
48269,77.37%, 87.59%, 10.22%,-,-, 2.19%
48271,30.89%, 64.54%, 33.66%,-,-, 1.80%
48273,0.49%, 49.23%, 48.74%,-,-, 2.03%
48275,20.94%, 60.09%, 39.15%,-,-, 0.76%
48277,27.36%, 63.35%, 35.99%,-,-, 0.66%
48279,50.83%, 75.05%, 24.23%,-,-, 0.72%
48281,47.59%, 72.84%, 25.25%,-,-, 1.92%
48283,26.56%, 36.30%, 62.86%,-,-, 0.84%
48285,41.31%, 70.08%, 28.77%,-,-, 1.15%
48287,35.51%, 66.82%, 31.30%,-,-, 1.88%
