id,margin,willkie,roosevelt,other,hex_color
46053,9.82%, 54.91%, 45.09%,-,8c0072
46055,22.98%, 61.49%, 38.51%,-,9c0062
46057,28.00%, 64.00%, 36.00%,-,a3005b
46059,10.91%, 55.46%, 44.54%,-,8d0071
46061,7.32%, 53.66%, 46.34%,-,880076
46063,5.96%, 52.98%, 47.02%,-,870077
46065,18.54%, 59.27%, 40.73%,-,970067
46067,64.15%, 82.08%, 17.92%,-,d1002d
46069,20.62%, 60.31%, 39.69%,-,990065
46071,17.54%, 58.77%, 41.23%,-,950069
46073,26.33%, 63.17%, 36.83%,-,a1005d
46075,24.18%, 62.09%, 37.91%,-,9e0060
46077,40.52%, 70.26%, 29.74%,-,b3004b
46079,37.74%, 68.87%, 31.13%,-,af004f
46081,20.14%, 60.07%, 39.93%,-,990065
46083,33.17%, 66.59%, 33.41%,-,a90055
46085,12.09%, 56.05%, 43.95%,-,8e0070
46087,32.24%, 66.12%, 33.88%,-,a80056
46089,54.92%, 77.46%, 22.54%,-,c50039
46091,0.43%, 50.21%, 49.79%,-,80007e
46093,14.01%, 57.00%, 43.00%,-,91006d
46095,4.49%, 52.24%, 47.76%,-,850079
46097,21.10%, 60.55%, 39.45%,-,9a0064
46099,15.23%, 57.62%, 42.38%,-,92006c
46101,20.33%, 60.17%, 39.83%,-,990065
46103,15.02%, 57.51%, 42.49%,-,92006c
46105,14.72%, 57.36%, 42.64%,-,92006c
46107,9.61%, 54.80%, 45.20%,-,8b0073
46109,3.39%, 48.30%, 51.70%,-,7b0083
46111,10.67%, 55.34%, 44.66%,-,8d0071
46113,16.07%, 58.04%, 41.96%,-,94006a
46115,2.60%, 48.70%, 51.30%,-,7c0082
46117,11.31%, 55.66%, 44.34%,-,8d0071
46119,29.43%, 64.71%, 35.29%,-,a50059
46121,0.28%, 50.14%, 49.86%,-,7f007f
46123,8.80%, 54.40%, 45.60%,-,8a0074
46125,44.72%, 72.36%, 27.64%,-,b80046
46127,8.87%, 54.44%, 45.56%,-,8a0074
46129,10.21%, 55.11%, 44.89%,-,8c0072
46135,15.39%, 57.70%, 42.30%,-,93006b
46137,0.29%, 50.15%, 49.85%,-,7f007f
47001,8.95%, 45.27%, 54.22%, 0.51%,73018a
47003,63.24%, 18.05%, 81.29%, 0.65%,2e01cf
47005,39.56%, 29.82%, 69.38%, 0.80%,4c02b0
47007,7.38%, 46.31%, 53.69%,-,760088
47009,12.29%, 55.85%, 43.56%, 0.58%,8e016f
47011,13.89%, 56.71%, 42.82%, 0.48%,90016d
47013,2.01%, 50.78%, 48.77%, 0.45%,81017c
47015,45.00%, 27.06%, 72.05%, 0.89%,4502b7
47017,0.85%, 49.31%, 50.16%, 0.53%,7d017f
47019,31.90%, 65.40%, 33.50%, 1.10%,a60255
47021,70.65%, 14.61%, 85.26%, 0.13%,2500d9
47023,20.45%, 39.77%, 60.23%,-,650099
47025,1.51%, 49.95%, 48.44%, 1.61%,7f047b
47027,41.15%, 29.42%, 70.58%,-,4b00b3
47029,51.85%, 75.35%, 23.50%, 1.16%,c0023b
47031,68.33%, 15.63%, 83.96%, 0.41%,2701d6
47033,47.13%, 26.27%, 73.41%, 0.32%,4200bb
47035,1.65%, 50.32%, 48.67%, 1.01%,80027c
47037,51.79%, 24.11%, 75.89%,-,3d00c1
47039,17.87%, 40.90%, 58.77%, 0.32%,680095
47041,16.20%, 41.90%, 58.10%,-,6a0094
47043,68.00%, 15.88%, 83.88%, 0.24%,2800d5
47045,55.09%, 21.94%, 77.03%, 1.03%,3702c4
47047,91.71%, 4.09%, 95.80%, 0.10%,0a00f4
47049,19.25%, 58.91%, 39.66%, 1.42%,960365
47051,76.50%, 11.63%, 88.13%, 0.25%,1d00e0
47053,60.89%, 19.40%, 80.29%, 0.31%,3100cc
47055,68.96%, 15.37%, 84.34%, 0.29%,2700d7
47057,33.09%, 66.01%, 32.93%, 1.06%,a80253
47059,1.98%, 50.21%, 48.23%, 1.55%,80037a
47061,70.57%, 14.49%, 85.07%, 0.44%,2401d8
47063,6.73%, 46.27%, 53.00%, 0.72%,750187
47065,27.16%, 36.29%, 63.45%, 0.25%,5c00a1
47067,24.40%, 61.94%, 37.54%, 0.52%,9d015f
47069,77.57%, 11.10%, 88.66%, 0.24%,1c00e2
47071,7.23%, 53.31%, 46.08%, 0.61%,870175
47073,22.10%, 60.72%, 38.62%, 0.66%,9a0162
47075,92.77%, 3.56%, 96.33%, 0.11%,0900f5
47077,25.89%, 62.84%, 36.95%, 0.21%,a0005e
47079,70.61%, 14.49%, 85.10%, 0.41%,2401d9
47081,62.09%, 18.75%, 80.84%, 0.41%,2f01ce
47083,64.91%, 17.21%, 82.12%, 0.68%,2b01d1
47085,63.90%, 17.98%, 81.88%, 0.14%,2d00d0
47087,54.17%, 22.74%, 76.92%, 0.34%,3900c4
47089,28.60%, 63.95%, 35.35%, 0.70%,a3015a
47091,68.43%, 84.21%, 15.79%,-,d60028
47093,18.51%, 40.45%, 58.96%, 0.59%,670196
47095,86.26%, 6.68%, 92.94%, 0.38%,1100ec
47097,90.29%, 4.80%, 95.09%, 0.11%,0c00f2
47099,35.28%, 32.16%, 67.44%, 0.39%,5200ab
47101,56.82%, 21.45%, 78.26%, 0.29%,3600c7
47103,75.55%, 12.07%, 87.62%, 0.30%,1e00df
47105,3.66%, 51.56%, 47.90%, 0.53%,83017a
47107,14.15%, 42.77%, 56.92%, 0.31%,6d0091
47109,1.31%, 50.66%, 49.34%,-,81007d
47111,41.68%, 70.76%, 29.08%, 0.16%,b4004a
47113,65.56%, 17.06%, 82.63%, 0.31%,2b00d2
47115,19.94%, 39.71%, 59.65%, 0.64%,650198
47117,77.86%, 11.04%, 88.90%, 0.06%,1c00e2
47119,75.11%, 12.23%, 87.33%, 0.44%,1f01de
47121,21.61%, 39.19%, 60.81%,-,63009b
47123,11.70%, 43.86%, 55.57%, 0.57%,6f018d
47125,58.62%, 20.53%, 79.15%, 0.33%,3400c9
47127,77.70%, 10.79%, 88.49%, 0.71%,1b01e1
47129,10.37%, 44.82%, 55.18%,-,72008c
47131,77.82%, 10.91%, 88.73%, 0.37%,1b00e2
47133,26.71%, 36.15%, 62.86%, 0.99%,5c02a0
47135,52.46%, 23.66%, 76.12%, 0.21%,3c00c2
47137,11.93%, 55.63%, 43.70%, 0.67%,8d016f
47139,73.06%, 13.47%, 86.53%,-,2200dc
47141,30.52%, 34.68%, 65.21%, 0.11%,5800a6
47143,9.41%, 45.11%, 54.52%, 0.37%,73008b
47145,2.99%, 48.28%, 51.27%, 0.45%,7b0182
47147,73.48%, 13.01%, 86.49%, 0.50%,2101dc
47149,68.38%, 15.61%, 83.99%, 0.40%,2701d6
47151,20.25%, 59.93%, 39.68%, 0.38%,980065
47153,42.76%, 28.48%, 71.24%, 0.28%,4800b5
47155,58.92%, 79.46%, 20.54%,-,ca0034
47157,77.38%, 11.24%, 88.61%, 0.15%,1c00e1
47159,54.92%, 22.30%, 77.22%, 0.48%,3801c4
47161,75.29%, 12.11%, 87.40%, 0.49%,1e01de
47163,26.98%, 36.36%, 63.34%, 0.30%,5c00a1
47165,62.00%, 18.75%, 80.75%, 0.49%,2f01cd
47167,90.41%, 4.71%, 95.13%, 0.16%,0c00f2
47169,81.46%, 9.17%, 90.63%, 0.20%,1700e7
47171,30.48%, 64.67%, 34.19%, 1.15%,a40257
47173,25.77%, 62.66%, 36.90%, 0.44%,9f015e
47175,39.32%, 30.20%, 69.52%, 0.28%,4d00b1
47177,61.55%, 18.91%, 80.46%, 0.62%,3001cd
47179,13.86%, 56.67%, 42.81%, 0.52%,90016d
47181,38.59%, 69.21%, 30.62%, 0.17%,b0004e
47183,50.24%, 24.51%, 74.74%, 0.75%,3e01be
47185,54.61%, 22.44%, 77.05%, 0.51%,3901c4
47187,72.34%, 13.48%, 85.82%, 0.69%,2201da
47189,64.25%, 17.79%, 82.04%, 0.16%,2d00d1
48001,76.86%, 11.51%, 88.37%, 0.12%,1d00e1
48003,88.84%, 5.58%, 94.42%,-,0e00f0
48005,82.49%, 8.70%, 91.19%, 0.11%,1600e8
48007,58.35%, 20.83%, 79.17%,-,3500c9
48009,74.64%, 12.65%, 87.30%, 0.05%,2000de
48011,83.06%, 8.42%, 91.48%, 0.10%,1500e9
48013,64.16%, 17.83%, 82.00%, 0.17%,2d00d1
48015,0.14%, 49.88%, 50.02%, 0.11%,7f007f
48017,52.68%, 23.62%, 76.31%, 0.07%,3c00c2
48019,34.09%, 32.80%, 66.89%, 0.30%,5300aa
48021,66.42%, 16.76%, 83.18%, 0.07%,2a00d4
48023,84.56%, 7.69%, 92.25%, 0.06%,1300eb
48025,29.96%, 35.02%, 64.98%,-,5900a5
48027,75.20%, 12.40%, 87.60%,-,1f00df
48029,35.18%, 32.22%, 67.40%, 0.37%,5200ab
48031,33.31%, 33.18%, 66.50%, 0.32%,5400a9
48033,79.00%, 10.50%, 89.50%,-,1a00e4
48035,67.61%, 16.17%, 83.78%, 0.05%,2900d5
48037,72.43%, 13.75%, 86.18%, 0.06%,2300db
48039,65.04%, 17.43%, 82.46%, 0.11%,2c00d2
48041,73.98%, 12.92%, 86.90%, 0.19%,2000dd
48043,60.58%, 19.63%, 80.21%, 0.16%,3200cc
48045,70.92%, 14.45%, 85.37%, 0.19%,2400d9
48047,53.60%, 22.97%, 76.57%, 0.46%,3a01c3
48049,74.30%, 12.76%, 87.06%, 0.17%,2000de
48051,72.38%, 13.74%, 86.13%, 0.13%,2300db
48053,80.60%, 9.66%, 90.26%, 0.08%,1800e6
48055,68.29%, 15.85%, 84.13%, 0.02%,2800d6
48057,71.97%, 13.97%, 85.94%, 0.09%,2300db
48059,76.29%, 11.78%, 88.07%, 0.15%,1e00e0
48061,28.25%, 35.73%, 63.98%, 0.30%,5b00a3
48063,73.98%, 12.94%, 86.93%, 0.13%,2000dd
48065,63.70%, 18.10%, 81.80%, 0.10%,2e00d0
48067,74.64%, 12.68%, 87.32%,-,2000de
48069,63.30%, 18.27%, 81.57%, 0.16%,2e00d0
48071,70.67%, 14.60%, 85.27%, 0.13%,2500d9
48073,73.59%, 13.12%, 86.71%, 0.16%,2100dd
48075,78.06%, 10.92%, 88.98%, 0.10%,1b00e2
48077,69.18%, 15.30%, 84.48%, 0.22%,2700d7
48079,72.17%, 13.69%, 85.86%, 0.45%,2201da
48081,81.89%, 8.82%, 90.71%, 0.47%,1601e7
48083,75.29%, 12.19%, 87.48%, 0.32%,1f00df
48085,75.43%, 12.22%, 87.65%, 0.13%,1f00df
48087,73.61%, 13.09%, 86.70%, 0.21%,2100dd
48089,17.86%, 41.00%, 58.86%, 0.14%,680096
48091,36.99%, 68.44%, 31.45%, 0.11%,ae0050
48093,68.18%, 15.90%, 84.08%, 0.03%,2800d6
48095,74.73%, 12.60%, 87.33%, 0.07%,2000de
48097,53.39%, 23.20%, 76.59%, 0.21%,3b00c3
48099,70.34%, 14.82%, 85.16%, 0.03%,2500d9
48101,72.81%, 13.60%, 86.40%,-,2200dc
48103,84.50%, 7.69%, 92.19%, 0.11%,1300eb
48105,52.17%, 23.91%, 76.09%,-,3c00c2
48107,72.13%, 13.79%, 85.91%, 0.30%,2300db
48109,73.93%, 12.89%, 86.82%, 0.29%,2000dd
48111,56.33%, 21.63%, 77.96%, 0.41%,3701c6
48113,49.68%, 25.06%, 74.74%, 0.20%,3f00be
48115,77.10%, 11.37%, 88.47%, 0.16%,1c00e1
48117,48.33%, 25.68%, 74.01%, 0.30%,4100bc
48119,84.19%, 7.90%, 92.10%,-,1400ea
48121,75.25%, 12.33%, 87.58%, 0.10%,1f00df
48123,8.47%, 45.77%, 54.23%,-,74008a
48125,74.89%, 12.43%, 87.32%, 0.25%,1f00de
48127,36.70%, 31.51%, 68.21%, 0.28%,5000ad
48129,76.29%, 11.56%, 87.85%, 0.60%,1d01e0
48131,91.05%, 4.46%, 95.51%, 0.03%,0b00f3
48133,69.04%, 15.43%, 84.48%, 0.09%,2700d7
48135,72.00%, 13.92%, 85.92%, 0.15%,2300db
48137,52.70%, 23.65%, 76.35%,-,3c00c2
48139,83.81%, 8.07%, 91.87%, 0.06%,1400ea
48141,53.26%, 23.28%, 76.55%, 0.17%,3b00c3
48143,68.23%, 15.67%, 83.90%, 0.44%,2701d5
48145,60.94%, 19.52%, 80.46%, 0.02%,3100cd
48147,80.79%, 9.57%, 90.36%, 0.07%,1800e6
48149,3.27%, 48.32%, 51.58%, 0.10%,7b0083
48151,83.54%, 8.07%, 91.61%, 0.32%,1400e9
48153,58.88%, 20.41%, 79.29%, 0.30%,3400ca
48155,75.07%, 12.47%, 87.53%,-,1f00df
48157,61.13%, 19.43%, 80.57%,-,3100cd
48159,79.62%, 10.13%, 89.76%, 0.11%,1900e4
48161,75.83%, 12.03%, 87.85%, 0.13%,1e00e0
48163,61.98%, 18.85%, 80.83%, 0.32%,3000ce
48165,76.77%, 11.53%, 88.30%, 0.18%,1d00e1
48167,63.95%, 17.92%, 81.87%, 0.21%,2d00d0
48169,68.47%, 15.49%, 83.96%, 0.55%,2701d6
48171,73.60%, 86.74%, 13.15%, 0.11%,dd0021
48173,72.99%, 13.18%, 86.17%, 0.64%,2101db
48175,19.82%, 39.92%, 59.74%, 0.34%,650098
48177,61.25%, 19.35%, 80.60%, 0.05%,3100cd
48179,55.92%, 21.97%, 77.89%, 0.14%,3800c6
48181,80.60%, 9.65%, 90.25%, 0.10%,1800e6
48183,71.04%, 14.41%, 85.45%, 0.14%,2400d9
48185,81.31%, 9.32%, 90.62%, 0.06%,1700e7
48187,6.24%, 53.06%, 46.81%, 0.13%,870077
48189,57.81%, 20.96%, 78.76%, 0.28%,3500c8
48191,81.88%, 8.96%, 90.84%, 0.20%,1600e7
48193,55.03%, 22.42%, 77.45%, 0.14%,3900c5
48195,65.34%, 17.05%, 82.39%, 0.57%,2b01d2
48197,74.28%, 12.86%, 87.14%,-,2000de
48199,85.92%, 7.01%, 92.93%, 0.06%,1100ec
48201,55.82%, 22.02%, 77.84%, 0.14%,3800c6
48203,73.79%, 13.11%, 86.89%,-,2100dd
48205,66.41%, 16.79%, 83.21%,-,2a00d4
48207,75.70%, 12.09%, 87.79%, 0.12%,1e00df
48209,67.82%, 16.02%, 83.84%, 0.14%,2800d5
48211,67.24%, 16.38%, 83.62%,-,2900d5
48213,67.32%, 16.34%, 83.66%,-,2900d5
48215,21.85%, 38.97%, 60.81%, 0.22%,63009b
48217,81.08%, 9.46%, 90.54%,-,1800e6
48219,80.07%, 9.85%, 89.92%, 0.23%,1900e5
48221,77.58%, 11.18%, 88.75%, 0.07%,1c00e2
48223,79.91%, 10.00%, 89.91%, 0.09%,1900e5
48225,76.55%, 11.69%, 88.24%, 0.07%,1d00e1
48227,84.24%, 7.80%, 92.05%, 0.15%,1300ea
48229,77.34%, 11.23%, 88.57%, 0.21%,1c00e1
48231,80.48%, 9.70%, 90.18%, 0.12%,1800e5
48233,46.45%, 26.67%, 73.12%, 0.22%,4400ba
48235,76.30%, 11.62%, 87.91%, 0.47%,1d01e0
48237,74.02%, 12.97%, 86.99%, 0.04%,2100dd
48239,67.07%, 16.41%, 83.48%, 0.11%,2900d4
48241,82.08%, 8.96%, 91.04%,-,1600e8
48243,76.42%, 11.79%, 88.21%,-,1e00e0
48245,60.32%, 19.76%, 80.09%, 0.15%,3200cc
48247,78.02%, 10.99%, 89.01%,-,1c00e2
48249,39.36%, 30.20%, 69.56%, 0.23%,4d00b1
48251,78.97%, 10.50%, 89.47%, 0.03%,1a00e4
48253,80.29%, 9.79%, 90.08%, 0.12%,1800e5
48255,52.20%, 23.88%, 76.08%, 0.04%,3c00c2
48257,82.00%, 8.97%, 90.98%, 0.05%,1600e7
48259,51.61%, 75.75%, 24.14%, 0.11%,c1003d
48261,28.30%, 64.15%, 35.85%,-,a3005b
48263,79.92%, 9.97%, 89.90%, 0.13%,1900e5
48265,18.94%, 40.35%, 59.29%, 0.36%,660097
48267,67.22%, 16.39%, 83.61%,-,2900d5
48269,84.08%, 7.96%, 92.04%,-,1400ea
48271,45.41%, 27.04%, 72.44%, 0.52%,4401b8
48273,58.24%, 20.78%, 79.02%, 0.19%,3400c9
48275,74.08%, 12.96%, 87.04%,-,2100dd
48277,82.65%, 8.64%, 91.29%, 0.07%,1600e8
48279,72.59%, 13.56%, 86.15%, 0.29%,2200db
48281,78.28%, 10.84%, 89.12%, 0.04%,1b00e3
48283,72.62%, 13.69%, 86.31%,-,2200dc
48285,26.25%, 36.81%, 63.06%, 0.13%,5d00a0
48287,9.31%, 54.61%, 45.30%, 0.09%,8b0073
48289,80.62%, 9.69%, 90.31%,-,1800e6
48291,74.66%, 12.53%, 87.19%, 0.28%,1f00de
48293,79.05%, 10.46%, 89.50%, 0.04%,1a00e4
48295,26.73%, 36.15%, 62.88%, 0.97%,5c02a0
48297,27.99%, 35.90%, 63.88%, 0.22%,5b00a2
48299,72.15%, 13.78%, 85.93%, 0.29%,2300db
48301,64.71%, 17.65%, 82.35%,-,2d00d1
48303,72.56%, 13.63%, 86.19%, 0.18%,2200db
48305,82.11%, 8.86%, 90.97%, 0.17%,1600e7
48307,68.54%, 15.73%, 84.27%,-,2800d6
48309,75.83%, 11.99%, 87.82%, 0.19%,1e00df
48311,62.71%, 18.64%, 81.36%,-,2f00cf
48313,83.73%, 8.14%, 91.86%,-,1400ea
48315,76.48%, 11.76%, 88.24%,-,1d00e1
48317,76.88%, 11.52%, 88.40%, 0.08%,1d00e1
48319,25.32%, 37.25%, 62.57%, 0.18%,5e009f
48321,53.50%, 23.14%, 76.64%, 0.21%,3b00c3
48323,67.85%, 15.89%, 83.73%, 0.38%,2800d5
48325,8.33%, 45.83%, 54.17%,-,74008a
48327,64.79%, 17.57%, 82.36%, 0.07%,2c00d2
48329,49.61%, 25.14%, 74.75%, 0.12%,4000be
48331,57.07%, 21.31%, 78.38%, 0.31%,3600c7
48333,70.45%, 14.75%, 85.20%, 0.05%,2500d9
48335,80.92%, 9.45%, 90.37%, 0.19%,1800e6
48337,72.58%, 13.63%, 86.21%, 0.15%,2200db
48339,78.27%, 10.87%, 89.13%,-,1b00e3
48341,61.82%, 18.84%, 80.66%, 0.50%,3001cd
48343,91.06%, 4.47%, 95.53%,-,0b00f3
48345,80.14%, 9.93%, 90.07%,-,1900e5
48347,83.73%, 8.10%, 91.83%, 0.07%,1400ea
48349,82.73%, 8.57%, 91.30%, 0.13%,1500e8
48351,83.46%, 8.22%, 91.68%, 0.09%,1400e9
48353,74.93%, 12.41%, 87.35%, 0.24%,1f00de
48355,51.98%, 23.87%, 75.84%, 0.29%,3c00c1
48357,60.98%, 19.51%, 80.49%,-,3100cd
48359,66.93%, 16.43%, 83.37%, 0.20%,2900d4
48361,78.58%, 10.60%, 89.19%, 0.21%,1b00e3
48363,66.70%, 16.50%, 83.20%, 0.29%,2a00d4
48365,88.20%, 5.87%, 94.07%, 0.07%,0e00ef
48367,73.57%, 13.12%, 86.69%, 0.19%,2100dd
48369,48.22%, 25.78%, 74.01%, 0.21%,4100bc
48371,64.99%, 17.25%, 82.23%, 0.52%,2b01d1
48373,80.84%, 9.58%, 90.42%,-,1800e6
48375,51.69%, 24.02%, 75.71%, 0.27%,3d00c1
48377,69.56%, 15.04%, 84.59%, 0.37%,2600d7
48379,62.19%, 18.83%, 81.02%, 0.15%,3000ce
48381,64.62%, 17.67%, 82.28%, 0.05%,2d00d1
48383,70.94%, 14.45%, 85.39%, 0.16%,2400d9
48385,56.48%, 21.76%, 78.24%,-,3700c7
48387,75.01%, 12.45%, 87.46%, 0.09%,1f00df
48389,68.08%, 15.89%, 83.98%, 0.13%,2800d6
48391,52.72%, 23.46%, 76.18%, 0.36%,3b00c2
48393,75.75%, 11.80%, 87.55%, 0.64%,1e01df
48395,89.60%, 5.20%, 94.80%,-,0d00f1
48397,88.16%, 5.92%, 94.08%,-,0f00ef
48399,57.34%, 21.25%, 78.60%, 0.15%,3600c8
48401,83.56%, 8.17%, 91.73%, 0.09%,1400e9
48403,82.30%, 8.80%, 91.09%, 0.11%,1600e8
48405,83.52%, 8.24%, 91.76%,-,1500e9
48407,72.96%, 13.46%, 86.43%, 0.11%,2200dc
48409,50.04%, 24.73%, 74.77%, 0.50%,3f01be
48411,82.40%, 8.74%, 91.14%, 0.12%,1600e8
48413,67.41%, 16.30%, 83.70%,-,2900d5
48415,78.32%, 10.84%, 89.16%,-,1b00e3
48417,73.70%, 13.06%, 86.77%, 0.17%,2100dd
48419,86.21%, 6.88%, 93.10%, 0.02%,1100ed
48421,72.76%, 13.38%, 86.13%, 0.49%,2201db
48423,71.55%, 14.19%, 85.74%, 0.07%,2400da
48425,58.81%, 20.60%, 79.40%,-,3400ca
48427,89.27%, 5.36%, 94.64%,-,0d00f1
48429,70.71%, 14.61%, 85.32%, 0.06%,2500d9
48431,92.74%, 3.63%, 96.37%,-,0900f5
48433,76.51%, 11.75%, 88.25%,-,1d00e1
48435,74.12%, 12.79%, 86.91%, 0.30%,2000dd
48437,65.44%, 17.20%, 82.63%, 0.17%,2b00d2
48439,65.59%, 17.15%, 82.73%, 0.12%,2b00d2
48441,77.62%, 11.11%, 88.72%, 0.17%,1c00e2
48443,51.64%, 24.18%, 75.82%,-,3d00c1
48445,87.17%, 6.41%, 93.59%,-,1000ee
48447,75.64%, 12.18%, 87.82%,-,1f00df
48449,87.06%, 6.47%, 93.53%,-,1000ee
48451,71.82%, 13.99%, 85.81%, 0.20%,2300da
48453,69.12%, 15.26%, 84.38%, 0.37%,2600d7
48455,73.32%, 13.24%, 86.56%, 0.19%,2100dc
48457,70.57%, 14.65%, 85.22%, 0.13%,2500d9
48459,74.09%, 12.96%, 87.04%,-,2100dd
48461,48.32%, 25.84%, 74.16%,-,4100bd
48463,54.05%, 22.85%, 76.90%, 0.25%,3a00c4
48465,45.04%, 27.41%, 72.45%, 0.13%,4500b8
48467,74.44%, 12.62%, 87.05%, 0.33%,2000dd
48469,44.54%, 27.70%, 72.24%, 0.06%,4600b8
48471,81.65%, 9.18%, 90.82%,-,1700e7
48473,56.00%, 21.96%, 77.96%, 0.07%,3700c6
48475,74.09%, 12.62%, 86.71%, 0.67%,2001dd
48477,12.63%, 56.32%, 43.68%,-,8f006f
48479,68.45%, 15.73%, 84.19%, 0.08%,2800d6
48481,67.85%, 16.03%, 83.88%, 0.08%,2800d5
48483,66.68%, 16.55%, 83.23%, 0.22%,2a00d4
48485,68.16%, 15.89%, 84.05%, 0.06%,2800d6
48487,64.57%, 17.64%, 82.21%, 0.15%,2c00d1
48489,22.55%, 38.54%, 61.09%, 0.36%,62009b
48491,55.14%, 22.34%, 77.49%, 0.17%,3800c5
48493,63.86%, 18.01%, 81.87%, 0.12%,2d00d0
48495,77.25%, 11.38%, 88.62%,-,1d00e1
48497,76.52%, 11.71%, 88.24%, 0.05%,1d00e1
48499,72.35%, 13.77%, 86.11%, 0.12%,2300db
48501,73.70%, 13.15%, 86.85%,-,2100dd
48503,77.09%, 11.39%, 88.49%, 0.12%,1d00e1
48505,22.60%, 38.70%, 61.30%,-,62009c
48507,48.10%, 25.95%, 74.05%,-,4200bc
49001,8.40%, 45.78%, 54.18%, 0.04%,74008a
49003,18.63%, 40.67%, 59.30%, 0.03%,670097
49005,20.55%, 39.70%, 60.25%, 0.05%,650099
49007,39.40%, 30.07%, 69.47%, 0.46%,4c01b1
49009,25.00%, 37.50%, 62.50%,-,5f009f
49011,15.34%, 42.28%, 57.63%, 0.09%,6b0092
49013,19.95%, 39.96%, 59.92%, 0.12%,650098
49015,30.66%, 34.46%, 65.13%, 0.41%,5701a6
49017,11.71%, 55.86%, 44.14%,-,8e0070
49019,1.59%, 49.04%, 50.62%, 0.34%,7d0081
49021,3.63%, 51.53%, 47.90%, 0.58%,83017a
49023,20.38%, 39.74%, 60.12%, 0.14%,650099
49025,33.14%, 66.57%, 33.43%,-,a90055
49027,8.44%, 45.66%, 54.10%, 0.24%,740089
49029,9.73%, 45.13%, 54.87%,-,73008b
49031,2.64%, 48.57%, 51.21%, 0.22%,7b0082
49033,3.04%, 48.48%, 51.52%,-,7b0083
49035,30.98%, 34.42%, 65.40%, 0.18%,5700a6
49037,1.24%, 50.43%, 49.19%, 0.38%,80007d
49039,2.73%, 51.34%, 48.61%, 0.06%,82007b
49041,3.48%, 51.70%, 48.22%, 0.08%,83007a
49043,12.28%, 43.82%, 56.10%, 0.08%,6f008f
49045,27.97%, 35.93%, 63.90%, 0.17%,5b00a2
49047,4.38%, 47.78%, 52.16%, 0.06%,790085
49049,26.83%, 36.48%, 63.32%, 0.20%,5d00a1
49051,11.21%, 44.37%, 55.59%, 0.04%,71008d
49053,10.16%, 44.88%, 55.04%, 0.08%,72008c
49055,13.62%, 43.13%, 56.75%, 0.11%,6d0090
49057,38.80%, 30.55%, 69.35%, 0.09%,4d00b0
50001,26.79%, 63.22%, 36.43%, 0.35%,a1005c
50003,15.10%, 57.42%, 42.32%, 0.27%,92006b
50005,25.37%, 62.56%, 37.19%, 0.25%,9f005e
50007,16.49%, 41.58%, 58.07%, 0.35%,6a0094
50009,5.71%, 46.96%, 52.67%, 0.38%,770086
50011,17.09%, 41.21%, 58.30%, 0.49%,690194
50013,16.40%, 41.65%, 58.06%, 0.29%,6a0094
50015,27.34%, 63.61%, 36.27%, 0.12%,a2005c
50017,37.97%, 68.81%, 30.84%, 0.35%,af004e
50019,15.23%, 57.52%, 42.29%, 0.19%,92006b
50021,10.32%, 55.02%, 44.70%, 0.27%,8c0071
50023,4.31%, 52.00%, 47.69%, 0.31%,840079
50025,26.26%, 63.01%, 36.75%, 0.24%,a0005d
50027,24.87%, 62.34%, 37.47%, 0.19%,9e005f
51001,25.11%, 37.28%, 62.38%, 0.34%,5f009f
51003,34.34%, 32.71%, 67.05%, 0.24%,5300aa
51005,29.71%, 34.97%, 64.67%, 0.36%,5900a4
51007,35.50%, 32.13%, 67.63%, 0.24%,5100ac
51009,74.82%, 12.44%, 87.26%, 0.30%,1f00de
51011,68.16%, 15.77%, 83.93%, 0.29%,2800d6
51013,10.90%, 44.26%, 55.16%, 0.58%,70018c
51015,22.04%, 38.74%, 60.78%, 0.48%,62019a
51017,8.86%, 45.31%, 54.17%, 0.52%,73018a
51019,52.22%, 23.68%, 75.90%, 0.42%,3c01c1
51021,4.14%, 47.83%, 51.97%, 0.21%,790084
51023,10.07%, 44.80%, 54.87%, 0.33%,72008b
51025,77.20%, 11.26%, 88.46%, 0.27%,1c00e1
51027,32.82%, 33.55%, 66.37%, 0.08%,5500a9
51029,48.09%, 25.73%, 73.82%, 0.45%,4101bc
51031,67.47%, 16.18%, 83.65%, 0.18%,2900d5
51033,57.43%, 21.08%, 78.51%, 0.41%,3501c8
51035,8.54%, 54.19%, 45.66%, 0.15%,8a0074
51036,44.24%, 27.88%, 72.12%,-,4700b7
51037,70.66%, 14.58%, 85.24%, 0.17%,2500d9
51041,58.08%, 20.63%, 78.71%, 0.66%,3401c8
51043,51.45%, 24.13%, 75.58%, 0.29%,3d00c0
51045,37.30%, 31.24%, 68.55%, 0.21%,4f00ae
51047,35.06%, 32.27%, 67.34%, 0.39%,5200ab
51049,42.75%, 28.09%, 70.84%, 1.07%,4702b4
51051,17.64%, 41.10%, 58.74%, 0.16%,680095
51053,61.79%, 18.86%, 80.64%, 0.50%,3001cd
51057,58.01%, 20.92%, 78.93%, 0.14%,3500c9
51059,15.76%, 41.89%, 57.65%, 0.46%,6a0193
51061,42.40%, 28.67%, 71.07%, 0.27%,4900b5
51063,34.01%, 66.94%, 32.93%, 0.14%,aa0053
51065,41.17%, 29.35%, 70.52%, 0.12%,4a00b3
51067,37.47%, 31.17%, 68.63%, 0.20%,4f00af
51069,35.66%, 32.13%, 67.79%, 0.08%,5100ac
