id,margin,reagan,carter,other,anderson,hex_color
51031,34.77%, 65.16%, 30.39%, 2.69%,4.46%,a60b4d
51033,16.55%, 40.18%, 56.73%, 2.25%,3.08%,660790
51035,25.62%, 61.29%, 35.68%,-,3.03%,9c075a
51036,49.65%, 23.74%, 73.39%,-,2.86%,3c07bb
51037,4.72%, 51.26%, 46.53%,-,2.21%,820576
51041,46.35%, 70.71%, 24.36%, 4.07%,4.930000000000001%,b40c3e
51043,22.05%, 57.44%, 35.39%, 5.42%,7.17%,92125a
51045,10.01%, 43.17%, 53.18%, 2.30%,3.65%,6e0987
51047,24.71%, 59.43%, 34.72%, 3.18%,5.84%,970e58
51049,5.29%, 50.10%, 44.81%,-,2.65%,7f0672
51051,6.13%, 46.12%, 52.25%,-,1.64%,750485
51053,1.51%, 48.01%, 49.52%,-,2.48%,7a067e
51057,10.08%, 52.93%, 42.85%, 2.54%,4.21%,860a6d
51059,26.65%, 57.41%, 30.76%, 10.26%,11.82%,921e4e
51061,22.82%, 58.11%, 35.30%, 4.70%,6.59%,94105a
51063,18.62%, 56.60%, 37.98%, 3.03%,5.41%,900d60
51065,5.68%, 50.41%, 44.72%, 3.39%,4.87%,800c72
51067,6.24%, 45.02%, 51.26%, 2.74%,3.71%,720982
51069,40.28%, 67.61%, 27.33%, 4.22%,5.06%,ac0c45
51071,9.35%, 42.91%, 52.26%, 3.04%,4.83%,6d0c85
51073,14.22%, 53.96%, 39.74%, 4.48%,6.300000000000001%,891065
51075,2.73%, 49.68%, 46.96%, 2.32%,3.37%,7e0877
51077,9.45%, 53.37%, 43.91%,-,2.72%,88066f
51079,27.64%, 60.55%, 32.91%, 3.74%,6.550000000000001%,9a1053
51081,14.71%, 41.66%, 56.37%,-,1.97%,6a058f
51083,5.69%, 51.73%, 46.03%,-,2.24%,830575
51085,43.59%, 70.02%, 26.43%, 2.89%,3.5500000000000003%,b20943
51087,39.02%, 66.85%, 27.83%, 3.91%,5.32%,aa0d46
51089,3.05%, 46.44%, 49.49%,-,4.08%,760a7e
51091,20.66%, 58.76%, 38.11%,-,3.13%,950761
51093,5.46%, 45.30%, 50.76%, 2.53%,3.9399999999999995%,730a81
51095,15.17%, 53.29%, 38.12%, 6.85%,8.59%,871561
51097,8.33%, 44.14%, 52.47%,-,3.4%,700885
51099,13.99%, 53.54%, 39.56%, 5.55%,6.9%,881164
51101,16.38%, 56.54%, 40.16%, 2.22%,3.3000000000000003%,900866
51103,26.62%, 61.01%, 34.39%, 2.33%,4.609999999999999%,9b0b57
51105,3.64%, 47.10%, 50.74%,-,2.15%,780581
51107,26.26%, 58.93%, 32.67%, 6.40%,8.4%,961553
51109,3.08%, 46.14%, 49.23%, 2.80%,4.62%,750b7d
51111,2.10%, 49.44%, 47.34%,-,3.22%,7e0878
51113,17.27%, 55.64%, 38.37%, 4.43%,5.99%,8d0f61
51115,24.33%, 59.31%, 34.98%, 3.98%,5.7%,970e59
51117,11.93%, 54.45%, 42.52%,-,3.03%,8a076c
51119,12.41%, 54.13%, 41.72%, 2.69%,4.16%,8a0a6a
51121,4.42%, 47.41%, 42.98%, 8.07%,9.61%,78186d
51125,12.10%, 41.50%, 53.60%, 3.18%,4.890000000000001%,690c88
51127,17.63%, 57.30%, 39.67%, 2.24%,3.0300000000000002%,920765
51131,4.17%, 45.65%, 49.82%, 2.40%,4.529999999999999%,740b7f
51133,24.18%, 60.00%, 35.82%, 2.52%,4.18%,990a5b
51135,3.92%, 50.13%, 46.21%, 2.01%,3.6499999999999995%,7f0975
51137,15.61%, 54.90%, 39.30%, 3.91%,5.79%,8b0e64
51139,23.68%, 60.20%, 36.52%, 2.26%,3.28%,99085d
51141,17.21%, 56.12%, 38.90%,-,2.47%,8f0663
51143,21.54%, 59.28%, 37.74%,-,2.98%,970760
51145,31.71%, 64.18%, 32.47%, 2.14%,3.34%,a30852
51147,3.95%, 49.55%, 45.61%, 2.45%,4.84%,7e0c74
51149,18.33%, 57.56%, 39.23%, 2.21%,3.21%,920864
51153,26.26%, 58.95%, 32.69%, 6.84%,8.36%,961553
51155,0.18%, 47.73%, 47.92%, 2.85%,4.35%,790b7a
51157,5.24%, 49.81%, 44.57%, 4.18%,5.619999999999999%,7f0e71
51159,28.58%, 62.81%, 34.23%,-,2.97%,a00757
51161,16.45%, 55.76%, 39.31%, 4.17%,4.92%,8e0c64
51163,5.44%, 49.04%, 43.60%, 5.21%,7.359999999999999%,7d126f
51165,34.17%, 63.82%, 29.64%, 4.32%,6.540000000000001%,a2104b
51167,9.07%, 43.94%, 53.01%,-,3.05%,700787
51169,4.58%, 50.54%, 45.96%,-,3.5%,800875
51171,39.10%, 67.10%, 28.00%, 3.44%,4.9%,ab0c47
51173,5.88%, 50.86%, 44.98%,-,4.16%,810a72
51175,5.31%, 45.50%, 50.81%, 2.47%,3.68%,740981
51177,13.45%, 53.82%, 40.37%, 4.64%,5.81%,890e66
51179,23.98%, 58.85%, 34.87%, 5.16%,6.28%,961058
51181,28.15%, 34.10%, 62.25%, 2.23%,3.65%,56099e
51183,18.32%, 38.94%, 57.27%, 2.01%,3.79%,630992
51185,0.12%, 48.67%, 48.55%,-,2.78%,7c077b
51187,18.27%, 55.79%, 37.53%, 4.29%,6.67%,8e115f
51191,12.90%, 53.87%, 40.97%, 2.45%,3.1100000000000003%,890768
51193,4.79%, 50.31%, 45.52%, 2.67%,4.17%,800a74
51195,7.70%, 43.89%, 51.59%,-,2.5%,6f0683
51197,12.33%, 54.28%, 41.95%,-,3.78%,8a096a
51199,18.23%, 55.58%, 37.35%, 5.96%,7.0600000000000005%,8d125f
51510,1.81%, 44.23%, 42.42%, 11.26%,13.35%,70226c
51515,0.17%, 47.26%, 47.42%, 3.10%,5.33%,780d78
51520,8.33%, 52.68%, 44.34%, 2.46%,2.98%,860771
51530,4.26%, 45.09%, 49.35%, 2.82%,5.55%,720e7d
51540,6.59%, 40.56%, 47.15%, 9.46%,12.290000000000001%,671f78
51550,1.99%, 48.47%, 46.49%, 3.22%,5.04%,7b0c76
51570,47.01%, 70.96%, 23.96%, 3.10%,5.08%,b40c3d
51580,19.87%, 37.68%, 57.56%, 3.21%,4.77%,600c92
51590,26.07%, 61.43%, 35.35%,-,3.22%,9c085a
51595,6.99%, 51.95%, 44.95%, 2.16%,3.1100000000000003%,840772
51600,23.25%, 55.91%, 32.66%, 10.00%,11.44%,8e1d53
51610,16.44%, 52.23%, 35.79%, 10.45%,11.979999999999999%,851e5b
51620,11.36%, 42.55%, 53.91%, 2.52%,3.54%,6c0989
51630,6.60%, 50.36%, 43.76%, 4.93%,5.88%,800e6f
51640,5.54%, 51.81%, 46.27%,-,1.92%,840475
51650,3.96%, 45.08%, 49.03%, 4.23%,5.890000000000001%,720f7d
51660,25.74%, 58.45%, 32.71%, 6.95%,8.83%,951653
51670,16.78%, 56.19%, 39.41%, 2.26%,4.41%,8f0b64
51678,0.34%, 45.90%, 46.23%, 6.19%,7.87%,751475
51680,30.56%, 62.44%, 31.88%, 3.50%,5.6899999999999995%,9f0e51
51683,29.16%, 60.76%, 31.60%, 6.42%,7.63%,9a1350
51685,22.49%, 58.13%, 35.65%, 4.15%,6.220000000000001%,940f5a
51690,1.37%, 48.82%, 47.45%, 2.30%,3.7199999999999998%,7c0978
51700,0.76%, 47.73%, 46.97%, 4.40%,5.300000000000001%,790d77
51710,11.33%, 40.93%, 52.26%, 4.96%,6.8100000000000005%,681185
51720,13.57%, 40.86%, 54.43%, 3.00%,4.71%,680c8a
51730,22.07%, 37.67%, 59.73%,-,2.6%,600698
51735,42.98%, 68.78%, 25.80%, 4.65%,5.41%,af0d41
51740,20.14%, 38.00%, 58.14%, 3.13%,3.87%,600994
51750,5.85%, 44.01%, 49.85%, 5.22%,6.14%,700f7f
51760,15.32%, 39.76%, 55.08%, 4.02%,5.17%,650d8c
51770,8.51%, 43.39%, 51.91%, 3.86%,4.7%,6e0b84
51775,8.21%, 51.78%, 43.57%, 3.82%,4.64%,840b6f
51790,27.26%, 60.79%, 33.53%, 3.92%,5.67%,9b0e55
51800,11.24%, 42.82%, 54.07%, 2.15%,3.12%,6d0789
51810,29.08%, 60.50%, 31.42%, 6.10%,8.09%,9a1450
51820,29.63%, 61.84%, 32.22%, 4.27%,5.9399999999999995%,9d0f52
51830,4.91%, 45.51%, 40.60%, 11.51%,13.879999999999999%,742367
51840,33.73%, 64.02%, 30.29%, 4.83%,5.69%,a30e4d
53001,42.40%, 68.01%, 25.61%, 5.34%,6.39%,ad1041
53003,8.27%, 49.18%, 40.91%, 8.09%,9.91%,7d1968
53005,38.65%, 64.68%, 26.03%, 7.43%,9.28%,a41742
53007,24.26%, 56.92%, 32.66%, 8.10%,10.42%,911a53
53009,15.64%, 51.65%, 36.01%, 9.74%,12.34%,831f5b
53011,3.66%, 46.10%, 42.43%, 8.94%,9.25%,75176c
53013,36.53%, 64.67%, 28.14%, 5.70%,7.19%,a41247
53015,2.07%, 45.93%, 43.86%, 8.16%,10.22%,751a6f
53017,26.85%, 59.38%, 32.53%, 6.48%,8.100000000000001%,971452
53019,14.57%, 52.76%, 38.19%, 6.05%,9.05%,861761
53021,30.16%, 61.26%, 31.09%, 5.84%,7.65%,9c134f
53023,24.09%, 57.60%, 33.51%, 8.03%,8.889999999999999%,921655
53025,30.11%, 61.29%, 31.18%, 6.00%,7.54%,9c134f
53027,4.18%, 40.19%, 44.37%, 12.84%,13.34%,662271
53029,29.66%, 58.87%, 29.21%, 9.70%,11.91%,961e4a
53031,4.48%, 44.61%, 40.13%, 10.72%,12.860000000000001%,712066
53033,6.25%, 45.42%, 39.16%, 12.68%,15.42%,732763
53035,14.14%, 48.79%, 34.65%, 14.14%,16.560000000000002%,7c2a58
53037,11.95%, 49.86%, 37.91%, 9.92%,12.23%,7f1f60
53039,8.23%, 49.54%, 41.31%, 6.73%,7.1000000000000005%,7e1269
53041,29.34%, 59.94%, 30.60%, 7.05%,9.46%,98184e
53043,32.36%, 62.28%, 29.92%, 6.69%,7.800000000000001%,9e134c
53045,10.95%, 49.10%, 38.15%, 9.85%,10.43%,7d1a61
53047,14.62%, 51.71%, 37.09%, 8.24%,9.08%,83175e
53049,7.43%, 39.09%, 46.52%, 11.79%,12.229999999999999%,631f76
53051,19.22%, 55.70%, 36.48%, 5.76%,7.82%,8e135d
53053,14.62%, 51.13%, 36.51%, 10.39%,12.360000000000001%,821f5d
53055,13.85%, 46.97%, 33.11%, 14.47%,14.67%,772554
53057,13.78%, 50.68%, 36.90%, 9.32%,10.0%,81195e
53059,1.39%, 45.75%, 44.36%, 7.04%,7.88%,741471
53061,10.41%, 48.68%, 38.26%, 10.64%,13.06%,7c2161
53063,20.49%, 55.51%, 35.02%, 8.00%,9.47%,8d1859
53065,30.44%, 61.53%, 31.08%, 5.21%,7.390000000000001%,9c124f
53067,10.69%, 48.10%, 37.41%, 10.93%,14.49%,7a245f
53069,4.33%, 46.57%, 42.24%, 8.32%,8.94%,76166b
53071,28.44%, 59.14%, 30.70%, 8.38%,10.16%,96194e
53073,6.39%, 46.40%, 40.02%, 10.65%,13.58%,762266
53075,17.09%, 50.73%, 33.63%, 13.69%,15.629999999999999%,812755
53077,19.50%, 55.21%, 35.71%, 7.63%,9.09%,8c175b
54001,1.98%, 46.73%, 48.70%, 4.12%,4.57%,770b7c
54003,18.17%, 57.04%, 38.86%, 3.58%,4.1%,910a63
54005,27.93%, 34.70%, 62.63%, 2.23%,2.67%,58069f
54007,21.72%, 37.50%, 59.22%, 2.70%,3.2800000000000002%,5f0897
54009,15.33%, 39.19%, 54.51%, 5.38%,6.3%,63108b
54011,4.42%, 49.21%, 44.79%, 5.42%,6.0%,7d0f72
54013,3.23%, 46.67%, 49.90%, 2.67%,3.4299999999999997%,77087f
54015,19.48%, 38.60%, 58.08%, 2.71%,3.32%,620894
54017,27.70%, 61.88%, 34.19%, 3.93%,3.93%,9d0a57
54019,37.38%, 29.25%, 66.63%, 3.67%,4.13%,4a0aa9
54021,11.53%, 41.65%, 53.18%, 4.39%,5.16%,6a0d87
54023,52.52%, 75.19%, 22.67%,-,2.13%,bf0539
54025,6.48%, 44.42%, 50.90%, 3.90%,4.68%,710b81
54027,6.39%, 51.55%, 45.16%, 2.81%,3.29%,830873
54029,13.20%, 40.12%, 53.32%, 5.57%,6.57%,661087
54031,6.20%, 51.77%, 45.57%, 2.20%,2.67%,840674
54033,13.18%, 41.19%, 54.37%, 3.87%,4.45%,690b8a
54035,18.16%, 57.09%, 38.94%, 3.33%,3.97%,910a63
54037,2.29%, 45.37%, 47.66%, 5.83%,6.98%,731179
54039,0.25%, 46.43%, 46.68%, 6.36%,6.890000000000001%,761177
54041,3.84%, 49.23%, 45.39%, 4.72%,5.38%,7d0d73
54043,13.78%, 42.24%, 56.03%,-,1.73%,6b048e
54045,40.62%, 28.37%, 68.99%, 2.19%,2.64%,4806af
54047,42.75%, 27.70%, 70.44%,-,1.86%,4604b3
54049,12.23%, 41.37%, 53.60%, 4.42%,5.02%,690c88
54051,3.64%, 45.56%, 49.21%, 4.56%,5.2299999999999995%,740d7d
54053,2.95%, 49.88%, 46.94%, 2.58%,3.18%,7f0877
54055,1.90%, 49.61%, 47.71%, 2.28%,2.69%,7e0679
54057,12.90%, 54.33%, 41.43%, 3.42%,4.24%,8a0a69
54059,42.26%, 27.98%, 70.24%,-,1.78%,4704b3
54061,3.27%, 43.02%, 46.30%, 9.86%,10.67%,6d1b76
54063,2.01%, 49.39%, 47.38%, 2.73%,3.2199999999999998%,7d0878
54065,26.78%, 61.23%, 34.45%, 3.72%,4.33%,9c0b57
54067,14.50%, 40.83%, 55.33%, 3.38%,3.84%,68098d
54069,1.85%, 47.81%, 45.96%, 5.59%,6.2299999999999995%,790f75
54071,1.34%, 47.86%, 49.20%, 2.28%,2.94%,7a077d
54073,10.39%, 53.73%, 43.34%, 2.44%,2.9299999999999997%,89076e
54075,3.65%, 46.18%, 49.83%, 3.44%,3.99%,750a7f
54077,14.06%, 54.23%, 40.17%, 4.79%,5.59%,8a0e66
54079,7.84%, 51.48%, 43.64%, 4.30%,4.87%,830c6f
54081,21.65%, 37.16%, 58.81%, 3.63%,4.04%,5e0a95
54083,14.31%, 40.05%, 54.36%, 4.74%,5.58%,660e8a
54085,34.77%, 65.68%, 30.91%, 2.73%,3.41%,a7084e
54087,12.11%, 54.07%, 41.96%, 3.09%,3.96%,890a6a
54089,11.35%, 42.37%, 53.72%, 3.47%,3.9200000000000004%,6c0988
54091,3.18%, 46.40%, 49.58%, 3.59%,4.02%,760a7e
54093,1.66%, 46.64%, 48.30%, 3.97%,5.0600000000000005%,760c7b
54095,27.96%, 61.78%, 33.82%, 3.72%,4.4%,9d0b56
54097,23.26%, 58.66%, 35.40%, 5.12%,5.93%,950f5a
54099,6.85%, 45.10%, 51.96%, 2.64%,2.94%,730784
54101,33.12%, 31.76%, 64.87%, 2.94%,3.37%,5008a5
54103,5.58%, 44.77%, 50.34%, 4.08%,4.890000000000001%,720c80
54105,5.15%, 51.29%, 46.14%,-,2.57%,820675
54107,18.19%, 56.54%, 38.36%, 4.33%,5.1%,900d61
54109,18.13%, 39.41%, 57.54%, 2.60%,3.0500000000000003%,640792
55001,8.15%, 50.69%, 42.54%, 4.88%,6.77%,81116c
55003,13.90%, 37.56%, 51.46%, 7.89%,10.99%,5f1c83
55005,0.73%, 47.05%, 46.32%, 4.73%,6.640000000000001%,771076
55007,5.48%, 42.08%, 47.57%, 7.11%,10.350000000000001%,6b1a79
55009,20.81%, 56.72%, 35.91%, 5.64%,7.369999999999999%,90125b
55011,3.95%, 48.11%, 44.16%, 5.45%,7.73%,7a1370
55013,2.56%, 44.81%, 47.37%, 5.82%,7.82%,721378
55015,19.93%, 55.17%, 35.23%, 7.44%,9.59%,8c1859
55017,3.17%, 48.06%, 44.89%, 5.29%,7.05%,7a1172
55019,12.18%, 52.73%, 40.54%, 4.52%,6.7299999999999995%,861167
55021,8.40%, 49.90%, 41.51%, 6.54%,8.59%,7f1569
55023,6.90%, 50.08%, 43.18%, 4.72%,6.74%,7f116e
55025,16.66%, 34.17%, 50.84%, 11.74%,14.99%,572681
55027,22.18%, 57.70%, 35.53%, 5.07%,6.7700000000000005%,93115a
55029,17.02%, 55.23%, 38.21%, 5.05%,6.56%,8c1061
55031,20.97%, 34.24%, 55.21%, 8.15%,10.56%,571a8c
55033,1.84%, 43.47%, 45.31%, 9.16%,11.22%,6e1c73
55035,0.77%, 44.46%, 45.22%, 8.96%,10.32%,711a73
55037,10.80%, 52.52%, 41.73%, 3.81%,5.76%,850e6a
55039,20.96%, 56.97%, 36.01%, 5.16%,7.0200000000000005%,91115b
55041,7.10%, 44.29%, 51.39%, 3.02%,4.33%,700b83
55043,20.53%, 55.82%, 35.28%, 7.09%,8.89%,8e1659
55045,16.66%, 54.03%, 37.37%, 6.63%,8.59%,89155f
55047,32.61%, 63.42%, 30.81%, 3.98%,5.76%,a10e4e
55049,0.96%, 45.24%, 46.20%, 6.07%,8.56%,731575
55051,3.23%, 45.04%, 48.27%, 5.45%,6.69%,72117b
55053,8.20%, 50.80%, 42.61%, 4.85%,6.59%,81106c
55055,16.13%, 53.91%, 37.78%, 6.42%,8.31%,891560
55057,16.83%, 55.14%, 38.30%, 4.57%,6.5600000000000005%,8c1061
55059,4.04%, 43.82%, 47.86%, 6.81%,8.32%,6f157a
55061,19.14%, 57.05%, 37.91%, 3.25%,5.03%,910c60
55063,13.52%, 51.73%, 38.21%, 8.06%,10.05%,831961
55065,9.58%, 51.46%, 41.88%, 5.24%,6.66%,83106a
55067,3.73%, 49.30%, 45.57%, 3.74%,5.140000000000001%,7d0d74
55069,8.11%, 50.75%, 42.63%, 4.94%,6.62%,81106c
55071,3.26%, 48.00%, 44.74%, 5.20%,7.26%,7a1272
55073,4.83%, 48.34%, 43.50%, 6.09%,8.16%,7b146e
55075,14.22%, 54.49%, 40.27%, 3.56%,5.24%,8a0d66
55077,17.06%, 54.78%, 37.72%, 4.67%,5.31%,8b0d60
55078,25.85%, 32.26%, 58.12%, 6.09%,9.62%,521894
55079,12.22%, 39.54%, 51.76%, 7.39%,8.709999999999999%,641683
55081,10.30%, 51.87%, 41.58%, 4.97%,6.54%,84106a
55083,20.57%, 58.01%, 37.44%, 3.08%,4.54%,930b5f
55085,9.49%, 51.19%, 41.70%, 4.95%,7.11%,82126a
55087,17.19%, 52.99%, 35.81%, 9.65%,11.200000000000001%,871c5b
55089,30.23%, 61.00%, 30.77%, 7.03%,8.23%,9b144e
55091,3.80%, 44.40%, 48.20%, 5.27%,7.3999999999999995%,71127a
55093,7.05%, 39.68%, 46.73%, 11.20%,13.579999999999998%,652277
55095,2.45%, 44.23%, 46.68%, 6.76%,7.08%,701277
55097,19.47%, 34.09%, 53.56%, 9.29%,12.36%,561f88
55099,5.30%, 49.30%, 44.00%, 4.82%,6.7%,7d1170
55101,7.67%, 49.76%, 42.09%, 6.48%,8.14%,7e146b
55103,13.83%, 53.57%, 39.74%, 4.81%,6.68%,881165
55105,10.17%, 50.60%, 40.44%, 7.20%,8.96%,811667
55107,1.54%, 47.52%, 45.98%, 4.36%,6.5%,791075
55109,4.31%, 42.56%, 46.87%, 8.58%,10.56%,6c1a77
55111,7.61%, 49.48%, 41.87%, 6.96%,8.65%,7e166a
55113,6.82%, 50.07%, 43.25%, 4.56%,6.68%,7f116e
55115,27.72%, 60.96%, 33.24%, 4.01%,5.8%,9b0e54
55117,4.24%, 47.42%, 43.18%, 7.94%,9.39%,78176e
55119,9.57%, 51.31%, 41.74%, 4.50%,4.78%,820c6a
55121,4.97%, 49.52%, 44.54%, 4.61%,5.94%,7e0f71
55123,8.04%, 51.11%, 43.07%, 3.87%,5.83%,820e6d
55125,27.62%, 60.80%, 33.18%, 4.24%,6.01%,9b0f54
55127,23.27%, 56.90%, 33.63%, 7.65%,9.46%,911855
55129,0.31%, 46.41%, 46.10%, 5.16%,7.49%,761375
55131,26.02%, 58.81%, 32.79%, 6.72%,8.39%,951553
55133,24.76%, 58.25%, 33.50%, 7.03%,8.25%,941555
55135,30.28%, 61.71%, 31.43%, 5.26%,6.859999999999999%,9d1150
55137,28.52%, 61.43%, 32.91%, 3.69%,5.66%,9c0e53
55139,15.67%, 53.28%, 37.61%, 7.43%,9.12%,87175f
55141,12.14%, 52.19%, 40.05%, 5.83%,7.76%,851366
56001,17.85%, 50.58%, 32.72%, 14.14%,14.14%,802453
56003,47.81%, 71.01%, 23.21%, 4.00%,5.78%,b50e3b
56005,54.94%, 73.19%, 18.26%, 6.00%,6.0%,ba0f2e
56007,28.35%, 59.55%, 31.20%, 6.77%,6.77%,97114f
56009,48.83%, 70.63%, 21.80%, 5.08%,5.08%,b40c37
56011,61.92%, 79.01%, 17.09%, 2.90%,3.8899999999999997%,c9092b
56013,43.05%, 67.72%, 24.67%, 5.45%,5.45%,ac0d3e
56015,41.37%, 67.21%, 25.83%, 5.06%,6.959999999999999%,ab1141
56017,33.54%, 62.70%, 29.16%, 5.32%,5.32%,9f0d4a
56019,52.60%, 72.78%, 20.17%, 4.42%,4.42%,b90b33
56021,21.11%, 55.43%, 34.32%, 8.03%,8.03%,8d1457
56023,50.04%, 72.69%, 22.65%, 2.56%,2.56%,b90639
56025,36.33%, 62.99%, 26.66%, 6.63%,6.63%,a01043
56027,57.01%, 76.13%, 19.12%, 2.69%,2.69%,c20630
56029,53.54%, 73.03%, 19.50%, 5.63%,7.47%,ba1331
56031,23.54%, 57.21%, 33.67%, 5.67%,5.67%,910e55
56033,27.11%, 58.56%, 31.45%, 6.65%,6.65%,951050
56035,56.72%, 73.87%, 17.15%, 6.68%,6.68%,bc112b
56037,12.74%, 51.92%, 39.18%, 6.85%,6.85%,841163
56039,31.52%, 57.64%, 26.11%, 12.74%,12.74%,922042
56041,38.54%, 65.96%, 27.42%, 4.55%,4.55%,a80b45
56043,43.34%, 67.59%, 24.25%, 5.90%,5.9%,ac0f3d
56045,55.05%, 74.71%, 19.66%, 4.11%,5.630000000000001%,be0e32
60010,0%,-,-,-,0.0%,000000
60020,0%,-,-,-,0.0%,000000
60030,0%,-,-,-,0.0%,000000
60040,0%,-,-,-,0.0%,000000
60050,0%,-,-,-,0.0%,000000
66010,0%,-,-,-,0.0%,000000
69085,0%,-,-,-,0.0%,000000
69100,0%,-,-,-,0.0%,000000
69110,0%,-,-,-,0.0%,000000
69120,0%,-,-,-,0.0%,000000
72001,0%,-,-,-,0.0%,000000
72003,0%,-,-,-,0.0%,000000
72005,0%,-,-,-,0.0%,000000
72007,0%,-,-,-,0.0%,000000
72009,0%,-,-,-,0.0%,000000
72011,0%,-,-,-,0.0%,000000
72013,0%,-,-,-,0.0%,000000
72015,0%,-,-,-,0.0%,000000
72017,0%,-,-,-,0.0%,000000
72019,0%,-,-,-,0.0%,000000
72021,0%,-,-,-,0.0%,000000
72023,0%,-,-,-,0.0%,000000
72025,0%,-,-,-,0.0%,000000
72027,0%,-,-,-,0.0%,000000
72029,0%,-,-,-,0.0%,000000
72031,0%,-,-,-,0.0%,000000
72033,0%,-,-,-,0.0%,000000
72035,0%,-,-,-,0.0%,000000
72037,0%,-,-,-,0.0%,000000
72039,0%,-,-,-,0.0%,000000
72041,0%,-,-,-,0.0%,000000
72043,0%,-,-,-,0.0%,000000
72045,0%,-,-,-,0.0%,000000
72047,0%,-,-,-,0.0%,000000
72049,0%,-,-,-,0.0%,000000
72051,0%,-,-,-,0.0%,000000
72053,0%,-,-,-,0.0%,000000
72054,0%,-,-,-,0.0%,000000
72055,0%,-,-,-,0.0%,000000
72057,0%,-,-,-,0.0%,000000
72059,0%,-,-,-,0.0%,000000
72061,0%,-,-,-,0.0%,000000
72063,0%,-,-,-,0.0%,000000
72065,0%,-,-,-,0.0%,000000
72067,0%,-,-,-,0.0%,000000
72069,0%,-,-,-,0.0%,000000
72071,0%,-,-,-,0.0%,000000
72073,0%,-,-,-,0.0%,000000
72075,0%,-,-,-,0.0%,000000
72077,0%,-,-,-,0.0%,000000
72079,0%,-,-,-,0.0%,000000
72081,0%,-,-,-,0.0%,000000
72083,0%,-,-,-,0.0%,000000
72085,0%,-,-,-,0.0%,000000
72087,0%,-,-,-,0.0%,000000
72089,0%,-,-,-,0.0%,000000
72091,0%,-,-,-,0.0%,000000
72093,0%,-,-,-,0.0%,000000
72095,0%,-,-,-,0.0%,000000
72097,0%,-,-,-,0.0%,000000
72099,0%,-,-,-,0.0%,000000
72101,0%,-,-,-,0.0%,000000
72103,0%,-,-,-,0.0%,000000
72105,0%,-,-,-,0.0%,000000
72107,0%,-,-,-,0.0%,000000
72109,0%,-,-,-,0.0%,000000
72111,0%,-,-,-,0.0%,000000
72113,0%,-,-,-,0.0%,000000
72115,0%,-,-,-,0.0%,000000
72117,0%,-,-,-,0.0%,000000
72119,0%,-,-,-,0.0%,000000
72121,0%,-,-,-,0.0%,000000
72123,0%,-,-,-,0.0%,000000
72125,0%,-,-,-,0.0%,000000
72127,0%,-,-,-,0.0%,000000
72129,0%,-,-,-,0.0%,000000
72131,0%,-,-,-,0.0%,000000
72133,0%,-,-,-,0.0%,000000
72135,0%,-,-,-,0.0%,000000
72137,0%,-,-,-,0.0%,000000
72139,0%,-,-,-,0.0%,000000
72141,0%,-,-,-,0.0%,000000
72143,0%,-,-,-,0.0%,000000
72145,0%,-,-,-,0.0%,000000
72147,0%,-,-,-,0.0%,000000
72149,0%,-,-,-,0.0%,000000
72151,0%,-,-,-,0.0%,000000
72153,0%,-,-,-,0.0%,000000
74300,0%,-,-,-,0.0%,000000
78010,0%,-,-,-,0.0%,000000
78020,0%,-,-,-,0.0%,000000
78030,0%,-,-,-,0.0%,000000
