id,margin,bush,dukakis,trash,other,hex_color
37189,17.68%, 58.59%, 40.91%,-,0.5%,950168
37191,25.16%, 62.48%, 37.33%,-,0.18999999999999773%,9f005f
37193,35.54%, 67.65%, 32.11%,-,0.23999999999999488%,ac0051
37195,14.45%, 57.11%, 42.65%,-,0.2400000000000091%,91006c
37197,42.41%, 71.10%, 28.69%,-,0.21000000000000796%,b50049
37199,4.46%, 52.00%, 47.54%,-,0.46000000000000796%,840179
38001,17.85%, 58.61%, 40.76%,-,0.6299999999999955%,950167
38003,11.81%, 55.47%, 43.66%,-,0.8700000000000045%,8d026f
38005,12.37%, 43.42%, 55.79%,-,0.789999999999992%,6e028e
38007,34.29%, 66.31%, 32.02%,-,1.6699999999999875%,a90451
38009,19.90%, 59.52%, 39.61%,-,0.8700000000000045%,970265
38011,20.03%, 59.51%, 39.48%,-,1.0100000000000051%,970264
38013,16.45%, 57.46%, 41.01%,-,1.5300000000000011%,920368
38015,24.89%, 61.89%, 37.00%,-,1.1099999999999994%,9d025e
38017,9.35%, 54.34%, 44.99%,-,0.6699999999999875%,8a0172
38019,22.07%, 60.63%, 38.56%,-,0.8100000000000023%,9a0262
38021,24.43%, 61.87%, 37.44%,-,0.6899999999999977%,9d015f
38023,0.34%, 49.15%, 49.49%,-,1.3599999999999994%,7d037e
38025,17.03%, 57.99%, 40.96%,-,1.0499999999999972%,930268
38027,8.62%, 53.74%, 45.11%,-,1.1500000000000057%,890273
38029,27.31%, 62.94%, 35.63%,-,1.4300000000000068%,a0035a
38031,18.41%, 58.84%, 40.43%,-,0.7299999999999898%,960167
38033,33.22%, 66.02%, 32.80%,-,1.1800000000000068%,a80353
38035,8.38%, 53.76%, 45.38%,-,0.8599999999999994%,890273
38037,34.12%, 66.13%, 32.01%,-,1.8600000000000136%,a80451
38039,9.23%, 54.11%, 44.88%,-,1.009999999999991%,890272
38041,33.02%, 66.08%, 33.06%,-,0.8599999999999994%,a80254
38043,20.50%, 59.00%, 38.50%,-,2.5%,960662
38045,14.44%, 56.60%, 42.16%,-,1.240000000000009%,90036b
38047,34.17%, 66.49%, 32.32%,-,1.1899999999999977%,a90352
38049,6.22%, 52.69%, 46.47%,-,0.8400000000000034%,860276
38051,48.06%, 73.54%, 25.48%,-,0.9799999999999898%,bb0240
38053,20.78%, 59.91%, 39.13%,-,0.960000000000008%,980263
38055,8.86%, 53.85%, 45.00%,-,1.1500000000000057%,890272
38057,23.87%, 61.46%, 37.60%,-,0.9399999999999977%,9c025f
38059,8.42%, 53.49%, 45.07%,-,1.4399999999999977%,880372
38061,15.44%, 41.73%, 57.17%,-,1.0999999999999943%,6a0291
38063,3.25%, 48.06%, 51.32%,-,0.6200000000000045%,7a0182
38065,13.74%, 56.27%, 42.52%,-,1.2099999999999937%,8f036c
38067,20.61%, 59.56%, 38.95%,-,1.4899999999999949%,970363
38069,16.71%, 57.41%, 40.69%,-,1.9000000000000057%,920467
38071,7.50%, 53.12%, 45.63%,-,1.25%,870374
38073,3.39%, 47.66%, 51.05%,-,1.2900000000000063%,790382
38075,3.20%, 51.03%, 47.83%,-,1.1400000000000006%,820279
38077,13.86%, 56.44%, 42.58%,-,0.980000000000004%,8f026c
38079,36.05%, 31.23%, 67.28%,-,1.4899999999999949%,4f03ab
38081,7.68%, 45.94%, 53.61%,-,0.45000000000000284%,750188
38083,34.67%, 67.15%, 32.47%,-,0.37999999999999545%,ab0052
38085,36.08%, 31.19%, 67.27%,-,1.5400000000000063%,4f03ab
38087,21.32%, 59.43%, 38.11%,-,2.460000000000008%,970661
38089,24.58%, 61.35%, 36.77%,-,1.8799999999999955%,9c045d
38091,12.85%, 43.26%, 56.11%,-,0.6299999999999955%,6e018f
38093,12.01%, 55.59%, 43.58%,-,0.8299999999999983%,8d026f
38095,1.24%, 48.91%, 50.16%,-,0.9300000000000068%,7c027f
38097,13.64%, 56.20%, 42.55%,-,1.25%,8f036c
38099,10.12%, 54.48%, 44.35%,-,1.1700000000000017%,8a0271
38101,14.09%, 56.74%, 42.65%,-,0.6099999999999994%,90016c
38103,18.02%, 58.65%, 40.64%,-,0.710000000000008%,950167
38105,16.88%, 57.87%, 40.99%,-,1.1400000000000006%,930268
39001,22.33%, 60.71%, 38.38%,-,0.9099999999999966%,9a0261
39003,38.45%, 68.97%, 30.52%,-,0.5100000000000051%,af014d
39005,35.13%, 67.19%, 32.06%,-,0.75%,ab0151
39007,7.47%, 45.79%, 53.26%,-,0.9500000000000028%,740287
39009,7.30%, 45.92%, 53.23%,-,0.8499999999999943%,750287
39011,47.65%, 73.39%, 25.74%,-,0.8700000000000045%,bb0241
39013,22.83%, 38.20%, 61.04%,-,0.7599999999999909%,61019b
39015,19.63%, 59.37%, 39.75%,-,0.8799999999999955%,970265
39017,38.07%, 68.71%, 30.64%,-,0.6500000000000057%,af014e
39019,13.75%, 56.20%, 42.45%,-,1.3499999999999943%,8f036c
39021,35.33%, 67.29%, 31.96%,-,0.75%,ab0151
39023,16.78%, 57.92%, 41.14%,-,0.9399999999999977%,930268
39025,41.57%, 70.49%, 28.92%,-,0.5900000000000034%,b30149
39027,40.24%, 69.74%, 29.50%,-,0.7600000000000051%,b1014b
39029,0.94%, 49.08%, 50.03%,-,0.8900000000000006%,7d027f
39031,15.59%, 57.09%, 41.50%,-,1.4099999999999966%,910369
39033,34.51%, 66.70%, 32.18%,-,1.1200000000000045%,aa0252
39035,18.46%, 40.33%, 58.79%,-,0.8799999999999955%,660295
39037,36.73%, 67.93%, 31.21%,-,0.8599999999999852%,ad024f
39039,27.18%, 63.13%, 35.95%,-,0.9199999999999875%,a0025b
39041,45.98%, 72.61%, 26.63%,-,0.7600000000000051%,b90143
39043,4.89%, 51.77%, 46.89%,-,1.3400000000000034%,840377
39045,39.72%, 69.46%, 29.74%,-,0.8000000000000114%,b1024b
39047,40.16%, 69.72%, 29.56%,-,0.7199999999999989%,b1014b
39049,20.85%, 59.96%, 39.11%,-,0.9300000000000068%,980263
39051,33.41%, 66.31%, 32.90%,-,0.789999999999992%,a90253
39053,20.77%, 59.92%, 39.14%,-,0.9399999999999977%,980263
39055,30.24%, 64.55%, 34.31%,-,1.1400000000000006%,a40257
39057,31.04%, 65.14%, 34.10%,-,0.7599999999999909%,a60156
39059,17.72%, 58.42%, 40.69%,-,0.8900000000000006%,940267
39061,23.39%, 61.29%, 37.89%,-,0.8199999999999932%,9c0260
39063,45.08%, 71.97%, 26.90%,-,1.1299999999999955%,b70244
39065,27.11%, 62.82%, 35.71%,-,1.4699999999999989%,a0035b
39067,8.04%, 45.48%, 53.52%,-,1.0%,730288
39069,38.93%, 69.12%, 30.19%,-,0.6899999999999977%,b0014c
39071,34.13%, 66.60%, 32.46%,-,0.9399999999999977%,a90252
39073,18.61%, 58.70%, 40.10%,-,1.1999999999999886%,950366
39075,39.43%, 69.22%, 29.78%,-,1.0%,b0024b
39077,23.44%, 61.20%, 37.76%,-,1.039999999999992%,9c0260
39079,19.22%, 59.21%, 39.98%,-,0.8100000000000023%,960265
39081,21.79%, 38.73%, 60.52%,-,0.75%,62019a
39083,27.59%, 63.44%, 35.84%,-,0.7199999999999989%,a1015b
39085,14.22%, 56.63%, 42.41%,-,0.960000000000008%,90026c
39087,5.29%, 52.23%, 46.95%,-,0.8199999999999932%,850277
39089,34.28%, 66.72%, 32.44%,-,0.8400000000000034%,aa0252
39091,42.14%, 70.71%, 28.57%,-,0.7199999999999989%,b40148
39093,4.85%, 47.14%, 52.00%,-,0.8599999999999994%,780284
39095,8.63%, 45.27%, 53.89%,-,0.8400000000000034%,730289
39097,41.31%, 70.26%, 28.95%,-,0.789999999999992%,b30249
39099,26.47%, 36.40%, 62.87%,-,0.730000000000004%,5c01a0
39101,21.31%, 60.13%, 38.82%,-,1.0499999999999972%,990262
39103,20.97%, 60.08%, 39.11%,-,0.8100000000000023%,990263
39105,19.26%, 59.14%, 39.88%,-,0.9799999999999898%,960265
39107,37.97%, 68.54%, 30.57%,-,0.8899999999999864%,ae024d
39109,37.81%, 68.38%, 30.57%,-,1.0500000000000114%,ae024d
39111,24.91%, 37.20%, 62.10%,-,0.6999999999999886%,5e019e
39113,15.66%, 57.48%, 41.82%,-,0.7000000000000028%,92016a
39115,27.79%, 63.37%, 35.59%,-,1.039999999999992%,a1025a
39117,33.60%, 66.26%, 32.67%,-,1.0699999999999932%,a80253
39119,25.40%, 62.31%, 36.91%,-,0.7800000000000011%,9e015e
39121,20.27%, 59.44%, 39.17%,-,1.3900000000000006%,970363
39123,7.50%, 53.39%, 45.89%,-,0.7199999999999989%,880175
39125,26.45%, 62.78%, 36.33%,-,0.8900000000000006%,a0025c
39127,13.56%, 56.28%, 42.72%,-,1.0%,8f026c
39129,37.30%, 68.36%, 31.06%,-,0.5799999999999983%,ae014f
39131,3.85%, 51.39%, 47.54%,-,1.0699999999999932%,830279
39133,1.39%, 50.18%, 48.79%,-,1.0300000000000011%,7f027c
39135,34.85%, 66.95%, 32.10%,-,0.9499999999999886%,aa0251
39137,46.92%, 73.09%, 26.17%,-,0.7399999999999949%,ba0142
39139,20.84%, 60.04%, 39.20%,-,0.7599999999999909%,990163
39141,21.95%, 60.39%, 38.45%,-,1.1599999999999966%,990262
39143,18.55%, 58.61%, 40.07%,-,1.3199999999999932%,950366
39145,5.16%, 52.11%, 46.95%,-,0.9399999999999977%,840277
39147,17.93%, 58.49%, 40.56%,-,0.9499999999999886%,950267
39149,40.94%, 70.00%, 29.07%,-,0.9300000000000068%,b2024a
39151,11.04%, 55.08%, 44.05%,-,0.8700000000000045%,8c0270
39153,5.31%, 46.92%, 52.23%,-,0.8499999999999943%,770285
39155,20.21%, 39.51%, 59.72%,-,0.7700000000000102%,640198
39157,9.37%, 54.28%, 44.90%,-,0.8199999999999932%,8a0272
39159,47.35%, 73.28%, 25.93%,-,0.789999999999992%,ba0242
39161,41.71%, 70.56%, 28.85%,-,0.5900000000000034%,b30149
39163,5.25%, 52.19%, 46.94%,-,0.8700000000000045%,850277
39165,47.35%, 73.38%, 26.03%,-,0.5900000000000034%,bb0142
39167,19.26%, 59.27%, 40.00%,-,0.7299999999999898%,970166
39169,24.16%, 61.64%, 37.48%,-,0.8799999999999955%,9d025f
39171,39.24%, 69.18%, 29.94%,-,0.8799999999999955%,b0024c
39173,16.54%, 57.89%, 41.35%,-,0.7599999999999909%,930169
39175,35.09%, 66.87%, 31.78%,-,1.3499999999999943%,aa0351
40001,14.97%, 57.02%, 42.05%,-,0.9300000000000068%,91026b
40003,26.92%, 62.58%, 35.66%,-,1.7600000000000051%,9f045a
40005,13.00%, 43.13%, 56.13%,-,0.7399999999999949%,6d018f
40007,43.61%, 71.03%, 27.42%,-,1.5499999999999972%,b50345
40009,1.08%, 50.08%, 48.99%,-,0.9300000000000068%,7f027c
40011,23.53%, 61.03%, 37.49%,-,1.4799999999999898%,9b035f
40013,19.42%, 40.13%, 59.55%,-,0.3199999999999932%,660097
40015,6.86%, 46.07%, 52.93%,-,1.0%,750286
40017,40.81%, 70.00%, 29.19%,-,0.8100000000000023%,b2024a
40019,2.67%, 50.98%, 48.31%,-,0.710000000000008%,81017b
40021,5.19%, 46.99%, 52.18%,-,0.8299999999999983%,770285
40023,20.45%, 39.60%, 60.05%,-,0.3499999999999943%,640099
40025,41.47%, 70.01%, 28.54%,-,1.4499999999999886%,b20348
40027,24.17%, 61.62%, 37.44%,-,0.9399999999999977%,9d025f
40029,20.88%, 39.25%, 60.13%,-,0.6200000000000045%,640199
40031,20.70%, 60.02%, 39.32%,-,0.6599999999999966%,990164
40033,7.78%, 45.62%, 53.41%,-,0.9699999999999989%,740288
40035,8.76%, 45.23%, 53.98%,-,0.7900000000000063%,730289
40037,8.56%, 53.89%, 45.33%,-,0.7800000000000011%,890173
40039,28.86%, 63.98%, 35.12%,-,0.9000000000000057%,a30259
40041,3.52%, 51.39%, 47.88%,-,0.7299999999999898%,83017a
40043,22.74%, 60.49%, 37.75%,-,1.759999999999991%,9a0460
40045,28.34%, 63.37%, 35.03%,-,1.5999999999999943%,a10459
40047,30.51%, 64.78%, 34.27%,-,0.9499999999999886%,a50257
40049,3.09%, 47.94%, 51.03%,-,1.0300000000000011%,7a0282
40051,8.79%, 53.84%, 45.05%,-,1.1099999999999994%,890272
40053,14.80%, 56.71%, 41.91%,-,1.3799999999999955%,90036a
40055,1.24%, 48.94%, 50.18%,-,0.8799999999999955%,7c027f
40057,18.55%, 40.63%, 59.18%,-,0.18999999999999773%,670096
40059,36.21%, 67.42%, 31.21%,-,1.3700000000000045%,ab034f
40061,23.63%, 37.73%, 61.36%,-,0.9099999999999966%,60029c
40063,22.94%, 38.24%, 61.18%,-,0.5799999999999983%,61019c
40065,11.01%, 55.28%, 44.27%,-,0.44999999999998863%,8c0170
40067,24.74%, 37.35%, 62.09%,-,0.5600000000000023%,5f019e
40069,14.63%, 42.39%, 57.02%,-,0.5900000000000034%,6c0191
40071,23.80%, 61.50%, 37.69%,-,0.8100000000000023%,9c0260
40073,38.17%, 68.54%, 30.37%,-,1.0899999999999892%,ae024d
40075,6.10%, 46.58%, 52.68%,-,0.7400000000000091%,760186
40077,12.64%, 43.23%, 55.87%,-,0.9000000000000057%,6e028e
40079,2.71%, 51.05%, 48.34%,-,0.6099999999999994%,82017b
40081,20.34%, 59.67%, 39.34%,-,0.9899999999999949%,980264
40083,20.03%, 59.36%, 39.33%,-,1.3100000000000023%,970364
40085,16.16%, 41.66%, 57.82%,-,0.5200000000000102%,6a0193
40087,13.92%, 56.44%, 42.52%,-,1.039999999999992%,8f026c
40089,0.08%, 49.64%, 49.72%,-,0.6400000000000006%,7e017e
40091,20.41%, 39.53%, 59.94%,-,0.5300000000000011%,640198
40093,45.11%, 71.86%, 26.75%,-,1.3900000000000006%,b70344
40095,17.54%, 40.93%, 58.47%,-,0.5999999999999943%,680195
40097,4.46%, 47.40%, 51.86%,-,0.7400000000000091%,780184
40099,13.37%, 42.89%, 56.26%,-,0.8499999999999943%,6d028f
40101,10.42%, 44.47%, 54.89%,-,0.6400000000000006%,71018b
40103,28.65%, 63.80%, 35.15%,-,1.0500000000000114%,a20259
40105,4.79%, 47.24%, 52.03%,-,0.7299999999999898%,780184
40107,8.74%, 45.17%, 53.90%,-,0.9300000000000068%,730289
40109,27.98%, 63.59%, 35.61%,-,0.7999999999999972%,a2025a
40111,18.48%, 40.52%, 59.00%,-,0.47999999999998977%,670196
40113,4.09%, 47.57%, 51.66%,-,0.7700000000000102%,790183
40115,13.91%, 42.85%, 56.77%,-,0.37999999999999545%,6d0090
40117,8.81%, 53.94%, 45.13%,-,0.9300000000000068%,890273
40119,20.29%, 59.57%, 39.28%,-,1.1500000000000057%,970264
40121,6.30%, 46.47%, 52.77%,-,0.7599999999999909%,760186
40123,0.94%, 49.92%, 48.98%,-,1.0999999999999943%,7f027c
40125,15.24%, 57.15%, 41.92%,-,0.9300000000000068%,91026a
40127,13.69%, 42.80%, 56.50%,-,0.7000000000000028%,6d0190
40129,13.22%, 56.26%, 43.04%,-,0.7000000000000028%,8f016d
40131,19.08%, 59.22%, 40.14%,-,0.6400000000000006%,970166
40133,9.18%, 44.95%, 54.13%,-,0.9199999999999875%,72028a
40135,7.07%, 53.22%, 46.15%,-,0.6299999999999955%,870175
40137,11.30%, 55.32%, 44.02%,-,0.6599999999999966%,8d0170
40139,48.19%, 73.62%, 25.43%,-,0.9499999999999886%,bb0240
40141,10.03%, 44.65%, 54.68%,-,0.6700000000000017%,71018b
40143,29.56%, 64.48%, 34.91%,-,0.6099999999999994%,a40159
40145,16.03%, 57.68%, 41.64%,-,0.6800000000000068%,93016a
40147,35.20%, 67.30%, 32.11%,-,0.5900000000000034%,ab0151
40149,2.36%, 50.62%, 48.26%,-,1.1200000000000045%,81027b
40151,23.65%, 60.95%, 37.30%,-,1.75%,9b045f
40153,34.54%, 66.68%, 32.14%,-,1.1799999999999926%,aa0351
41001,11.72%, 54.15%, 42.43%, 2.20%,3.4200000000000017%,8a086c
41003,9.26%, 44.30%, 53.56%,-,2.1400000000000006%,700588
41005,1.28%, 49.76%, 48.48%,-,1.7600000000000051%,7e047b
41007,14.79%, 41.60%, 56.40%,-,2.0%,6a058f
41009,16.19%, 40.64%, 56.83%,-,2.530000000000001%,670690
41011,15.47%, 40.88%, 56.35%,-,2.769999999999996%,68078f
41013,5.61%, 51.84%, 46.23%,-,1.9300000000000068%,840475
41015,8.28%, 52.83%, 44.55%,-,2.6200000000000045%,860671
41017,6.89%, 52.37%, 45.48%,-,2.1500000000000057%,850573
41019,7.46%, 52.38%, 44.92%,-,2.6999999999999886%,850672
41021,5.91%, 52.40%, 46.49%,-,1.1099999999999994%,850276
41023,21.51%, 58.90%, 37.38%, 2.60%,3.719999999999999%,96095f
41025,13.63%, 55.05%, 41.41%, 2.19%,3.5400000000000063%,8c0969
41027,0.27%, 48.69%, 48.96%,-,2.3499999999999943%,7c057c
41029,7.25%, 52.52%, 45.27%,-,2.2099999999999937%,850573
41031,3.26%, 50.23%, 46.97%,-,2.8000000000000114%,800777
41033,19.18%, 58.21%, 39.04%,-,2.75%,940763
41035,22.50%, 60.01%, 37.51%,-,2.480000000000004%,99065f
41037,26.68%, 62.40%, 35.72%,-,1.8799999999999955%,9f045b
41039,18.65%, 39.73%, 58.38%,-,1.8900000000000006%,650494
41041,12.81%, 42.22%, 55.02%,-,2.759999999999991%,6b078c
41043,3.61%, 50.69%, 47.08%,-,2.230000000000004%,810578
41045,35.16%, 66.56%, 31.40%,-,2.039999999999992%,a90550
41047,4.63%, 51.18%, 46.55%,-,2.2700000000000102%,820576
41049,5.19%, 51.48%, 46.30%,-,2.219999999999999%,830576
41051,25.13%, 36.50%, 61.63%,-,1.8700000000000045%,5d049d
41053,4.50%, 51.18%, 46.68%,-,2.1400000000000006%,820577
41055,11.81%, 54.63%, 42.81%,-,2.5600000000000023%,8b066d
41057,12.23%, 42.67%, 54.91%,-,2.4200000000000017%,6c068c
41059,10.15%, 54.02%, 43.87%,-,2.1099999999999994%,89056f
41061,3.76%, 50.16%, 46.40%, 2.67%,3.4399999999999977%,7f0876
41063,16.21%, 56.89%, 40.68%,-,2.430000000000007%,910667
41065,6.90%, 45.37%, 52.28%,-,2.3499999999999943%,730585
41067,5.56%, 51.87%, 46.31%,-,1.8199999999999932%,840476
41069,13.82%, 54.53%, 40.71%, 3.27%,4.759999999999991%,8b0c67
41071,7.48%, 52.47%, 44.99%,-,2.539999999999992%,850672
42001,30.50%, 64.92%, 34.43%,-,0.6500000000000057%,a50157
42003,20.08%, 39.43%, 59.51%,-,1.0600000000000023%,640297
42005,9.28%, 44.81%, 54.09%,-,1.0999999999999943%,720289
42007,32.12%, 33.69%, 65.81%,-,0.5%,5501a7
42009,31.64%, 65.55%, 33.91%,-,0.5400000000000063%,a70156
42011,25.89%, 62.39%, 36.50%,-,1.1099999999999994%,9f025d
42013,24.09%, 61.50%, 37.42%,-,1.0799999999999983%,9c025f
42015,34.09%, 66.72%, 32.63%,-,0.6500000000000057%,aa0153
42017,21.21%, 59.99%, 38.78%,-,1.2299999999999898%,980362
42019,10.73%, 54.82%, 44.09%,-,1.0900000000000034%,8b0270
42021,19.97%, 39.70%, 59.67%,-,0.6299999999999955%,650198
42023,31.26%, 65.20%, 33.94%,-,0.8599999999999994%,a60256
42025,5.77%, 52.35%, 46.57%,-,1.0799999999999983%,850276
42027,12.98%, 56.14%, 43.17%,-,0.6899999999999977%,8f016e
42029,34.87%, 67.00%, 32.13%,-,0.8700000000000045%,aa0251
42031,17.53%, 58.37%, 40.84%,-,0.789999999999992%,940268
42033,7.72%, 53.52%, 45.80%,-,0.6800000000000068%,880174
42035,0.21%, 49.38%, 49.59%,-,1.0300000000000011%,7d027e
42037,21.71%, 60.51%, 38.79%,-,0.7000000000000028%,9a0162
42039,13.80%, 56.32%, 42.51%,-,1.1700000000000017%,8f026c
42041,31.31%, 65.29%, 33.98%,-,0.7299999999999898%,a60156
42043,16.34%, 57.77%, 41.43%,-,0.7999999999999972%,930269
42045,20.91%, 59.95%, 39.03%,-,1.019999999999996%,980263
42047,6.73%, 52.86%, 46.13%,-,1.009999999999991%,860275
42049,5.43%, 46.76%, 52.19%,-,1.0500000000000114%,770285
42051,32.14%, 33.60%, 65.74%,-,0.6599999999999966%,5501a7
42053,12.78%, 56.13%, 43.34%,-,0.5300000000000011%,8f016e
42055,37.13%, 68.32%, 31.20%,-,0.480000000000004%,ae014f
42057,33.45%, 66.42%, 32.97%,-,0.6099999999999994%,a90154
42059,30.13%, 34.62%, 64.75%,-,0.6299999999999955%,5801a5
42061,29.70%, 64.56%, 34.86%,-,0.5799999999999983%,a40158
42063,4.82%, 47.21%, 52.03%,-,0.7599999999999909%,780184
42065,21.78%, 60.48%, 38.71%,-,0.8100000000000023%,9a0262
42067,26.37%, 62.87%, 36.50%,-,0.6299999999999955%,a0015d
42069,3.95%, 47.42%, 51.38%,-,1.1999999999999886%,780383
42071,42.32%, 70.77%, 28.45%,-,0.7800000000000011%,b40148
42073,15.97%, 41.76%, 57.74%,-,0.5%,6a0193
42075,34.15%, 66.69%, 32.54%,-,0.7700000000000102%,aa0152
42077,13.55%, 56.30%, 42.76%,-,0.9399999999999977%,8f026d
42079,0.43%, 50.01%, 49.58%,-,0.4099999999999966%,7f017e
42081,29.08%, 64.00%, 34.92%,-,1.0799999999999983%,a30259
42083,27.28%, 63.22%, 35.94%,-,0.8400000000000034%,a1025b
42085,6.49%, 46.43%, 52.92%,-,0.6500000000000057%,760186
42087,25.85%, 62.49%, 36.63%,-,0.8799999999999955%,9f025d
42089,26.77%, 62.79%, 36.02%,-,1.1899999999999977%,a0035b
42091,21.37%, 60.20%, 38.83%,-,0.9699999999999989%,990263
42093,27.84%, 63.50%, 35.66%,-,0.8400000000000034%,a1025a
42095,4.20%, 51.52%, 47.32%,-,1.1599999999999966%,830278
42097,17.10%, 58.07%, 40.96%,-,0.9699999999999989%,940268
42099,36.98%, 68.18%, 31.20%,-,0.6199999999999903%,ad014f
42101,34.15%, 32.45%, 66.60%,-,0.9500000000000028%,5202a9
42103,35.92%, 67.15%, 31.23%,-,1.6199999999999903%,ab044f
42105,35.09%, 67.23%, 32.15%,-,0.6200000000000045%,ab0151
42107,13.60%, 56.47%, 42.87%,-,0.6599999999999966%,8f016d
42109,54.30%, 76.87%, 22.57%,-,0.5600000000000023%,c40139
42111,9.73%, 54.63%, 44.90%,-,0.46999999999999886%,8b0172
42113,24.54%, 61.88%, 37.34%,-,0.7800000000000011%,9d015f
42115,29.92%, 64.58%, 34.65%,-,0.7700000000000102%,a40158
42117,32.50%, 66.00%, 33.50%,-,0.5%,a80155
42119,42.65%, 71.05%, 28.40%,-,0.5500000000000114%,b50148
42121,14.04%, 56.60%, 42.56%,-,0.8400000000000034%,90026c
42123,13.76%, 56.21%, 42.45%,-,1.3400000000000034%,8f036c
42125,24.66%, 37.43%, 62.08%,-,0.4900000000000091%,5f019e
42127,44.37%, 71.61%, 27.23%,-,1.1599999999999966%,b60245
42129,10.94%, 44.13%, 55.07%,-,0.7999999999999972%,70028c
42131,40.33%, 69.94%, 29.61%,-,0.45000000000000284%,b2014b
42133,31.24%, 65.16%, 33.92%,-,0.9200000000000017%,a60256
44001,2.48%, 48.56%, 51.04%,-,0.4000000000000057%,7b0182
44003,4.05%, 47.79%, 51.84%,-,0.37000000000000455%,790084
44005,1.94%, 48.82%, 50.76%,-,0.4200000000000017%,7c0181
44007,18.03%, 40.77%, 58.80%,-,0.4300000000000068%,670195
44009,3.46%, 48.04%, 51.51%,-,0.45000000000000284%,7a0183
45001,1.47%, 50.51%, 49.03%,-,0.46000000000000796%,80017d
45003,44.32%, 71.84%, 27.52%,-,0.6400000000000006%,b70146
45005,16.09%, 41.59%, 57.68%,-,0.7299999999999898%,6a0193
45007,35.58%, 67.58%, 32.00%,-,0.4200000000000017%,ac0151
45009,8.13%, 45.73%, 53.85%,-,0.4200000000000017%,740189
45011,26.90%, 63.14%, 36.24%,-,0.6200000000000045%,a1015c
45013,29.95%, 64.68%, 34.73%,-,0.5900000000000034%,a40158
45015,28.39%, 63.81%, 35.41%,-,0.7800000000000011%,a2015a
45017,8.56%, 54.00%, 45.44%,-,0.5600000000000023%,890173
45019,19.50%, 59.28%, 39.77%,-,0.9499999999999886%,970265
45021,28.32%, 63.89%, 35.57%,-,0.539999999999992%,a2015a
45023,2.98%, 51.21%, 48.23%,-,0.5600000000000023%,82017a
45025,3.08%, 51.35%, 48.27%,-,0.37999999999999545%,82007b
45027,7.37%, 46.15%, 53.53%,-,0.3199999999999932%,750088
45029,4.76%, 51.97%, 47.22%,-,0.8100000000000023%,840278
45031,12.49%, 55.23%, 42.73%,-,2.0400000000000063%,8c056c
45033,7.67%, 53.66%, 45.99%,-,0.3499999999999943%,880075
45035,33.22%, 66.37%, 33.15%,-,0.47999999999998977%,a90154
45037,11.57%, 55.57%, 44.00%,-,0.4300000000000068%,8d0170
45039,16.91%, 41.23%, 58.13%,-,0.6400000000000006%,690194
45041,21.60%, 60.50%, 38.90%,-,0.5999999999999943%,9a0163
45043,13.03%, 56.23%, 43.20%,-,0.5699999999999932%,8f016e
45045,42.24%, 70.82%, 28.58%,-,0.6000000000000085%,b40148
45047,16.46%, 57.92%, 41.46%,-,0.6200000000000045%,930169
45049,9.66%, 44.81%, 54.47%,-,0.7199999999999989%,72018a
45051,30.01%, 64.68%, 34.67%,-,0.6499999999999915%,a40158
45053,18.06%, 40.66%, 58.71%,-,0.6299999999999955%,670195
45055,32.53%, 65.89%, 33.36%,-,0.75%,a80155
45057,19.30%, 59.46%, 40.15%,-,0.39000000000000057%,970066
45059,24.21%, 61.97%, 37.77%,-,0.2599999999999909%,9e0060
45061,7.66%, 46.17%, 53.83%,-,0.0%,750089
45063,56.54%, 77.89%, 21.35%,-,0.7599999999999909%,c60136
45065,18.87%, 40.22%, 59.09%,-,0.6899999999999977%,660196
45067,6.38%, 46.42%, 52.79%,-,0.789999999999992%,760286
45069,14.79%, 42.52%, 57.31%,-,0.1699999999999875%,6c0092
45071,25.25%, 62.37%, 37.12%,-,0.5100000000000051%,9f015e
45073,40.35%, 69.83%, 29.48%,-,0.6899999999999977%,b2014b
45075,4.90%, 47.35%, 52.25%,-,0.4000000000000057%,780185
45077,47.88%, 73.63%, 25.76%,-,0.6099999999999994%,bb0141
45079,8.93%, 52.74%, 43.81%,-,3.4499999999999886%,86086f
45081,23.72%, 61.64%, 37.92%,-,0.4399999999999977%,9d0160
45083,27.63%, 63.19%, 35.57%,-,1.240000000000009%,a1035a
45085,16.05%, 57.72%, 41.67%,-,0.6099999999999994%,93016a
45087,15.28%, 57.52%, 42.24%,-,0.23999999999999488%,92006b
45089,10.73%, 44.39%, 55.11%,-,0.5%,71018c
45091,30.62%, 65.02%, 34.40%,-,0.5800000000000125%,a50157
46003,7.07%, 46.17%, 53.24%,-,0.5900000000000034%,750187
46005,0.96%, 50.23%, 49.27%,-,0.5%,80017d
46007,6.66%, 52.54%, 45.88%,-,1.5799999999999983%,850474
46009,7.37%, 53.44%, 46.06%,-,0.5%,880175
46011,5.18%, 52.34%, 47.16%,-,0.5%,850178
46013,0.79%, 49.34%, 50.13%,-,0.5300000000000011%,7d017f
46015,1.01%, 49.19%, 50.20%,-,0.6099999999999994%,7d0180
46017,37.35%, 30.82%, 68.16%,-,1.0200000000000102%,4e02ad
46019,28.89%, 63.96%, 35.06%,-,0.9799999999999898%,a30259
46021,45.93%, 72.60%, 26.68%,-,0.7199999999999989%,b90144
46023,5.71%, 46.99%, 52.70%,-,0.3100000000000023%,770086
46025,3.42%, 51.44%, 48.02%,-,0.539999999999992%,83017a
46027,10.62%, 44.37%, 54.98%,-,0.6500000000000057%,71018c
