id,margin,hoover,roosevelt,other,hex_color
36115,31.40%, 65.26%, 33.86%, 0.87%,a60256
36117,34.88%, 66.29%, 31.41%, 2.30%,a90550
36119,5.12%, 51.07%, 45.94%, 0.26%,820075
36121,34.57%, 66.33%, 31.76%, 1.91%,a90450
36123,42.51%, 70.46%, 27.95%, 1.60%,b30447
37001,29.20%, 34.76%, 63.97%, 1.27%,5803a3
37003,20.29%, 39.57%, 59.86%, 0.57%,640198
37005,41.10%, 29.18%, 70.28%, 0.54%,4a01b3
37007,89.93%, 4.98%, 94.91%, 0.11%,0c00f2
37009,10.16%, 44.70%, 54.86%, 0.44%,71018b
37011,45.85%, 72.64%, 26.79%, 0.56%,b90144
37013,73.29%, 13.05%, 86.33%, 0.62%,2101dc
37015,95.81%, 2.02%, 97.83%, 0.16%,0500f9
37017,52.73%, 23.12%, 75.85%, 1.03%,3a02c1
37019,11.01%, 44.29%, 55.30%, 0.42%,70018d
37021,34.72%, 31.97%, 66.69%, 1.34%,5103aa
37023,9.71%, 44.92%, 54.64%, 0.44%,72018b
37025,41.92%, 28.76%, 70.68%, 0.57%,4901b4
37027,18.64%, 40.43%, 59.07%, 0.50%,670196
37029,84.21%, 7.85%, 92.05%, 0.10%,1400ea
37031,32.04%, 33.46%, 65.50%, 1.04%,5502a7
37033,83.08%, 8.31%, 91.39%, 0.30%,1500e9
37035,18.33%, 40.56%, 58.90%, 0.54%,670196
37037,24.20%, 37.47%, 61.68%, 0.85%,5f029d
37039,3.34%, 48.14%, 51.48%, 0.38%,7a0083
37041,92.21%, 3.75%, 95.96%, 0.29%,0900f4
37043,2.91%, 48.39%, 51.30%, 0.31%,7b0082
37045,61.46%, 19.15%, 80.60%, 0.25%,3000cd
37047,74.01%, 12.55%, 86.55%, 0.90%,2002dc
37049,80.43%, 9.59%, 90.02%, 0.39%,1800e5
37051,68.21%, 15.56%, 83.77%, 0.67%,2701d5
37053,92.25%, 3.77%, 96.02%, 0.22%,0900f4
37055,42.66%, 28.50%, 71.16%, 0.34%,4800b5
37057,20.91%, 39.04%, 59.95%, 1.01%,630298
37059,1.88%, 50.52%, 48.64%, 0.84%,80027c
37061,59.52%, 19.94%, 79.46%, 0.60%,3201ca
37063,44.84%, 25.94%, 70.78%,-,4200b4
37065,91.58%, 4.04%, 95.62%, 0.34%,0a00f3
37067,41.24%, 28.49%, 69.73%, 1.78%,4804b1
37069,90.92%, 4.42%, 95.34%, 0.24%,0b00f3
37071,42.42%, 28.36%, 70.78%, 0.86%,4802b4
37073,86.10%, 6.91%, 93.01%, 0.08%,1100ed
37075,7.08%, 46.25%, 53.32%, 0.43%,750187
37077,89.25%, 5.26%, 94.51%, 0.22%,0d00f1
37079,92.67%, 3.61%, 96.28%, 0.12%,0900f5
37081,34.54%, 31.88%, 66.42%, 1.70%,5104a9
37083,90.45%, 4.53%, 94.98%, 0.49%,0b01f2
37085,41.38%, 29.04%, 70.42%, 0.54%,4a01b3
37087,37.43%, 31.11%, 68.54%, 0.34%,4f00ae
37089,11.41%, 43.96%, 55.37%, 0.66%,70018d
37091,90.52%, 4.56%, 95.08%, 0.36%,0b00f2
37093,92.70%, 3.51%, 96.22%, 0.27%,0800f5
37095,75.19%, 12.24%, 87.43%, 0.33%,1f00de
37097,39.85%, 29.85%, 69.70%, 0.46%,4c01b1
37099,21.46%, 39.03%, 60.49%, 0.49%,63019a
37101,42.09%, 28.77%, 70.86%, 0.37%,4900b4
37103,83.09%, 8.33%, 91.42%, 0.25%,1500e9
37105,63.35%, 18.15%, 81.50%, 0.35%,2e00cf
37107,85.67%, 6.93%, 92.60%, 0.48%,1101ec
37109,10.46%, 44.56%, 55.02%, 0.43%,71018c
37111,31.84%, 33.84%, 65.68%, 0.48%,5601a7
37113,16.47%, 41.49%, 57.97%, 0.54%,690193
37115,24.19%, 61.76%, 37.57%, 0.66%,9d015f
37117,94.95%, 2.42%, 97.37%, 0.21%,0600f8
37119,56.58%, 21.32%, 77.90%, 0.78%,3601c6
37121,36.29%, 68.06%, 31.77%, 0.16%,ad0051
37123,15.18%, 42.23%, 57.41%, 0.35%,6b0092
37125,26.91%, 36.20%, 63.11%, 0.69%,5c01a0
37127,86.18%, 6.61%, 92.79%, 0.61%,1001ec
37129,60.52%, 18.81%, 79.33%, 1.86%,2f04ca
37131,91.14%, 4.33%, 95.47%, 0.21%,0b00f3
37133,82.10%, 8.79%, 90.89%, 0.31%,1600e7
37135,43.06%, 26.50%, 69.57%,-,4300b1
37137,38.00%, 29.35%, 67.34%,-,4a00ab
37139,79.53%, 9.96%, 89.49%, 0.55%,1901e4
37141,75.77%, 11.87%, 87.64%, 0.48%,1e01df
37143,70.01%, 14.93%, 84.94%, 0.13%,2600d8
37145,56.15%, 21.65%, 77.80%, 0.56%,3701c6
37147,93.36%, 3.19%, 96.55%, 0.26%,0800f6
37149,25.50%, 36.98%, 62.48%, 0.55%,5e019f
37151,9.44%, 45.00%, 54.44%, 0.56%,72018a
37153,74.57%, 12.39%, 86.96%, 0.64%,1f01dd
37155,81.47%, 9.01%, 90.48%, 0.51%,1601e6
37157,45.48%, 26.89%, 72.37%, 0.74%,4401b8
37159,36.86%, 30.94%, 67.81%, 1.25%,4e03ac
37161,30.29%, 34.65%, 64.93%, 0.42%,5801a5
37163,8.57%, 45.09%, 53.66%, 1.25%,720388
37165,85.05%, 7.37%, 92.42%, 0.21%,1200eb
37167,18.25%, 40.63%, 58.87%, 0.50%,670196
37169,18.06%, 40.69%, 58.76%, 0.55%,670195
37171,24.68%, 37.37%, 62.05%, 0.57%,5f019e
37173,12.00%, 43.78%, 55.78%, 0.44%,6f018e
37175,20.21%, 39.63%, 59.84%, 0.52%,650198
37177,54.09%, 22.69%, 76.78%, 0.53%,3901c3
37179,78.50%, 10.33%, 88.84%, 0.83%,1a02e2
37181,84.39%, 7.64%, 92.03%, 0.34%,1300ea
37183,73.46%, 12.56%, 86.02%, 1.42%,2003db
37185,91.86%, 3.96%, 95.82%, 0.22%,0a00f4
37187,45.93%, 26.77%, 72.71%, 0.52%,4401b9
37189,3.83%, 47.93%, 51.76%, 0.32%,7a0083
37191,58.76%, 20.25%, 79.01%, 0.74%,3301c9
37193,7.60%, 53.64%, 46.04%, 0.32%,880075
37195,83.86%, 7.69%, 91.55%, 0.76%,1301e9
37197,10.14%, 54.82%, 44.68%, 0.50%,8b0171
37199,17.47%, 41.19%, 58.66%, 0.15%,690095
38001,22.99%, 35.11%, 58.10%, 1.88%,590494
38003,30.08%, 32.96%, 63.04%, 1.84%,5404a0
38005,50.44%, 23.79%, 74.23%, 1.97%,3c05bd
38007,43.10%, 27.34%, 70.44%, 2.22%,4505b3
38009,53.48%, 21.57%, 75.05%, 0.40%,3701bf
38011,31.07%, 28.31%, 59.38%, 0.51%,480197
38013,43.60%, 25.21%, 68.81%, 2.34%,4005af
38015,34.77%, 31.84%, 66.61%, 1.55%,5103a9
38017,10.58%, 43.82%, 54.40%, 1.78%,6f048a
38019,43.50%, 27.83%, 71.33%, 0.83%,4602b5
38021,35.41%, 30.67%, 66.08%, 3.25%,4e08a8
38023,45.77%, 24.02%, 69.78%, 2.56%,3d06b1
38025,60.21%, 18.92%, 79.12%, 1.96%,3004c9
38027,53.46%, 21.25%, 74.71%, 4.04%,360abe
38029,53.67%, 22.62%, 76.29%, 1.09%,3902c2
38031,49.74%, 24.65%, 74.38%, 0.97%,3e02bd
38033,21.83%, 38.53%, 60.35%, 1.12%,620299
38035,19.29%, 39.46%, 58.75%, 1.79%,640495
38037,61.71%, 17.98%, 79.69%, 2.33%,2d05cb
38039,59.32%, 18.01%, 77.32%, 2.15%,2d05c5
38041,42.14%, 27.43%, 69.57%, 3.01%,4507b1
38043,47.74%, 25.39%, 73.14%, 1.47%,4003ba
38045,47.48%, 24.74%, 72.22%, 3.03%,3f07b8
38047,70.83%, 14.09%, 84.93%, 0.98%,2302d8
38049,45.65%, 25.08%, 70.73%, 1.20%,3f03b4
38051,73.75%, 13.12%, 86.88%,-,2100dd
38053,54.84%, 20.02%, 74.85%, 0.48%,3301be
38055,52.16%, 23.92%, 76.08%,-,3c00c2
38057,67.19%, 16.04%, 83.23%, 0.74%,2801d4
38059,50.07%, 24.60%, 74.67%, 0.73%,3e01be
38061,51.66%, 22.17%, 73.83%, 4.00%,380abc
38063,53.73%, 23.14%, 76.86%,-,3b00c3
38065,57.86%, 20.56%, 78.42%, 1.02%,3402c7
38067,30.86%, 34.19%, 65.04%, 0.77%,5701a5
38069,47.49%, 25.68%, 73.18%, 1.14%,4102ba
38071,38.24%, 30.29%, 68.53%, 1.19%,4d03ae
38073,34.63%, 31.67%, 66.29%, 2.04%,5005a9
38075,46.87%, 25.23%, 72.10%, 0.48%,4001b7
38077,41.05%, 28.16%, 69.20%, 0.53%,4701b0
38079,59.63%, 19.59%, 79.22%, 1.19%,3103ca
38081,54.81%, 21.16%, 75.98%, 2.86%,3507c1
38083,60.21%, 19.08%, 79.29%, 1.63%,3004ca
38085,56.79%, 20.33%, 77.12%, 2.56%,3306c4
38087,40.66%, 27.77%, 68.43%, 0.84%,4602ae
38089,53.67%, 23.17%, 76.83%,-,3b00c3
38091,45.81%, 25.88%, 71.69%, 2.42%,4106b6
38093,40.61%, 29.03%, 69.63%, 1.34%,4a03b1
38095,47.52%, 25.51%, 73.02%, 1.47%,4103ba
38097,24.02%, 37.31%, 61.33%, 1.36%,5f039c
38099,51.44%, 22.31%, 73.74%, 1.93%,3804bc
38101,31.16%, 33.23%, 64.38%, 2.39%,5406a4
38103,55.90%, 21.50%, 77.40%, 1.09%,3602c5
38105,48.14%, 21.92%, 70.06%, 2.63%,3706b2
39001,9.62%, 44.43%, 54.06%, 1.51%,710389
39003,6.26%, 45.97%, 52.23%, 1.80%,750485
39005,5.35%, 46.49%, 51.84%, 1.67%,760484
39007,15.06%, 55.31%, 40.26%, 0.64%,8d0166
39009,5.08%, 51.17%, 46.09%, 0.70%,820175
39011,22.69%, 38.15%, 60.83%, 1.02%,61029b
39013,14.27%, 40.75%, 55.01%, 1.95%,67048c
39015,25.05%, 36.86%, 61.91%, 1.23%,5d039d
39017,6.46%, 44.70%, 51.16%, 0.50%,710182
39019,22.44%, 59.75%, 37.31%, 2.94%,98075f
39021,1.61%, 48.70%, 50.31%, 0.98%,7c0280
39023,4.64%, 51.49%, 46.86%, 1.65%,830477
39025,5.87%, 46.10%, 51.97%, 1.93%,750484
39027,6.17%, 52.37%, 46.20%, 1.43%,850375
39029,15.31%, 55.62%, 40.32%, 0.96%,8d0266
39031,14.76%, 41.50%, 56.26%, 2.25%,69058f
39033,23.15%, 37.32%, 60.47%, 2.20%,5f059a
39035,5.23%, 44.89%, 50.12%, 0.82%,72027f
39037,14.27%, 41.65%, 55.92%, 2.43%,6a068e
39039,25.12%, 36.54%, 61.65%, 1.81%,5d049d
39041,4.79%, 51.38%, 46.59%, 2.04%,830576
39043,16.45%, 40.68%, 57.13%, 0.17%,670091
39045,12.62%, 43.04%, 55.66%, 1.30%,6d038d
39047,9.50%, 44.74%, 54.24%, 1.02%,72028a
39049,7.24%, 52.21%, 44.97%, 0.57%,850172
39051,1.99%, 48.02%, 50.01%, 1.97%,7a057f
39053,14.56%, 56.45%, 41.89%, 1.66%,8f046a
39055,22.31%, 59.44%, 37.12%, 0.45%,97015e
39057,11.98%, 54.62%, 42.63%, 0.65%,8b016c
39059,1.52%, 48.33%, 49.85%, 1.82%,7b047f
39061,1.73%, 47.70%, 49.43%, 0.38%,79007e
39063,0.58%, 48.58%, 49.16%, 2.26%,7b057d
39065,9.34%, 44.86%, 54.20%, 0.95%,72028a
39067,14.78%, 56.39%, 41.62%, 1.99%,8f056a
39069,38.48%, 30.10%, 68.58%, 1.32%,4c03ae
39071,1.10%, 48.98%, 50.07%, 0.95%,7c027f
39073,15.79%, 40.77%, 56.56%, 0.56%,670190
39075,34.68%, 31.60%, 66.28%, 2.12%,5005a9
39077,0.53%, 49.16%, 49.69%, 1.15%,7d027e
39079,11.03%, 55.06%, 44.03%, 0.91%,8c0270
39081,5.98%, 44.95%, 50.93%, 1.36%,720381
39083,8.16%, 53.42%, 45.25%, 1.33%,880373
39085,26.00%, 61.43%, 35.43%, 0.30%,9c005a
39087,2.61%, 50.83%, 48.22%, 0.95%,81027a
39089,1.97%, 48.01%, 49.99%, 2.00%,7a057f
39091,5.51%, 52.04%, 46.53%, 1.43%,840376
39093,5.23%, 51.00%, 45.77%, 0.63%,820174
39095,14.61%, 40.83%, 55.44%, 0.85%,68028d
39097,0.97%, 49.13%, 50.10%, 0.77%,7d017f
39099,8.67%, 52.35%, 43.68%, 0.64%,85016f
39101,9.19%, 44.10%, 53.29%, 2.60%,700687
39103,13.59%, 55.09%, 41.50%, 0.30%,8c0069
39105,7.64%, 53.04%, 45.40%, 1.56%,870373
39107,43.16%, 27.78%, 70.94%, 1.28%,4603b4
39109,6.32%, 51.95%, 45.62%, 2.43%,840674
39111,30.64%, 33.97%, 64.61%, 1.42%,5603a4
39113,1.89%, 46.60%, 48.50%, 0.47%,76017b
39115,11.67%, 54.34%, 42.67%, 0.47%,8a016c
39117,0.49%, 48.82%, 49.31%, 1.87%,7c047d
39119,9.87%, 54.04%, 44.17%, 1.79%,890470
39121,0.20%, 49.25%, 49.45%, 1.30%,7d037e
39123,30.55%, 34.18%, 64.73%, 1.09%,5702a5
39125,12.88%, 42.77%, 55.64%, 1.59%,6d048d
39127,3.49%, 49.34%, 45.85%, 0.44%,7d0174
39129,18.51%, 40.30%, 58.81%, 0.90%,660295
39131,29.89%, 34.69%, 64.58%, 0.73%,5801a4
39133,0.38%, 47.98%, 48.36%, 0.48%,7a017b
39135,8.74%, 44.77%, 53.51%, 1.71%,720488
39137,37.31%, 30.69%, 68.00%, 1.30%,4e03ad
39139,9.54%, 44.36%, 53.90%, 1.75%,710489
39141,4.78%, 47.34%, 52.12%, 0.54%,780184
39143,7.10%, 45.74%, 52.84%, 1.42%,740386
39145,4.19%, 51.28%, 47.09%, 1.63%,820478
39147,13.56%, 42.32%, 55.88%, 1.80%,6b048e
39149,31.54%, 33.60%, 65.14%, 1.26%,5503a6
39151,6.17%, 51.06%, 44.89%, 0.77%,820172
39153,5.92%, 45.03%, 50.95%, 0.74%,720181
39155,12.02%, 53.66%, 41.64%, 0.55%,88016a
39157,14.31%, 41.36%, 55.67%, 0.67%,69018d
39159,0.31%, 49.27%, 49.58%, 1.14%,7d027e
39161,14.63%, 42.04%, 56.66%, 1.30%,6b0390
39163,1.11%, 50.10%, 48.99%, 0.90%,7f027c
39165,14.23%, 56.37%, 42.13%, 1.50%,8f036b
39167,4.31%, 47.05%, 51.36%, 1.59%,770482
39169,0.38%, 48.82%, 49.19%, 1.99%,7c057d
39171,11.12%, 43.34%, 54.46%, 2.21%,6e058a
39173,3.43%, 47.34%, 50.78%, 1.88%,780481
39175,15.90%, 41.42%, 57.32%, 1.25%,690392
40001,32.52%, 33.74%, 66.26%,-,5600a8
40003,28.26%, 35.87%, 64.13%,-,5b00a3
40005,73.49%, 13.25%, 86.75%,-,2100dd
40007,30.55%, 34.72%, 65.28%,-,5800a6
40009,74.04%, 12.98%, 87.02%,-,2100dd
40011,46.39%, 26.80%, 73.20%,-,4400ba
40013,80.60%, 9.70%, 90.30%,-,1800e6
40015,57.46%, 21.27%, 78.73%,-,3600c8
40017,45.28%, 27.36%, 72.64%,-,4500b9
40019,69.51%, 15.25%, 84.75%,-,2600d8
40021,34.13%, 32.93%, 67.07%,-,5300ab
40023,65.03%, 17.48%, 82.52%,-,2c00d2
40025,53.69%, 23.15%, 76.85%,-,3b00c3
40027,52.33%, 23.84%, 76.16%,-,3c00c2
40029,80.57%, 9.72%, 90.28%,-,1800e6
40031,57.52%, 21.24%, 78.76%,-,3600c8
40033,70.76%, 14.62%, 85.38%,-,2500d9
40035,39.18%, 30.41%, 69.59%,-,4d00b1
40037,31.28%, 34.36%, 65.64%,-,5700a7
40039,59.21%, 20.39%, 79.61%,-,3300cb
40041,42.98%, 28.51%, 71.49%,-,4800b6
40043,57.15%, 21.42%, 78.58%,-,3600c8
40045,43.92%, 28.04%, 71.96%,-,4700b7
40047,22.35%, 38.82%, 61.18%,-,62009c
40049,76.68%, 11.66%, 88.34%,-,1d00e1
40051,63.94%, 18.03%, 81.97%,-,2d00d1
40053,39.94%, 30.03%, 69.97%,-,4c00b2
40055,82.05%, 8.97%, 91.03%,-,1600e8
40057,88.30%, 5.85%, 94.15%,-,0e00f0
40059,46.41%, 26.80%, 73.20%,-,4400ba
40061,50.35%, 24.83%, 75.17%,-,3f00bf
40063,70.68%, 14.66%, 85.34%,-,2500d9
40065,81.04%, 9.48%, 90.52%,-,1800e6
40067,76.06%, 11.97%, 88.03%,-,1e00e0
40069,81.75%, 9.12%, 90.88%,-,1700e7
40071,37.15%, 31.42%, 68.58%,-,5000ae
40073,30.92%, 34.54%, 65.46%,-,5800a6
40075,68.69%, 15.66%, 84.34%,-,2700d7
40077,62.15%, 18.92%, 81.08%,-,3000ce
40079,57.20%, 21.40%, 78.60%,-,3600c8
40081,37.11%, 31.45%, 68.55%,-,5000ae
40083,18.64%, 40.68%, 59.32%,-,670097
40085,85.69%, 7.16%, 92.84%,-,1200ec
40087,72.29%, 13.85%, 86.15%,-,2300db
40089,81.86%, 9.07%, 90.93%,-,1700e7
40091,61.60%, 19.20%, 80.80%,-,3000ce
40093,29.52%, 35.24%, 64.76%,-,5900a5
40095,82.05%, 8.97%, 91.03%,-,1600e8
40097,47.15%, 26.42%, 73.58%,-,4300bb
40099,70.59%, 14.70%, 85.30%,-,2500d9
40101,40.45%, 29.77%, 70.23%,-,4b00b3
40103,45.94%, 27.03%, 72.97%,-,4400ba
40105,33.02%, 33.49%, 66.51%,-,5500a9
40107,56.73%, 21.63%, 78.37%,-,3700c7
40109,31.89%, 34.05%, 65.95%,-,5600a8
40111,40.66%, 29.67%, 70.33%,-,4b00b3
40113,38.81%, 30.59%, 69.41%,-,4e00b0
40115,43.61%, 28.19%, 71.81%,-,4700b7
40117,37.36%, 31.32%, 68.68%,-,4f00af
40119,33.74%, 33.13%, 66.87%,-,5400aa
40121,62.94%, 18.53%, 81.47%,-,2f00cf
40123,71.38%, 14.31%, 85.69%,-,2400da
40125,49.45%, 25.27%, 74.73%,-,4000be
40127,74.93%, 12.54%, 87.46%,-,1f00df
40129,75.43%, 12.29%, 87.71%,-,1f00df
40131,47.99%, 26.00%, 74.00%,-,4200bc
40133,56.81%, 21.60%, 78.40%,-,3700c7
40135,43.92%, 28.04%, 71.96%,-,4700b7
40137,76.78%, 11.61%, 88.39%,-,1d00e1
40139,49.23%, 25.38%, 74.62%,-,4000be
40141,80.92%, 9.54%, 90.46%,-,1800e6
40143,16.08%, 41.96%, 58.04%,-,6a0094
40145,45.47%, 27.26%, 72.74%,-,4500b9
40147,18.57%, 40.71%, 59.29%,-,670097
40149,74.42%, 12.79%, 87.21%,-,2000de
40151,36.12%, 31.94%, 68.06%,-,5100ad
40153,42.38%, 28.81%, 71.19%,-,4900b5
41001,34.81%, 31.42%, 66.23%, 0.31%,5000a8
41003,12.74%, 54.73%, 41.99%, 0.34%,8b006b
41005,30.15%, 32.05%, 62.20%, 0.82%,51029e
41007,25.52%, 34.46%, 59.98%, 0.84%,570298
41009,28.09%, 33.27%, 61.36%, 1.48%,54039c
41011,23.72%, 35.49%, 59.21%, 1.26%,5a0396
41013,21.98%, 37.80%, 59.78%, 2.42%,600698
41015,40.34%, 27.66%, 68.00%, 0.56%,4601ad
41017,25.02%, 33.57%, 58.60%, 0.65%,550195
41019,6.54%, 44.69%, 51.23%, 0.96%,710282
41021,28.59%, 35.00%, 63.59%, 1.41%,5903a2
41023,32.82%, 31.53%, 64.34%, 0.77%,5001a4
41025,28.48%, 33.22%, 61.70%, 1.21%,54039d
41027,9.15%, 42.60%, 51.75%, 1.32%,6c0383
41029,15.10%, 40.02%, 55.13%, 0.58%,66018c
41031,29.24%, 33.03%, 62.27%, 0.65%,54019e
41033,25.07%, 33.80%, 58.87%, 1.29%,560396
41035,30.58%, 32.38%, 62.97%, 0.93%,5202a0
41037,17.27%, 40.26%, 57.53%, 2.21%,660592
41039,2.18%, 43.70%, 45.88%, 0.71%,6f0174
41041,24.04%, 35.39%, 59.43%, 1.28%,5a0397
41043,12.56%, 40.93%, 53.49%, 0.63%,680188
41045,11.61%, 42.33%, 53.94%, 0.96%,6b0289
41047,17.80%, 39.01%, 56.81%, 0.75%,630190
41049,21.86%, 36.16%, 58.03%, 0.94%,5c0293
41051,23.88%, 35.56%, 59.44%, 0.98%,5a0297
41053,17.76%, 39.12%, 56.88%, 0.86%,630291
41055,21.76%, 38.04%, 59.80%, 2.16%,610598
41057,21.11%, 36.21%, 57.33%, 1.30%,5c0392
41059,30.43%, 33.01%, 63.43%, 0.37%,5400a1
41061,43.23%, 26.85%, 70.08%, 0.57%,4401b2
41063,38.39%, 29.11%, 67.50%, 0.57%,4a01ac
41065,22.21%, 37.31%, 59.52%, 0.45%,5f0197
41067,22.66%, 36.30%, 58.96%, 0.90%,5c0296
41069,9.70%, 44.55%, 54.25%, 1.20%,71038a
41071,13.92%, 41.11%, 55.03%, 0.95%,68028c
42001,8.16%, 45.09%, 53.25%, 1.67%,720487
42003,10.45%, 42.43%, 52.88%, 0.57%,6c0186
42005,7.92%, 52.10%, 44.18%, 1.40%,840370
42007,0.13%, 47.87%, 48.00%, 0.92%,7a027a
42009,12.52%, 54.29%, 41.76%, 1.07%,8a026a
42011,3.68%, 37.07%, 40.76%, 0.27%,5e0067
42013,17.02%, 56.95%, 39.93%, 0.68%,910165
42015,30.52%, 63.34%, 32.82%, 0.74%,a10153
42017,21.68%, 59.07%, 37.39%, 0.37%,96005f
42019,13.41%, 54.77%, 41.36%, 1.33%,8b0369
42021,13.39%, 41.75%, 55.13%, 0.69%,6a018c
42023,30.86%, 64.31%, 33.45%, 2.24%,a30555
42025,0.22%, 48.52%, 48.30%, 0.22%,7b007b
42027,7.70%, 52.55%, 44.85%, 2.60%,860672
42029,40.89%, 69.21%, 28.32%, 0.41%,b00148
42031,5.07%, 46.03%, 51.10%, 2.87%,750782
42033,3.14%, 46.47%, 49.60%, 0.94%,76027e
42035,12.48%, 54.54%, 42.06%, 0.65%,8b016b
42037,9.34%, 44.43%, 53.77%, 1.80%,710489
42039,7.28%, 51.72%, 44.44%, 1.45%,830371
42041,3.93%, 50.86%, 46.93%, 2.20%,810577
42043,23.05%, 60.31%, 37.26%, 2.43%,99065f
42045,38.84%, 68.19%, 29.36%, 0.30%,ad004a
42047,5.31%, 46.39%, 51.70%, 1.91%,760483
42049,3.02%, 45.43%, 48.44%, 1.12%,73027b
42051,26.04%, 35.22%, 61.26%, 0.82%,59029c
42053,30.27%, 63.34%, 33.06%, 3.60%,a10954
42055,7.97%, 52.95%, 44.99%, 2.06%,870572
42057,15.16%, 41.83%, 56.99%, 1.19%,6a0391
42059,31.37%, 33.42%, 64.79%, 1.79%,5504a5
42061,35.53%, 66.39%, 30.86%, 2.76%,a9074e
42063,18.53%, 57.24%, 38.70%, 1.25%,910362
42065,10.67%, 52.48%, 41.81%, 1.27%,85036a
42067,0.93%, 48.44%, 49.38%, 2.18%,7b057d
42069,8.05%, 45.24%, 53.28%, 1.48%,730387
42071,16.55%, 56.54%, 40.00%, 0.58%,900166
42073,15.50%, 55.10%, 39.61%, 1.57%,8c0465
42075,25.66%, 58.97%, 33.31%, 0.66%,960154
42077,1.71%, 46.95%, 48.65%, 0.28%,77007c
42079,7.16%, 45.44%, 52.60%, 1.97%,730586
42081,16.11%, 55.43%, 39.31%, 1.28%,8d0364
42083,34.62%, 65.01%, 30.39%, 0.63%,a5014d
42085,11.79%, 53.53%, 41.74%, 1.57%,88046a
42087,19.96%, 58.95%, 38.99%, 2.06%,960563
42089,15.16%, 41.60%, 56.76%, 1.63%,6a0490
42091,31.35%, 64.00%, 32.66%, 0.20%,a30053
42093,10.61%, 44.24%, 54.86%, 0.90%,70028b
42095,7.00%, 45.04%, 52.04%, 0.43%,720184
42097,12.06%, 42.25%, 54.30%, 0.48%,6b018a
42099,8.09%, 53.23%, 45.14%, 1.62%,870473
42101,11.67%, 54.54%, 42.88%, 0.43%,8b016d
42103,5.48%, 46.35%, 51.83%, 1.83%,760484
42105,23.98%, 58.53%, 34.55%, 1.08%,950258
42107,3.65%, 46.88%, 50.53%, 0.56%,770180
42109,21.63%, 59.37%, 37.74%, 2.90%,970760
42111,19.45%, 58.56%, 39.11%, 2.34%,950563
42113,4.65%, 46.77%, 51.43%, 1.80%,770483
42115,13.93%, 55.99%, 42.06%, 1.95%,8e046b
42117,51.49%, 75.00%, 23.51%, 1.49%,bf033b
42119,27.66%, 61.63%, 33.97%, 1.13%,9d0256
42121,31.73%, 64.07%, 32.34%, 3.58%,a30952
42123,19.04%, 57.24%, 38.20%, 1.10%,910261
42125,14.25%, 40.82%, 55.07%, 1.14%,68028c
42127,25.21%, 61.47%, 36.26%, 2.27%,9c055c
42129,18.61%, 37.73%, 56.34%, 0.99%,60028f
42131,18.13%, 58.00%, 39.88%, 2.12%,930565
42133,6.77%, 44.33%, 51.10%, 1.87%,710482
44001,10.82%, 44.04%, 54.87%, 1.09%,70028b
44003,3.20%, 50.95%, 47.74%, 1.31%,810379
44005,4.78%, 51.89%, 47.11%, 0.99%,840278
44007,16.53%, 40.86%, 57.40%, 1.74%,680492
44009,18.07%, 58.42%, 40.35%, 1.22%,940366
45001,98.41%,-, 99.16%, 0.84%,0002fc
45003,97.23%,-, 98.61%, 1.39%,0003fb
45005,98.21%,-, 99.11%, 0.89%,0002fc
45007,98.54%,-, 99.27%, 0.73%,0001fd
45009,98.14%,-, 99.07%, 0.93%,0002fc
45011,98.41%,-, 99.21%, 0.79%,0002fc
45013,78.85%, 10.10%, 88.94%, 0.96%,1902e2
45015,95.43%, 2.28%, 97.72%,-,0500f9
45017,97.16%,-, 98.58%, 1.42%,0003fb
45019,84.00%, 7.73%, 91.74%, 0.53%,1301e9
45021,96.84%,-, 98.38%, 1.62%,0004fa
45023,97.75%,-, 98.87%, 1.13%,0002fc
45025,97.84%,-, 98.92%, 1.08%,0002fc
45027,94.93%, 2.53%, 97.47%,-,0600f8
45029,99.43%,-, 99.69%, 0.31%,0000fe
45031,95.63%, 2.15%, 97.78%, 0.07%,0500f9
45033,96.07%,-, 98.04%, 1.96%,0004fa
45035,96.59%,-, 98.19%, 1.81%,0004fa
45037,98.49%,-, 99.25%, 0.75%,0001fd
45039,97.48%,-, 98.58%, 1.42%,0003fb
45041,98.14%,-, 99.04%, 0.96%,0002fc
45043,96.16%,-, 98.08%, 1.92%,0004fa
45045,96.85%,-, 98.41%, 1.59%,0004fa
45047,99.08%,-, 99.54%, 0.46%,0001fd
45049,98.00%,-, 99.00%, 1.00%,0002fc
45051,98.22%,-, 99.11%, 0.89%,0002fc
45053,94.63%, 2.68%, 97.32%,-,0600f8
45055,98.49%,-, 99.24%, 0.76%,0001fd
45057,99.68%,-, 99.84%, 0.16%,0000fe
45059,98.92%,-, 99.39%, 0.61%,0001fd
45061,97.34%,-, 98.67%, 1.33%,0003fb
45063,92.52%, 3.40%, 95.92%, 0.68%,0801f4
45065,98.13%,-, 99.07%, 0.93%,0002fc
45067,97.50%,-, 98.75%, 1.25%,0003fb
45069,93.78%, 3.11%, 96.89%,-,0700f7
45071,99.24%,-, 99.62%, 0.38%,0000fe
45073,98.40%,-, 99.17%, 0.83%,0002fc
45075,91.84%, 4.03%, 95.87%, 0.11%,0a00f4
45077,95.84%, 2.08%, 97.92%,-,0500f9
45079,94.49%, 2.64%, 97.13%, 0.22%,0600f7
45081,98.93%,-, 99.47%, 0.53%,0001fd
