id,margin,bush,clinton,perot,hex_color
48487,0.66%, 36.69%, 36.03%, 27.21%,5d455b
48489,33.92%, 27.04%, 60.96%, 11.83%,441e9b
48491,11.05%, 42.79%, 31.73%, 25.17%,6d4050
48493,0.57%, 39.13%, 38.56%, 21.87%,633762
48495,8.55%, 43.41%, 34.86%, 21.54%,6e3658
48497,0.52%, 33.57%, 33.00%, 33.06%,555454
48499,5.07%, 38.22%, 33.15%, 28.36%,614854
48501,34.60%, 57.71%, 23.11%, 18.80%,932f3a
48503,5.60%, 37.71%, 32.10%, 29.99%,604c51
48505,36.50%, 26.65%, 63.16%, 10.03%,4319a1
48507,64.30%, 14.76%, 79.06%, 6.13%,250fc9
49001,17.62%, 49.27%, 31.64%, 15.63%,7d2750
49003,20.60%, 49.58%, 14.05%, 28.97%,7e4923
49005,25.84%, 51.98%, 16.19%, 26.14%,844229
49007,27.70%, 23.11%, 50.81%, 22.71%,3a3981
49009,11.31%, 38.91%, 27.60%, 26.47%,634346
49011,18.42%, 48.05%, 18.35%, 29.63%,7a4b2e
49013,16.52%, 43.44%, 16.91%, 26.92%,6e442b
49015,6.52%, 36.43%, 29.91%, 25.23%,5c404c
49017,44.38%, 62.28%, 15.58%, 17.90%,9e2d27
49019,1.80%, 32.91%, 34.71%, 29.65%,534b58
49021,41.83%, 59.88%, 16.39%, 18.05%,982e29
49023,14.30%, 42.73%, 28.43%, 21.28%,6c3648
49025,32.55%, 57.14%, 13.58%, 24.59%,913e22
49027,30.02%, 52.33%, 15.56%, 22.31%,853827
49029,16.60%, 45.54%, 17.69%, 28.95%,74492d
49031,34.53%, 56.97%, 22.44%, 19.39%,913139
49033,38.58%, 59.93%, 17.58%, 21.35%,98362c
49035,5.39%, 36.79%, 31.40%, 28.85%,5d4950
49037,8.42%, 46.23%, 37.81%, 13.29%,752160
49039,18.74%, 44.80%, 19.48%, 26.06%,724231
49041,23.79%, 50.50%, 16.60%, 26.70%,80442a
49043,0.78%, 33.33%, 32.06%, 32.56%,545351
49045,3.95%, 35.79%, 31.84%, 29.32%,5b4a51
49047,16.14%, 45.09%, 17.67%, 28.94%,72492d
49049,34.05%, 56.76%, 13.02%, 22.70%,903921
49051,13.56%, 42.02%, 24.03%, 28.46%,6b483d
49053,31.14%, 52.66%, 15.66%, 21.53%,863627
49055,37.14%, 57.63%, 19.27%, 20.49%,923431
49057,9.17%, 39.30%, 26.09%, 30.14%,644c42
50001,17.96%, 29.57%, 47.53%, 22.18%,4b3879
50003,12.53%, 32.36%, 44.89%, 22.08%,523872
50005,2.89%, 34.99%, 37.88%, 26.47%,594360
50007,23.13%, 27.23%, 50.36%, 21.68%,453780
50009,1.80%, 34.65%, 36.45%, 28.20%,58475c
50011,13.44%, 29.25%, 42.69%, 27.44%,4a456c
50013,12.78%, 29.95%, 42.73%, 26.43%,4c436c
50015,15.02%, 28.95%, 43.97%, 26.37%,494370
50017,11.37%, 31.69%, 43.06%, 24.48%,503e6d
50019,9.98%, 31.03%, 41.01%, 27.23%,4f4568
50021,5.99%, 35.20%, 41.19%, 23.09%,593a69
50023,13.73%, 32.12%, 45.85%, 21.39%,513674
50025,26.15%, 27.16%, 53.31%, 18.75%,452f87
50027,16.57%, 30.95%, 47.52%, 20.82%,4e3579
51001,5.46%, 43.17%, 37.71%, 17.55%,6e2c60
51003,0.03%, 43.69%, 43.66%, 12.12%,6f1e6f
51005,1.80%, 40.55%, 42.35%, 16.37%,67296b
51007,12.50%, 48.82%, 36.32%, 13.59%,7c225c
51009,12.66%, 50.26%, 37.60%, 11.62%,801d5f
51011,16.21%, 50.36%, 34.15%, 14.25%,802457
51013,25.89%, 31.94%, 57.83%, 9.68%,511893
51015,35.24%, 58.98%, 23.74%, 15.54%,96273c
51017,9.44%, 46.14%, 36.70%, 15.19%,75265d
51019,17.85%, 50.57%, 32.72%, 15.66%,802753
51021,12.96%, 48.31%, 35.35%, 14.41%,7b245a
51023,12.74%, 48.36%, 35.62%, 14.90%,7b255a
51025,17.97%, 36.92%, 54.88%, 7.13%,5e128b
51027,35.10%, 28.17%, 63.27%, 6.96%,4711a1
51029,3.43%, 46.40%, 42.97%, 8.99%,76166d
51031,24.96%, 55.33%, 30.36%, 12.92%,8d204d
51033,10.62%, 38.01%, 48.63%, 12.45%,601f7c
51035,17.17%, 51.89%, 34.72%, 12.72%,842058
51036,42.50%, 24.19%, 66.69%, 8.33%,3d15aa
51037,3.82%, 44.86%, 41.05%, 12.52%,721f68
51041,28.06%, 55.55%, 27.50%, 16.58%,8d2a46
51043,3.94%, 42.90%, 38.96%, 17.25%,6d2b63
51045,1.87%, 43.88%, 42.01%, 13.23%,6f216b
51047,17.03%, 49.93%, 32.91%, 15.67%,7f2753
51049,10.61%, 48.55%, 37.94%, 10.99%,7b1c60
51051,27.82%, 31.61%, 59.43%, 8.11%,501497
51053,0.28%, 42.43%, 42.15%, 13.94%,6c236b
51057,8.04%, 48.59%, 40.55%, 9.78%,7b1867
51059,2.67%, 44.26%, 41.58%, 13.76%,70236a
51061,18.77%, 50.57%, 31.79%, 16.69%,802a51
51063,10.33%, 48.44%, 38.11%, 12.64%,7b2061
51065,11.57%, 48.03%, 36.47%, 14.88%,7a255c
51067,0.85%, 42.83%, 41.97%, 14.22%,6d246b
51069,25.66%, 53.96%, 28.29%, 17.07%,892b48
51071,4.23%, 39.61%, 43.84%, 14.96%,65266f
51073,18.01%, 48.42%, 30.41%, 19.78%,7b324d
51075,16.65%, 51.26%, 34.62%, 13.29%,822158
51077,11.00%, 48.68%, 37.69%, 12.39%,7c1f60
51079,21.06%, 52.30%, 31.24%, 14.48%,85244f
51081,22.63%, 33.49%, 56.12%, 9.03%,55178f
51083,3.97%, 46.16%, 42.19%, 10.12%,75196b
51085,35.94%, 59.36%, 23.41%, 16.56%,972a3b
51087,18.47%, 52.27%, 33.81%, 13.52%,852256
51089,1.33%, 41.26%, 42.59%, 14.72%,69256c
51091,13.71%, 49.00%, 35.29%, 15.14%,7c2659
51093,8.69%, 47.16%, 38.46%, 13.49%,782262
51095,12.32%, 48.19%, 35.87%, 14.68%,7a255b
51097,5.38%, 41.34%, 46.73%, 11.07%,691c77
51099,14.26%, 48.27%, 34.02%, 17.24%,7b2b56
51101,14.70%, 49.54%, 34.84%, 14.49%,7e2458
51103,18.61%, 51.39%, 32.78%, 13.37%,832253
51105,17.47%, 35.77%, 53.24%, 10.23%,5b1a87
51107,11.61%, 46.40%, 34.79%, 17.78%,762d58
51109,0.75%, 41.66%, 40.92%, 16.62%,6a2a68
51111,2.95%, 45.34%, 42.39%, 10.28%,731a6c
51113,13.41%, 48.99%, 35.57%, 13.66%,7c225a
51115,17.17%, 48.15%, 30.98%, 19.54%,7a314e
51117,10.28%, 49.23%, 38.95%, 10.28%,7d1a63
51119,13.38%, 47.47%, 34.09%, 16.39%,792956
51121,0.21%, 42.53%, 42.74%, 13.83%,6c236c
51125,7.71%, 38.99%, 46.70%, 13.51%,632277
51127,17.69%, 49.39%, 31.70%, 18.55%,7d2f50
51131,8.54%, 37.17%, 45.71%, 15.02%,5e2674
51133,15.09%, 50.00%, 34.91%, 13.67%,7f2259
51135,3.47%, 45.45%, 41.98%, 10.55%,731a6b
51137,8.30%, 45.64%, 37.34%, 15.89%,74285f
51139,14.10%, 49.68%, 35.58%, 13.75%,7e235a
51141,14.69%, 48.98%, 34.29%, 14.27%,7c2457
51143,17.32%, 52.38%, 35.06%, 10.49%,851a59
51145,26.56%, 54.08%, 27.52%, 17.39%,892c46
51147,1.30%, 44.78%, 43.47%, 9.95%,72196e
51149,18.19%, 50.99%, 32.80%, 15.50%,822753
51153,11.82%, 46.82%, 35.00%, 17.43%,772c59
51155,3.68%, 43.96%, 40.27%, 14.77%,702566
51157,4.31%, 44.33%, 40.02%, 15.31%,712766
51159,18.85%, 52.75%, 33.90%, 12.00%,861e56
51161,14.52%, 50.31%, 35.79%, 13.33%,80215b
51163,4.26%, 43.02%, 38.76%, 16.71%,6d2a62
51165,35.40%, 60.56%, 25.16%, 13.21%,9a2140
51167,22.54%, 33.88%, 56.43%, 8.34%,56158f
51169,5.53%, 46.59%, 41.06%, 9.88%,761968
51171,27.27%, 55.74%, 28.47%, 14.85%,8e2548
51173,9.31%, 47.39%, 38.08%, 12.51%,781f61
51175,5.16%, 41.37%, 46.54%, 10.97%,691b76
51177,15.39%, 49.26%, 33.87%, 16.32%,7d2956
51179,19.34%, 50.37%, 31.03%, 18.02%,802d4f
51181,23.73%, 31.94%, 55.66%, 11.11%,511c8d
51183,15.66%, 35.90%, 51.56%, 10.49%,5b1a83
51185,12.96%, 37.38%, 50.34%, 10.98%,5f1b80
51187,7.91%, 44.64%, 36.73%, 17.05%,712b5d
51191,9.90%, 48.17%, 38.27%, 12.05%,7a1e61
51193,3.28%, 41.04%, 44.32%, 13.14%,682171
51195,17.08%, 34.62%, 51.70%, 12.35%,581f83
51197,14.34%, 48.81%, 34.46%, 14.84%,7c2557
51199,19.93%, 51.07%, 31.14%, 17.16%,822b4f
51510,26.74%, 31.70%, 58.44%, 9.37%,501795
51515,5.31%, 45.29%, 39.98%, 12.99%,732165
51520,8.95%, 48.46%, 39.51%, 11.40%,7b1d64
51530,7.91%, 38.59%, 46.50%, 13.23%,622176
51540,26.71%, 31.58%, 58.29%, 9.38%,501794
51550,8.75%, 46.73%, 37.98%, 14.93%,772660
51570,42.58%, 63.07%, 20.49%, 15.62%,a02734
51580,15.58%, 34.68%, 50.26%, 14.01%,582380
51590,7.38%, 48.75%, 41.37%, 8.54%,7c1569
51595,1.98%, 47.18%, 45.19%, 6.77%,781173
51600,4.63%, 44.70%, 40.07%, 14.85%,712566
51610,17.62%, 35.38%, 53.00%, 11.08%,5a1c87
51620,10.45%, 40.34%, 50.79%, 8.15%,661481
51630,6.50%, 40.98%, 47.48%, 10.73%,681b79
51640,5.55%, 46.37%, 40.83%, 11.77%,761e68
51650,8.37%, 38.53%, 46.90%, 13.19%,622177
51660,15.79%, 51.24%, 35.44%, 12.06%,821e5a
51670,11.88%, 47.48%, 35.60%, 15.26%,79265a
51678,10.28%, 39.26%, 49.54%, 10.01%,64197e
51680,11.74%, 50.13%, 38.40%, 10.19%,7f1961
51683,16.19%, 48.89%, 32.70%, 17.67%,7c2d53
51685,13.08%, 46.05%, 32.97%, 20.70%,753454
51690,5.79%, 40.65%, 46.44%, 11.30%,671c76
51700,1.70%, 43.83%, 42.14%, 13.45%,6f226b
51710,22.08%, 32.40%, 54.47%, 12.65%,52208a
51720,25.78%, 30.49%, 56.27%, 11.76%,4d1d8f
51730,43.61%, 24.57%, 68.18%, 6.56%,3e10ad
51735,41.71%, 61.69%, 19.97%, 17.66%,9d2d32
51740,20.85%, 33.45%, 54.30%, 11.60%,551d8a
51750,3.91%, 41.71%, 45.62%, 12.16%,6a1f74
51760,29.22%, 30.53%, 59.75%, 8.77%,4d1698
51770,12.17%, 38.21%, 50.38%, 10.67%,611b80
51775,10.45%, 48.21%, 37.75%, 13.40%,7a2260
51790,23.16%, 54.04%, 30.88%, 12.41%,891f4e
51800,2.47%, 43.01%, 45.47%, 10.63%,6d1b73
51810,17.88%, 50.03%, 32.15%, 17.48%,7f2c51
51820,20.37%, 52.57%, 32.20%, 13.44%,862252
51830,13.63%, 36.27%, 49.91%, 11.97%,5c1e7f
51840,13.83%, 49.77%, 35.94%, 13.61%,7e225b
53001,13.91%, 45.52%, 31.60%, 22.03%,743850
53003,10.72%, 31.92%, 42.64%, 24.34%,513e6c
53005,12.21%, 43.50%, 31.29%, 24.48%,6e3e4f
53007,12.17%, 45.65%, 33.48%, 19.62%,743255
53009,3.68%, 34.06%, 37.74%, 27.12%,564560
53011,5.39%, 34.64%, 40.03%, 24.56%,583e66
53013,4.86%, 39.76%, 34.90%, 24.35%,653e58
53015,14.63%, 28.96%, 43.59%, 26.78%,49446f
53017,10.76%, 44.53%, 33.77%, 20.95%,713556
53019,7.43%, 30.23%, 37.66%, 29.80%,4d4b60
53021,6.79%, 41.02%, 34.22%, 23.75%,683c57
53023,11.13%, 46.93%, 35.81%, 16.81%,772a5b
53025,10.15%, 43.35%, 33.20%, 22.34%,6e3854
53027,18.87%, 25.35%, 46.26%, 27.39%,404575
53029,0.11%, 35.06%, 35.17%, 29.04%,594a59
53031,20.72%, 26.79%, 47.50%, 24.48%,443e79
53033,22.87%, 27.36%, 50.23%, 21.48%,453680
53035,5.76%, 33.13%, 38.89%, 26.95%,544463
53037,10.93%, 32.93%, 43.86%, 22.43%,53396f
53039,9.83%, 30.44%, 40.27%, 28.30%,4d4866
53041,16.59%, 45.33%, 28.75%, 24.60%,733e49
53043,10.11%, 43.59%, 33.48%, 22.24%,6f3855
53045,11.72%, 29.43%, 41.15%, 28.42%,4b4868
53047,5.75%, 32.72%, 38.48%, 27.17%,534562
53049,24.17%, 24.24%, 49.58%, 25.41%,3d407e
53051,5.73%, 32.40%, 38.13%, 28.41%,524861
53053,10.30%, 32.10%, 42.40%, 24.68%,513e6c
53055,20.40%, 26.71%, 47.11%, 24.95%,443f78
53057,6.26%, 32.87%, 39.13%, 26.94%,534463
53059,10.11%, 29.95%, 40.05%, 28.53%,4c4866
53061,8.65%, 30.67%, 39.32%, 29.21%,4e4a64
53063,5.64%, 35.47%, 41.11%, 22.62%,5a3968
53065,5.04%, 38.59%, 33.54%, 25.49%,624055
53067,14.96%, 30.32%, 45.28%, 23.12%,4d3a73
53069,6.24%, 27.17%, 38.75%, 32.52%,455262
53071,2.86%, 39.71%, 36.84%, 22.67%,65395d
53073,4.43%, 37.38%, 41.80%, 19.56%,5f316a
53075,6.92%, 36.78%, 43.69%, 18.42%,5d2e6f
53077,8.31%, 44.58%, 36.27%, 18.26%,712e5c
54001,16.47%, 33.39%, 49.86%, 16.58%,552a7f
54003,9.86%, 45.60%, 35.74%, 18.20%,742e5b
54005,47.16%, 20.93%, 68.09%, 10.74%,351bad
54007,32.28%, 26.63%, 58.91%, 14.28%,432496
54009,29.87%, 24.79%, 54.66%, 20.19%,3f338b
54011,5.66%, 39.16%, 44.82%, 15.75%,632872
54013,16.28%, 33.51%, 49.79%, 16.43%,55297e
54015,18.40%, 34.32%, 52.72%, 12.63%,572086
54017,17.78%, 50.13%, 32.35%, 17.21%,7f2b52
54019,35.77%, 25.57%, 61.34%, 12.83%,41209c
54021,15.57%, 34.40%, 49.97%, 15.35%,57277f
54023,40.74%, 64.26%, 23.52%, 12.08%,a31e3b
54025,11.01%, 36.45%, 47.46%, 15.57%,5c2779
54027,6.51%, 44.84%, 38.32%, 16.56%,722a61
54029,26.16%, 25.92%, 52.08%, 21.73%,423784
54031,4.86%, 45.90%, 41.04%, 12.89%,752068
54033,19.09%, 31.93%, 51.02%, 16.91%,512b82
54035,8.10%, 37.33%, 45.44%, 16.99%,5f2b73
54037,5.80%, 38.21%, 44.01%, 17.35%,612c70
54039,8.52%, 38.40%, 46.91%, 14.42%,612477
54041,7.89%, 36.77%, 44.66%, 18.24%,5d2e71
54043,23.36%, 33.03%, 56.39%, 9.86%,54198f
54045,47.61%, 20.47%, 68.08%, 11.26%,341cad
54047,51.92%, 19.84%, 71.76%, 8.21%,3214b6
54049,30.41%, 25.32%, 55.74%, 18.80%,402f8e
54051,18.63%, 29.33%, 47.95%, 22.35%,4a387a
54053,13.60%, 34.00%, 47.60%, 18.26%,562e79
54055,8.00%, 38.91%, 46.91%, 13.89%,632377
54057,7.88%, 45.09%, 37.21%, 17.56%,722c5e
54059,43.76%, 23.77%, 67.53%, 8.42%,3c15ac
54061,15.06%, 34.35%, 49.41%, 15.99%,57287d
54063,1.97%, 42.64%, 44.61%, 12.64%,6c2071
54065,13.68%, 48.37%, 34.69%, 16.58%,7b2a58
54067,21.86%, 31.05%, 52.91%, 15.69%,4f2886
54069,10.18%, 35.97%, 46.15%, 17.60%,5b2c75
54071,1.03%, 44.35%, 45.38%, 10.10%,711973
54073,4.12%, 36.97%, 41.08%, 21.65%,5e3768
54075,8.99%, 37.05%, 46.05%, 16.58%,5e2a75
54077,4.73%, 42.20%, 37.47%, 20.10%,6b335f
54079,4.80%, 43.91%, 39.12%, 16.70%,6f2a63
54081,17.73%, 34.50%, 52.24%, 12.88%,572085
54083,15.66%, 34.20%, 49.86%, 15.48%,57277f
54085,16.08%, 49.46%, 33.38%, 16.87%,7e2b55
54087,6.83%, 37.68%, 44.51%, 17.23%,602b71
54089,20.44%, 33.84%, 54.28%, 11.57%,561d8a
54091,13.43%, 33.07%, 46.49%, 20.31%,543376
54093,15.01%, 34.79%, 49.79%, 15.17%,58267e
54095,0.14%, 37.90%, 37.76%, 24.10%,603d60
54097,4.17%, 42.47%, 38.30%, 18.88%,6c3061
54099,16.29%, 35.05%, 51.35%, 13.45%,592282
54101,42.20%, 22.68%, 64.88%, 12.19%,391fa5
54103,19.51%, 29.89%, 49.40%, 20.40%,4c347d
54105,4.37%, 39.42%, 43.79%, 16.54%,642a6f
54107,5.30%, 42.83%, 37.52%, 19.41%,6d315f
54109,30.82%, 29.36%, 60.19%, 10.37%,4a1a99
55001,13.34%, 30.63%, 43.97%, 24.89%,4e3f70
55003,21.93%, 28.26%, 50.20%, 20.80%,483580
55005,7.37%, 32.49%, 39.86%, 27.08%,524565
55007,18.24%, 29.50%, 47.74%, 22.02%,4b3879
55009,4.71%, 41.24%, 36.53%, 21.81%,69375d
55011,13.91%, 29.19%, 43.11%, 27.18%,4a456d
55013,11.19%, 31.47%, 42.66%, 24.95%,503f6c
55015,10.00%, 40.98%, 30.98%, 27.47%,68464e
55017,9.01%, 32.56%, 41.57%, 25.40%,53406a
55019,3.78%, 33.44%, 37.22%, 28.78%,55495e
55021,1.04%, 37.94%, 38.98%, 22.68%,603963
55023,14.72%, 30.59%, 45.31%, 23.00%,4e3a73
55025,25.11%, 29.49%, 54.60%, 15.17%,4b268b
55027,9.89%, 41.93%, 32.03%, 25.58%,6a4151
55029,5.32%, 39.69%, 34.37%, 25.45%,654057
55031,29.84%, 25.52%, 55.36%, 18.65%,412f8d
55033,14.72%, 29.00%, 43.72%, 26.40%,49436f
55035,11.27%, 33.81%, 45.08%, 20.78%,563472
55037,1.36%, 35.60%, 36.96%, 27.17%,5a455e
55039,13.54%, 44.45%, 30.91%, 23.95%,713d4e
55041,11.70%, 31.89%, 43.59%, 24.31%,513d6f
55043,5.34%, 33.16%, 38.49%, 27.66%,544662
55045,4.09%, 34.46%, 38.55%, 26.33%,574362
55047,11.22%, 40.85%, 29.06%, 29.63%,684b4a
55049,11.61%, 32.39%, 44.01%, 23.06%,523a70
55051,12.57%, 32.72%, 45.28%, 21.46%,533673
55053,12.32%, 31.41%, 43.73%, 24.23%,503d6f
55055,4.51%, 39.85%, 35.34%, 24.27%,653d5a
55057,1.15%, 36.85%, 38.00%, 24.29%,5d3d60
55059,12.11%, 32.11%, 44.21%, 23.02%,513a70
55061,4.63%, 34.40%, 39.03%, 26.02%,574263
55063,7.55%, 36.14%, 43.69%, 19.56%,5c316f
55065,7.14%, 32.85%, 39.99%, 26.45%,534365
55067,2.59%, 38.74%, 36.15%, 24.34%,623e5c
55069,7.34%, 32.48%, 39.82%, 27.10%,524565
55071,4.59%, 33.94%, 38.54%, 27.09%,564562
55073,0.93%, 36.51%, 37.44%, 25.45%,5d405f
55075,1.70%, 37.85%, 36.15%, 25.66%,60415c
55077,3.14%, 34.55%, 37.69%, 27.05%,584460
55078,38.53%, 21.03%, 59.57%, 19.05%,353097
55079,18.09%, 32.51%, 50.60%, 16.34%,522981
55081,1.84%, 36.41%, 38.24%, 24.89%,5c3f61
55083,1.11%, 35.59%, 36.70%, 27.41%,5a455d
55085,2.32%, 35.94%, 38.26%, 25.55%,5b4161
55087,9.10%, 41.65%, 32.55%, 25.34%,6a4053
55089,25.46%, 53.15%, 27.68%, 18.65%,872f46
55091,16.10%, 30.74%, 46.84%, 21.86%,4e3777
55093,17.25%, 28.05%, 45.30%, 26.01%,474273
55095,12.73%, 30.14%, 42.86%, 26.30%,4c436d
55097,13.76%, 32.37%, 46.13%, 21.01%,523575
55099,10.77%, 31.04%, 41.81%, 26.74%,4f446a
55101,2.92%, 36.79%, 39.71%, 23.03%,5d3a65
55103,3.68%, 36.81%, 40.49%, 22.24%,5d3867
55105,13.35%, 31.79%, 45.13%, 22.75%,513a73
55107,11.87%, 30.50%, 42.37%, 26.17%,4d426c
55109,8.44%, 31.60%, 40.04%, 27.75%,504666
55111,1.03%, 37.94%, 38.97%, 22.54%,603963
55113,1.87%, 36.09%, 37.96%, 25.27%,5c4060
55115,6.63%, 40.40%, 33.77%, 25.29%,674056
55117,3.59%, 41.29%, 37.70%, 20.70%,693460
55119,1.18%, 36.49%, 35.31%, 27.67%,5d465a
55121,20.30%, 27.49%, 47.79%, 24.29%,463d79
55123,12.59%, 32.02%, 44.61%, 22.73%,513971
55125,7.57%, 40.99%, 33.42%, 25.10%,684055
55127,10.60%, 42.74%, 32.14%, 24.54%,6c3e51
55129,6.43%, 33.65%, 40.07%, 25.74%,554166
55131,18.77%, 45.41%, 26.64%, 26.05%,734243
55133,22.99%, 51.04%, 28.06%, 20.44%,823447
55135,15.48%, 44.27%, 28.78%, 26.29%,704349
55137,6.23%, 39.16%, 32.94%, 27.39%,634553
55139,8.37%, 43.56%, 35.19%, 20.86%,6f3559
55141,1.74%, 37.99%, 36.25%, 24.21%,603d5c
56001,11.95%, 32.46%, 44.40%, 22.24%,523871
56003,20.58%, 46.54%, 25.54%, 25.96%,764241
56005,19.47%, 47.42%, 24.17%, 27.95%,78473d
56007,6.24%, 34.74%, 40.99%, 23.64%,583c68
56009,17.93%, 45.44%, 27.51%, 26.52%,734346
56011,24.56%, 51.32%, 21.17%, 26.76%,824435
56013,4.48%, 38.77%, 34.29%, 25.86%,624157
56015,12.05%, 45.04%, 32.98%, 21.51%,723654
56017,9.92%, 40.77%, 30.85%, 27.18%,67454e
56019,24.48%, 51.30%, 20.85%, 26.83%,824435
56021,2.24%, 40.46%, 38.23%, 20.74%,673461
56023,19.11%, 45.08%, 24.84%, 25.97%,72423f
56025,0.36%, 35.46%, 35.83%, 27.91%,5a475b
56027,21.54%, 48.85%, 22.92%, 27.31%,7c453a
56029,18.49%, 46.55%, 24.72%, 28.06%,76473f
56031,6.67%, 41.18%, 34.51%, 23.60%,693c58
56033,1.42%, 37.21%, 35.79%, 26.24%,5e425b
56035,13.21%, 45.38%, 20.82%, 32.17%,735235
56037,13.02%, 30.02%, 43.04%, 26.02%,4c426d
56039,3.17%, 34.05%, 37.22%, 27.92%,56475e
56041,9.47%, 39.12%, 29.65%, 29.56%,634b4b
56043,15.12%, 43.19%, 28.08%, 27.22%,6e4547
56045,21.01%, 48.40%, 24.02%, 27.39%,7b453d
60010,0%,-,-,-,000000
60020,0%,-,-,-,000000
60030,0%,-,-,-,000000
60040,0%,-,-,-,000000
60050,0%,-,-,-,000000
66010,0%,-,-,-,000000
69085,0%,-,-,-,000000
69100,0%,-,-,-,000000
69110,0%,-,-,-,000000
69120,0%,-,-,-,000000
72001,0%,-,-,-,000000
72003,0%,-,-,-,000000
72005,0%,-,-,-,000000
72007,0%,-,-,-,000000
72009,0%,-,-,-,000000
72011,0%,-,-,-,000000
72013,0%,-,-,-,000000
72015,0%,-,-,-,000000
72017,0%,-,-,-,000000
72019,0%,-,-,-,000000
72021,0%,-,-,-,000000
72023,0%,-,-,-,000000
72025,0%,-,-,-,000000
72027,0%,-,-,-,000000
72029,0%,-,-,-,000000
72031,0%,-,-,-,000000
72033,0%,-,-,-,000000
72035,0%,-,-,-,000000
72037,0%,-,-,-,000000
72039,0%,-,-,-,000000
72041,0%,-,-,-,000000
72043,0%,-,-,-,000000
72045,0%,-,-,-,000000
72047,0%,-,-,-,000000
72049,0%,-,-,-,000000
72051,0%,-,-,-,000000
72053,0%,-,-,-,000000
72054,0%,-,-,-,000000
72055,0%,-,-,-,000000
72057,0%,-,-,-,000000
72059,0%,-,-,-,000000
72061,0%,-,-,-,000000
72063,0%,-,-,-,000000
72065,0%,-,-,-,000000
72067,0%,-,-,-,000000
72069,0%,-,-,-,000000
72071,0%,-,-,-,000000
72073,0%,-,-,-,000000
72075,0%,-,-,-,000000
72077,0%,-,-,-,000000
72079,0%,-,-,-,000000
72081,0%,-,-,-,000000
72083,0%,-,-,-,000000
72085,0%,-,-,-,000000
72087,0%,-,-,-,000000
72089,0%,-,-,-,000000
72091,0%,-,-,-,000000
72093,0%,-,-,-,000000
72095,0%,-,-,-,000000
72097,0%,-,-,-,000000
72099,0%,-,-,-,000000
72101,0%,-,-,-,000000
72103,0%,-,-,-,000000
72105,0%,-,-,-,000000
72107,0%,-,-,-,000000
72109,0%,-,-,-,000000
72111,0%,-,-,-,000000
72113,0%,-,-,-,000000
72115,0%,-,-,-,000000
72117,0%,-,-,-,000000
72119,0%,-,-,-,000000
72121,0%,-,-,-,000000
72123,0%,-,-,-,000000
72125,0%,-,-,-,000000
72127,0%,-,-,-,000000
72129,0%,-,-,-,000000
72131,0%,-,-,-,000000
72133,0%,-,-,-,000000
72135,0%,-,-,-,000000
72137,0%,-,-,-,000000
72139,0%,-,-,-,000000
72141,0%,-,-,-,000000
72143,0%,-,-,-,000000
72145,0%,-,-,-,000000
72147,0%,-,-,-,000000
72149,0%,-,-,-,000000
72151,0%,-,-,-,000000
72153,0%,-,-,-,000000
74300,0%,-,-,-,000000
78010,0%,-,-,-,000000
78020,0%,-,-,-,000000
78030,0%,-,-,-,000000
