id,margin,goldwater,johnson,other,hex_color
39153,35.34%, 32.33%, 67.67%,-,5200ac
39155,33.52%, 33.24%, 66.76%,-,5400aa
39157,40.68%, 29.66%, 70.34%,-,4b00b3
39159,4.95%, 52.47%, 47.53%,-,850079
39161,10.81%, 44.60%, 55.40%,-,71008d
39163,15.41%, 42.30%, 57.70%,-,6b0093
39165,6.09%, 46.96%, 53.04%,-,770087
39167,11.56%, 44.22%, 55.78%,-,70008e
39169,19.91%, 40.05%, 59.95%,-,660098
39171,14.35%, 42.83%, 57.17%,-,6d0091
39173,14.63%, 42.68%, 57.32%,-,6c0092
39175,12.05%, 43.98%, 56.02%,-,70008e
40001,2.46%, 48.77%, 51.23%,-,7c0082
40003,17.22%, 58.61%, 41.39%,-,950069
40005,26.65%, 36.67%, 63.33%,-,5d00a1
40007,13.58%, 56.79%, 43.21%,-,90006e
40009,23.35%, 38.32%, 61.68%,-,61009d
40011,6.97%, 53.48%, 46.52%,-,880076
40013,38.23%, 30.89%, 69.11%,-,4e00b0
40015,33.33%, 33.34%, 66.66%,-,5500a9
40017,5.06%, 47.47%, 52.53%,-,790085
40019,36.20%, 31.90%, 68.10%,-,5100ad
40021,12.41%, 43.80%, 56.20%,-,6f008f
40023,39.58%, 30.21%, 69.79%,-,4d00b1
40025,16.50%, 58.25%, 41.75%,-,94006a
40027,9.14%, 45.43%, 54.57%,-,73008b
40029,38.22%, 30.89%, 69.11%,-,4e00b0
40031,26.25%, 36.88%, 63.12%,-,5e00a0
40033,32.73%, 33.63%, 66.37%,-,5500a9
40035,20.33%, 39.83%, 60.17%,-,650099
40037,21.50%, 39.25%, 60.75%,-,64009a
40039,14.08%, 42.96%, 57.04%,-,6d0091
40041,14.88%, 42.56%, 57.44%,-,6c0092
40043,5.86%, 47.07%, 52.93%,-,780086
40045,12.91%, 56.45%, 43.55%,-,8f006f
40047,9.44%, 54.72%, 45.28%,-,8b0073
40049,33.80%, 33.10%, 66.90%,-,5400aa
40051,36.05%, 31.97%, 68.03%,-,5100ad
40053,3.11%, 48.44%, 51.56%,-,7b0083
40055,36.35%, 31.83%, 68.17%,-,5100ad
40057,46.89%, 26.55%, 73.45%,-,4300bb
40059,5.31%, 52.65%, 47.35%,-,860078
40061,30.46%, 34.77%, 65.23%,-,5800a6
40063,45.15%, 27.43%, 72.57%,-,4500b9
40065,42.71%, 28.64%, 71.36%,-,4900b5
40067,51.81%, 24.09%, 75.91%,-,3d00c1
40069,37.99%, 31.00%, 69.00%,-,4f00af
40071,3.16%, 51.58%, 48.42%,-,83007b
40073,10.75%, 55.37%, 44.63%,-,8d0071
40075,25.12%, 37.44%, 62.56%,-,5f009f
40077,46.03%, 26.99%, 73.01%,-,4400ba
40079,29.08%, 35.46%, 64.54%,-,5a00a4
40081,13.39%, 43.30%, 56.70%,-,6e0090
40083,6.10%, 46.95%, 53.05%,-,770087
40085,47.51%, 26.25%, 73.75%,-,4200bc
40087,37.91%, 31.05%, 68.95%,-,4f00af
40089,33.48%, 33.26%, 66.74%,-,5400aa
40091,42.01%, 28.99%, 71.01%,-,4900b5
40093,30.72%, 65.36%, 34.64%,-,a60058
40095,35.60%, 32.20%, 67.80%,-,5200ac
40097,13.20%, 43.40%, 56.60%,-,6e0090
40099,42.76%, 28.62%, 71.38%,-,4800b6
40101,31.49%, 34.25%, 65.75%,-,5700a7
40103,11.42%, 44.29%, 55.71%,-,70008e
40105,10.49%, 44.76%, 55.24%,-,72008c
40107,28.14%, 35.93%, 64.07%,-,5b00a3
40109,4.01%, 48.00%, 52.00%,-,7a0084
40111,36.85%, 31.57%, 68.43%,-,5000ae
40113,12.99%, 43.51%, 56.49%,-,6e0090
40115,29.96%, 35.02%, 64.98%,-,5900a5
40117,2.38%, 48.81%, 51.19%,-,7c0082
40119,5.76%, 47.12%, 52.88%,-,780086
40121,47.17%, 26.42%, 73.58%,-,4300bb
40123,28.27%, 35.87%, 64.13%,-,5b00a3
40125,22.81%, 38.60%, 61.40%,-,62009c
40127,31.60%, 34.20%, 65.80%,-,5700a7
40129,18.45%, 40.77%, 59.23%,-,670097
40131,12.92%, 43.54%, 56.46%,-,6f008f
40133,28.33%, 35.84%, 64.16%,-,5b00a3
40135,20.39%, 39.80%, 60.20%,-,650099
40137,27.06%, 36.47%, 63.53%,-,5c00a2
40139,14.37%, 57.18%, 42.82%,-,91006d
40141,25.27%, 37.37%, 62.63%,-,5f009f
40143,11.06%, 55.53%, 44.47%,-,8d0071
40145,16.43%, 41.78%, 58.22%,-,6a0094
40147,18.19%, 59.09%, 40.91%,-,960068
40149,21.73%, 39.14%, 60.86%,-,63009b
40151,2.41%, 51.21%, 48.79%,-,82007c
40153,2.65%, 51.33%, 48.67%,-,82007c
41001,18.72%, 40.55%, 59.27%,-,670097
41003,10.44%, 43.98%, 54.42%,-,70008a
41005,25.27%, 37.34%, 62.60%,-,5f009f
41007,35.03%, 32.41%, 67.44%,-,5200ab
41009,51.02%, 24.24%, 75.26%,-,3d00bf
41011,52.38%, 23.79%, 76.17%,-,3c00c2
41013,35.08%, 32.38%, 67.46%,-,5200ac
41015,36.88%, 31.31%, 68.18%,-,4f00ad
41017,37.63%, 31.18%, 68.82%,-,4f00af
41019,23.73%, 38.13%, 61.86%,-,61009d
41021,27.30%, 36.23%, 63.52%,-,5c00a1
41023,24.01%, 37.90%, 61.91%,-,60009d
41025,14.68%, 42.48%, 57.16%,-,6c0091
41027,32.49%, 32.64%, 65.13%,-,5300a6
41029,14.34%, 42.83%, 57.17%,-,6d0091
41031,18.45%, 40.74%, 59.19%,-,670096
41033,0.44%, 50.13%, 49.68%,-,7f007e
41035,3.05%, 48.47%, 51.51%,-,7b0083
41037,4.22%, 47.89%, 52.11%,-,7a0084
41039,34.56%, 32.53%, 67.10%,-,5200ab
41041,37.79%, 31.00%, 68.79%,-,4f00af
41043,28.08%, 35.96%, 64.04%,-,5b00a3
41045,4.75%, 52.32%, 47.58%,-,850079
41047,25.77%, 36.90%, 62.67%,-,5e009f
41049,40.20%, 29.90%, 70.10%,-,4c00b2
41051,32.56%, 33.51%, 66.07%,-,5500a8
41053,25.57%, 37.14%, 62.71%,-,5e009f
41055,26.98%, 36.51%, 63.49%,-,5d00a1
41057,38.66%, 30.61%, 69.27%,-,4e00b0
41059,26.99%, 36.41%, 63.40%,-,5c00a1
41061,31.73%, 34.09%, 65.82%,-,5600a7
41063,25.81%, 37.04%, 62.85%,-,5e00a0
41065,37.16%, 31.35%, 68.51%,-,4f00ae
41067,16.48%, 41.48%, 57.95%,-,690093
41069,14.79%, 42.61%, 57.39%,-,6c0092
41071,23.79%, 38.08%, 61.88%,-,61009d
42001,12.74%, 43.39%, 56.13%,-,6e008f
42003,32.44%, 33.58%, 66.03%,-,5500a8
42005,32.97%, 33.40%, 66.37%,-,5500a9
42007,44.43%, 27.59%, 72.02%,-,4600b7
42009,6.98%, 46.47%, 53.45%,-,760088
42011,33.19%, 33.19%, 66.38%,-,5400a9
42013,3.67%, 48.09%, 51.76%,-,7a0083
42015,1.32%, 49.31%, 50.63%,-,7d0081
42017,21.71%, 38.89%, 60.60%,-,63009a
42019,22.15%, 38.82%, 60.97%,-,62009b
42021,35.42%, 32.21%, 67.63%,-,5200ac
42023,16.07%, 41.89%, 57.96%,-,6a0093
42025,35.49%, 32.00%, 67.49%,-,5100ac
42027,27.01%, 36.19%, 63.20%,-,5c00a1
42029,8.64%, 45.46%, 54.10%,-,730089
42031,20.09%, 39.92%, 60.01%,-,650099
42033,25.69%, 36.99%, 62.67%,-,5e009f
42035,39.94%, 29.91%, 69.84%,-,4c00b2
42037,21.41%, 39.22%, 60.63%,-,64009a
42039,26.04%, 36.78%, 62.82%,-,5d00a0
42041,5.83%, 46.88%, 52.71%,-,770086
42043,3.80%, 47.77%, 51.57%,-,790083
42045,13.89%, 42.91%, 56.81%,-,6d0090
42047,41.15%, 29.36%, 70.51%,-,4a00b3
42049,39.62%, 29.93%, 69.55%,-,4c00b1
42051,47.16%, 26.20%, 73.35%,-,4200bb
42053,16.20%, 41.78%, 57.99%,-,6a0093
42055,17.63%, 41.06%, 58.68%,-,680095
42057,11.00%, 44.37%, 55.37%,-,71008d
42059,49.04%, 25.42%, 74.46%,-,4000bd
42061,6.15%, 46.81%, 52.96%,-,770087
42063,19.99%, 39.92%, 59.92%,-,650098
42065,12.87%, 43.47%, 56.34%,-,6e008f
42067,14.53%, 42.67%, 57.19%,-,6c0091
42069,47.56%, 26.16%, 73.73%,-,4200bc
42071,0.76%, 49.52%, 50.27%,-,7e0080
42073,28.96%, 35.39%, 64.35%,-,5a00a4
42075,5.94%, 52.86%, 46.93%,-,860077
42077,30.22%, 34.64%, 64.86%,-,5800a5
42079,41.10%, 28.86%, 69.97%,-,4900b2
42081,15.28%, 42.30%, 57.58%,-,6b0092
42083,15.79%, 41.82%, 57.61%,-,6a0092
42085,27.78%, 35.90%, 63.68%,-,5b00a2
42087,18.88%, 40.43%, 59.31%,-,670097
42089,25.51%, 36.91%, 62.41%,-,5e009f
42091,13.78%, 42.96%, 56.74%,-,6d0090
42093,18.60%, 40.67%, 59.27%,-,670097
42095,46.93%, 26.15%, 73.08%,-,4200ba
42097,24.39%, 37.68%, 62.07%,-,60009e
42099,6.03%, 46.84%, 52.86%,-,770086
42101,47.17%, 26.24%, 73.42%,-,4200bb
42103,1.88%, 48.86%, 50.74%,-,7c0081
42105,6.08%, 46.78%, 52.86%,-,770086
42107,31.38%, 34.25%, 65.63%,-,5700a7
42109,10.58%, 55.17%, 44.59%,-,8c0071
42111,9.50%, 45.15%, 54.65%,-,73008b
42113,11.39%, 44.24%, 55.63%,-,70008d
42115,8.82%, 45.55%, 54.37%,-,74008a
42117,2.42%, 48.73%, 51.16%,-,7c0082
42119,7.40%, 53.65%, 46.25%,-,880075
42121,13.86%, 42.89%, 56.75%,-,6d0090
42123,27.81%, 35.81%, 63.62%,-,5b00a2
42125,44.85%, 27.49%, 72.34%,-,4600b8
42127,5.93%, 52.82%, 46.89%,-,860077
42129,43.93%, 27.77%, 71.70%,-,4600b6
42131,4.96%, 47.45%, 52.41%,-,780085
42133,27.04%, 36.26%, 63.30%,-,5c00a1
44001,52.42%, 23.79%, 76.21%,-,3c00c2
44003,56.68%, 21.66%, 78.34%,-,3700c7
44005,47.30%, 26.35%, 73.65%,-,4300bb
44007,66.96%, 16.52%, 83.48%,-,2a00d4
44009,40.73%, 29.63%, 70.37%,-,4b00b3
45001,30.00%, 35.00%, 65.00%,-,5900a5
45003,39.24%, 69.62%, 30.38%,-,b1004d
45005,38.54%, 69.27%, 30.73%,-,b0004e
45007,16.30%, 41.85%, 58.15%,-,6a0094
45009,25.02%, 62.51%, 37.49%,-,9f005f
45011,45.29%, 72.64%, 27.36%,-,b90045
45013,11.09%, 55.54%, 44.46%,-,8d0071
45015,26.60%, 63.30%, 36.70%,-,a1005d
45017,44.44%, 72.22%, 27.78%,-,b80046
45019,38.12%, 69.06%, 30.94%,-,b0004e
45021,8.00%, 46.00%, 54.00%,-,750089
45023,14.23%, 42.89%, 57.11%,-,6d0091
45025,30.85%, 34.58%, 65.42%,-,5800a6
45027,56.12%, 78.06%, 21.94%,-,c70037
45029,38.67%, 69.33%, 30.67%,-,b0004e
45031,14.56%, 57.28%, 42.72%,-,92006c
45033,0.56%, 49.72%, 50.28%,-,7e0080
45035,52.21%, 76.11%, 23.89%,-,c2003c
45037,50.26%, 75.13%, 24.87%,-,bf003f
45039,13.64%, 43.18%, 56.82%,-,6e0090
45041,18.22%, 59.11%, 40.89%,-,960068
45043,15.77%, 57.89%, 42.11%,-,93006b
45045,25.91%, 62.96%, 37.04%,-,a0005e
45047,1.56%, 50.78%, 49.22%,-,81007d
45049,22.17%, 61.09%, 38.91%,-,9b0063
45051,20.74%, 60.37%, 39.63%,-,990065
45053,22.77%, 61.39%, 38.61%,-,9c0062
45055,27.88%, 63.94%, 36.06%,-,a3005b
45057,2.35%, 48.83%, 51.17%,-,7c0082
45059,7.58%, 53.79%, 46.21%,-,890075
45061,36.57%, 68.29%, 31.71%,-,ae0050
45063,42.94%, 71.47%, 28.53%,-,b60048
45065,30.69%, 65.34%, 34.66%,-,a60058
45067,21.95%, 60.98%, 39.02%,-,9b0063
45069,13.02%, 43.49%, 56.51%,-,6e0090
45071,26.71%, 63.35%, 36.64%,-,a1005d
45073,34.43%, 32.79%, 67.21%,-,5300ab
45075,30.19%, 65.09%, 34.91%,-,a50059
45077,25.30%, 62.63%, 37.33%,-,9f005f
45079,20.70%, 60.35%, 39.65%,-,990065
45081,28.35%, 64.17%, 35.83%,-,a3005b
45083,4.22%, 47.89%, 52.11%,-,7a0084
45085,34.37%, 67.19%, 32.81%,-,ab0053
45087,1.00%, 49.50%, 50.50%,-,7e0080
45089,36.30%, 68.15%, 31.85%,-,ad0051
45091,6.74%, 46.62%, 53.36%,-,760088
46003,28.19%, 35.90%, 64.10%,-,5b00a3
46005,19.13%, 40.43%, 59.57%,-,670097
46007,10.79%, 44.60%, 55.40%,-,71008d
46009,16.60%, 41.70%, 58.30%,-,6a0094
46011,6.33%, 46.83%, 53.17%,-,770087
46013,24.49%, 37.76%, 62.24%,-,60009e
46015,38.99%, 30.51%, 69.49%,-,4d00b1
46017,28.63%, 35.69%, 64.31%,-,5b00a3
46019,0.37%, 50.19%, 49.81%,-,7f007f
46021,47.74%, 73.87%, 26.13%,-,bc0042
46023,36.44%, 31.78%, 68.22%,-,5100ad
46025,7.92%, 46.04%, 53.96%,-,750089
46027,18.11%, 40.95%, 59.05%,-,680096
46029,19.67%, 40.16%, 59.84%,-,660098
46031,12.45%, 43.78%, 56.22%,-,6f008f
46033,1.47%, 49.27%, 50.73%,-,7d0081
46035,27.08%, 36.46%, 63.54%,-,5c00a2
46037,25.66%, 37.17%, 62.83%,-,5e00a0
46039,7.29%, 46.36%, 53.64%,-,760088
46041,12.41%, 43.79%, 56.21%,-,6f008f
46043,1.71%, 50.86%, 49.14%,-,81007d
46045,8.44%, 45.78%, 54.22%,-,74008a
46047,8.57%, 54.29%, 45.71%,-,8a0074
46049,11.41%, 44.29%, 55.71%,-,70008e
46051,16.43%, 41.78%, 58.22%,-,6a0094
46053,9.65%, 45.18%, 54.82%,-,73008b
46055,9.13%, 54.56%, 45.44%,-,8b0073
46057,1.17%, 49.42%, 50.58%,-,7e0080
46059,3.20%, 48.40%, 51.60%,-,7b0083
46061,21.14%, 39.43%, 60.57%,-,64009a
46063,0.20%, 50.10%, 49.90%,-,7f007f
46065,2.36%, 51.18%, 48.82%,-,82007c
46067,13.70%, 56.85%, 43.15%,-,90006e
46069,4.99%, 47.50%, 52.50%,-,790085
46071,3.45%, 48.28%, 51.72%,-,7b0083
46073,7.65%, 46.17%, 53.83%,-,750089
46075,13.81%, 43.09%, 56.91%,-,6d0091
46077,2.93%, 51.46%, 48.54%,-,83007b
46079,10.56%, 44.72%, 55.28%,-,72008c
46081,3.81%, 51.91%, 48.09%,-,84007a
46083,1.72%, 49.14%, 50.86%,-,7d0081
46085,10.16%, 44.92%, 55.08%,-,72008c
46087,10.80%, 44.60%, 55.40%,-,71008d
46089,44.68%, 72.34%, 27.66%,-,b80046
46091,27.11%, 36.44%, 63.56%,-,5c00a2
46093,4.10%, 47.95%, 52.05%,-,7a0084
46095,11.24%, 44.38%, 55.62%,-,71008d
46097,27.97%, 36.01%, 63.99%,-,5b00a3
46099,11.04%, 44.48%, 55.52%,-,71008d
46101,22.33%, 38.84%, 61.16%,-,63009b
46103,5.08%, 47.46%, 52.54%,-,790085
46105,5.78%, 52.89%, 47.11%,-,860078
46107,13.82%, 43.09%, 56.91%,-,6d0091
46109,29.76%, 35.12%, 64.88%,-,5900a5
46111,21.14%, 39.43%, 60.57%,-,64009a
46113,51.67%, 24.16%, 75.84%,-,3d00c1
46115,23.00%, 38.50%, 61.50%,-,62009c
46117,15.47%, 42.26%, 57.74%,-,6b0093
46119,5.62%, 52.81%, 47.19%,-,860078
46121,27.59%, 36.20%, 63.80%,-,5c00a2
46123,7.28%, 46.36%, 53.64%,-,760088
46125,13.16%, 56.58%, 43.42%,-,90006e
46127,24.17%, 37.91%, 62.09%,-,60009e
46129,2.71%, 48.65%, 51.35%,-,7c0082
46135,7.75%, 46.13%, 53.87%,-,750089
46137,10.69%, 44.66%, 55.34%,-,71008d
47001,15.64%, 42.18%, 57.82%,-,6b0093
47003,42.35%, 28.83%, 71.17%,-,4900b5
47005,31.40%, 34.30%, 65.70%,-,5700a7
47007,0.67%, 50.33%, 49.67%,-,80007e
47009,16.80%, 58.40%, 41.60%,-,94006a
47011,8.25%, 54.13%, 45.87%,-,8a0074
47013,2.08%, 48.96%, 51.04%,-,7c0082
47015,49.18%, 25.41%, 74.59%,-,4000be
47017,4.13%, 47.93%, 52.07%,-,7a0084
47019,22.80%, 61.40%, 38.60%,-,9c0062
47021,54.80%, 22.60%, 77.40%,-,3900c5
47023,0.11%, 50.06%, 49.94%,-,7f007f
47025,4.99%, 52.49%, 47.51%,-,850079
47027,31.57%, 34.21%, 65.79%,-,5700a7
47029,41.36%, 70.68%, 29.32%,-,b4004a
47031,38.84%, 30.58%, 69.42%,-,4d00b1
47033,1.52%, 50.76%, 49.24%,-,81007d
47035,1.62%, 49.19%, 50.81%,-,7d0081
47037,27.30%, 36.35%, 63.65%,-,5c00a2
47039,11.84%, 44.08%, 55.92%,-,70008e
47041,24.07%, 37.96%, 62.04%,-,60009e
47043,57.34%, 21.33%, 78.67%,-,3600c8
47045,2.17%, 48.92%, 51.08%,-,7c0082
47047,5.15%, 52.57%, 47.43%,-,860078
47049,11.91%, 55.95%, 44.05%,-,8e0070
47051,45.43%, 27.28%, 72.72%,-,4500b9
47053,27.53%, 36.24%, 63.76%,-,5c00a2
47055,56.38%, 21.81%, 78.19%,-,3700c7
47057,33.60%, 66.80%, 33.20%,-,aa0054
47059,7.77%, 53.89%, 46.11%,-,890075
47061,60.36%, 19.82%, 80.18%,-,3200cc
47063,6.01%, 53.00%, 47.00%,-,870077
47065,2.10%, 51.05%, 48.95%,-,82007c
47067,37.66%, 68.83%, 31.17%,-,af004f
47069,4.39%, 47.80%, 52.20%,-,790085
47071,7.17%, 53.59%, 46.41%,-,880076
47073,15.36%, 57.68%, 42.32%,-,93006b
47075,2.49%, 51.25%, 48.75%,-,82007c
47077,23.15%, 61.58%, 38.42%,-,9d0061
47079,44.41%, 27.79%, 72.21%,-,4600b8
47081,47.69%, 26.16%, 73.84%,-,4200bc
47083,69.12%, 15.44%, 84.56%,-,2700d7
47085,55.81%, 22.09%, 77.91%,-,3800c6
47087,61.22%, 19.39%, 80.61%,-,3100cd
47089,30.88%, 65.44%, 34.56%,-,a60058
47091,51.42%, 75.71%, 24.29%,-,c1003d
47093,0.39%, 50.20%, 49.80%,-,80007e
47095,38.74%, 30.63%, 69.37%,-,4e00b0
47097,34.35%, 32.83%, 67.17%,-,5300ab
47099,8.56%, 45.72%, 54.28%,-,74008a
47101,68.31%, 15.84%, 84.16%,-,2800d6
47103,47.55%, 26.23%, 73.77%,-,4200bc
47105,10.42%, 55.21%, 44.79%,-,8c0072
47107,3.85%, 51.93%, 48.07%,-,84007a
47109,1.88%, 50.94%, 49.06%,-,81007d
47111,12.15%, 56.08%, 43.92%,-,8f006f
47113,1.67%, 50.83%, 49.17%,-,81007d
47115,16.10%, 41.95%, 58.05%,-,6a0094
47117,49.71%, 25.15%, 74.85%,-,4000be
47119,25.25%, 37.38%, 62.62%,-,5f009f
47121,0.49%, 50.24%, 49.76%,-,80007e
47123,2.95%, 51.47%, 48.53%,-,83007b
47125,56.68%, 21.66%, 78.34%,-,3700c7
47127,59.32%, 20.34%, 79.66%,-,3300cb
47129,3.03%, 48.49%, 51.51%,-,7b0083
47131,33.87%, 33.07%, 66.93%,-,5400aa
47133,47.65%, 26.17%, 73.83%,-,4200bc
47135,47.39%, 26.31%, 73.69%,-,4300bb
47137,12.45%, 56.22%, 43.78%,-,8f006f
47139,11.27%, 44.37%, 55.63%,-,71008d
47141,35.65%, 32.18%, 67.82%,-,5200ac
47143,1.73%, 50.87%, 49.13%,-,81007d
47145,3.15%, 48.43%, 51.57%,-,7b0083
47147,52.59%, 23.70%, 76.30%,-,3c00c2
47149,40.18%, 29.91%, 70.09%,-,4c00b2
47151,9.04%, 54.52%, 45.48%,-,8b0073
47153,18.21%, 40.90%, 59.10%,-,680096
47155,38.98%, 69.49%, 30.51%,-,b1004d
47157,5.17%, 47.41%, 52.59%,-,780086
47159,46.04%, 26.98%, 73.02%,-,4400ba
47161,69.43%, 15.29%, 84.71%,-,2600d8
47163,4.82%, 47.59%, 52.41%,-,790085
47165,45.18%, 27.41%, 72.59%,-,4500b9
47167,10.85%, 44.57%, 55.43%,-,71008d
47169,72.20%, 13.90%, 86.10%,-,2300db
47171,15.45%, 57.73%, 42.27%,-,93006b
47173,23.73%, 61.87%, 38.13%,-,9d0061
47175,49.40%, 25.30%, 74.70%,-,4000be
47177,48.27%, 25.87%, 74.13%,-,4100bd
47179,1.72%, 50.86%, 49.14%,-,81007d
47181,36.12%, 68.06%, 31.94%,-,ad0051
47183,31.57%, 34.21%, 65.79%,-,5700a7
47185,42.71%, 28.64%, 71.36%,-,4900b5
47187,30.43%, 34.79%, 65.21%,-,5800a6
47189,39.67%, 30.16%, 69.84%,-,4c00b2
48001,17.69%, 41.10%, 58.78%,-,680095
48003,19.27%, 40.22%, 59.50%,-,660097
48005,21.74%, 39.02%, 60.77%,-,63009a
48007,42.36%, 28.65%, 71.01%,-,4900b5
48009,60.04%, 19.98%, 80.02%,-,3200cc
48011,19.69%, 40.15%, 59.85%,-,660098
48013,42.98%, 28.41%, 71.39%,-,4800b6
48015,20.95%, 39.46%, 60.41%,-,64009a
48017,17.45%, 41.22%, 58.67%,-,690095
48019,6.96%, 46.49%, 53.45%,-,760088
48021,55.10%, 22.38%, 77.48%,-,3900c5
48023,56.52%, 21.68%, 78.21%,-,3700c7
48025,37.36%, 31.23%, 68.58%,-,4f00ae
48027,66.35%, 16.78%, 83.13%,-,2a00d3
48029,33.96%, 32.90%, 66.86%,-,5300aa
48031,60.95%, 19.49%, 80.44%,-,3100cd
48033,27.21%, 36.28%, 63.48%,-,5c00a1
48035,44.77%, 27.52%, 72.29%,-,4600b8
48037,19.24%, 40.31%, 59.55%,-,660097
48039,30.37%, 34.60%, 64.98%,-,5800a5
48041,33.24%, 33.31%, 66.54%,-,5400a9
48043,32.64%, 33.65%, 66.30%,-,5500a9
48045,46.92%, 26.42%, 73.35%,-,4300bb
48047,70.18%, 14.87%, 85.05%,-,2500d8
48049,43.11%, 28.38%, 71.49%,-,4800b6
48051,60.69%, 19.61%, 80.30%,-,3200cc
48053,51.73%, 24.08%, 75.81%,-,3d00c1
48055,54.74%, 22.60%, 77.34%,-,3900c5
48057,53.38%, 23.25%, 76.64%,-,3b00c3
48059,43.76%, 27.96%, 71.72%,-,4700b6
48061,25.43%, 37.14%, 62.57%,-,5e009f
48063,43.15%, 28.29%, 71.44%,-,4800b6
48065,20.22%, 39.83%, 60.05%,-,650099
48067,14.65%, 42.61%, 57.26%,-,6c0092
48069,49.68%, 25.10%, 74.78%,-,4000be
48071,30.38%, 34.61%, 64.99%,-,5800a5
48073,28.60%, 35.64%, 64.25%,-,5a00a3
48075,34.97%, 32.48%, 67.45%,-,5200ab
48077,56.23%, 21.82%, 78.05%,-,3700c7
48079,43.33%, 28.22%, 71.55%,-,4700b6
48081,42.08%, 28.84%, 70.92%,-,4900b4
48083,30.11%, 34.93%, 65.04%,-,5900a5
48085,40.13%, 29.85%, 69.98%,-,4c00b2
48087,22.49%, 38.68%, 61.16%,-,62009b
48089,31.07%, 34.41%, 65.48%,-,5700a6
48091,24.19%, 37.84%, 62.03%,-,60009e
48093,49.46%, 25.19%, 74.65%,-,4000be
48095,51.04%, 24.44%, 75.48%,-,3e00c0
48097,13.40%, 43.23%, 56.62%,-,6e0090
48099,61.39%, 19.22%, 80.61%,-,3100cd
48101,65.93%, 17.00%, 82.93%,-,2b00d3
48103,18.09%, 40.86%, 58.95%,-,680096
48105,32.20%, 33.77%, 65.98%,-,5600a8
48107,57.64%, 21.13%, 78.77%,-,3500c8
48109,20.20%, 39.90%, 60.10%,-,650099
48111,20.35%, 39.80%, 60.15%,-,650099
48113,9.67%, 45.06%, 54.73%,-,72008b
48115,30.40%, 34.74%, 65.14%,-,5800a6
48117,7.72%, 46.01%, 53.73%,-,750089
48119,65.31%, 17.30%, 82.60%,-,2c00d2
48121,35.59%, 32.13%, 67.71%,-,5100ac
48123,18.00%, 40.97%, 58.96%,-,680096
48125,59.09%, 20.34%, 79.42%,-,3300ca
48127,40.46%, 29.68%, 70.14%,-,4b00b2
48129,20.27%, 39.86%, 60.14%,-,650099
48131,85.17%, 7.37%, 92.55%,-,1200ec
48133,39.14%, 30.35%, 69.49%,-,4d00b1
48135,3.00%, 51.36%, 48.36%,-,82007b
48137,4.78%, 52.11%, 47.33%,-,840078
48139,44.71%, 27.62%, 72.33%,-,4600b8
48141,25.68%, 36.99%, 62.67%,-,5e009f
48143,40.18%, 29.87%, 70.04%,-,4c00b2
48145,52.75%, 23.61%, 76.35%,-,3c00c2
48147,66.07%, 16.93%, 83.00%,-,2b00d3
48149,28.08%, 35.86%, 63.94%,-,5b00a3
48151,64.43%, 17.69%, 82.12%,-,2d00d1
48153,31.87%, 33.94%, 65.81%,-,5600a7
48155,70.10%, 14.90%, 85.00%,-,2500d8
48157,27.77%, 36.01%, 63.78%,-,5b00a2
48159,56.38%, 21.81%, 78.19%,-,3700c7
48161,44.76%, 27.60%, 72.35%,-,4600b8
48163,42.51%, 28.67%, 71.19%,-,4900b5
48165,27.87%, 36.02%, 63.89%,-,5b00a2
48167,42.40%, 28.64%, 71.04%,-,4900b5
48169,37.60%, 31.03%, 68.64%,-,4f00af
48171,14.37%, 42.80%, 57.17%,-,6d0091
48173,1.10%, 50.41%, 49.31%,-,80007d
48175,28.62%, 35.63%, 64.24%,-,5a00a3
48177,47.48%, 26.18%, 73.66%,-,4200bb
48179,15.93%, 57.93%, 42.00%,-,93006b
48181,44.14%, 27.88%, 72.01%,-,4700b7
48183,14.67%, 57.14%, 42.47%,-,91006c
48185,37.42%, 31.23%, 68.65%,-,4f00af
48187,25.14%, 37.37%, 62.51%,-,5f009f
48189,23.39%, 38.21%, 61.60%,-,61009d
48191,45.58%, 27.19%, 72.77%,-,4500b9
48193,34.10%, 32.92%, 67.02%,-,5300aa
48195,16.20%, 58.03%, 41.83%,-,93006a
48197,44.94%, 27.53%, 72.47%,-,4600b8
48199,44.16%, 27.81%, 71.97%,-,4600b7
48201,19.17%, 40.32%, 59.49%,-,660097
48203,6.56%, 46.67%, 53.24%,-,770087
48205,12.76%, 43.57%, 56.33%,-,6f008f
48207,69.89%, 14.97%, 84.86%,-,2600d8
48209,49.39%, 25.26%, 74.64%,-,4000be
48211,7.09%, 46.41%, 53.50%,-,760088
48213,40.35%, 29.61%, 69.96%,-,4b00b2
48215,31.24%, 34.25%, 65.50%,-,5700a7
48217,53.36%, 23.25%, 76.61%,-,3b00c3
48219,41.43%, 29.20%, 70.63%,-,4a00b4
48221,59.32%, 20.27%, 79.59%,-,3300ca
48223,46.27%, 26.86%, 73.14%,-,4400ba
48225,37.38%, 31.22%, 68.60%,-,4f00ae
48227,30.01%, 34.93%, 64.94%,-,5900a5
48229,32.18%, 33.68%, 65.86%,-,5500a7
48231,33.05%, 33.42%, 66.47%,-,5500a9
48233,7.33%, 53.58%, 46.25%,-,880075
48235,27.64%, 36.18%, 63.82%,-,5c00a2
48237,30.56%, 34.66%, 65.22%,-,5800a6
48239,40.66%, 29.55%, 70.22%,-,4b00b3
