id,margin,romney,obama,other,hex_color
45053,15.85%, 41.60%, 57.45%, 0.95%,6a0292
45055,18.12%, 58.41%, 40.29%, 1.30%,940366
45057,17.84%, 58.33%, 40.49%, 1.18%,940367
45059,17.42%, 58.02%, 40.60%, 1.38%,930367
45061,35.31%, 31.80%, 67.10%, 1.10%,5102ab
45063,37.75%, 68.07%, 30.32%, 1.61%,ad044d
45065,3.60%, 47.81%, 51.41%, 0.78%,790183
45067,30.19%, 34.46%, 64.65%, 0.89%,5702a4
45069,24.60%, 37.31%, 61.91%, 0.78%,5f019d
45071,14.35%, 56.63%, 42.28%, 1.09%,90026b
45073,42.59%, 70.47%, 27.88%, 1.65%,b30447
45075,43.44%, 27.93%, 71.37%, 0.69%,4701b5
45077,49.00%, 73.49%, 24.49%, 2.02%,bb053e
45079,31.97%, 33.37%, 65.34%, 1.29%,5503a6
45081,21.10%, 59.96%, 38.86%, 1.18%,980363
45083,23.21%, 60.93%, 37.72%, 1.34%,9b0360
45085,17.58%, 40.74%, 58.32%, 0.94%,670294
45087,6.28%, 52.50%, 46.22%, 1.28%,850375
45089,39.93%, 29.59%, 69.52%, 0.89%,4b02b1
45091,20.37%, 59.42%, 39.05%, 1.53%,970363
46003,17.71%, 57.43%, 39.71%, 2.86%,920765
46005,18.57%, 58.24%, 39.67%, 2.09%,940565
46007,6.48%, 52.04%, 45.55%, 2.41%,840674
46009,21.57%, 59.53%, 37.96%, 2.50%,970660
46011,3.17%, 50.16%, 46.99%, 0.81%,7f0277
46013,6.67%, 51.79%, 45.12%, 0.55%,840173
46015,28.37%, 63.01%, 34.64%, 2.35%,a00558
46017,47.74%, 25.90%, 73.63%, 0.47%,4201bb
46019,49.22%, 73.03%, 23.81%, 0.93%,ba023c
46021,58.83%, 78.27%, 19.44%, 2.29%,c70531
46023,19.85%, 59.25%, 39.40%, 1.35%,970364
46025,19.44%, 58.59%, 39.15%, 2.25%,950563
46027,15.44%, 41.02%, 56.46%, 0.48%,68018f
46029,18.29%, 58.10%, 39.81%, 2.08%,940565
46031,11.08%, 42.92%, 54.00%, 0.58%,6d0189
46033,38.21%, 67.74%, 29.54%, 2.72%,ac064b
46035,21.52%, 59.68%, 38.16%, 2.16%,980561
46037,6.16%, 45.95%, 52.11%, 1.95%,750484
46039,10.78%, 54.12%, 43.34%, 2.53%,8a066e
46041,28.71%, 34.99%, 63.69%, 1.32%,5903a2
46043,59.29%, 78.93%, 19.64%, 1.42%,c90332
46045,33.16%, 65.29%, 32.13%, 2.58%,a60651
46047,31.80%, 64.22%, 32.42%, 1.22%,a30352
46049,38.51%, 67.88%, 29.37%, 2.75%,ad074a
46051,15.00%, 56.41%, 41.40%, 2.19%,8f0569
46053,42.21%, 70.06%, 27.85%, 2.09%,b20547
46055,73.44%, 86.08%, 12.64%, 1.28%,db0320
46057,31.58%, 64.55%, 32.98%, 2.47%,a40654
46059,36.09%, 67.21%, 31.11%, 1.68%,ab044f
46061,35.89%, 67.34%, 31.46%, 1.20%,ab0350
46063,75.24%, 86.33%, 11.10%, 0.41%,dc011c
46065,29.83%, 64.00%, 34.16%, 1.84%,a30457
46067,44.61%, 71.56%, 26.95%, 1.49%,b60344
46069,46.66%, 72.44%, 25.78%, 1.77%,b80441
46071,21.25%, 59.76%, 38.52%, 1.72%,980462
46073,8.55%, 53.48%, 44.93%, 1.59%,880472
46075,62.73%, 80.46%, 17.73%, 1.81%,cd042d
46077,13.77%, 55.64%, 41.87%, 2.49%,8d066a
46079,11.06%, 54.40%, 43.34%, 2.26%,8a056e
46081,26.87%, 61.85%, 34.98%, 0.87%,9d0259
46083,25.64%, 62.00%, 36.36%, 1.64%,9e045c
46085,20.91%, 59.46%, 38.56%, 1.98%,970562
46087,28.70%, 63.34%, 34.63%, 2.03%,a10558
46089,53.42%, 75.80%, 22.39%, 1.81%,c10439
46091,8.66%, 44.74%, 53.40%, 1.86%,720488
46093,42.88%, 69.95%, 27.07%, 2.99%,b20745
46095,0.78%, 49.54%, 48.76%, 1.69%,7e047c
46097,13.77%, 55.79%, 42.02%, 2.19%,8e056b
46099,7.40%, 52.68%, 45.28%, 2.05%,860573
46101,3.49%, 50.61%, 47.12%, 2.27%,810578
46103,29.48%, 63.49%, 34.02%, 2.49%,a10656
46105,55.72%, 75.79%, 20.06%, 1.70%,c10433
46107,49.96%, 74.51%, 24.55%, 0.94%,be023e
46109,9.84%, 44.24%, 54.09%, 1.67%,700489
46111,26.82%, 61.70%, 34.89%, 3.41%,9d0858
46113,87.41%, 5.98%, 93.39%, 0.64%,0f01ee
46115,12.17%, 54.92%, 42.75%, 2.33%,8c056d
46117,40.78%, 69.03%, 28.25%, 0.58%,b00148
46119,52.20%, 74.94%, 22.74%, 2.32%,bf0539
46121,59.19%, 19.94%, 79.13%, 0.92%,3202c9
46123,43.40%, 70.79%, 27.39%, 1.82%,b40445
46125,30.97%, 64.49%, 33.52%, 2.00%,a40555
46127,25.22%, 61.85%, 36.62%, 1.53%,9d035d
46129,43.05%, 70.31%, 27.25%, 2.44%,b30645
46135,12.72%, 55.09%, 42.37%, 2.54%,8c066c
46137,16.43%, 41.26%, 57.69%, 1.05%,690293
47001,29.83%, 63.95%, 34.13%, 1.92%,a30457
47003,40.31%, 69.46%, 29.15%, 1.38%,b1034a
47005,25.57%, 61.84%, 36.27%, 1.90%,9d045c
47007,40.26%, 69.33%, 29.07%, 1.61%,b0044a
47009,45.71%, 71.98%, 26.27%, 1.74%,b70442
47011,53.70%, 75.97%, 22.27%, 1.76%,c10438
47013,43.60%, 71.10%, 27.50%, 1.40%,b50346
47015,35.09%, 66.54%, 31.45%, 2.01%,a90550
47017,34.56%, 66.58%, 32.02%, 1.39%,a90351
47019,51.97%, 75.20%, 23.23%, 1.58%,bf043b
47021,36.95%, 67.63%, 30.69%, 1.68%,ac044e
47023,47.74%, 73.07%, 25.34%, 1.59%,ba0440
47025,50.93%, 74.84%, 23.90%, 1.26%,be033c
47027,25.18%, 61.95%, 36.77%, 1.28%,9d035d
47029,49.37%, 73.85%, 24.48%, 1.67%,bc043e
47031,37.14%, 67.62%, 30.48%, 1.90%,ac044d
47033,38.45%, 68.81%, 30.36%, 0.84%,af024d
47035,48.98%, 73.73%, 24.75%, 1.52%,bc033f
47037,18.53%, 39.76%, 58.29%, 1.95%,650494
47039,36.96%, 67.61%, 30.65%, 1.74%,ac044e
47041,30.61%, 64.40%, 33.79%, 1.80%,a40456
47043,28.39%, 63.34%, 34.95%, 1.72%,a10459
47045,44.61%, 71.81%, 27.19%, 1.00%,b70245
47047,30.66%, 64.83%, 34.17%, 1.01%,a50257
47049,53.40%, 76.04%, 22.64%, 1.32%,c10339
47051,28.90%, 63.66%, 34.76%, 1.58%,a20458
47053,32.13%, 65.51%, 33.38%, 1.12%,a70255
47055,29.22%, 64.03%, 34.82%, 1.15%,a30258
47057,52.43%, 75.43%, 23.00%, 1.57%,c0043a
47059,46.13%, 72.19%, 26.06%, 1.75%,b80442
47061,20.60%, 59.38%, 38.78%, 1.84%,970462
47063,46.37%, 72.49%, 26.13%, 1.38%,b80342
47065,14.88%, 56.39%, 41.51%, 2.10%,8f0569
47067,51.42%, 74.63%, 23.22%, 2.15%,be053b
47069,5.91%, 46.60%, 52.51%, 0.88%,760285
47071,51.63%, 75.14%, 23.51%, 1.35%,bf033b
47073,46.85%, 72.50%, 25.65%, 1.85%,b80441
47075,21.26%, 39.11%, 60.36%, 0.53%,630199
47077,48.77%, 73.80%, 25.03%, 1.16%,bc023f
47079,30.25%, 64.31%, 34.06%, 1.62%,a30456
47081,27.10%, 62.59%, 35.49%, 1.92%,9f045a
47083,5.91%, 52.16%, 46.25%, 1.59%,850475
47085,13.52%, 55.85%, 42.33%, 1.82%,8e046b
47087,15.39%, 56.96%, 41.56%, 1.48%,910369
47089,50.15%, 74.25%, 24.10%, 1.65%,bd043d
47091,50.50%, 74.44%, 23.94%, 1.61%,bd043d
47093,29.16%, 63.60%, 34.43%, 1.97%,a20557
47095,13.37%, 55.73%, 42.36%, 1.92%,8e046c
47097,6.96%, 53.12%, 46.16%, 0.71%,870175
47099,42.93%, 70.77%, 27.84%, 1.39%,b40346
47101,35.58%, 66.40%, 30.83%, 2.77%,a9074e
47103,49.09%, 73.88%, 24.80%, 1.32%,bc033f
47105,52.77%, 75.69%, 22.91%, 1.40%,c1033a
47107,46.87%, 72.71%, 25.84%, 1.45%,b90341
47109,44.58%, 71.57%, 26.98%, 1.45%,b60344
47111,53.70%, 76.18%, 22.48%, 1.35%,c20339
47113,8.91%, 54.03%, 45.13%, 0.84%,890273
47115,22.28%, 60.26%, 37.98%, 1.77%,990460
47117,28.93%, 63.61%, 34.68%, 1.71%,a20458
47119,26.91%, 62.74%, 35.83%, 1.43%,9f035b
47121,39.63%, 68.97%, 29.34%, 1.69%,af044a
47123,45.04%, 71.80%, 26.76%, 1.44%,b70344
47125,10.31%, 54.28%, 43.97%, 1.75%,8a0470
47127,48.16%, 73.35%, 25.19%, 1.46%,bb0340
47129,45.26%, 71.79%, 26.52%, 1.69%,b70443
47131,44.67%, 71.68%, 27.01%, 1.32%,b60344
47133,25.70%, 62.30%, 36.60%, 1.10%,9e025d
47135,22.36%, 60.21%, 37.85%, 1.95%,990460
47137,40.77%, 69.79%, 29.03%, 1.18%,b1034a
47139,37.17%, 67.80%, 30.63%, 1.57%,ac044e
47141,37.07%, 67.66%, 30.60%, 1.74%,ac044e
47143,48.86%, 73.67%, 24.82%, 1.51%,bb033f
47145,41.28%, 69.82%, 28.53%, 1.65%,b20448
47147,35.58%, 67.11%, 31.53%, 1.35%,ab0350
47149,24.72%, 61.56%, 36.84%, 1.61%,9c045d
47151,54.96%, 76.74%, 21.78%, 1.48%,c30337
47153,39.82%, 68.72%, 28.90%, 2.39%,af0649
47155,54.83%, 76.73%, 21.91%, 1.36%,c30337
47157,26.05%, 36.50%, 62.55%, 0.95%,5d029f
47159,28.57%, 63.41%, 34.84%, 1.75%,a10458
47161,17.48%, 57.93%, 40.45%, 1.62%,930467
47163,47.16%, 72.74%, 25.58%, 1.68%,b90441
47165,41.90%, 70.28%, 28.38%, 1.34%,b30348
47167,39.61%, 69.23%, 29.62%, 1.15%,b0024b
47169,12.81%, 55.49%, 42.69%, 1.82%,8d046c
47171,44.02%, 71.01%, 27.00%, 1.99%,b50544
47173,48.03%, 73.35%, 25.32%, 1.34%,bb0340
47175,22.22%, 60.26%, 38.04%, 1.70%,990461
47177,25.03%, 61.54%, 36.51%, 1.94%,9c045d
47179,38.48%, 68.30%, 29.82%, 1.87%,ae044c
47181,56.33%, 77.52%, 21.20%, 1.28%,c50336
47183,40.99%, 69.75%, 28.76%, 1.49%,b10349
47185,37.22%, 67.80%, 30.58%, 1.62%,ac044d
47187,46.46%, 72.59%, 26.13%, 1.28%,b90342
47189,41.50%, 69.98%, 28.48%, 1.54%,b20348
48001,52.12%, 75.64%, 23.52%, 0.85%,c0023b
48003,63.45%, 81.19%, 17.74%, 1.07%,cf022d
48005,43.90%, 71.47%, 27.58%, 0.95%,b60246
48007,42.77%, 70.79%, 28.03%, 1.18%,b40347
48009,73.85%, 86.46%, 12.61%, 0.94%,dc0220
48011,78.07%, 88.56%, 10.48%, 0.96%,e1021a
48013,18.30%, 58.65%, 40.35%, 1.00%,950266
48015,60.20%, 79.53%, 19.33%, 1.13%,ca0231
48017,48.07%, 73.73%, 25.66%, 0.61%,bc0141
48019,58.87%, 78.60%, 19.73%, 1.67%,c80432
48021,17.03%, 57.32%, 40.29%, 2.39%,920666
48023,64.70%, 81.47%, 16.77%, 1.76%,cf042a
48025,11.47%, 55.29%, 43.81%, 0.90%,8c026f
48027,16.27%, 57.36%, 41.09%, 1.55%,920368
48029,4.51%, 46.94%, 51.46%, 1.60%,770483
48031,48.62%, 73.16%, 24.53%, 2.31%,ba053e
48033,80.44%, 89.26%, 8.82%, 1.93%,e30416
48035,61.42%, 80.00%, 18.58%, 1.41%,cc032f
48037,41.44%, 70.24%, 28.80%, 0.96%,b30249
48039,34.14%, 66.39%, 32.25%, 1.36%,a90352
48041,35.26%, 66.49%, 31.23%, 2.28%,a9054f
48043,5.46%, 51.10%, 45.64%, 0.91%,820274
48045,65.67%, 82.34%, 16.67%, 1.00%,d1022a
48047,57.39%, 21.10%, 78.49%, 0.42%,3501c8
48049,71.64%, 85.29%, 13.65%, 1.06%,d90222
48051,45.94%, 72.35%, 26.41%, 1.24%,b80343
48053,54.59%, 76.46%, 21.87%, 1.66%,c20437
48055,11.11%, 54.40%, 43.29%, 2.31%,8a056e
48057,26.08%, 62.33%, 36.25%, 1.41%,9e035c
48059,69.79%, 84.24%, 14.45%, 1.31%,d60324
48061,31.05%, 33.94%, 64.99%, 1.07%,5602a5
48063,33.52%, 66.46%, 32.94%, 0.60%,a90153
48065,77.72%, 88.23%, 10.51%, 1.26%,e0031a
48067,49.53%, 74.34%, 24.80%, 0.86%,bd023f
48069,39.64%, 69.37%, 29.73%, 0.90%,b0024b
48071,61.06%, 79.99%, 18.93%, 1.07%,cb0230
48073,50.97%, 75.00%, 24.03%, 0.97%,bf023d
48075,67.38%, 83.42%, 16.03%, 0.55%,d40128
48077,69.73%, 84.36%, 14.63%, 1.01%,d70225
48079,42.86%, 70.77%, 27.92%, 1.31%,b40347
48081,73.79%, 86.51%, 12.71%, 0.78%,dc0120
48083,73.60%, 86.25%, 12.66%, 1.09%,db0220
48085,31.45%, 64.86%, 33.41%, 1.73%,a50455
48087,68.26%, 83.65%, 15.39%, 0.96%,d50227
48089,49.24%, 74.24%, 25.00%, 0.76%,bd013f
48091,54.08%, 76.30%, 22.22%, 1.48%,c20338
48093,62.25%, 80.39%, 18.14%, 1.47%,cc032e
48095,59.84%, 79.22%, 19.38%, 1.40%,ca0331
48097,67.63%, 83.28%, 15.65%, 1.07%,d40227
48099,36.51%, 67.57%, 31.06%, 1.36%,ac034f
48101,50.61%, 74.90%, 24.29%, 0.81%,be023d
48103,55.34%, 76.77%, 21.43%, 1.79%,c30436
48105,32.74%, 65.68%, 32.94%, 1.37%,a70353
48107,27.59%, 63.35%, 35.76%, 0.90%,a1025b
48109,31.06%, 33.56%, 64.62%, 1.82%,5504a4
48111,64.86%, 81.36%, 16.49%, 2.15%,cf052a
48113,15.42%, 41.57%, 56.99%, 1.44%,6a0391
48115,43.16%, 71.14%, 27.98%, 0.88%,b50247
48117,41.84%, 70.60%, 28.75%, 0.65%,b40149
48119,53.02%, 75.52%, 22.50%, 1.98%,c00539
48121,31.55%, 64.91%, 33.35%, 1.74%,a50455
48123,55.06%, 77.16%, 22.10%, 0.74%,c40138
48125,56.62%, 77.82%, 21.20%, 0.98%,c60236
48127,47.27%, 26.12%, 73.40%, 0.48%,4201bb
48129,69.12%, 83.84%, 14.72%, 1.43%,d50325
48131,54.12%, 22.56%, 76.68%, 0.76%,3901c3
48133,68.88%, 83.82%, 14.93%, 1.25%,d50326
48135,48.88%, 73.85%, 24.97%, 1.18%,bc033f
48137,46.38%, 72.62%, 26.24%, 1.13%,b90242
48139,47.36%, 72.94%, 25.59%, 1.47%,b90341
48141,32.31%, 33.09%, 65.40%, 1.51%,5403a6
48143,67.06%, 82.81%, 15.75%, 1.44%,d30328
48145,24.35%, 61.76%, 37.41%, 0.83%,9d025f
48147,52.53%, 75.54%, 23.01%, 1.45%,c0033a
48149,54.73%, 76.61%, 21.88%, 1.51%,c30337
48151,35.73%, 67.16%, 31.43%, 1.41%,ab0350
48153,46.62%, 73.05%, 26.43%, 0.53%,ba0143
48155,42.02%, 70.30%, 28.28%, 1.41%,b30348
48157,6.83%, 52.91%, 46.08%, 1.01%,860275
48159,63.31%, 80.95%, 17.64%, 1.41%,ce032c
48161,50.15%, 74.58%, 24.44%, 0.98%,be023e
48163,20.59%, 39.29%, 59.88%, 0.83%,640298
48165,72.53%, 85.69%, 13.16%, 1.16%,da0221
48167,26.84%, 62.74%, 35.89%, 1.37%,9f035b
48169,63.08%, 80.96%, 17.88%, 1.15%,ce022d
48171,65.75%, 82.12%, 16.37%, 1.51%,d10329
48173,83.39%, 91.00%, 7.61%, 1.38%,e80313
48175,33.75%, 66.34%, 32.59%, 1.07%,a90253
48177,40.27%, 69.61%, 29.34%, 1.06%,b1024a
48179,75.21%, 87.20%, 11.99%, 0.81%,de021e
48181,47.95%, 73.20%, 25.25%, 1.56%,ba0340
48183,39.38%, 69.25%, 29.87%, 0.88%,b0024c
48185,44.20%, 71.40%, 27.19%, 1.41%,b60345
48187,35.01%, 66.73%, 31.73%, 1.54%,aa0350
48189,47.97%, 73.30%, 25.33%, 1.37%,ba0340
48191,51.13%, 75.02%, 23.90%, 1.08%,bf023c
48193,65.51%, 82.15%, 16.64%, 1.21%,d1032a
48195,83.03%, 91.13%, 8.10%, 0.76%,e80114
48197,58.46%, 78.66%, 20.20%, 1.14%,c80233
48199,67.55%, 83.33%, 15.77%, 0.90%,d40228
48201,0.08%, 49.31%, 49.39%, 1.30%,7d037d
48203,34.60%, 66.92%, 32.31%, 0.77%,aa0152
48205,79.67%, 89.28%, 9.62%, 1.10%,e30218
48207,43.27%, 70.74%, 27.47%, 1.79%,b40446
48209,10.38%, 53.65%, 43.27%, 0.61%,88016e
48211,73.29%, 86.02%, 12.72%, 1.26%,db0320
48213,54.75%, 76.85%, 22.10%, 1.05%,c30238
48215,41.70%, 28.61%, 70.32%, 1.07%,4802b3
48217,52.97%, 75.82%, 22.85%, 1.34%,c1033a
48219,56.91%, 77.74%, 20.83%, 1.43%,c60335
48221,64.51%, 81.53%, 17.02%, 1.45%,cf032b
48223,55.35%, 77.13%, 21.78%, 1.10%,c40237
48225,44.01%, 71.59%, 27.57%, 0.84%,b60246
48227,49.95%, 74.22%, 24.27%, 1.52%,bd033d
48229,10.66%, 54.58%, 43.92%, 1.51%,8b036f
48231,51.12%, 74.91%, 23.78%, 1.31%,bf033c
48233,72.64%, 85.82%, 13.18%, 1.00%,da0221
48235,70.56%, 84.77%, 14.21%, 1.02%,d80224
48237,78.30%, 88.72%, 10.42%, 0.86%,e2021a
48239,56.44%, 77.73%, 21.29%, 0.98%,c60236
48241,48.34%, 73.66%, 25.32%, 1.01%,bb0240
48243,23.41%, 60.32%, 36.91%, 0.76%,99015e
48245,1.61%, 48.73%, 50.34%, 0.93%,7c0280
48247,56.69%, 21.36%, 78.04%, 0.60%,3601c7
48249,16.96%, 41.18%, 58.14%, 0.68%,690194
48251,55.62%, 77.11%, 21.49%, 1.39%,c40336
48253,54.54%, 76.56%, 22.02%, 1.42%,c30338
48255,35.84%, 67.50%, 31.66%, 0.84%,ac0250
48257,44.34%, 71.66%, 27.32%, 1.02%,b60245
48259,64.47%, 81.58%, 17.11%, 1.30%,d0032b
48261,1.20%, 50.30%, 49.10%, 0.60%,80017d
48263,66.42%, 82.72%, 16.30%, 0.99%,d20229
48265,59.13%, 78.95%, 19.83%, 1.22%,c90332
48267,76.64%, 88.11%, 11.47%, 0.42%,e0011d
48269,92.41%, 95.86%, 3.45%, 0.69%,f40108
48271,25.12%, 61.75%, 36.63%, 1.61%,9d045d
48273,7.81%, 45.56%, 53.37%, 1.07%,740288
48275,54.83%, 76.82%, 21.99%, 1.19%,c30338
48277,50.27%, 74.58%, 24.31%, 1.10%,be023d
48279,50.35%, 74.75%, 24.40%, 0.86%,be023e
48281,57.50%, 78.03%, 20.53%, 1.44%,c60334
48283,17.98%, 40.64%, 58.63%, 0.73%,670195
48285,64.57%, 81.74%, 17.18%, 1.08%,d0022b
48287,46.10%, 72.27%, 26.17%, 1.56%,b80342
48289,68.28%, 83.53%, 15.26%, 1.21%,d50326
48291,53.29%, 76.16%, 22.87%, 0.97%,c2023a
48293,40.72%, 69.92%, 29.19%, 0.89%,b2024a
48295,79.20%, 89.38%, 10.19%, 0.43%,e30119
48297,54.34%, 76.68%, 22.34%, 0.97%,c30238
48299,60.56%, 79.62%, 19.06%, 1.32%,cb0330
48301,70.31%, 84.38%, 14.06%, 1.56%,d70323
48303,40.79%, 69.61%, 28.81%, 1.58%,b10449
48305,47.63%, 73.46%, 25.83%, 0.71%,bb0141
48307,62.88%, 80.82%, 17.94%, 1.24%,ce032d
48309,29.79%, 64.26%, 34.47%, 1.27%,a30357
48311,72.37%, 85.69%, 13.32%, 0.99%,da0221
48313,51.17%, 75.17%, 24.01%, 0.82%,bf023d
48315,28.91%, 63.83%, 34.91%, 1.26%,a20359
48317,68.97%, 84.24%, 15.27%, 0.49%,d60126
48319,60.21%, 79.52%, 19.31%, 1.17%,ca0231
48321,33.46%, 66.27%, 32.80%, 0.93%,a80253
48323,58.05%, 20.55%, 78.60%, 0.84%,3402c8
48325,39.22%, 69.03%, 29.81%, 1.16%,b0024c
48327,58.19%, 78.33%, 20.14%, 1.53%,c70333
48329,61.31%, 79.85%, 18.54%, 1.62%,cb042f
48331,34.57%, 66.60%, 32.03%, 1.37%,a90351
48333,72.83%, 85.51%, 12.68%, 1.82%,da0420
48335,52.59%, 75.82%, 23.23%, 0.95%,c1023b
48337,70.09%, 84.49%, 14.40%, 1.11%,d70224
48339,60.54%, 79.51%, 18.97%, 1.52%,ca0330
48341,60.26%, 79.60%, 19.34%, 1.06%,ca0231
48343,26.74%, 62.89%, 36.15%, 0.95%,a0025c
48345,80.50%, 89.67%, 9.17%, 1.17%,e40217
48347,36.12%, 67.42%, 31.30%, 1.27%,ab034f
48349,42.29%, 70.60%, 28.31%, 1.09%,b40248
48351,41.49%, 70.06%, 28.57%, 1.36%,b20348
48353,45.16%, 71.74%, 26.58%, 1.68%,b60443
48355,3.32%, 50.95%, 47.63%, 1.42%,810379
48357,82.39%, 90.85%, 8.45%, 0.70%,e70115
48359,82.74%, 90.91%, 8.17%, 0.92%,e70214
48361,53.97%, 76.12%, 22.15%, 1.72%,c20438
48363,59.69%, 79.06%, 19.37%, 1.57%,c90431
48365,56.10%, 77.71%, 21.61%, 0.67%,c60137
48367,65.82%, 82.28%, 16.47%, 1.25%,d10329
48369,58.03%, 78.74%, 20.71%, 0.55%,c80134
48371,22.19%, 60.53%, 38.34%, 1.13%,9a0261
48373,48.14%, 73.54%, 25.39%, 1.07%,bb0240
48375,44.58%, 71.52%, 26.94%, 1.53%,b60344
48377,42.82%, 27.74%, 70.56%, 1.71%,4604b3
48379,61.61%, 80.23%, 18.62%, 1.15%,cc022f
48381,68.16%, 83.40%, 15.24%, 1.36%,d40326
48383,61.45%, 80.19%, 18.74%, 1.07%,cc022f
48385,62.48%, 80.52%, 18.05%, 1.43%,cd032e
48387,40.74%, 69.94%, 29.21%, 0.85%,b2024a
48389,16.23%, 41.29%, 57.53%, 1.18%,690392
48391,24.84%, 62.12%, 37.28%, 0.60%,9e015f
48393,85.63%, 92.13%, 6.50%, 1.38%,ea0310
48395,22.25%, 60.64%, 38.40%, 0.96%,9a0261
48397,53.11%, 75.81%, 22.70%, 1.48%,c10339
48399,70.47%, 84.62%, 14.15%, 1.23%,d70324
48401,51.08%, 75.08%, 24.00%, 0.92%,bf023d
48403,63.78%, 81.41%, 17.63%, 0.96%,cf022c
48405,34.58%, 66.91%, 32.33%, 0.76%,aa0152
48407,48.85%, 73.91%, 25.06%, 1.03%,bc023f
48409,20.66%, 59.79%, 39.13%, 1.08%,980263
48411,70.03%, 84.33%, 14.30%, 1.37%,d70324
48413,55.65%, 77.38%, 21.73%, 0.88%,c50237
48415,65.37%, 82.04%, 16.67%, 1.29%,d1032a
48417,79.75%, 89.36%, 9.61%, 1.03%,e30218
48419,49.04%, 74.03%, 24.99%, 0.98%,bc023f
48421,75.82%, 87.48%, 11.66%, 0.87%,df021d
48423,45.07%, 72.02%, 26.95%, 1.02%,b70244
48425,63.82%, 81.15%, 17.33%, 1.53%,ce032c
48427,73.32%, 13.02%, 86.34%, 0.64%,2101dc
48429,70.84%, 84.76%, 13.92%, 1.32%,d80323
48431,86.64%, 92.91%, 6.28%, 0.81%,ec0210
48433,51.41%, 75.11%, 23.70%, 1.19%,bf033c
48435,49.70%, 74.45%, 24.75%, 0.80%,bd023f
48437,47.40%, 72.91%, 25.51%, 1.59%,b90441
48439,15.69%, 57.12%, 41.43%, 1.46%,910369
48441,53.52%, 76.06%, 22.54%, 1.41%,c10339
48443,31.35%, 64.50%, 33.15%, 2.34%,a40554
48445,41.60%, 70.15%, 28.55%, 1.29%,b20348
48447,72.69%, 86.10%, 13.41%, 0.49%,db0122
48449,38.81%, 68.71%, 29.91%, 1.38%,af034c
48451,47.89%, 73.20%, 25.31%, 1.49%,ba0340
48453,23.93%, 36.21%, 60.14%, 0.92%,5c0299
48455,46.88%, 72.77%, 25.89%, 1.35%,b90342
48457,55.42%, 77.21%, 21.79%, 0.99%,c40237
48459,59.74%, 79.37%, 19.63%, 1.00%,ca0232
48461,47.69%, 73.31%, 25.62%, 1.08%,ba0241
48463,8.35%, 53.69%, 45.35%, 0.96%,880273
48465,5.38%, 46.64%, 52.02%, 1.33%,760384
48467,66.54%, 82.69%, 16.15%, 1.16%,d20229
48469,37.74%, 68.25%, 30.51%, 1.24%,ae034d
48471,31.51%, 64.97%, 33.46%, 1.57%,a50455
48473,17.17%, 58.13%, 40.96%, 0.91%,940268
48475,47.00%, 72.91%, 25.92%, 1.17%,b90242
48477,51.93%, 75.41%, 23.48%, 1.10%,c0023b
48479,53.90%, 22.52%, 76.42%, 1.06%,3902c2
48481,39.15%, 69.21%, 30.06%, 0.72%,b0014c
48483,77.35%, 88.25%, 10.90%, 0.85%,e1021b
48485,47.02%, 72.68%, 25.66%, 1.66%,b90441
48487,49.87%, 74.27%, 24.40%, 1.33%,bd033e
48489,43.13%, 27.96%, 71.09%, 0.95%,4702b5
48491,21.45%, 59.22%, 37.77%, 0.80%,970260
48493,42.99%, 71.01%, 28.02%, 0.96%,b50247
48495,52.93%, 76.00%, 23.07%, 0.93%,c1023a
48497,67.42%, 82.95%, 15.53%, 1.53%,d30327
48499,64.25%, 81.63%, 17.38%, 0.99%,d0022c
48501,60.57%, 79.79%, 19.22%, 0.99%,cb0231
48503,71.53%, 85.09%, 13.56%, 1.35%,d80322
48505,43.18%, 28.14%, 71.32%, 0.54%,4701b5
48507,67.56%, 15.71%, 83.27%, 1.01%,2802d4
49001,71.41%, 84.92%, 13.52%, 1.56%,d80322
49003,77.89%, 88.11%, 10.22%, 1.66%,e0041a
49005,68.08%, 82.85%, 14.76%, 2.39%,d30625
49007,37.20%, 67.27%, 30.06%, 2.67%,ab064c
49009,60.00%, 78.08%, 18.08%, 0.77%,c7012e
49011,61.93%, 80.00%, 18.08%, 1.92%,cc042e
49013,80.22%, 89.32%, 9.11%, 1.57%,e30417
49015,72.11%, 84.90%, 12.79%, 2.32%,d80520
49017,69.84%, 83.96%, 14.12%, 1.92%,d60424
49019,6.81%, 50.53%, 43.72%, 5.75%,800e6f
49021,71.69%, 84.47%, 12.78%, 2.75%,d70720
49023,74.74%, 85.99%, 11.25%, 2.77%,db071c
49025,52.74%, 74.81%, 22.07%, 3.11%,be0738
49027,80.06%, 88.59%, 8.53%, 2.89%,e10715
49029,80.73%, 89.49%, 8.77%, 1.74%,e40416
49031,79.67%, 89.13%, 9.46%, 1.41%,e30318
49033,81.97%, 90.15%, 8.18%, 1.67%,e50414
49035,20.22%, 58.26%, 38.04%, 3.70%,940961
49037,17.62%, 57.92%, 40.31%, 1.77%,930466
49039,77.78%, 88.05%, 10.27%, 1.69%,e0041a
49041,80.17%, 89.32%, 9.15%, 1.54%,e30317
49043,4.61%, 50.49%, 45.87%, 3.64%,800974
49045,50.38%, 73.77%, 23.39%, 2.84%,bc073b
49047,81.16%, 89.75%, 8.59%, 1.66%,e40415
49049,78.59%, 88.32%, 9.72%, 1.96%,e10418
49051,52.17%, 74.90%, 22.73%, 2.38%,be0639
