id,margin,harding,cox,other,other2,hex_color
48327,1.41%, 47.65%, 46.24%,0.7%,-,790175
48329,59.53%, 19.94%, 79.47%,0.59%,-,3201ca
48331,26.45%, 7.68%, 53.81%,8.43%, 8.43%,131589
48333,34.30%, 20.57%, 55.70%,0.0%,-,34008e
48335,71.18%, 10.47%, 81.65%,0.0%,-,1a00d0
48337,51.77%, 19.79%, 71.57%,0.0%,-,3200b6
48339,50.48%, 14.00%, 64.48%,9.93%, 9.93%,2319a4
48341,76.52%, 11.30%, 87.83%,0.87%,-,1c02df
48343,55.62%, 18.06%, 73.68%,8.26%, 7.49%,2e15bb
48345,78.01%, 10.23%, 88.24%,1.53%,-,1a03e1
48347,53.32%, 8.73%, 65.79%,10.12%, 10.12%,1619a7
48349,48.47%, 15.87%, 64.35%,5.3999999999999995%, 4.80%,280da4
48351,40.72%, 8.68%, 62.87%,6.29%, 4.49%,1610a0
48353,64.82%, 15.16%, 79.98%,1.13%,-,2602cb
48355,48.56%, 21.55%, 70.12%,4.72%, 2.81%,360cb2
48357,34.94%, 32.53%, 67.47%,0.0%,-,5200ac
48359,45.31%, 27.08%, 72.40%,0.52%,-,4501b8
48361,72.12%, 9.34%, 81.47%,2.78%,-,1707cf
48363,59.99%, 15.75%, 75.74%,0.51%,-,2801c1
48365,49.31%, 16.15%, 65.46%,7.180000000000001%, 5.73%,2912a6
48367,53.90%, 20.60%, 74.50%,0.59%,-,3401bd
48369,14.37%, 41.06%, 55.43%,0.88%,-,68028d
48371,0.98%, 48.40%, 47.42%,0.37%,-,7b0078
48373,43.19%, 19.84%, 63.04%,4.28%, 4.28%,320aa0
48375,57.37%, 20.21%, 77.58%,2.2%,-,3305c5
48377,31.69%, 33.33%, 65.03%,1.64%,-,5404a5
48379,34.60%, 23.95%, 58.56%,3.3%, 3.30%,3d0895
48381,32.12%, 33.21%, 65.34%,1.45%,-,5403a6
48383,100.00%,-, 100.00%,0.0%,-,0000fe
48385,21.36%, 35.92%, 57.28%,0.32%,-,5b0092
48387,41.38%, 22.58%, 63.96%,10.680000000000001%, 9.21%,391ba3
48389,66.55%, 16.55%, 83.09%,0.36%,-,2a00d3
48391,20.62%, 55.81%, 35.19%,0.16%,-,8e0059
48393,47.28%, 25.10%, 72.38%,0.42%,-,4001b8
48395,44.49%, 8.95%, 64.97%,5.61%, 5.33%,160ea5
48397,77.36%, 10.46%, 87.83%,1.71%,-,1a04df
48399,46.63%, 17.90%, 64.53%,0.22%,-,2d00a4
48401,28.29%, 26.02%, 54.31%,11.21%, 9.92%,421c8a
48403,37.36%, 6.19%, 64.67%,1.83%,-,0f04a4
48405,5.89%, 7.84%, 42.62%,1.04%,-,13026c
48407,19.39%,-, 46.31%,26.779999999999998%, 25.04%,004476
48409,32.67%, 32.25%, 64.92%,2.83%,-,5207a5
48411,32.38%, 12.20%, 59.21%,1.76%,-,1f0496
48413,42.76%, 26.64%, 69.41%,0.0%,-,4300b0
48415,64.61%, 15.01%, 79.62%,0.0%,-,2600cb
48417,42.88%, 22.01%, 64.90%,0.19%,-,3800a5
48419,63.36%, 6.42%, 72.77%,7.45%, 7.45%,1012b9
48421,37.05%, 30.68%, 67.73%,1.59%,-,4e04ac
48423,48.32%, 15.13%, 63.45%,13.78%, 11.83%,2623a1
48425,28.34%, 24.60%, 52.94%,0.0%,-,3e0086
48427,64.89%, 17.55%, 82.45%,0.0%,-,2c00d2
48429,59.41%, 16.69%, 76.09%,0.0%,-,2a00c2
48431,72.58%, 9.14%, 81.72%,0.0%,-,1700d0
48433,40.59%, 24.50%, 65.08%,0.18%,-,3e00a5
48435,28.20%, 34.10%, 62.30%,0.0%,-,56009e
48437,49.00%, 24.58%, 73.59%,1.83%,-,3e04bb
48439,52.29%, 20.38%, 72.66%,6.96%, 4.87%,3311b9
48441,66.94%, 12.31%, 79.25%,0.33%,-,1f00ca
48443,22.39%, 35.45%, 57.84%,2.24%,-,5a0593
48445,65.07%, 10.99%, 76.06%,0.0%,-,1c00c1
48447,65.66%, 14.46%, 80.12%,0.0%,-,2400cc
48449,32.65%, 28.30%, 60.95%,8.69%, 8.02%,48169b
48451,61.09%, 15.52%, 76.61%,2.61%,-,2706c3
48453,39.58%, 20.39%, 59.97%,7.470000000000001%, 6.44%,331398
48455,32.62%, 11.08%, 57.00%,4.52%, 4.52%,1c0b91
48457,67.34%, 8.26%, 76.53%,6.03%, 4.95%,150fc3
48459,26.01%, 26.44%, 52.45%,6.39%, 4.59%,431085
48461,29.58%, 35.21%, 64.79%,0.0%,-,5900a5
48463,49.56%, 23.21%, 72.77%,1.08%,-,3b02b9
48465,16.99%, 41.23%, 58.22%,0.56%,-,690194
48467,38.37%, 22.71%, 61.07%,1.06%,-,39029b
48469,5.11%, 41.62%, 36.51%,4.359999999999999%, 3.51%,6a0b5d
48471,22.29%, 23.45%, 45.73%,9.05%, 8.59%,3b1774
48473,36.00%, 13.36%, 53.92%,18.32%, 17.92%,222e89
48475,38.49%, 29.81%, 68.30%,1.89%,-,4c04ae
48477,14.63%, 21.24%, 24.72%,14.690000000000001%, 14.63%,36253f
48479,14.77%, 41.90%, 56.67%,1.43%,-,6a0390
48481,0.68%, 36.06%, 35.38%,5.25%, 5.25%,5b0d5a
48483,42.29%, 26.33%, 68.62%,0.27%,-,4300ae
48485,42.98%, 27.49%, 70.46%,2.05%,-,4605b3
48487,50.78%, 21.73%, 72.50%,0.06%,-,3700b8
48489,70.97%, 14.52%, 85.48%,0.0%,-,2500d9
48491,24.43%, 16.21%, 53.00%,2.22%,-,290587
48493,3.77%, 46.09%, 42.33%,0.79%,-,75026b
48495,78.95%, 10.53%, 89.47%,0.0%,-,1a00e4
48497,53.28%, 21.25%, 74.53%,1.87%,-,3604be
48499,26.74%, 25.25%, 51.99%,4.46%, 4.46%,400b84
48501,95.06%,-, 97.53%,0.0%,-,0000f8
48503,68.37%, 14.22%, 82.59%,0.61%,-,2401d2
48505,32.43%, 66.22%, 33.78%,0.0%,-,a80056
48507,41.27%, 25.57%, 66.84%,0.0%,-,4100aa
49001,17.15%, 57.49%, 40.34%,2.18%,-,920566
49003,18.77%, 58.86%, 40.09%,1.05%,-,960266
49005,8.77%, 53.88%, 45.11%,1.01%,-,890273
49007,3.26%, 47.05%, 43.79%,0.0%,-,77006f
49009,48.44%, 73.44%, 25.00%,1.56%,-,bb033f
49011,20.16%, 59.75%, 39.59%,0.66%,-,980164
49013,28.43%, 61.76%, 33.33%,1.95%,-,9d0454
49015,10.68%, 53.59%, 42.91%,0.67%,-,88016d
49017,44.03%, 71.49%, 27.46%,1.05%,-,b60246
49019,4.68%, 51.17%, 46.49%,2.34%,-,820576
49021,41.69%, 69.60%, 27.91%,0.1%,-,b10047
49023,12.06%, 53.12%, 41.07%,1.26%,-,870368
49025,45.65%, 72.61%, 26.96%,0.43%,-,b90144
49027,29.36%, 62.56%, 33.20%,0.65%,-,9f0154
49029,15.56%, 57.57%, 42.01%,0.42%,-,92016b
49031,30.25%, 63.82%, 33.57%,2.61%,-,a20655
49033,33.83%, 66.92%, 33.08%,0.0%,-,aa0054
49035,16.89%, 54.73%, 37.84%,0.0%,-,8b0060
49037,32.59%, 64.81%, 32.22%,0.12%,-,a50052
49039,21.47%, 60.15%, 38.69%,1.16%,-,990262
49041,27.11%, 62.84%, 35.73%,1.43%,-,a0035b
49043,25.02%, 59.79%, 34.77%,0.0%,-,980058
49045,19.07%, 56.15%, 37.09%,0.0%,-,8f005e
49047,23.98%, 60.47%, 36.49%,0.27%,-,9a005d
49049,9.46%, 53.34%, 43.88%,2.77%,-,88076f
49051,22.78%, 61.05%, 38.26%,0.69%,-,9b0161
49053,6.03%, 52.78%, 46.75%,0.46%,-,860177
49055,26.92%, 61.97%, 35.05%,0.78%,-,9e0159
49057,13.41%, 50.71%, 37.30%,0.0%,-,81005f
50001,79.02%, 88.93%, 9.91%,1.16%,-,e20219
50003,43.78%, 71.43%, 27.65%,0.92%,-,b60246
50005,52.64%, 75.85%, 23.21%,0.95%,-,c1023b
50007,33.60%, 66.41%, 32.80%,0.79%,-,a90253
50009,38.30%, 68.90%, 30.60%,0.5%,-,af014e
50011,34.63%, 66.72%, 32.09%,1.19%,-,aa0351
50013,44.29%, 71.60%, 27.31%,1.08%,-,b60245
50015,65.80%, 82.07%, 16.26%,1.67%,-,d10429
50017,58.99%, 78.93%, 19.94%,1.13%,-,c90232
50019,70.74%, 84.99%, 14.26%,0.75%,-,d80124
50021,47.00%, 73.10%, 26.10%,0.79%,-,ba0242
50023,52.71%, 75.76%, 23.06%,1.18%,-,c1033a
50025,61.51%, 80.36%, 18.85%,0.8%,-,cc0230
50027,65.71%, 82.56%, 16.85%,0.6%,-,d2012a
51001,65.20%, 16.49%, 81.69%,1.81%,-,2a04d0
51003,49.15%, 25.42%, 74.58%,0.0%,-,4000be
51005,5.15%, 51.94%, 46.79%,1.27%,-,840377
51007,36.59%, 31.18%, 67.77%,1.05%,-,4f02ac
51009,72.91%, 13.23%, 86.14%,0.63%,-,2101db
51011,62.69%, 18.41%, 81.10%,0.48%,-,2e01ce
51013,8.66%, 53.32%, 44.65%,2.03%,-,870571
51015,10.29%, 44.01%, 54.29%,1.7%,-,70048a
51017,2.68%, 50.99%, 48.31%,0.7%,-,82017b
51019,50.02%, 24.49%, 74.51%,1.01%,-,3e02be
51021,8.51%, 54.26%, 45.74%,0.0%,-,8a0074
51023,3.54%, 48.17%, 51.71%,0.12%,-,7a0083
51025,74.47%, 12.56%, 87.04%,0.4%,-,2001dd
51027,22.96%, 61.42%, 38.46%,0.11%,-,9c0062
51029,41.24%, 29.28%, 70.53%,0.19%,-,4a00b3
51031,55.58%, 21.58%, 77.16%,1.27%,-,3703c4
51033,36.28%, 31.30%, 67.58%,1.12%,-,4f02ac
51035,33.10%, 66.47%, 33.37%,0.16%,-,a90055
51036,18.32%, 40.59%, 58.91%,0.5%,-,670196
51037,55.20%, 22.28%, 77.48%,0.24%,-,3800c5
51041,51.76%, 23.61%, 75.37%,1.02%,-,3c02c0
51043,63.52%, 15.78%, 79.30%,2.36%,-,2806ca
51045,9.44%, 45.06%, 54.51%,0.43%,-,72018b
51047,49.23%, 25.27%, 74.50%,0.23%,-,4000bd
51049,56.31%, 21.47%, 77.78%,0.75%,-,3601c6
51051,8.24%, 53.62%, 45.38%,1.01%,-,880273
51053,54.61%, 22.57%, 77.18%,0.24%,-,3900c4
51057,51.90%, 24.05%, 75.95%,0.0%,-,3d00c1
51059,23.35%, 37.71%, 61.06%,1.22%,-,60039b
51061,41.06%, 29.26%, 70.32%,0.41%,-,4a01b3
51063,46.01%, 72.65%, 26.65%,0.7%,-,b90143
51065,58.02%, 20.36%, 78.38%,1.26%,-,3303c7
51067,12.19%, 43.83%, 56.01%,0.16%,-,6f008e
51069,20.66%, 39.13%, 59.79%,1.07%,-,630298
51071,11.42%, 44.14%, 55.56%,0.3%,-,70008d
51073,40.66%, 29.21%, 69.87%,0.93%,-,4a02b2
51075,28.57%, 35.22%, 63.79%,1.0%,-,5902a2
51077,9.46%, 54.73%, 45.27%,0.0%,-,8b0073
51079,14.92%, 57.18%, 42.27%,0.55%,-,91016b
51081,58.18%, 20.63%, 78.81%,0.56%,-,3401c8
51083,56.25%, 21.73%, 77.98%,0.3%,-,3700c6
51085,59.93%, 19.77%, 79.70%,0.53%,-,3201cb
51087,50.93%, 23.26%, 74.19%,2.55%,-,3b06bd
51089,10.91%, 44.04%, 54.95%,1.01%,-,70028c
51091,11.09%, 55.31%, 44.22%,0.47%,-,8d0170
51093,51.14%, 24.38%, 75.52%,0.1%,-,3e00c0
51095,53.87%, 22.51%, 76.38%,1.11%,-,3902c2
51097,31.44%, 34.28%, 65.72%,0.0%,-,5700a7
51099,0.80%, 50.30%, 49.50%,0.2%,-,80007e
51101,33.08%, 32.90%, 65.98%,1.12%,-,5302a8
51103,48.72%, 25.27%, 73.99%,0.73%,-,4001bc
51105,15.16%, 57.48%, 42.33%,0.19%,-,92006b
51107,38.43%, 30.21%, 68.64%,1.16%,-,4d02af
51109,37.09%, 31.11%, 68.20%,0.7%,-,4f01ad
51111,58.88%, 20.08%, 78.96%,0.97%,-,3302c9
51113,7.23%, 45.80%, 53.03%,1.17%,-,740287
51115,47.66%, 25.23%, 72.90%,1.87%,-,4004b9
51117,71.69%, 13.97%, 85.66%,0.37%,-,2300da
51119,44.01%, 27.91%, 71.92%,0.16%,-,4700b7
51121,8.85%, 53.78%, 44.92%,1.3%,-,890372
51125,42.50%, 28.68%, 71.18%,0.15%,-,4900b5
51127,27.09%, 36.45%, 63.55%,0.0%,-,5c00a2
51131,62.56%, 18.42%, 80.98%,0.59%,-,2e01ce
51133,41.28%, 28.96%, 70.25%,0.79%,-,4902b3
51135,68.41%, 15.79%, 84.21%,0.0%,-,2800d6
51137,47.08%, 26.41%, 73.49%,0.1%,-,4300bb
51139,14.13%, 56.81%, 42.68%,0.5%,-,90016c
51141,3.18%, 51.53%, 48.35%,0.13%,-,83007b
51143,39.86%, 29.83%, 69.69%,0.49%,-,4c01b1
51145,30.30%, 34.48%, 64.78%,0.74%,-,5701a5
51147,60.62%, 19.59%, 80.21%,0.21%,-,3100cc
51149,49.01%, 25.10%, 74.11%,0.79%,-,4002bc
51153,33.25%, 33.25%, 66.50%,0.25%,-,5400a9
51155,2.95%, 48.43%, 51.37%,0.2%,-,7b0082
51157,33.02%, 33.33%, 66.35%,0.32%,-,5400a9
51159,21.82%, 39.09%, 60.91%,0.0%,-,63009b
51161,14.50%, 41.85%, 56.35%,1.8%,-,6a048f
51163,12.79%, 43.34%, 56.13%,0.53%,-,6e018f
51165,8.63%, 53.71%, 45.07%,1.22%,-,880372
51167,1.95%, 50.90%, 48.95%,0.14%,-,81007c
51169,18.85%, 59.34%, 40.49%,0.17%,-,970067
51171,12.66%, 56.05%, 43.39%,0.56%,-,8e016e
51173,10.75%, 55.16%, 44.41%,0.44%,-,8c0171
51175,67.26%, 15.80%, 83.06%,1.14%,-,2802d3
51177,7.19%, 45.56%, 52.76%,1.68%,-,740486
51179,13.21%, 56.51%, 43.30%,0.19%,-,90006e
51181,61.99%, 18.70%, 80.69%,0.61%,-,2f01cd
51183,53.28%, 23.15%, 76.43%,0.42%,-,3b01c2
51185,15.24%, 57.51%, 42.27%,0.21%,-,92006b
51187,41.30%, 28.34%, 69.63%,2.03%,-,4805b1
51191,8.53%, 54.14%, 45.61%,0.24%,-,8a0074
51193,49.62%, 25.09%, 74.72%,0.19%,-,3f00be
51195,11.09%, 55.29%, 44.20%,0.51%,-,8c0170
51197,17.84%, 58.74%, 40.90%,0.36%,-,950068
51199,50.13%, 24.40%, 74.54%,1.06%,-,3e02be
51510,20.85%, 38.71%, 59.56%,1.72%,-,620497
51515,0%,-,-,0.0%,-,000000
51520,38.80%, 30.34%, 69.14%,0.53%,-,4d01b0
51530,25.90%, 36.93%, 62.83%,0.24%,-,5e00a0
51540,49.04%, 24.95%, 73.99%,1.07%,-,3f02bc
51550,0%,-,-,0.0%,-,000000
51570,0%,-,-,0.0%,-,000000
51580,0%,-,-,0.0%,-,000000
51590,54.00%, 22.25%, 76.25%,1.49%,-,3803c2
51595,0%,-,-,0.0%,-,000000
51600,0%,-,-,0.0%,-,000000
51610,0%,-,-,0.0%,-,000000
51620,0%,-,-,0.0%,-,000000
51630,31.58%, 33.48%, 65.06%,1.46%,-,5503a5
51640,0%,-,-,0.0%,-,000000
51650,58.54%, 19.82%, 78.36%,1.83%,-,3204c7
51660,8.42%, 53.86%, 45.45%,0.69%,-,890173
51670,40.29%, 29.50%, 69.78%,0.72%,-,4b01b1
51678,0%,-,-,0.0%,-,000000
51680,54.45%, 22.30%, 76.75%,0.95%,-,3802c3
51683,0%,-,-,0.0%,-,000000
51685,0%,-,-,0.0%,-,000000
51690,0%,-,-,0.0%,-,000000
51700,7.90%, 45.27%, 53.17%,1.56%,-,730387
51710,42.38%, 28.35%, 70.73%,0.93%,-,4802b4
51720,0%,-,-,0.0%,-,000000
51730,61.85%, 18.90%, 80.75%,0.35%,-,3000cd
51735,0%,-,-,0.0%,-,000000
51740,49.84%, 24.40%, 74.24%,1.36%,-,3e03bd
51750,23.79%, 37.12%, 60.91%,1.97%,-,5e059b
51760,52.89%, 23.04%, 75.93%,1.03%,-,3a02c1
51770,33.40%, 32.60%, 66.00%,1.4%,-,5303a8
51775,0%,-,-,0.0%,-,000000
51790,13.74%, 42.86%, 56.60%,0.55%,-,6d0190
51800,42.74%, 28.12%, 70.86%,1.02%,-,4702b4
51810,0%,-,-,0.0%,-,000000
51820,0%,-,-,0.0%,-,000000
51830,45.61%, 27.19%, 72.81%,0.0%,-,4500b9
51840,15.08%, 41.54%, 56.62%,1.85%,-,690490
53001,44.47%, 67.15%, 22.68%,2.82%,-,ab0739
53003,38.21%, 64.84%, 26.63%,0.16%,-,a50043
53005,26.67%, 52.01%, 25.34%,2.78%,-,840740
53007,35.34%, 58.55%, 23.21%,3.81%,-,95093b
53009,24.50%, 53.76%, 14.81%,2.18%,-,890525
53011,20.56%, 52.20%, 31.64%,1.52%,-,850350
53013,33.30%, 64.18%, 30.88%,2.29%,-,a3054e
53015,39.76%, 61.49%, 21.72%,1.08%,-,9c0237
53017,24.39%, 57.86%, 33.47%,2.44%,-,930655
53019,6.40%, 43.56%, 37.16%,0.52%,-,6f015e
53021,14.20%, 44.46%, 30.26%,0.95%,-,71024d
53023,37.92%, 66.03%, 28.12%,1.14%,-,a80247
53025,29.33%, 58.24%, 28.91%,1.18%,-,940349
53027,21.87%, 50.94%, 29.07%,0.91%,-,81024a
53029,22.90%, 51.19%, 16.52%,0.99%,-,82022a
53031,44.00%, 61.57%, 17.58%,3.33%,-,9d082c
53033,29.70%, 54.69%, 16.21%,1.23%,-,8b0329
53035,16.47%, 49.41%, 13.37%,1.07%,-,7d0222
53037,33.03%, 54.54%, 21.51%,1.11%,-,8b0236
53039,32.55%, 59.38%, 26.83%,3.06%,-,970744
53041,32.26%, 54.59%, 19.60%,1.19%,-,8b0331
53043,35.17%, 65.04%, 29.87%,2.01%,-,a5054c
53045,34.51%, 56.04%, 21.53%,2.7%,-,8e0636
53047,30.09%, 54.98%, 24.88%,1.64%,-,8c043f
53049,43.59%, 65.57%, 21.98%,0.91%,-,a70238
53051,21.54%, 54.30%, 32.76%,1.16%,-,8a0253
53053,26.39%, 51.89%, 19.44%,3.17%,-,840831
53055,50.96%, 66.64%, 15.68%,0.96%,-,a90227
53057,24.88%, 51.62%, 17.85%,1.77%,-,83042d
53059,20.88%, 52.71%, 31.83%,1.16%,-,860251
53061,22.59%, 52.48%, 14.86%,2.78%,-,850725
53063,29.58%, 60.55%, 30.97%,3.0%,-,9a074e
53065,31.05%, 55.68%, 24.64%,1.2%,-,8d033e
53067,27.75%, 52.77%, 18.50%,3.7%,-,86092f
53069,38.51%, 57.64%, 19.14%,1.75%,-,920430
53071,41.07%, 67.60%, 26.53%,1.91%,-,ac0443
53073,34.00%, 57.52%, 14.37%,1.57%,-,920424
53075,36.07%, 64.68%, 28.61%,2.39%,-,a40648
53077,38.54%, 59.39%, 20.85%,2.82%,-,970735
54001,14.82%, 56.58%, 41.75%,1.67%,-,90046a
54003,8.82%, 53.95%, 45.13%,0.92%,-,890273
54005,2.73%, 50.31%, 47.58%,0.08%,-,800079
54007,0.06%, 49.91%, 49.85%,0.23%,-,7f007f
54009,17.45%, 57.36%, 39.91%,2.74%,-,920665
54011,1.24%, 50.11%, 48.87%,1.02%,-,7f027c
54013,2.96%, 48.48%, 51.44%,0.09%,-,7b0083
54015,12.75%, 56.37%, 43.63%,0.0%,-,8f006f
54017,46.50%, 72.96%, 26.46%,0.58%,-,ba0143
54019,7.82%, 52.98%, 45.16%,1.86%,-,870473
54021,6.24%, 46.58%, 52.82%,0.6%,-,760186
54023,65.43%, 82.15%, 16.72%,1.12%,-,d1022a
54025,1.45%, 48.99%, 50.45%,0.56%,-,7c0180
54027,29.05%, 35.02%, 64.06%,0.92%,-,5902a3
54029,30.55%, 63.43%, 32.88%,1.37%,-,a10353
54031,19.56%, 40.12%, 59.67%,0.21%,-,660098
54033,14.45%, 55.67%, 41.22%,0.6%,-,8d0169
54035,20.87%, 60.30%, 39.42%,0.28%,-,990064
54037,28.89%, 35.27%, 64.16%,0.57%,-,5901a3
54039,10.27%, 54.33%, 44.06%,1.61%,-,8a0470
54041,16.18%, 57.14%, 40.96%,1.91%,-,910468
54043,11.48%, 55.58%, 44.09%,0.33%,-,8d0070
54045,12.92%, 43.32%, 56.24%,0.44%,-,6e018f
54047,41.26%, 70.58%, 29.33%,0.09%,-,b3004a
54049,13.26%, 55.23%, 41.97%,2.8%,-,8c076b
54051,19.34%, 58.22%, 38.89%,0.8%,-,940263
54053,21.15%, 59.88%, 38.73%,1.39%,-,980362
54055,3.80%, 51.73%, 47.93%,0.34%,-,83007a
54057,17.95%, 57.90%, 39.96%,2.14%,-,930565
54059,10.80%, 44.60%, 55.40%,0.0%,-,71008d
54061,31.47%, 63.99%, 32.52%,0.8%,-,a30252
54063,8.71%, 54.25%, 45.54%,0.22%,-,8a0074
54065,43.47%, 71.48%, 28.01%,0.51%,-,b60147
54067,1.74%, 50.53%, 48.79%,0.68%,-,80017c
54069,20.33%, 58.62%, 38.29%,0.31%,-,950061
54071,6.85%, 46.51%, 53.37%,0.12%,-,760088
54073,6.64%, 52.91%, 46.26%,0.83%,-,860275
54075,5.46%, 52.32%, 46.85%,0.83%,-,850277
54077,50.86%, 74.73%, 23.88%,1.39%,-,be033c
54079,10.90%, 54.49%, 43.58%,1.93%,-,8a046f
54081,12.84%, 56.19%, 43.35%,0.45%,-,8f016e
54083,5.74%, 46.11%, 51.85%,2.04%,-,750584
54085,35.83%, 67.39%, 31.56%,1.05%,-,ab0250
54087,15.70%, 57.78%, 42.08%,0.14%,-,93006b
54089,0.82%, 50.24%, 49.42%,0.33%,-,80007e
54091,22.01%, 60.02%, 38.01%,1.97%,-,990560
54093,11.47%, 53.34%, 41.87%,0.83%,-,88026a
54095,34.34%, 66.33%, 31.98%,1.69%,-,a90451
54097,55.00%, 77.17%, 22.17%,0.66%,-,c40138
54099,8.93%, 45.54%, 54.46%,0.0%,-,74008a
54101,10.83%, 44.51%, 55.34%,0.14%,-,71008d
54103,6.20%, 46.37%, 52.58%,1.05%,-,760286
54105,9.93%, 54.88%, 44.95%,0.16%,-,8b0072
54107,8.34%, 53.72%, 45.38%,0.9%,-,880273
54109,23.56%, 61.78%, 38.22%,0.0%,-,9d0061
55001,56.60%, 76.13%, 19.53%,1.35%,-,c20331
55003,51.79%, 70.94%, 19.15%,1.12%,-,b40230
55005,75.16%, 84.23%, 9.08%,0.0%,-,d60017
55007,56.30%, 73.34%, 17.03%,0.0%,-,bb002b
55009,34.63%, 61.66%, 27.03%,0.85%,-,9d0244
55011,77.11%, 85.40%, 8.28%,1.55%,-,d90315
55013,68.76%, 79.57%, 7.35%,0.0%,-,ca0012
55015,65.97%, 78.26%, 12.30%,0.73%,-,c7011f
55017,69.08%, 82.57%, 13.49%,1.66%,-,d20422
55019,70.23%, 79.74%, 9.51%,1.91%,-,cb0418
55021,69.73%, 83.25%, 13.52%,3.23%,-,d40822
55023,51.34%, 74.29%, 22.95%,2.77%,-,bd073a
55025,60.92%, 77.46%, 16.55%,1.66%,-,c5042a
55027,61.82%, 77.46%, 15.64%,1.0%,-,c50227
55029,79.43%, 88.34%, 8.91%,2.75%,-,e10716
55031,47.87%, 67.53%, 19.66%,0.97%,-,ac0232
55033,80.14%, 87.85%, 7.71%,1.77%,-,e00413
55035,69.23%, 81.62%, 12.39%,0.0%,-,d0001f
55037,77.69%, 86.94%, 9.25%,0.95%,-,dd0217
55039,54.31%, 74.58%, 20.27%,1.02%,-,be0233
55041,55.21%, 75.13%, 19.93%,1.16%,-,bf0232
55043,64.37%, 80.92%, 16.55%,2.54%,-,ce062a
55045,74.87%, 84.68%, 9.81%,1.69%,-,d70419
55047,56.14%, 75.53%, 19.39%,1.18%,-,c00331
55049,67.29%, 81.42%, 14.13%,1.0%,-,cf0224
55051,65.55%, 77.70%, 12.15%,0.0%,-,c6001e
55053,76.28%, 85.93%, 9.65%,1.93%,-,db0418
55055,63.66%, 80.38%, 16.72%,2.9%,-,cc072a
55057,66.88%, 81.22%, 14.34%,1.22%,-,cf0324
55059,64.11%, 77.81%, 13.70%,0.63%,-,c60122
55061,60.85%, 78.83%, 17.98%,0.27%,-,c9002d
55063,54.95%, 73.96%, 19.01%,0.0%,-,bc0030
55065,55.00%, 76.11%, 21.11%,0.7%,-,c20135
55067,41.27%, 68.65%, 27.38%,0.78%,-,af0145
55069,55.84%, 72.11%, 16.28%,1.09%,-,b70229
55071,38.75%, 61.70%, 14.86%,0.49%,-,9d0125
55073,44.13%, 65.53%, 12.31%,0.76%,-,a7011f
55075,59.38%, 75.55%, 16.17%,1.08%,-,c00229
55077,54.72%, 76.22%, 21.50%,2.28%,-,c20536
55078,0%,-,-,0.0%,-,000000
55079,21.43%, 51.58%, 17.89%,0.37%,-,83002d
55081,71.30%, 83.29%, 12.00%,0.0%,-,d4001e
55083,61.16%, 78.16%, 17.00%,0.97%,-,c7022b
55085,42.62%, 64.93%, 22.31%,1.34%,-,a50338
55087,53.76%, 74.69%, 20.93%,0.97%,-,be0235
55089,57.68%, 75.60%, 17.92%,0.49%,-,c0012d
55091,72.52%, 84.91%, 12.38%,2.71%,-,d8061f
55093,70.64%, 82.62%, 11.98%,0.0%,-,d2001e
55095,67.85%, 80.47%, 12.62%,1.83%,-,cd0420
55097,33.97%, 65.39%, 31.42%,0.83%,-,a60250
55099,60.55%, 74.23%, 13.68%,1.14%,-,bd0222
55101,53.72%, 71.95%, 18.23%,1.25%,-,b7032e
55103,59.16%, 77.04%, 17.88%,1.6%,-,c4042d
55105,70.87%, 83.53%, 12.65%,1.64%,-,d50420
55107,64.49%, 77.60%, 13.12%,0.0%,-,c50021
55109,51.89%, 73.34%, 21.45%,1.77%,-,bb0436
55111,74.86%, 84.79%, 9.93%,0.0%,-,d80019
55113,64.92%, 79.28%, 14.35%,1.71%,-,ca0424
55115,54.76%, 73.64%, 6.62%,0.86%,-,bb0210
55117,49.31%, 68.95%, 10.89%,0.52%,-,af011b
55119,54.30%, 72.69%, 7.57%,1.34%,-,b90313
55121,71.50%, 84.24%, 12.74%,3.02%,-,d60720
55123,76.55%, 86.03%, 9.47%,1.48%,-,db0318
55125,47.40%, 66.06%, 18.65%,1.76%,-,a8042f
55127,65.08%, 80.68%, 15.60%,1.44%,-,cd0327
55129,64.64%, 78.26%, 13.62%,0.0%,-,c70022
55131,59.64%, 76.78%, 17.14%,0.65%,-,c3012b
55133,48.82%, 71.63%, 22.81%,1.54%,-,b6033a
55135,74.16%, 83.04%, 8.88%,1.1%,-,d30216
55137,75.34%, 85.17%, 9.83%,1.0%,-,d90219
55139,49.91%, 69.53%, 19.63%,1.03%,-,b10232
55141,53.47%, 70.60%, 10.81%,1.46%,-,b4031b
56001,20.87%, 59.16%, 38.29%,0.0%,-,960061
56003,32.79%, 65.80%, 33.01%,1.19%,-,a70354
56005,34.68%, 66.69%, 32.01%,1.3%,-,aa0351
56007,26.97%, 60.65%, 33.68%,0.0%,-,9a0055
56009,39.22%, 69.41%, 30.19%,0.4%,-,b0014c
56011,34.77%, 67.24%, 32.47%,0.29%,-,ab0052
56013,36.98%, 67.61%, 30.63%,1.76%,-,ac044e
56015,45.89%, 72.73%, 26.84%,0.44%,-,b90144
56017,36.41%, 64.61%, 28.20%,0.0%,-,a40047
56019,39.07%, 69.36%, 30.29%,0.35%,-,b0004d
56021,29.26%, 62.60%, 33.33%,0.0%,-,9f0054
56023,26.57%, 61.06%, 34.49%,0.0%,-,9b0057
