id,margin,hoover,smith,other,hex_color
46045,4.35%, 51.95%, 47.60%, 0.45%,840179
46047,27.46%, 63.51%, 36.06%, 0.43%,a1015b
46049,25.29%, 62.46%, 37.18%, 0.36%,9f005e
46051,20.21%, 59.49%, 39.28%, 1.23%,970364
46053,6.37%, 53.04%, 46.68%, 0.28%,870077
46055,30.34%, 64.33%, 33.98%, 1.69%,a40456
46057,28.10%, 63.19%, 35.10%, 1.71%,a10459
46059,26.89%, 63.26%, 36.37%, 0.36%,a1005c
46061,16.49%, 58.13%, 41.65%, 0.22%,94006a
46063,46.83%, 72.78%, 25.95%, 1.27%,b90342
46065,23.86%, 61.56%, 37.70%, 0.74%,9c0160
46067,6.06%, 52.61%, 46.55%, 0.83%,860276
46069,22.34%, 60.82%, 38.48%, 0.70%,9b0162
46071,25.53%, 62.63%, 37.10%, 0.27%,9f005e
46073,26.53%, 62.69%, 36.16%, 1.16%,9f025c
46075,33.72%, 66.43%, 32.71%, 0.85%,a90253
46077,44.10%, 71.88%, 27.77%, 0.35%,b70046
46079,27.13%, 63.41%, 36.28%, 0.31%,a1005c
46081,39.62%, 69.63%, 30.02%, 0.35%,b1004c
46083,43.28%, 71.40%, 28.12%, 0.47%,b60147
46085,9.79%, 54.75%, 44.96%, 0.29%,8b0072
46087,11.89%, 55.78%, 43.90%, 0.32%,8e006f
46089,8.63%, 45.52%, 54.15%, 0.33%,74008a
46091,16.70%, 57.13%, 40.44%, 0.18%,910067
46093,32.59%, 66.04%, 33.45%, 0.51%,a80155
46095,0.85%, 50.13%, 49.28%, 0.58%,7f017d
46097,19.36%, 59.37%, 40.01%, 0.63%,970166
46099,33.66%, 66.68%, 33.02%, 0.30%,aa0054
46101,19.58%, 59.63%, 40.06%, 0.31%,980066
46103,34.30%, 66.97%, 32.67%, 0.36%,aa0053
46105,37.95%, 68.57%, 30.62%, 0.82%,ae024e
46107,5.96%, 52.77%, 46.81%, 0.43%,860177
46109,6.17%, 52.73%, 46.56%, 0.71%,860176
46111,8.75%, 54.08%, 45.33%, 0.58%,890173
46113,12.28%, 43.63%, 55.91%, 0.47%,6f018e
46115,22.31%, 60.89%, 38.59%, 0.52%,9b0162
46117,25.51%, 62.42%, 36.91%, 0.68%,9f015e
46119,41.21%, 70.50%, 29.29%, 0.21%,b3004a
46121,2.58%, 48.43%, 51.01%, 0.55%,7b0182
46123,6.57%, 53.02%, 46.45%, 0.53%,870176
46125,41.65%, 70.65%, 29.00%, 0.36%,b40049
46127,6.81%, 53.19%, 46.39%, 0.42%,870176
46129,20.63%, 59.96%, 39.33%, 0.71%,980164
46135,2.23%, 50.88%, 48.66%, 0.46%,81017c
46137,10.43%, 55.00%, 44.57%, 0.43%,8c0171
47001,62.54%, 81.27%, 18.73%,-,cf002f
47003,4.32%, 47.84%, 52.16%,-,790085
47005,13.25%, 43.08%, 56.33%, 0.59%,6d018f
47007,20.21%, 60.11%, 39.89%,-,990065
47009,70.46%, 85.16%, 14.70%, 0.14%,d90025
47011,51.49%, 75.70%, 24.22%, 0.08%,c1003d
47013,67.46%, 83.69%, 16.23%, 0.08%,d50029
47015,2.81%, 48.60%, 51.40%,-,7b0083
47017,26.08%, 62.80%, 36.72%, 0.48%,a0015d
47019,81.02%, 90.40%, 9.38%, 0.22%,e60017
47021,30.29%, 34.78%, 65.07%, 0.14%,5800a5
47023,11.62%, 44.19%, 55.81%,-,70008e
47025,35.36%, 67.68%, 32.32%,-,ac0052
47027,1.76%, 48.99%, 50.75%, 0.26%,7c0081
47029,60.14%, 80.00%, 19.86%, 0.14%,cc0032
47031,2.12%, 48.72%, 50.84%, 0.43%,7c0181
47033,2.67%, 48.66%, 51.34%,-,7c0082
47035,40.27%, 70.14%, 29.86%,-,b2004c
47037,6.53%, 53.21%, 46.68%, 0.12%,870077
47039,3.92%, 48.04%, 51.96%,-,7a0084
47041,14.45%, 57.23%, 42.77%,-,91006d
47043,23.16%, 38.42%, 61.58%,-,61009d
47045,51.93%, 24.04%, 75.96%,-,3d00c1
47047,80.18%, 9.91%, 90.09%,-,1900e5
47049,57.06%, 77.97%, 20.91%, 1.12%,c60235
47051,29.26%, 35.26%, 64.51%, 0.23%,5900a4
47053,35.88%, 31.95%, 67.84%, 0.21%,5100ac
47055,44.11%, 27.94%, 72.06%,-,4700b7
47057,51.21%, 75.30%, 24.08%, 0.62%,c0013d
47059,22.12%, 61.06%, 38.94%,-,9b0063
47061,22.98%, 38.31%, 61.29%, 0.40%,61019c
47063,20.19%, 60.09%, 39.91%,-,990065
47065,29.48%, 64.49%, 35.01%, 0.50%,a40159
47067,65.58%, 82.79%, 17.21%,-,d3002b
47069,49.06%, 25.04%, 74.09%, 0.87%,3f02bc
47071,38.07%, 68.91%, 30.83%, 0.26%,af004e
47073,42.80%, 71.33%, 28.53%, 0.14%,b50048
47075,83.83%, 8.08%, 91.92%,-,1400ea
47077,47.19%, 73.37%, 26.19%, 0.44%,bb0142
47079,43.79%, 28.04%, 71.83%, 0.13%,4700b7
47081,34.11%, 32.95%, 67.05%,-,5400aa
47083,18.35%, 59.18%, 40.82%,-,960068
47085,27.09%, 36.21%, 63.30%, 0.49%,5c01a1
47087,14.63%, 42.17%, 56.80%, 1.03%,6b0290
47089,71.11%, 85.55%, 14.45%,-,da0024
47091,87.95%, 93.97%, 6.03%,-,ef000f
47093,43.34%, 71.55%, 28.21%, 0.24%,b60047
47095,70.52%, 14.74%, 85.26%,-,2500d9
47097,73.36%, 13.32%, 86.68%,-,2100dd
47099,12.59%, 56.23%, 43.63%, 0.14%,8f006f
47101,21.23%, 39.39%, 60.61%,-,64009a
47103,52.25%, 23.76%, 76.02%, 0.22%,3c00c1
47105,56.56%, 78.23%, 21.66%, 0.11%,c70037
47107,37.39%, 68.59%, 31.20%, 0.22%,ae004f
47109,31.60%, 65.80%, 34.20%,-,a70057
47111,64.43%, 82.22%, 17.78%,-,d1002d
47113,30.72%, 34.64%, 65.36%,-,5800a6
47115,17.66%, 58.83%, 41.17%,-,960068
47117,0.00%, 50.00%, 50.00%,-,7f007f
47119,45.67%, 27.16%, 72.84%,-,4500b9
47121,9.94%, 54.97%, 45.03%,-,8c0072
47123,23.88%, 61.94%, 38.06%,-,9d0061
47125,3.41%, 48.30%, 51.70%,-,7b0083
47127,52.19%, 23.29%, 75.48%, 1.23%,3b03c0
47129,53.71%, 76.86%, 23.14%,-,c3003b
47131,51.90%, 24.05%, 75.95%,-,3d00c1
47133,3.90%, 51.80%, 47.90%, 0.30%,84007a
47135,26.36%, 36.82%, 63.18%,-,5d00a1
47137,32.01%, 65.70%, 33.69%, 0.62%,a70155
47139,26.87%, 63.22%, 36.35%, 0.43%,a1015c
47141,14.19%, 42.91%, 57.09%,-,6d0091
47143,30.58%, 65.23%, 34.65%, 0.12%,a60058
47145,58.92%, 79.14%, 20.22%, 0.64%,c90133
47147,28.93%, 35.30%, 64.24%, 0.46%,5a01a3
47149,19.36%, 40.32%, 59.68%,-,660098
47151,83.31%, 91.59%, 8.28%, 0.14%,e90015
47153,12.48%, 43.76%, 56.24%,-,6f008f
47155,85.11%, 92.50%, 7.38%, 0.12%,eb0012
47157,20.18%, 39.78%, 59.95%, 0.27%,650098
47159,11.31%, 43.94%, 55.25%, 0.80%,70028c
47161,51.57%, 24.21%, 75.79%,-,3d00c1
47163,12.67%, 56.33%, 43.67%,-,8f006f
47165,41.69%, 29.12%, 70.82%, 0.06%,4a00b4
47167,62.86%, 18.25%, 81.11%, 0.64%,2e01ce
47169,54.38%, 22.74%, 77.13%, 0.13%,3900c4
47171,68.78%, 84.25%, 15.46%, 0.29%,d60027
47173,66.88%, 83.30%, 16.42%, 0.27%,d40029
47175,0.58%, 49.71%, 50.29%,-,7e0080
47177,9.20%, 45.18%, 54.38%, 0.44%,73018a
47179,52.01%, 76.00%, 24.00%,-,c1003d
47181,63.88%, 81.64%, 17.76%, 0.60%,d0012d
47183,29.51%, 35.25%, 64.75%,-,5900a5
47185,13.49%, 43.26%, 56.74%,-,6e0090
47187,39.42%, 30.29%, 69.71%,-,4d00b1
47189,21.60%, 39.07%, 60.67%, 0.26%,63009a
48001,1.88%, 50.94%, 49.06%,-,81007d
48003,45.05%, 72.53%, 27.47%,-,b80046
48005,31.19%, 34.41%, 65.59%,-,5700a7
48007,2.88%, 51.44%, 48.56%,-,83007b
48009,3.97%, 48.02%, 51.98%,-,7a0084
48011,8.26%, 45.80%, 54.06%, 0.14%,740089
48013,13.12%, 56.56%, 43.44%,-,90006e
48015,64.04%, 17.94%, 81.98%, 0.08%,2d00d1
48017,48.55%, 74.28%, 25.72%,-,bd0041
48019,49.28%, 74.52%, 25.24%, 0.24%,be0040
48021,28.69%, 35.65%, 64.35%,-,5a00a4
48023,22.98%, 38.51%, 61.49%,-,62009c
48025,6.53%, 53.18%, 46.65%, 0.18%,870076
48027,4.45%, 52.17%, 47.72%, 0.11%,850079
48029,0.45%, 49.69%, 50.14%, 0.17%,7e007f
48031,6.58%, 53.25%, 46.67%, 0.09%,870077
48033,14.62%, 57.31%, 42.69%,-,92006c
48035,10.52%, 55.19%, 44.67%, 0.14%,8c0071
48037,14.87%, 42.57%, 57.43%,-,6c0092
48039,18.77%, 59.39%, 40.61%,-,970067
48041,33.41%, 33.23%, 66.64%, 0.14%,5400a9
48043,19.44%, 59.36%, 39.91%, 0.73%,970165
48045,5.46%, 46.96%, 52.42%, 0.62%,770185
48047,34.96%, 32.52%, 67.48%,-,5200ac
48049,1.02%, 50.46%, 49.44%, 0.10%,80007e
48051,64.26%, 17.87%, 82.13%,-,2d00d1
48053,33.40%, 66.67%, 33.26%, 0.07%,aa0054
48055,0.92%, 49.54%, 50.46%,-,7e0080
48057,5.91%, 46.84%, 52.74%, 0.42%,770186
48059,2.03%, 51.02%, 48.98%,-,82007c
48061,5.06%, 52.45%, 47.39%, 0.16%,850078
48063,12.87%, 43.56%, 56.44%,-,6f008f
48065,20.15%, 60.04%, 39.89%, 0.07%,990065
48067,12.41%, 43.79%, 56.21%,-,6f008f
48069,9.25%, 45.38%, 54.62%,-,73008b
48071,2.81%, 51.41%, 48.59%,-,83007b
48073,0.13%, 49.94%, 50.06%,-,7f007f
48075,32.90%, 66.45%, 33.55%,-,a90055
48077,6.71%, 53.36%, 46.64%,-,880076
48079,28.76%, 64.38%, 35.62%,-,a4005a
48081,37.20%, 68.60%, 31.40%,-,ae0050
48083,5.99%, 53.00%, 47.00%,-,870077
48085,1.44%, 50.55%, 49.11%, 0.33%,80007d
48087,31.95%, 65.98%, 34.02%,-,a80056
48089,33.41%, 33.22%, 66.63%, 0.15%,5400a9
48091,57.64%, 21.14%, 78.78%, 0.08%,3500c8
48093,6.16%, 53.08%, 46.92%,-,870077
48095,2.29%, 50.97%, 48.69%, 0.34%,81007c
48097,8.07%, 53.99%, 45.92%, 0.10%,890075
48099,7.53%, 46.21%, 53.74%, 0.04%,750089
48101,2.38%, 51.19%, 48.81%,-,82007c
48103,11.19%, 44.41%, 55.59%,-,71008d
48105,63.94%, 81.97%, 18.03%,-,d1002d
48107,15.94%, 57.97%, 42.03%,-,93006b
48109,8.28%, 45.86%, 54.14%,-,74008a
48111,6.78%, 53.00%, 46.23%, 0.77%,870175
48113,21.96%, 60.89%, 38.93%, 0.17%,9b0063
48115,54.45%, 77.23%, 22.77%,-,c4003a
48117,16.21%, 58.10%, 41.90%,-,94006a
48119,11.97%, 43.96%, 55.93%, 0.12%,70008e
48121,4.07%, 51.89%, 47.81%, 0.30%,840079
48123,16.49%, 41.66%, 58.15%, 0.18%,6a0094
48125,28.20%, 64.10%, 35.90%,-,a3005b
48127,41.63%, 70.81%, 29.19%,-,b4004a
48129,37.92%, 68.90%, 30.98%, 0.13%,af004e
48131,48.30%, 25.85%, 74.15%,-,4100bd
48133,12.77%, 56.38%, 43.62%,-,8f006f
48135,5.33%, 52.66%, 47.34%,-,860078
48137,79.97%, 89.66%, 9.69%, 0.66%,e40118
48139,10.40%, 44.72%, 55.12%, 0.16%,72008c
48141,0.53%, 49.74%, 50.26%,-,7e0080
48143,16.32%, 56.94%, 40.63%,-,910067
48145,47.71%, 26.04%, 73.75%, 0.21%,4200bc
48147,8.66%, 45.62%, 54.29%, 0.09%,74008a
48149,68.14%, 15.87%, 84.01%, 0.12%,2800d6
48151,20.13%, 60.07%, 39.93%,-,990065
48153,27.69%, 63.84%, 36.16%,-,a2005c
48155,3.98%, 47.51%, 51.49%, 0.99%,790283
48157,46.37%, 26.77%, 73.14%, 0.08%,4400ba
48159,29.75%, 35.12%, 64.88%,-,5900a5
48161,5.60%, 47.14%, 52.74%, 0.12%,780086
48163,44.53%, 72.21%, 27.68%, 0.11%,b80046
48165,38.05%, 69.03%, 30.97%,-,b0004e
48167,14.94%, 42.43%, 57.38%, 0.19%,6c0092
48169,47.17%, 73.59%, 26.41%,-,bb0043
48171,10.40%, 55.12%, 44.72%, 0.15%,8c0072
48173,56.96%, 78.48%, 21.52%,-,c80036
48175,8.40%, 54.10%, 45.70%, 0.20%,890074
48177,8.52%, 45.74%, 54.26%,-,74008a
48179,30.91%, 65.35%, 34.44%, 0.21%,a60057
48181,15.40%, 57.63%, 42.23%, 0.14%,92006b
48183,21.29%, 39.29%, 60.58%, 0.12%,64009a
48185,25.27%, 37.37%, 62.63%,-,5f009f
48187,12.96%, 43.46%, 56.42%, 0.12%,6e008f
48189,32.17%, 65.98%, 33.81%, 0.22%,a80056
48191,48.16%, 74.08%, 25.92%,-,bc0042
48193,3.24%, 48.38%, 51.62%,-,7b0083
48195,13.30%, 56.58%, 43.28%, 0.14%,90006e
48197,18.86%, 59.43%, 40.57%,-,970067
48199,4.08%, 47.96%, 52.04%,-,7a0084
48201,11.58%, 55.70%, 44.12%, 0.18%,8e0070
48203,6.49%, 46.69%, 53.18%, 0.13%,770087
48205,4.68%, 52.34%, 47.66%,-,850079
48207,3.43%, 48.08%, 51.51%, 0.40%,7a0183
48209,27.40%, 63.70%, 36.30%,-,a2005c
48211,21.34%, 60.67%, 39.33%,-,9a0064
48213,20.95%, 39.52%, 60.48%,-,64009a
48215,3.01%, 51.41%, 48.40%, 0.19%,83007b
48217,0.68%, 50.34%, 49.66%,-,80007e
48219,52.53%, 75.82%, 23.29%, 0.89%,c1023b
48221,14.36%, 57.09%, 42.73%, 0.18%,91006c
48223,2.16%, 48.85%, 51.01%, 0.14%,7c0082
48225,27.30%, 36.35%, 63.65%,-,5c00a2
48227,9.93%, 54.86%, 44.93%, 0.20%,8b0072
48229,2.50%, 51.25%, 48.75%,-,82007c
48231,7.69%, 46.16%, 53.84%,-,750089
48233,20.87%, 60.43%, 39.57%,-,9a0064
48235,37.04%, 68.52%, 31.48%,-,ae0050
48237,40.63%, 70.22%, 29.59%, 0.20%,b3004b
48239,9.46%, 54.68%, 45.22%, 0.10%,8b0073
48241,18.99%, 40.44%, 59.43%, 0.13%,670097
48243,16.67%, 58.15%, 41.48%, 0.37%,940069
48245,13.57%, 56.74%, 43.16%, 0.10%,90006e
48247,41.40%, 29.30%, 70.70%,-,4a00b4
48249,27.62%, 36.06%, 63.68%, 0.26%,5b00a2
48251,23.23%, 61.58%, 38.35%, 0.08%,9d0061
48253,12.11%, 55.95%, 43.83%, 0.22%,8e006f
48255,10.33%, 44.83%, 55.17%,-,72008c
48257,21.46%, 39.27%, 60.73%,-,64009a
48259,27.45%, 63.63%, 36.18%, 0.19%,a2005c
48261,81.54%, 9.23%, 90.77%,-,1700e7
48263,38.02%, 69.01%, 30.99%,-,af004f
48265,46.81%, 73.36%, 26.55%, 0.09%,bb0043
48267,61.27%, 80.39%, 19.12%, 0.49%,cc0130
48269,30.77%, 65.38%, 34.62%,-,a60058
48271,4.71%, 47.64%, 52.36%,-,790085
48273,3.87%, 51.94%, 48.06%,-,84007a
48275,11.68%, 55.70%, 44.02%, 0.28%,8e0070
48277,14.31%, 57.08%, 42.76%, 0.16%,91006d
48279,48.42%, 74.21%, 25.79%,-,bd0041
48281,22.49%, 60.91%, 38.41%, 0.68%,9b0161
48283,18.86%, 40.57%, 59.43%,-,670097
48285,51.45%, 24.27%, 75.73%,-,3d00c1
48287,44.74%, 27.63%, 72.37%,-,4600b8
48289,22.67%, 38.59%, 61.27%, 0.14%,62009c
48291,7.62%, 53.63%, 46.02%, 0.35%,880075
48293,22.73%, 38.64%, 61.36%,-,62009c
48295,39.77%, 69.35%, 29.58%, 1.07%,b0024b
48297,11.65%, 55.82%, 44.18%,-,8e0070
48299,7.87%, 46.07%, 53.93%,-,750089
48301,25.00%, 37.50%, 62.50%,-,5f009f
48303,21.72%, 60.79%, 39.07%, 0.14%,9b0063
48305,25.33%, 62.49%, 37.16%, 0.34%,9f005e
48307,27.17%, 63.59%, 36.41%,-,a2005c
48309,3.73%, 51.81%, 48.07%, 0.12%,84007a
48311,1.04%, 50.00%, 48.96%, 1.04%,7f027c
48313,10.78%, 44.61%, 55.39%,-,71008d
48315,18.19%, 40.90%, 59.10%,-,680096
48317,21.55%, 60.77%, 39.23%,-,9a0064
48319,53.47%, 76.64%, 23.17%, 0.19%,c3003b
48321,17.99%, 58.85%, 40.86%, 0.30%,960068
48323,26.68%, 63.34%, 36.66%,-,a1005d
48325,5.93%, 46.94%, 52.87%, 0.19%,770086
48327,43.13%, 71.57%, 28.43%,-,b60048
48329,0.43%, 49.57%, 50.00%, 0.43%,7e017f
48331,38.19%, 30.86%, 69.05%, 0.10%,4e00b0
48333,27.30%, 63.65%, 36.35%,-,a2005c
48335,19.13%, 59.57%, 40.43%,-,970067
48337,2.26%, 51.13%, 48.87%,-,82007c
48339,19.22%, 40.36%, 59.58%, 0.07%,660097
48341,17.54%, 41.23%, 58.77%,-,690095
48343,46.20%, 26.90%, 73.10%,-,4400ba
48345,12.64%, 56.32%, 43.68%,-,8f006f
48347,39.10%, 30.41%, 69.52%, 0.07%,4d00b1
48349,4.39%, 47.80%, 52.20%,-,790085
48351,17.36%, 41.27%, 58.63%, 0.10%,690095
48353,17.53%, 58.76%, 41.24%,-,950069
48355,9.22%, 45.36%, 54.58%, 0.05%,73008b
48357,34.62%, 67.31%, 32.69%,-,ab0053
48359,4.56%, 52.28%, 47.72%,-,850079
48361,15.14%, 42.43%, 57.57%,-,6c0092
48363,26.57%, 63.28%, 36.72%,-,a1005d
48365,51.41%, 24.21%, 75.62%, 0.17%,3d00c0
48367,32.48%, 66.24%, 33.76%,-,a80056
48369,32.34%, 65.75%, 33.40%, 0.85%,a70255
48371,3.48%, 47.99%, 51.47%, 0.55%,7a0183
48373,32.27%, 33.73%, 66.00%, 0.27%,5600a8
48375,15.80%, 57.90%, 42.10%,-,93006b
48377,10.72%, 44.64%, 55.36%,-,71008d
48379,45.54%, 26.90%, 72.44%, 0.67%,4401b8
48381,5.32%, 52.66%, 47.34%,-,860078
48383,25.65%, 62.82%, 37.18%,-,a0005e
48385,66.03%, 83.02%, 16.98%,-,d3002b
48387,17.41%, 41.30%, 58.70%,-,690095
48389,6.78%, 46.61%, 53.39%,-,760088
48391,27.32%, 36.34%, 63.66%,-,5c00a2
48393,40.06%, 70.03%, 29.97%,-,b2004c
48395,32.87%, 33.54%, 66.41%, 0.04%,5500a9
48397,49.25%, 25.37%, 74.63%,-,4000be
48399,4.80%, 52.26%, 47.46%, 0.29%,850079
48401,25.28%, 37.36%, 62.64%,-,5f009f
48403,31.65%, 34.18%, 65.82%,-,5700a7
48405,27.48%, 36.26%, 63.74%,-,5c00a2
48407,25.88%, 37.00%, 62.88%, 0.13%,5e00a0
48409,41.13%, 70.56%, 29.44%,-,b3004b
48411,4.88%, 47.56%, 52.44%,-,790085
48413,24.73%, 62.36%, 37.64%,-,9f005f
48415,55.07%, 77.49%, 22.42%, 0.10%,c50039
48417,2.29%, 51.10%, 48.81%, 0.09%,82007c
48419,48.53%, 25.53%, 74.06%, 0.42%,4101bc
48421,28.83%, 64.42%, 35.58%,-,a4005a
48423,19.71%, 59.85%, 40.15%,-,980066
48425,27.85%, 63.93%, 36.07%,-,a3005b
48427,80.61%, 9.69%, 90.31%,-,1800e6
48429,21.21%, 60.60%, 39.40%,-,9a0064
48431,15.57%, 42.21%, 57.79%,-,6b0093
48433,6.16%, 46.92%, 53.08%,-,770087
48435,51.83%, 75.92%, 24.08%,-,c1003d
48437,40.68%, 70.34%, 29.66%,-,b3004b
48439,37.97%, 68.99%, 31.01%,-,af004f
48441,36.29%, 68.07%, 31.78%, 0.15%,ad0051
48443,61.86%, 80.71%, 18.85%, 0.44%,cd0130
48445,20.89%, 60.45%, 39.55%,-,9a0064
48447,39.62%, 69.81%, 30.19%,-,b2004c
48449,42.03%, 28.99%, 71.01%,-,4900b5
48451,26.28%, 63.11%, 36.84%, 0.05%,a0005d
48453,3.85%, 51.83%, 47.98%, 0.18%,84007a
48455,20.14%, 39.93%, 60.07%,-,650099
48457,38.13%, 30.88%, 69.02%, 0.10%,4e00b0
48459,40.90%, 29.37%, 70.27%, 0.36%,4a00b3
48461,17.65%, 58.82%, 41.18%,-,950069
48463,24.20%, 62.10%, 37.90%,-,9e0060
48465,15.88%, 57.94%, 42.06%,-,93006b
48467,8.67%, 45.35%, 54.02%, 0.63%,730189
48469,44.12%, 27.94%, 72.06%,-,4700b7
48471,20.97%, 39.51%, 60.49%,-,64009a
48473,14.53%, 42.68%, 57.21%, 0.11%,6c0091
48475,8.47%, 45.76%, 54.24%,-,74008a
48477,80.12%, 9.94%, 90.06%,-,1900e5
48479,35.56%, 32.16%, 67.71%, 0.13%,5200ac
48481,14.61%, 42.69%, 57.31%,-,6c0092
48483,16.05%, 57.86%, 41.81%, 0.33%,93006a
48485,19.65%, 59.82%, 40.18%,-,980066
48487,4.70%, 52.30%, 47.60%, 0.10%,850079
48489,0.89%, 49.55%, 50.45%,-,7e0080
48491,33.56%, 33.14%, 66.70%, 0.16%,5400aa
48493,41.35%, 29.33%, 70.67%,-,4a00b4
48495,31.36%, 34.32%, 65.68%,-,5700a7
48497,32.41%, 66.20%, 33.80%,-,a80056
48499,17.25%, 41.38%, 58.62%,-,690095
48501,13.16%, 56.58%, 43.42%,-,90006e
48503,17.77%, 58.88%, 41.12%,-,960068
48505,87.94%, 6.03%, 93.97%,-,0f00ef
48507,42.75%, 71.38%, 28.63%,-,b60049
49001,10.19%, 54.98%, 44.78%, 0.24%,8c0072
49003,14.23%, 56.94%, 42.71%, 0.34%,91006c
49005,5.45%, 52.60%, 47.15%, 0.26%,860078
49007,14.84%, 42.10%, 56.94%, 0.96%,6b0291
49009,55.07%, 77.54%, 22.46%,-,c50039
49011,4.40%, 52.05%, 47.65%, 0.29%,840079
49013,27.47%, 63.48%, 36.00%, 0.52%,a1015b
49015,15.25%, 57.06%, 41.81%, 1.13%,91026a
49017,51.62%, 75.63%, 24.00%, 0.37%,c0003d
49019,5.61%, 52.58%, 46.97%, 0.45%,860177
49021,45.13%, 72.11%, 26.98%, 0.91%,b70244
49023,4.79%, 47.48%, 52.27%, 0.24%,790085
49025,60.03%, 79.94%, 19.92%, 0.14%,cb0032
49027,22.12%, 60.83%, 38.71%, 0.46%,9b0162
49029,6.10%, 53.00%, 46.90%, 0.10%,870077
49031,29.14%, 64.20%, 35.06%, 0.74%,a30159
49033,35.45%, 67.72%, 32.28%,-,ac0052
49035,0.39%, 49.89%, 49.50%, 0.61%,7f017e
49037,31.82%, 65.55%, 33.72%, 0.73%,a70155
49039,19.56%, 59.63%, 40.06%, 0.31%,980066
49041,26.69%, 63.13%, 36.43%, 0.44%,a0015c
49043,16.09%, 57.65%, 41.56%, 0.79%,930269
49045,9.09%, 54.22%, 45.14%, 0.64%,8a0173
49047,28.55%, 64.00%, 35.44%, 0.56%,a3015a
49049,4.86%, 52.19%, 47.33%, 0.48%,850178
49051,15.84%, 57.83%, 41.99%, 0.17%,93006b
49053,32.55%, 66.20%, 33.65%, 0.16%,a80055
49055,36.67%, 68.17%, 31.50%, 0.32%,ad0050
49057,8.52%, 53.79%, 45.27%, 0.94%,890273
50001,44.57%, 72.09%, 27.52%, 0.38%,b70046
50003,27.17%, 63.49%, 36.32%, 0.19%,a1005c
50005,56.46%, 78.07%, 21.62%, 0.31%,c70037
50007,5.20%, 47.32%, 52.52%, 0.16%,780085
50009,35.72%, 67.74%, 32.02%, 0.24%,ac0051
50011,4.80%, 52.23%, 47.43%, 0.35%,850078
50013,1.77%, 50.55%, 48.78%, 0.67%,80017c
50015,69.69%, 84.64%, 14.95%, 0.42%,d70126
50017,69.87%, 84.69%, 14.82%, 0.49%,d70125
50019,61.51%, 80.65%, 19.14%, 0.20%,cd0030
50021,18.87%, 59.36%, 40.49%, 0.15%,970067
50023,38.20%, 68.91%, 30.71%, 0.38%,af004e
50025,55.54%, 77.70%, 22.15%, 0.15%,c60038
50027,59.13%, 79.46%, 20.33%, 0.21%,ca0033
51001,14.38%, 42.81%, 57.19%,-,6d0091
51003,30.00%, 35.00%, 65.00%,-,5900a5
51005,45.05%, 72.53%, 27.47%,-,b80046
51007,28.52%, 35.74%, 64.26%,-,5b00a3
51009,52.67%, 23.66%, 76.34%,-,3c00c2
51011,32.98%, 33.51%, 66.49%,-,5500a9
51013,49.49%, 74.75%, 25.25%,-,be0040
51015,28.00%, 64.00%, 36.00%,-,a3005b
51017,28.25%, 64.12%, 35.88%,-,a3005b
51019,12.45%, 43.77%, 56.23%,-,6f008f
51021,17.92%, 58.96%, 41.04%,-,960068
51023,13.51%, 56.76%, 43.24%,-,90006e
51025,58.01%, 20.99%, 79.01%,-,3500c9
51027,1.19%, 49.41%, 50.59%,-,7d0081
51029,1.70%, 49.15%, 50.85%,-,7d0081
51031,9.39%, 45.31%, 54.69%,-,73008b
51033,0.08%, 49.96%, 50.04%,-,7f007f
51035,37.53%, 68.76%, 31.24%,-,af004f
51036,32.69%, 66.35%, 33.65%,-,a90055
51037,46.80%, 26.60%, 73.40%,-,4300bb
51041,10.10%, 55.05%, 44.95%,-,8c0072
51043,49.80%, 25.10%, 74.90%,-,4000be
51045,4.04%, 47.98%, 52.02%,-,7a0084
51047,5.22%, 47.39%, 52.61%,-,780086
51049,34.96%, 32.52%, 67.48%,-,5200ac
51051,0.29%, 49.85%, 50.15%,-,7f007f
51053,48.00%, 26.00%, 74.00%,-,4200bc
51057,24.42%, 37.79%, 62.21%,-,60009e
51059,34.21%, 67.10%, 32.90%,-,ab0053
51061,22.33%, 38.83%, 61.17%,-,63009b
51063,54.75%, 77.38%, 22.62%,-,c50039
51065,15.50%, 42.25%, 57.75%,-,6b0093
51067,9.79%, 45.10%, 54.90%,-,73008b
51069,6.24%, 46.88%, 53.12%,-,770087
51071,0.77%, 50.38%, 49.62%,-,80007e
51073,2.25%, 51.12%, 48.88%,-,82007c
51075,15.09%, 42.46%, 57.54%,-,6c0092
51077,22.86%, 61.43%, 38.57%,-,9c0062
51079,24.05%, 62.02%, 37.98%,-,9e0060
51081,24.01%, 37.99%, 62.01%,-,60009e
51083,43.07%, 28.46%, 71.54%,-,4800b6
51085,16.80%, 41.60%, 58.40%,-,6a0094
51087,16.63%, 58.31%, 41.69%,-,94006a
51089,5.32%, 47.34%, 52.66%,-,780086
51091,25.35%, 62.68%, 37.32%,-,9f005f
51093,2.21%, 51.10%, 48.90%,-,82007c
51095,0.74%, 50.37%, 49.63%,-,80007e
51097,6.51%, 53.26%, 46.74%,-,870077
51099,14.40%, 57.20%, 42.80%,-,91006d
51101,13.42%, 43.29%, 56.71%,-,6e0090
51103,24.55%, 62.28%, 37.72%,-,9e0060
51105,16.68%, 58.34%, 41.66%,-,94006a
51107,18.21%, 40.90%, 59.10%,-,680096
51109,2.52%, 51.26%, 48.74%,-,82007c
51111,58.49%, 20.75%, 79.25%,-,3400ca
51113,14.20%, 57.10%, 42.90%,-,91006d
