id,margin,mccain,obama,other,hex_color
49037,4.52%, 51.42%, 46.90%, 1.68%,830477
49039,56.69%, 75.06%, 18.37%, 2.92%,bf072e
49041,62.48%, 79.35%, 16.87%, 3.79%,ca092b
49043,15.22%, 41.11%, 56.34%, 2.55%,68068f
49045,29.59%, 62.98%, 33.38%, 3.64%,a00955
49047,68.50%, 82.84%, 14.35%, 2.81%,d30724
49049,58.91%, 77.71%, 18.80%, 3.49%,c6082f
49051,29.43%, 62.96%, 33.53%, 3.51%,a00855
49053,52.93%, 74.57%, 21.64%, 3.79%,be0937
49055,45.08%, 70.04%, 24.96%, 2.91%,b2073f
49057,27.31%, 61.99%, 34.67%, 3.34%,9e0858
50001,39.17%, 29.46%, 68.62%, 1.92%,4b04ae
50003,33.41%, 32.06%, 65.47%, 2.47%,5106a6
50005,23.28%, 37.15%, 60.43%, 2.42%,5e069a
50007,44.79%, 26.65%, 71.44%, 1.91%,4304b6
50009,14.48%, 41.41%, 55.89%, 2.71%,69068e
50011,24.82%, 36.59%, 61.41%, 1.99%,5d059c
50013,28.20%, 34.90%, 63.11%, 1.99%,5805a0
50015,42.62%, 27.75%, 70.37%, 1.89%,4604b3
50017,31.31%, 33.25%, 64.56%, 2.19%,5405a4
50019,27.53%, 35.10%, 62.63%, 2.28%,59059f
50021,24.58%, 36.64%, 61.22%, 2.14%,5d059c
50023,40.98%, 28.35%, 69.33%, 2.32%,4805b0
50025,48.12%, 24.90%, 73.02%, 2.07%,3f05ba
50027,39.66%, 29.15%, 68.81%, 2.04%,4a05af
51001,1.45%, 50.14%, 48.69%, 1.17%,7f027c
51003,18.08%, 40.36%, 58.43%, 1.21%,660394
51005,2.20%, 50.41%, 48.22%, 1.37%,80037a
51007,22.70%, 60.81%, 38.11%, 1.09%,9b0261
51009,16.16%, 57.62%, 41.46%, 0.93%,920269
51011,29.65%, 64.26%, 34.61%, 1.13%,a30258
51013,44.59%, 27.12%, 71.71%, 1.16%,4502b6
51015,39.88%, 69.35%, 29.47%, 1.18%,b0034b
51017,12.58%, 55.47%, 42.89%, 1.64%,8d046d
51019,37.41%, 68.16%, 30.75%, 1.10%,ad024e
51021,39.44%, 68.64%, 29.20%, 2.16%,af054a
51023,33.20%, 65.90%, 32.71%, 1.39%,a80353
51025,26.48%, 36.35%, 62.84%, 0.81%,5c02a0
51027,5.47%, 51.99%, 46.52%, 1.49%,840376
51029,0.87%, 49.01%, 49.89%, 1.10%,7c027f
51031,36.23%, 67.58%, 31.34%, 1.08%,ac024f
51033,11.97%, 43.48%, 55.45%, 1.08%,6e028d
51035,32.42%, 65.08%, 32.67%, 2.25%,a50553
51036,37.32%, 31.01%, 68.34%, 0.65%,4f01ae
51037,10.83%, 54.77%, 43.93%, 1.30%,8b0370
51041,7.47%, 53.31%, 45.85%, 0.84%,870274
51043,5.15%, 51.68%, 46.52%, 1.80%,830476
51045,31.21%, 64.67%, 33.46%, 1.87%,a40455
51047,9.67%, 54.26%, 44.59%, 1.15%,8a0271
51049,3.45%, 51.19%, 47.73%, 1.08%,820279
51051,0.68%, 49.22%, 48.54%, 2.24%,7d057b
51053,2.17%, 50.62%, 48.45%, 0.93%,81027b
51057,10.35%, 44.35%, 54.70%, 0.95%,71028b
51059,21.18%, 38.93%, 60.12%, 0.95%,630299
51061,13.47%, 56.19%, 42.71%, 1.10%,8f026c
51063,20.01%, 59.09%, 39.08%, 1.84%,960463
51065,1.85%, 50.41%, 48.57%, 1.02%,80027b
51067,22.82%, 60.68%, 37.86%, 1.45%,9a0360
51069,21.39%, 59.95%, 38.56%, 1.49%,980362
51071,16.29%, 57.24%, 40.95%, 1.81%,910468
51073,26.91%, 62.89%, 35.98%, 1.13%,a0025b
51075,22.53%, 60.84%, 38.31%, 0.84%,9b0261
51077,28.53%, 62.88%, 34.35%, 2.77%,a00757
51079,21.86%, 60.29%, 38.43%, 1.28%,990361
51081,28.50%, 35.38%, 63.88%, 0.74%,5a01a2
51083,2.81%, 51.04%, 48.23%, 0.74%,82017a
51085,33.60%, 66.39%, 32.80%, 0.81%,a90253
51087,12.22%, 43.48%, 55.70%, 0.81%,6e028e
51089,10.47%, 54.56%, 44.09%, 1.34%,8b0370
51091,21.88%, 59.85%, 37.97%, 2.19%,980560
51093,13.43%, 56.30%, 42.87%, 0.83%,8f026d
51095,9.22%, 54.17%, 44.95%, 0.88%,8a0272
51097,4.18%, 47.58%, 51.77%, 0.65%,790184
51099,13.51%, 56.22%, 42.71%, 1.08%,8f026c
51101,19.34%, 59.20%, 39.87%, 0.93%,960265
51103,5.94%, 52.57%, 46.63%, 0.81%,860276
51105,28.24%, 63.13%, 34.89%, 1.98%,a00558
51107,8.25%, 45.42%, 53.67%, 0.92%,730288
51109,7.84%, 53.29%, 45.45%, 1.26%,870373
51111,3.49%, 51.33%, 47.84%, 0.83%,820279
51113,13.38%, 56.10%, 42.72%, 1.18%,8f036c
51115,27.98%, 63.53%, 35.55%, 0.92%,a2025a
51117,4.57%, 51.83%, 47.26%, 0.91%,840278
51119,19.21%, 59.02%, 39.81%, 1.17%,960265
51121,4.93%, 46.81%, 51.73%, 1.46%,770383
51125,9.15%, 44.84%, 53.99%, 1.17%,720289
51127,28.95%, 63.91%, 34.96%, 1.13%,a20259
51131,16.50%, 41.19%, 57.70%, 1.11%,690293
51133,9.84%, 54.56%, 44.72%, 0.72%,8b0172
51135,1.23%, 50.07%, 48.84%, 1.09%,7f027c
51137,8.85%, 53.83%, 44.98%, 1.19%,890372
51139,17.38%, 58.15%, 40.76%, 1.09%,940267
51141,30.62%, 64.37%, 33.75%, 1.89%,a40456
51143,24.04%, 61.55%, 37.51%, 0.95%,9c025f
51145,40.47%, 69.78%, 29.31%, 0.91%,b1024a
51147,9.87%, 44.46%, 54.34%, 1.20%,71038a
51149,10.13%, 54.68%, 44.55%, 0.77%,8b0171
51153,15.89%, 41.63%, 57.52%, 0.86%,6a0292
51155,19.53%, 58.85%, 39.32%, 1.83%,960464
51157,2.77%, 50.56%, 47.79%, 1.66%,800479
51159,12.66%, 55.86%, 43.20%, 0.93%,8e026e
51161,21.11%, 59.97%, 38.87%, 1.16%,980263
51163,13.59%, 56.22%, 42.64%, 1.14%,8f026c
51165,36.04%, 67.40%, 31.36%, 1.24%,ab034f
51167,12.68%, 55.59%, 42.91%, 1.51%,8d036d
51169,43.09%, 70.68%, 27.59%, 1.72%,b40446
51171,26.49%, 62.45%, 35.96%, 1.59%,9f045b
51173,29.08%, 63.54%, 34.46%, 2.00%,a20557
51175,2.00%, 50.55%, 48.55%, 0.90%,80027b
51177,6.87%, 52.91%, 46.05%, 1.04%,860275
51179,6.32%, 52.69%, 46.37%, 0.93%,860276
51181,22.27%, 38.45%, 60.72%, 0.83%,62029a
51183,23.77%, 37.78%, 61.55%, 0.67%,60019c
51185,32.85%, 65.65%, 32.80%, 1.55%,a70353
51187,11.67%, 55.06%, 43.39%, 1.55%,8c036e
51191,32.71%, 65.62%, 32.91%, 1.47%,a70353
51193,10.24%, 44.40%, 54.64%, 0.97%,71028b
51195,27.72%, 63.05%, 35.33%, 1.62%,a0045a
51197,32.82%, 65.70%, 32.88%, 1.42%,a70353
51199,18.09%, 58.51%, 40.42%, 1.07%,950267
51510,44.47%, 27.26%, 71.73%, 1.01%,4502b6
51515,10.57%, 54.75%, 44.18%, 1.06%,8b0270
51520,26.01%, 62.22%, 36.21%, 1.56%,9e035c
51530,7.18%, 52.91%, 45.73%, 1.36%,860374
51540,58.01%, 20.35%, 78.35%, 1.30%,3303c7
51550,1.27%, 48.94%, 50.22%, 0.84%,7c0280
51570,40.67%, 69.62%, 28.95%, 1.42%,b10349
51580,12.06%, 43.33%, 55.40%, 1.27%,6e038d
51590,19.10%, 40.02%, 59.13%, 0.85%,660296
51595,30.76%, 34.28%, 65.04%, 0.69%,5701a5
51600,16.53%, 41.16%, 57.69%, 1.16%,680293
51610,40.37%, 29.19%, 69.56%, 1.26%,4a03b1
51620,28.08%, 35.60%, 63.68%, 0.72%,5a01a2
51630,28.34%, 35.27%, 63.60%, 1.13%,5902a2
51640,11.03%, 54.83%, 43.80%, 1.37%,8b036f
51650,38.92%, 30.14%, 69.05%, 0.81%,4c02b0
51660,16.33%, 41.21%, 57.54%, 1.25%,690392
51670,11.93%, 43.56%, 55.49%, 0.94%,6f028d
51678,25.37%, 36.87%, 62.24%, 0.89%,5e029e
51680,3.99%, 51.36%, 47.37%, 1.26%,820378
51683,11.32%, 43.85%, 55.17%, 0.98%,6f028c
51685,20.02%, 39.47%, 59.49%, 1.04%,640297
51690,28.04%, 35.44%, 63.48%, 1.07%,5a02a1
51700,28.67%, 35.26%, 63.93%, 0.81%,5902a3
51710,42.97%, 28.06%, 71.03%, 0.92%,4702b5
51720,0.07%, 49.21%, 49.14%, 1.65%,7d047d
51730,78.45%, 10.19%, 88.64%, 1.18%,1903e2
51735,49.27%, 74.01%, 24.74%, 1.25%,bc033f
51740,39.31%, 29.97%, 69.27%, 0.76%,4c01b0
51750,9.43%, 44.54%, 53.97%, 1.49%,710389
51760,59.06%, 20.03%, 79.09%, 0.87%,3302c9
51770,23.40%, 37.76%, 61.15%, 1.09%,60029b
51775,15.51%, 57.13%, 41.63%, 1.24%,91036a
51790,2.17%, 48.39%, 50.56%, 1.05%,7b0280
51800,13.23%, 43.01%, 56.24%, 0.74%,6d018f
51810,0.71%, 49.85%, 49.14%, 1.02%,7f027d
51820,10.26%, 54.35%, 44.09%, 1.57%,8a0470
51830,29.10%, 34.67%, 63.77%, 1.56%,5803a2
51840,5.36%, 46.66%, 52.02%, 1.31%,760384
53001,34.38%, 66.32%, 31.95%, 1.73%,a90451
53003,13.42%, 55.74%, 42.32%, 1.94%,8e046b
53005,25.98%, 61.83%, 35.84%, 2.33%,9d055b
53007,11.89%, 54.74%, 42.85%, 2.42%,8b066d
53009,3.30%, 47.25%, 50.55%, 2.21%,780580
53011,6.06%, 45.79%, 51.85%, 2.37%,740684
53013,36.01%, 66.39%, 30.38%, 3.23%,a9084d
53015,11.08%, 42.96%, 54.05%, 2.99%,6d0789
53017,21.26%, 59.52%, 38.26%, 2.22%,970561
53019,12.70%, 54.19%, 41.49%, 4.33%,8a0b69
53021,23.62%, 60.81%, 37.19%, 2.01%,9b055e
53023,42.46%, 70.50%, 28.04%, 1.46%,b30347
53025,27.33%, 62.07%, 34.74%, 3.18%,9e0858
53027,14.56%, 41.47%, 56.04%, 2.49%,69068e
53029,6.24%, 46.07%, 52.31%, 1.61%,750485
53031,34.40%, 31.46%, 65.85%, 2.69%,5006a7
53033,41.94%, 28.03%, 69.97%, 2.00%,4705b2
53035,12.26%, 42.63%, 54.89%, 2.47%,6c068b
53037,8.02%, 52.68%, 44.67%, 2.65%,860671
53039,0.21%, 48.64%, 48.85%, 2.51%,7c067c
53041,19.03%, 57.99%, 38.96%, 3.05%,930763
53043,29.48%, 63.30%, 33.82%, 2.88%,a10756
53045,8.59%, 44.19%, 52.78%, 3.03%,700786
53047,6.98%, 51.79%, 44.82%, 3.39%,840872
53049,13.92%, 41.20%, 55.12%, 3.67%,69098c
53051,17.49%, 56.28%, 38.79%, 2.83%,8f0762
53053,12.12%, 42.76%, 54.88%, 2.37%,6d068b
53055,41.72%, 27.94%, 69.66%, 2.40%,4706b1
53057,9.54%, 43.89%, 53.42%, 2.69%,6f0688
53059,5.34%, 45.97%, 51.31%, 2.71%,750682
53061,18.80%, 39.33%, 58.13%, 2.54%,640694
53063,1.14%, 49.01%, 47.87%, 3.13%,7c077a
53065,20.51%, 58.13%, 37.62%, 4.25%,940a5f
53067,21.60%, 37.97%, 59.57%, 2.47%,600697
53069,0.69%, 47.92%, 48.61%, 3.47%,7a087b
53071,16.49%, 57.01%, 40.52%, 2.47%,910667
53073,17.87%, 39.84%, 57.71%, 2.44%,650693
53075,5.49%, 46.07%, 51.57%, 2.36%,750683
53077,10.52%, 54.10%, 43.58%, 2.32%,89056f
54001,20.31%, 59.13%, 38.82%, 2.05%,960562
54003,12.96%, 55.72%, 42.76%, 1.51%,8e036d
54005,10.72%, 43.39%, 54.11%, 2.50%,6e0689
54007,1.39%, 48.55%, 49.94%, 1.51%,7b037f
54009,2.48%, 50.33%, 47.85%, 1.82%,80047a
54011,10.08%, 54.11%, 44.03%, 1.86%,890470
54013,15.36%, 56.24%, 40.88%, 2.88%,8f0768
54015,10.23%, 53.75%, 43.52%, 2.73%,89066e
54017,49.14%, 73.49%, 24.35%, 2.15%,bb053e
54019,2.74%, 50.40%, 47.66%, 1.93%,800479
54021,17.49%, 57.32%, 39.83%, 2.86%,920765
54023,51.42%, 75.06%, 23.64%, 1.30%,bf033c
54025,12.28%, 55.10%, 42.83%, 2.07%,8c056d
54027,26.82%, 62.56%, 35.74%, 1.70%,9f045b
54029,15.23%, 56.87%, 41.63%, 1.50%,91036a
54031,27.28%, 62.44%, 35.16%, 2.40%,9f0659
54033,13.22%, 55.56%, 42.34%, 2.09%,8d056b
54035,18.69%, 58.42%, 39.73%, 1.86%,940465
54037,4.80%, 46.78%, 51.58%, 1.64%,770483
54039,0.43%, 49.41%, 48.98%, 1.62%,7d047c
54041,33.69%, 65.60%, 31.92%, 2.48%,a70651
54043,8.90%, 53.21%, 44.32%, 2.47%,870671
54045,10.74%, 54.17%, 43.43%, 2.40%,8a066e
54047,8.52%, 44.82%, 53.34%, 1.84%,720488
54049,0.49%, 48.45%, 48.94%, 2.62%,7b067c
54051,12.59%, 55.42%, 42.83%, 1.76%,8d046d
54053,12.91%, 55.20%, 42.29%, 2.51%,8c066b
54055,27.48%, 62.81%, 35.33%, 1.86%,a0045a
54057,33.48%, 65.96%, 32.48%, 1.57%,a80452
54059,12.05%, 55.01%, 42.96%, 2.03%,8c056d
54061,3.83%, 46.99%, 50.82%, 2.19%,770581
54063,24.81%, 60.93%, 36.13%, 2.94%,9b075c
54065,23.46%, 60.86%, 37.40%, 1.75%,9b045f
54067,4.78%, 51.32%, 46.54%, 2.14%,820576
54069,10.75%, 54.73%, 43.98%, 1.29%,8b0370
54071,21.35%, 59.94%, 38.59%, 1.47%,980362
54073,21.18%, 59.56%, 38.39%, 2.05%,970561
54075,12.71%, 55.22%, 42.50%, 2.28%,8c056c
54077,26.45%, 62.10%, 35.65%, 2.26%,9e055a
54079,23.42%, 60.92%, 37.51%, 1.57%,9b045f
54081,25.87%, 62.10%, 36.23%, 1.68%,9e045c
54083,14.04%, 55.94%, 41.90%, 2.16%,8e056a
54085,46.36%, 72.31%, 25.95%, 1.74%,b80442
54087,7.75%, 52.78%, 45.03%, 2.19%,860572
54089,11.31%, 54.38%, 43.08%, 2.54%,8a066d
54091,18.43%, 58.12%, 39.69%, 2.19%,940565
54093,23.81%, 60.54%, 36.73%, 2.74%,9a065d
54095,31.38%, 64.55%, 33.17%, 2.27%,a40554
54097,33.29%, 65.89%, 32.61%, 1.50%,a80353
54099,18.21%, 57.98%, 39.77%, 2.24%,930565
54101,5.43%, 45.34%, 50.77%, 3.89%,730981
54103,6.20%, 51.78%, 45.58%, 2.63%,840674
54105,30.70%, 64.32%, 33.62%, 2.06%,a40555
54107,28.57%, 63.38%, 34.80%, 1.82%,a10458
54109,25.05%, 61.37%, 36.32%, 2.31%,9c055c
55001,18.35%, 39.80%, 58.14%, 2.06%,650594
55003,37.14%, 30.72%, 67.86%, 1.42%,4e03ad
55005,7.08%, 45.69%, 52.77%, 1.53%,740386
55007,27.53%, 35.54%, 63.08%, 1.38%,5a03a0
55009,9.15%, 44.77%, 53.92%, 1.31%,720389
55011,14.66%, 41.76%, 56.41%, 1.83%,6a048f
55013,1.58%, 48.34%, 49.92%, 1.74%,7b047f
55015,2.16%, 48.05%, 50.22%, 1.73%,7a0480
55017,9.09%, 44.63%, 53.72%, 1.65%,710488
55019,7.55%, 44.99%, 52.54%, 2.47%,720685
55021,15.26%, 41.65%, 56.92%, 1.43%,6a0391
55023,27.03%, 35.46%, 62.49%, 2.05%,5a059f
55025,46.98%, 25.82%, 72.80%, 1.37%,4103b9
55027,8.95%, 53.74%, 44.80%, 1.46%,890372
55029,17.33%, 40.68%, 58.02%, 1.30%,670393
55031,33.22%, 32.56%, 65.78%, 1.67%,5304a7
55033,14.95%, 41.61%, 56.56%, 1.83%,6a0490
55035,22.15%, 38.10%, 60.25%, 1.65%,610499
55037,14.08%, 56.31%, 42.23%, 1.45%,8f036b
55039,8.98%, 53.83%, 44.84%, 1.33%,890372
55041,15.16%, 41.92%, 57.08%, 1.00%,6a0291
55043,23.88%, 37.29%, 61.16%, 1.55%,5f039b
55045,25.75%, 36.31%, 62.06%, 1.63%,5c049e
55047,14.61%, 56.55%, 41.95%, 1.50%,90036a
55049,34.74%, 31.99%, 66.73%, 1.28%,5103aa
55051,13.11%, 42.66%, 55.77%, 1.57%,6c048e
55053,21.84%, 38.40%, 60.23%, 1.37%,610399
55055,0.82%, 48.87%, 49.69%, 1.44%,7c037e
55057,9.00%, 44.65%, 53.65%, 1.70%,710488
55059,18.06%, 40.12%, 58.18%, 1.71%,660494
55061,11.04%, 43.67%, 54.71%, 1.61%,6f048b
55063,23.45%, 37.49%, 60.94%, 1.57%,5f049b
55065,22.32%, 38.10%, 60.43%, 1.47%,61039a
55067,0.97%, 48.85%, 49.82%, 1.34%,7c037f
55069,12.48%, 42.70%, 55.17%, 2.13%,6c058c
55071,7.53%, 45.35%, 52.88%, 1.77%,730486
55073,8.86%, 44.66%, 53.53%, 1.81%,710488
55075,6.91%, 45.76%, 52.67%, 1.57%,740486
55077,5.28%, 46.57%, 51.85%, 1.58%,760484
55078,74.03%, 12.78%, 86.81%, 0.41%,2001dd
55079,35.85%, 31.45%, 67.30%, 1.25%,5003ab
55081,8.00%, 45.25%, 53.25%, 1.50%,730387
55083,6.18%, 46.16%, 52.34%, 1.51%,750385
55085,10.38%, 43.92%, 54.30%, 1.78%,6f048a
55087,11.60%, 43.33%, 54.93%, 1.74%,6e048c
55089,21.72%, 60.29%, 38.56%, 1.15%,990262
55091,12.89%, 42.85%, 55.74%, 1.41%,6d038e
55093,9.01%, 44.38%, 53.39%, 2.23%,710588
55095,1.79%, 49.83%, 48.03%, 2.14%,7f057a
55097,27.92%, 35.03%, 62.95%, 2.02%,5905a0
55099,13.40%, 42.24%, 55.64%, 2.12%,6b058d
55101,7.41%, 45.66%, 53.07%, 1.27%,740387
55103,20.63%, 39.03%, 59.66%, 1.31%,630398
55105,29.26%, 34.56%, 63.82%, 1.61%,5804a2
55107,8.28%, 44.73%, 53.01%, 2.26%,720587
55109,3.70%, 50.95%, 47.25%, 1.80%,810478
55111,23.04%, 37.75%, 60.79%, 1.46%,60039b
55113,6.23%, 46.22%, 52.45%, 1.33%,750385
55115,3.59%, 47.48%, 51.07%, 1.45%,790382
55117,0.65%, 49.59%, 48.94%, 1.47%,7e037c
55119,0.25%, 49.07%, 48.82%, 2.11%,7d057c
55121,26.39%, 36.11%, 62.50%, 1.39%,5c039f
55123,22.00%, 38.13%, 60.13%, 1.74%,610499
55125,4.10%, 51.31%, 47.21%, 1.48%,820378
55127,2.59%, 50.54%, 47.95%, 1.51%,80037a
55129,4.28%, 47.22%, 51.50%, 1.27%,780383
55131,29.58%, 64.14%, 34.56%, 1.29%,a30358
55133,25.68%, 62.32%, 36.64%, 1.03%,9e025d
55135,2.82%, 47.95%, 50.77%, 1.28%,7a0381
55137,0.83%, 48.70%, 49.52%, 1.78%,7c047e
55139,11.66%, 43.28%, 54.94%, 1.78%,6e048c
55141,13.13%, 42.46%, 55.59%, 1.95%,6c048d
56001,4.14%, 46.36%, 50.50%, 3.14%,760880
56003,55.31%, 76.18%, 20.87%, 2.96%,c20735
56005,61.40%, 79.72%, 18.32%, 1.95%,cb042e
56007,29.11%, 63.19%, 34.08%, 2.73%,a10656
56009,54.91%, 76.30%, 21.39%, 2.31%,c20536
56011,63.94%, 80.56%, 16.62%, 2.82%,cd072a
56013,28.80%, 63.00%, 34.20%, 2.80%,a00757
56015,35.69%, 66.68%, 30.99%, 2.33%,aa054f
56017,47.72%, 72.03%, 24.31%, 3.65%,b7093d
56019,55.72%, 76.57%, 20.85%, 2.57%,c30635
56021,20.37%, 58.98%, 38.61%, 2.41%,960662
56023,54.41%, 75.69%, 21.28%, 3.03%,c10736
56025,34.36%, 65.85%, 31.49%, 2.66%,a70650
56027,59.78%, 78.65%, 18.87%, 2.47%,c80630
56029,47.26%, 72.33%, 25.07%, 2.60%,b8063f
56031,34.98%, 65.83%, 30.86%, 3.31%,a7084e
56033,38.18%, 67.93%, 29.76%, 2.31%,ad054b
56035,54.64%, 76.12%, 21.49%, 2.39%,c20636
56037,27.53%, 62.02%, 34.50%, 3.48%,9e0857
56039,23.60%, 37.07%, 60.67%, 2.27%,5e059a
56041,41.11%, 68.75%, 27.64%, 3.61%,af0946
56043,46.81%, 72.29%, 25.48%, 2.23%,b80540
56045,57.77%, 77.16%, 19.39%, 3.45%,c40831
60010,0%,-,-,-,000000
60020,0%,-,-,-,000000
60030,0%,-,-,-,000000
60040,0%,-,-,-,000000
60050,0%,-,-,-,000000
66010,0%,-,-,-,000000
69085,0%,-,-,-,000000
69100,0%,-,-,-,000000
69110,0%,-,-,-,000000
69120,0%,-,-,-,000000
72001,0%,-,-,-,000000
72003,0%,-,-,-,000000
72005,0%,-,-,-,000000
72007,0%,-,-,-,000000
72009,0%,-,-,-,000000
72011,0%,-,-,-,000000
72013,0%,-,-,-,000000
72015,0%,-,-,-,000000
72017,0%,-,-,-,000000
72019,0%,-,-,-,000000
72021,0%,-,-,-,000000
72023,0%,-,-,-,000000
72025,0%,-,-,-,000000
72027,0%,-,-,-,000000
72029,0%,-,-,-,000000
72031,0%,-,-,-,000000
72033,0%,-,-,-,000000
72035,0%,-,-,-,000000
72037,0%,-,-,-,000000
72039,0%,-,-,-,000000
72041,0%,-,-,-,000000
72043,0%,-,-,-,000000
72045,0%,-,-,-,000000
72047,0%,-,-,-,000000
72049,0%,-,-,-,000000
72051,0%,-,-,-,000000
72053,0%,-,-,-,000000
72054,0%,-,-,-,000000
72055,0%,-,-,-,000000
72057,0%,-,-,-,000000
72059,0%,-,-,-,000000
72061,0%,-,-,-,000000
72063,0%,-,-,-,000000
72065,0%,-,-,-,000000
72067,0%,-,-,-,000000
72069,0%,-,-,-,000000
72071,0%,-,-,-,000000
72073,0%,-,-,-,000000
72075,0%,-,-,-,000000
72077,0%,-,-,-,000000
72079,0%,-,-,-,000000
72081,0%,-,-,-,000000
72083,0%,-,-,-,000000
72085,0%,-,-,-,000000
72087,0%,-,-,-,000000
72089,0%,-,-,-,000000
72091,0%,-,-,-,000000
72093,0%,-,-,-,000000
72095,0%,-,-,-,000000
72097,0%,-,-,-,000000
72099,0%,-,-,-,000000
72101,0%,-,-,-,000000
72103,0%,-,-,-,000000
72105,0%,-,-,-,000000
72107,0%,-,-,-,000000
72109,0%,-,-,-,000000
72111,0%,-,-,-,000000
72113,0%,-,-,-,000000
72115,0%,-,-,-,000000
72117,0%,-,-,-,000000
72119,0%,-,-,-,000000
72121,0%,-,-,-,000000
72123,0%,-,-,-,000000
72125,0%,-,-,-,000000
72127,0%,-,-,-,000000
72129,0%,-,-,-,000000
72131,0%,-,-,-,000000
72133,0%,-,-,-,000000
72135,0%,-,-,-,000000
72137,0%,-,-,-,000000
72139,0%,-,-,-,000000
72141,0%,-,-,-,000000
72143,0%,-,-,-,000000
72145,0%,-,-,-,000000
72147,0%,-,-,-,000000
72149,0%,-,-,-,000000
72151,0%,-,-,-,000000
72153,0%,-,-,-,000000
74300,0%,-,-,-,000000
78010,0%,-,-,-,000000
78020,0%,-,-,-,000000
78030,0%,-,-,-,000000
