id,1924,1928,1932,1936,1940,1944,1948,1956,1964,1968,1972,1992
8003,675740,940168,5e009a,4b03af,780184,83007a,71018b,9e005f,5f009f,8c1160,9f0b54,563c6a
8005,a32c2e,b30348,66028a,610294,81027b,8b0172,750286,a0015c,72008a,981153,b80541,643d5c
8007,6d4f41,900569,5303a7,670591,880075,950069,70018c,980065,5d009f,7e156a,a40951,70434a
8009,764741,c80531,560590,64018c,90036b,9d0061,790283,980065,780085,922249,bc063c,783e46
8011,8a2b49,b70145,640594,680491,83017a,83007a,6e028d,91006d,5800a4,79166f,a30654,55396f
8013,952840,ac034f,720180,69018e,870274,91016b,840971,aa0153,6d008f,930d5c,900568,433781
8014,000000,000000,000000,000000,000000,000000,000000,000000,000000,0,000000,000000
8015,6e5d32,970463,4a01a8,4a01aa,770285,7c0180,690293,a2005c,5f009e,821566,a90450,623e5c
8017,8e4a26,a20656,64018c,720586,8a0172,9a0063,830278,9d0061,6c0092,8e1d53,a10e4f,813d3f
8019,9d233e,9b045e,610499,5801a4,70008d,8c0170,80027c,a50158,61009c,86185f,9e0d53,4d4a63
8021,8f0f60,730685,4e01ae,5903a1,72008b,750089,660394,ca0132,5500a8,740a7f,8d1061,552a7d
8023,7b176c,5f049b,5103a9,5e059a,640298,5e009f,5c049d,6c048e,2f00ce,5205a0,6b0e84,351cab
8025,80304e,a60255,610498,6d068a,9e015f,a0005d,80017d,9e0060,690094,80205d,b40644,693063
8027,71434a,960161,57039b,6d048c,920269,a2025a,930367,aa0054,770086,9a1b48,b61038,78443f
8029,8a3043,ab064c,5e028b,68017f,91036a,970166,7c057d,a50059,6b0092,8d1759,ac0f43,693f53
8031,a1322b,a1025a,6e0188,5404a5,770185,7c0181,730486,8e026e,5500a7,6f0d80,8a056e,402b8e
8033,366e59,8e0166,4308ab,62058d,8b046e,960068,70048a,990064,64009a,872d4a,b60b3c,5e5548
8035,8d333e,a30159,6d068b,730387,9d0160,a60057,8e016f,ad0150,7a0083,9c1a46,c00637,76483f
8037,714a43,a1035a,5605a3,5403a7,6b0192,7d0081,660b8c,92006b,5400aa,7d136e,940564,48595a
8039,8c4131,b60345,690388,7e0079,a50058,b0004e,8f026c,a50059,83007a,9b1b48,ba083b,6f4f3e
8041,8e3739,bf033b,7d0276,650190,8d0170,940169,8c036e,950267,750089,891a5a,b00945,833445
8043,9b2c36,af024c,680288,6d0086,8b0171,9a0163,820378,ab0052,6c0091,881a5b,ae0749,643e5a
8045,823e3d,990362,5b019c,6d0187,91016b,93006a,7f027d,a0005e,6a0094,85195f,a8064f,50505c
8047,8b353e,8c036f,5201a4,4c04ae,7c0181,8e016f,7e057b,9d0061,63009a,862551,910766,424e69
8049,8a353e,9e035c,6d048c,740189,8c0171,a1005c,7e037c,b50048,780085,ab123f,b20546,5b4b57
8051,71503c,8c046d,56029e,4d04ac,760186,760088,700687,9e0060,5e00a0,940e5b,a20656,494a69
8053,7f3648,890471,61018f,790381,950166,aa0054,a3005b,c3003b,870077,a81d39,c50632,644850
8055,7d4b36,7d0180,5e039d,5201ab,670096,63009a,5605a2,7a0084,3e00bf,590b98,880570,4b2a86
8057,ab2230,99065f,780580,78007c,970166,a50059,860078,a90054,790084,ac1240,c30337,6f5639
8059,a2322a,b0034b,74017f,680590,860176,91016c,820378,a2015b,6e008f,911359,b20646,5e425c
8061,794540,ac054d,630590,710687,9d015f,a50158,870275,a4005a,73008b,8f1758,ad054b,744247
8063,993134,ab044e,6c0487,810071,af024d,b80045,960266,b40049,670096,9b1250,b40940,7d4040
8065,6d4e42,660395,58069f,3a02c1,660197,6b0192,5508a1,82007b,3800c5,5a1988,88076f,344b7c
8067,59495c,970264,620291,6b018a,92016b,980066,820478,aa0054,71008d,911656,9e114e,5a4260
8069,a92133,b40346,7f0275,79017d,9e015e,a60057,920269,b70047,780084,9e0f4e,a50652,5c3f61
8071,7c463c,720389,4805b1,3e01bf,5a00a3,60019d,4e03ac,81007c,3700c6,540d9c,860276,432595
8073,8b3d35,b0044a,68078e,720085,970165,970067,80017c,9c0062,73008a,911953,b20348,774046
8075,8d452b,b70343,730585,6c058d,9c025f,9d0061,7f017d,a40059,73008b,911854,ab054d,684253
8077,744644,a70353,5e0290,4b01a0,780283,7c0180,6e038d,a0005e,640099,7e1867,af0847,693c57
8079,753a4e,680088,4b018d,4d03ae,720389,860176,6d0090,9f005e,4c00b0,6f1579,b40346,5a4261
8081,812a52,a40356,5d0293,6b017a,970166,9b0063,860375,af004f,760088,9e1c43,ac1d34,5a5d45
8083,584c5a,9f045b,5102a2,630290,970166,91006c,7d027f,a2015b,6d0090,8f1f4e,bb0043,68494b
8085,744445,ab064d,680284,69028a,8b0370,8f016d,7b047e,9e0060,650098,861c5a,a51643,694350
8087,b22328,c20339,7f0277,78007b,a30259,b0004d,880274,a3005a,6d0090,9c144e,b30545,6a3e55
8089,96293e,be023d,6d058c,640396,890173,90006d,5401a9,9c0061,5f009e,7e1369,a70551,5f306a
8091,70523b,830675,58029c,61029a,7d0080,9e005f,8c0270,a80155,6f008d,842752,be0b34,694b4a
8093,8f2b44,a0045a,54029b,5a03a1,870077,9b0162,8d026f,b3004a,7c0082,952147,b30645,5b534d
8095,7e512e,a60151,58028e,5c059c,8a076c,a60156,850573,a1005d,72008c,911854,a60b4d,773a4c
8097,784e37,810379,3c01b7,4c03a5,7b0280,81007d,6c078a,9e0060,5b00a2,8f115b,70048a,394182
8099,962a3d,b60444,720686,6f0085,91026b,950068,7e027e,92006b,5900a4,7d166a,9d0859,703853
8101,86393e,a70254,640594,5704a2,6d0090,6b0093,5c049d,850574,4400b7,57148f,8a096a,482c88
8103,9b1152,a70453,710588,8e0064,a60156,a80056,8e026d,b60048,780086,a4193f,c40633,6e4745
8105,882650,a30258,5d0298,6a0391,92016a,a70056,860077,a80056,70008e,940b5f,b10b41,6c3a56
8107,882253,920468,5a0298,55029d,70018c,7c0181,680491,92006b,5e009f,89195c,970a5c,495063
8109,942148,9f035b,600394,6f0589,8d026e,9e005f,780184,93016a,5b00a2,850f69,a10657,4f3776
8111,65395f,5e0295,3903c2,3c03bf,8a0173,8e0070,77087e,94006a,5000ae,752a5f,941257,426752
8113,6f325d,8c076b,4b02aa,5101a2,750188,740188,6a0390,93006a,5700a7,871364,8c0c66,3c3c84
8115,843b3f,ac0250,630391,67008f,980165,ae0050,8b0171,a2005c,7c0082,9b0f54,ad074a,634158
8117,793352,870472,58029d,5801a4,770186,92016a,6e018e,a4005a,690094,921952,960662,445265
8119,7c4939,840674,4d009d,4705b1,5f019d,80027c,7b0380,a90055,74008a,852e4a,b30842,704745
8121,8a3e35,b20547,5a049a,710087,9f015d,ad0051,8d0170,a60057,83007b,9b2141,b20e3e,7b4140
8123,9f2935,b1034a,77027c,69018e,980264,a0005d,860275,a0005e,680094,921258,a9054f,62405b
8125,933d2d,b00747,5f0490,730486,a30258,ab0053,890173,a3005a,7a0083,9f144a,b50643,724347
9001,a81f36,8e026e,7f0171,690588,7d0180,80037b,8b096a,b2004c,63009a,84106a,a30457,6d2d63
9003,9d1848,870275,7b017a,5e0295,6e008f,6c0191,720587,94006a,4400b9,620c8f,840277,513478
9005,9c1f43,a2015b,910568,810577,890075,8c0170,930466,b2004c,5700a7,7c0d74,990262,5e435c
9007,a61147,980164,860474,760384,81007d,82017b,830477,a50059,5200ab,730e7c,930268,4d436d
9009,921f4c,7d027f,73017f,5f0292,72008b,760186,7b067c,a0005e,4e00b0,691381,960365,5d356a
9011,9e144b,8f016d,7d057c,720185,73008b,72018b,780481,9c0062,4e00b0,710e7e,a1025a,4a466b
9013,9e1b44,980263,840170,730181,7d0080,82017a,840575,a2005c,4e00af,730d7d,8f026c,4f4569
9015,980f57,82007b,760286,750180,71008c,71008c,760285,980066,4300bb,680a8c,8e036c,4e4866
10001,7d037e,960067,6c0191,6e008f,770087,770086,81017c,850178,680096,71305c,9e035d,623861
10003,9c144e,ac0151,890471,70018c,70008e,6d0090,7c037e,8d0070,5f009f,721d6f,940367,553076
10005,870374,a3005a,74008a,7b0083,780086,850078,890174,8b0072,70008d,782c5a,a40357,633d5d
11001,000000,000000,000000,000000,000000,000000,000000,000000,2400da,2e00d0,3600c7,170ad7
12001,3018b6,050059,3700c7,2700d7,2b00d3,3900c5,3c655d,880076,73008b,564e5a,90006e,4c337e
12003,531590,b80442,1000ee,1100ed,1300eb,1900e5,182eb8,3300cb,7e0080,1bb62d,d50029,81314a
12005,400bab,700489,2300db,2400da,1d00e1,2600d8,202ab4,5d00a1,9e0060,359f2a,d50029,7f3647
12007,240ad0,6f018d,2300db,2900d5,2400da,2a00d4,29468e,5600a8,750089,26993f,bb043e,70305c
12009,571393,9e045c,5600a8,5400aa,650099,660098,6a296b,b70047,7e0080,7a483c,c80035,6e404f
12011,69166d,a20457,5700a7,4d00b1,61009d,780086,81205c,b80046,8d0071,8a294a,b80045,4e2b84
12013,1b13c7,59019e,1600e8,2500d9,1700e7,1e00e0,1225c7,3e00c0,a4005a,1dc120,d0002e,5f415c
12015,4f1099,8e0769,4a00b4,690095,4e00b0,5600a8,702568,a0005e,760088,80304d,c3003a,633c5e
12017,0f1ad5,60039b,1b00e3,1a00e4,1c00e2,2a00d4,472691,81007d,7a0084,625c3f,c4003a,5d465a
12019,492391,b70442,4d00b1,4f00af,3f00bf,4a00b4,432c8f,880076,8c0072,596f35,da0024,932f3b
12021,1508d1,5e00a0,1400ea,1600e8,2900d5,3700c7,474e68,980066,8d0071,814735,cd0030,883342
12023,1611d0,3e03bd,1000ee,1000ee,2100dd,2d00d1,2a4b89,5c00a2,8e0070,358c3c,cc0032,6e315e
12027,4004b2,a30358,3c00c2,4200bc,3700c7,3d00c1,452b8d,7b0083,860078,447f3a,c50038,69395a
12029,0d01f0,92006c,0c00f2,0d00f1,0e00f0,1200ec,163bac,4a00b4,7e0080,1abc27,cf002e,513f6c
12031,491b84,a10459,3d00c1,2b00d3,2e00d0,3f00bf,41437a,7f007f,80007e,4e5c53,b80046,7e225d
12033,4a2786,870373,3500c9,2500d9,1f00df,2900d5,2538a0,5e00a0,8f006f,388a3c,ca0132,80304d
12035,332c8a,940663,2a00d4,2c00d2,3200cc,3800c6,3c863c,6a0094,6e0090,337556,bc0042,613468
12037,3308c3,70018d,1700e7,1400ea,1100ed,1400ea,1f4798,5f009f,81007d,2a9b38,d1002d,604259
12039,0e17d8,3803c2,0d00f1,1200ec,1d00e1,2600d8,225a81,5e00a0,870077,257d5c,9b0063,462196
12041,000000,3901b5,1000ee,1000ee,1400ea,1500e9,0b1fd4,2000de,6e0090,1ebc23,d40128,58455f
12043,3c129b,890174,3700c7,4f00af,4700b7,4d00b1,443c7d,790085,8c0072,3c8c35,c80431,594262
12045,000000,59089d,0b00f3,1300eb,0f00ef,0f00ef,1722c4,3d00c1,8b0073,18b62f,c80036,733654
12047,2c12c0,2a02be,1600e8,0b00f3,1d00e1,2d00d1,1f35a9,3c00c2,780086,1f924c,bb0043,5f2f6f
12049,3911ae,b20546,2f00cf,4800b6,3600c8,3f00bf,3d1aa6,74008a,8b0073,488f27,d70027,723b4f
12051,1f13c3,8a076d,3100cd,3d00c1,3b00c3,4500b9,423289,83007b,8c0072,447d3c,c90035,684055
12053,251abe,790381,3000ce,3700c7,3f00bf,4100bd,433d7d,780086,7f007f,576641,be003f,5c3d63
12055,551792,a90351,5b00a3,4e00b0,4800b6,4a00b4,581f87,990065,860078,6d533e,ca0033,723358
12057,381b9e,870473,3200cc,3500c9,3300cb,3f00bf,533674,84007a,690095,585452,b2004b,6b335e
12059,511e8e,bd033d,2200dc,3100cd,3f00bf,4100bd,27488f,4a00b4,ba0044,11de0e,eb0013,7c3749
12061,000000,8d036e,4000be,4b00b3,60009e,5e00a0,761a6d,b3004b,8b0073,823c3f,c60038,6f4747
12063,250bcd,5a02a2,1c00e2,1500e9,2200dc,2b00d3,1c558c,4c00b2,9d0061,19b233,cb0032,742a5f
12065,1812d3,3301c9,0d00f1,1700e7,2100dd,2600d8,1d5a86,4f00af,860078,258157,a80253,52307b
12067,1409e0,3b02c0,0700f7,1100ed,1900e5,2500d9,0b1ad9,2600d8,8a0074,17c225,da0023,683d57
12069,5c0f87,ad054b,60009e,5500a9,5400aa,61009d,6e256a,b60048,9f005f,78562f,d2002b,703954
12071,560c84,a1035a,4600b8,4e00b0,5000ae,5b00a3,644852,9f005f,8e0070,754741,ca0033,703b52
12073,1510d9,3f03bc,1400ea,1100ed,1800e6,2700d7,2f3a95,7d0081,94006a,486451,a2005b,532d7d
12075,4218a3,750484,1100ed,1500e9,1800e6,1800e6,1c548e,5600a8,70008e,2f9d31,c90035,584064
12077,140edb,630199,0b00f3,1200ec,1c00e2,0e00f0,0918dd,3600c8,b4004a,16c423,d70027,6f3d51
12079,090de7,4100bd,1e00e0,1300eb,2700d7,2100dd,166483,5400aa,91006d,23914a,b90044,573373
12081,521f8c,a20358,4e00b0,4b00b3,4700b7,5300ab,70315c,af004f,90006e,853c3c,cb0132,6c3b56
12083,2b0ebb,7e057a,3a00c4,2300db,2c00d2,3900c5,393491,82007c,8a0074,536b40,c70037,673c5a
12085,000000,940763,5000ae,4b00b3,5e00a0,5a00a4,722a62,ae0050,8a0074,813d40,c90134,764046
12086,421c53,990362,5700a7,4400ba,5300ab,5500a9,5e1888,8d0071,5b00a3,5e257b,960067,6e1977
12087,361bac,5e049c,1b00e3,1800e6,1900e5,2000de,1f0bd4,6f008f,5900a5,57495e,b80046,57495c
12089,230dcd,a60355,3200cc,2e00d0,2e00d0,3700c7,31408c,61009d,870077,328d3e,ca0033,832d4d
12091,3017ab,b90243,1800e6,2800d6,2f00cf,2d00d1,1e3fa0,5300ab,8e0070,439525,e2011b,874431
12093,3514aa,af024c,1900e5,3800c6,2000de,2200dc,2b14be,670097,8f006f,49872d,cd0031,59485d
12095,660d74,b20447,6a0094,5f009f,63009b,6c0092,772364,b70047,8f006f,804539,ca0033,753058
12097,550980,990262,5a00a4,670097,690095,70008e,711b71,a60058,8f006f,6f5c32,d3002a,6b3e54
12099,751969,a30351,5700a7,5000ae,61009d,670097,742763,b60048,870077,872f47,b80145,582f76
12101,521c88,8a0271,3e00c0,5700a7,4e00b0,5800a6,60227c,90006e,7b0083,6c4d45,b70047,594063
12103,79106f,be033d,6b0093,670097,690095,6b0093,8e165a,b90045,72008c,832852,b2004c,5f3d60
12105,491993,99075e,4400ba,4800b6,3d00c1,4700b7,552386,8e0070,8c0072,5e6a35,c70036,733159
12107,590d8a,a00658,4800b6,4300bb,3900c5,4800b6,4b4c66,90006e,80007e,447743,be013f,583b6a
12109,45198a,5d029f,4500b9,3d00c1,3d00c1,4b00b3,4a6350,8f006f,a0005e,57693d,c50038,802f4e
12111,5e1e81,8e056b,3100cd,3300cb,4e00b0,4c00b2,613c61,a90055,7a0084,6d424e,c0003d,5b4a59
12113,3b0fb4,bc033e,1900e5,3300cb,2e00d0,3f00bf,272fa7,5000ae,9f005f,33ab20,e2011a,864433
12115,671d70,8f046a,4100bd,4d00b1,4e00b0,60009e,7f2d52,bb0043,9b0063,a22536,cb0032,6d3758
12117,3b2b97,960563,4e00b0,4100bd,4d00b1,5000ae,543773,a60058,850079,714c40,ce0030,7b354d
12119,2821b4,8d016f,1d00e1,4c00b2,1800e6,2100dd,1d3aa7,4f00af,6a0094,2d9040,c3003a,5a3c67
12121,1811d5,5002ab,1200ec,1000ee,1f00df,2800d6,1730b6,3f00bf,8d0071,24a832,cd012f,663e59
12123,2905c7,61039a,1500e9,0f00ef,1200ec,1500e9,1b36ac,4800b6,9b0063,28a72f,d70027,5f445a
12125,0b07eb,4103ba,0f00ef,1300eb,1500e9,1900e5,1041ad,2f00cf,7c0082,1bb62c,d50029,6e3659
12127,681482,ac034f,5f009f,61009d,64009a,6d0091,642377,a1005d,6a0094,653e5a,b40049,61326a
12129,160fd9,1f02dd,0004fa,0700f7,0c00f2,1100ed,0d39b8,4400ba,a0005e,1ab42f,d1002d,624358
12131,2f0cb3,9c0260,1b00e3,2700d7,2d00d1,3500c9,2b349e,5400aa,9a0064,22b625,db0122,6b4949
12133,3f0dac,b10547,1f00df,2c00d2,4000be,3a00c4,223d9f,5200ac,a4005a,1bbe25,db0023,773352
13001,2b00d2,94006a,1800e6,1801e5,2b02d1,3900c5,1633b4,3900c5,9f005f,2fa12d,d70027,6a2c67
13003,0e09e6,4100bd,0d01f0,0700f7,1500e8,1a00e4,0f1ad5,1000ee,950069,1d9c45,bf003f,5a277b
13005,1303e8,650099,0500f8,0f00ef,1a01e2,3900c5,1547a2,2300db,a4005a,35b019,e60018,632e6c
13007,1306e4,2d00d1,0001fd,0500f9,0d00f1,0f00ef,0634c4,0a00f4,990064,0e9e51,bb0043,432496
13009,1b0dd6,4600b8,0d02ef,1f00df,2200dc,3000ce,443189,5200ac,8d0071,53604b,c4003a,5c247d
13011,370abc,750089,0a03f0,3800c6,3101cb,3301c9,100be3,2800d6,4d00b1,2fab23,c90035,6b286a
13013,1d39a7,950069,0502f7,2000de,1e00df,2500d9,132ac1,2900d5,80007e,438634,cb0033,6e2965
13015,580b9a,80007e,1201eb,2a00d3,2700d6,3500c9,2414c6,4b00b3,60009e,3f7d42,bf003f,742564
13017,2d3998,5000ae,1301ea,1c00e2,2100dc,2700d7,1d1fc1,3400ca,93006b,328a42,bf003f,542386
13019,0705f1,1f00df,0006f8,0700f7,0005f9,2000de,0c1dd4,1000ee,9a0064,25bb1e,db0023,5b2c76
13021,1a10d4,790085,1501e7,1200eb,2a01d2,4200bc,37487e,5300ab,960068,536a41,b90045,5d1c84
13023,0d0ae7,1900e5,0600f7,1800e5,1c00e1,3400ca,1546a3,1400ea,b80046,35ad1b,db0023,652a6e
13025,081dd9,81007d,0700f6,1102ea,1000ed,2f00cf,1a4a9a,2800d6,92006c,1ac023,d2002c,5b3270
13027,1802e3,3200cc,0c00f1,1101ec,2800d6,2a00d4,1c4e94,3700c7,b1004d,27a235,c90035,69256f
13029,0b03f0,680096,0b02f1,1601e6,0d00f0,1d00e1,1345a6,3500c9,9f005f,29993c,d60028,772f57
13031,0806ef,3c00c2,0003fb,0800f6,1000ee,1f00df,1737af,3500c9,a3005b,44803a,c90035,722862
13033,2307d3,4600b8,0802f3,0b00f2,0901f3,2400da,12af3c,5a00a4,b60048,495d57,b90045,581e87
13035,1510d8,2500d9,0004fa,0801f5,1400ea,0f00ef,0d1ad7,2500d9,73008b,317d50,ba0044,5c2080
13037,2801d4,2300db,0502f7,0005f9,0d00f1,0c00f2,1127c5,1600e8,c80036,1f825d,a3005b,3a1fa4
13039,0004fa,7d0081,1a01e2,1701e5,1800e6,1e00e0,304c81,750089,83007b,31824b,c1003d,762463
13043,0d0de4,3e00c0,0600f7,1200eb,1300ea,2c00d2,1f4a95,3c00c2,ae0050,329536,da0024,5d326e
13045,3416b3,850079,1402e8,2600d8,2300db,2c00d2,2420b9,4200bc,81007d,428a31,ca0034,79255e
13047,4207b4,84007a,1c02e0,2c00d1,2500d9,3600c8,2c24ae,61009d,950069,37af18,dd0021,832753
13049,1c0ad8,4600b8,1600e7,0e00f0,1800e6,2900d5,1f4798,3600c8,ab0053,2b973b,cc0032,752563
13051,3418b2,7c0082,2b01d1,1b00e2,2900d4,3000ce,3f4b73,9f005f,960068,565256,b4004a,701d6f
13053,0f05e9,1c00e2,0001fd,1600e8,1600e8,2800d6,009965,4900b5,8f006f,229448,bc0042,572580
13055,3204c7,8a0074,1302e8,1200ec,1901e4,1a00e4,170cdb,4d00b1,4400b9,338f3b,c50039,612676
13057,65098f,bd0041,2602d5,680095,640199,70008e,4a1e96,760088,83007b,5b7231,d2002c,8c2b46
13059,2408d1,5600a8,1201ea,0e00f0,1300ea,1400ea,291eb6,5400aa,64009a,633b5f,a60058,5b1a87
13061,271abd,1e00e0,0601f6,0601f7,1000ed,1200ec,1b16cc,3500c9,990065,1a7b68,b0004e,3821a5
13063,1d30b0,80007e,0601f7,1d00e1,1a00e4,1e00e0,1a3ba9,3900c5,a3005b,597e28,dc0022,692271
13065,0c10e2,2a00d4,0501f8,1000ed,0e00f0,1900e5,182abb,3f00bf,9a0064,2ba32f,d2002c,6d2769
13067,3019b5,8b0073,1001ec,3300cb,2e00d0,3600c8,361dab,5d00a1,8d0071,696431,d90025,862552
13069,181ec8,5500a9,0007f7,1000ee,1300ea,2e00d0,1329c2,2600d8,9d0061,319735,dc0022,732664
13071,1b13d0,72008c,0701f6,2700d7,3801c4,3b00c3,2731a5,3b00c3,b60048,33ac1e,e0001e,742960
13073,2721b5,74008a,0500f9,0c02f0,1101ec,1f00df,0ec927,5800a6,a4005a,577630,d50029,962740
13075,130fdc,4100bd,0005f9,1000ee,2100dd,2600d8,1329c1,1a00e4,9a0064,25ae2b,cc0032,5d257a
13077,0f09e6,1e00e0,0500f9,0700f6,0800f5,0b00f3,1514d5,3800c6,7e0080,538129,c80036,792c58
13079,000ef0,1e00e0,0800f6,0c01f1,2b00d3,4800b6,165c8b,1f00df,91006d,268b4c,b1004d,4e2b84
13081,0b08eb,6e0090,0005f9,1200ec,1b00e2,2700d7,1c449e,3f00bf,a70057,2d9f31,d60028,642474
13083,2814c1,6b0093,1d04dd,2000dd,2100dd,2600d8,2a19bb,74008a,860077,2eba15,ee0010,742b5e
13085,7b0182,760088,2701d5,750089,5c00a1,6b0093,860771,750089,670097,518627,c70037,6f335b
13087,2925b0,9b0063,0d04ed,0901f4,1b00e3,2700d7,215687,3800c6,b60048,1ba53e,c70037,6b246d
13089,2e1db3,81007d,1a03e0,2100dc,3001cd,2c00d2,4b268d,5700a7,91006d,803a44,c50039,531793
13091,0d01f0,4900b5,0003fb,0d01f0,1d00e0,2400da,1537b1,2c00d2,93006b,2f9837,d3002b,5c2779
13093,1200ec,2c00d2,0002fc,0700f7,1700e6,1700e7,0814e1,1500e9,870077,249247,c2003c,4d1a96
13095,200fce,4700b7,0b01f2,0b00f3,1300eb,1800e6,2733a3,70008e,b4004a,4c7e34,c60038,661a7d
13097,263b9d,92006c,0d03ed,3000ce,3001cd,4000be,4d4b65,5200ac,91006d,40922b,de0020,7f2954
13099,0c24cd,4100bd,0004fa,0a00f3,0e00f0,0a00f4,111cd1,1800e6,c0003e,15b633,d2002c,592879
13101,0501f8,1500e9,0003fb,1700e7,0900f4,1500e9,0d6a87,3300cb,ae0050,15d316,da0024,654257
13103,1812d3,ca0034,2500d8,2f00ce,4300bb,74008a,1f9b44,82007c,cb0033,31a428,dc0022,7a2e56
13105,0e25ca,770087,0902f3,3202ca,2502d7,3000ce,122ac2,1b00e3,5f009f,2b9a39,c3003b,621f7d
13107,0c08e9,3f00bf,0003fb,0f01ee,0d00f1,2900d5,194c98,3800c6,970067,36893e,cc0032,691d75
13109,0605f3,4700b7,0903f2,0b00f2,1201ea,2200dc,153cad,3c00c2,a90055,379531,d0002e,6b2969
13111,9a0064,ad0051,960068,8c0072,8e0070,9a0064,920468,a4005a,8b0073,963335,cb0033,732466
13113,1221ca,5600a8,0002fc,1500e8,1200ec,1c00e2,0c3bb7,1800e6,980065,42912a,e1001d,8d2d43
13115,2e14bc,880076,1001ec,1900e5,2400da,3000ce,3816af,780086,860077,58762f,d1002d,71226a
13117,4904b1,c3003b,1100ed,690095,5000ae,650099,361aad,5c00a2,760087,4f8925,d70027,813349
13119,2023ba,82007c,0d03ed,2001dd,1f02dc,3100cd,1a1dc6,1400ea,3c00c2,2ba42e,d1002d,662b6b
13121,411f9d,82007c,1702e4,1d00e0,2900d5,2b00d3,4a2192,6b0093,6f008f,5b346e,8f006f,541792
13123,890075,a70057,5600a8,7a0084,6d0091,780086,780680,970067,7f007f,834f2b,c70037,732664
13125,20548a,a4005a,0004fa,2701d5,2f01ce,5500a9,06ba3e,4200bc,db0023,30c10c,ee0010,812d4f
13127,4a13a0,970067,2000dd,1e00e0,1e00df,2900d5,3c3a88,80007e,8f006f,4d6e43,c1003d,7d215f
13129,4b0ca6,94006a,1002eb,3200cb,3e01bf,4b00b3,2e14bc,5700a7,690095,4c8130,d4002a,77295d
13131,1004ea,4500b9,0601f7,1600e7,2101db,1e00e0,1c31b1,2700d7,9c0062,18a73e,ce0030,642f6a
13133,192fb6,4700b7,0d00f0,0f01ee,1601e6,1a00e3,0e2dc2,3600c8,4900b5,2f5876,a4005a,521e8d
13135,2716c1,850079,0800f6,2f00cf,2601d7,2c00d2,1c20c1,3300cb,80007e,4e812f,db0023,8a284a
13137,440dac,8e0070,1d03dd,2e02ce,2f01ce,3600c8,2d1bb5,4500b9,5100ad,48862f,d80026,7f2856
13139,2717bf,81007d,0b01f2,2300da,2501d7,3400ca,251cbd,5000ae,5800a5,5c673b,cf002f,7e2758
13141,120be1,2c00d2,0801f4,1904e1,3b00c3,3800c6,244891,4a00b4,750089,1a4d97,83007b,280fc6
13143,89185c,b0004e,2500d9,5200ab,3e00bf,6b0093,3b21a1,780086,960068,439723,d0002e,69276d
13145,0913e1,3400ca,0600f8,0d00f1,1202ea,1400ea,1e35aa,4b00b3,b1004d,427745,c90035,792262
13147,0e2cc3,650099,0002fc,2000dd,1102eb,2200dc,0d0ee3,1500e9,4400b9,1fab34,be0040,572e79
13149,1804e1,70008e,0600f8,2c00d1,4000bd,3f00bf,1810d5,2600d8,6e0090,2aa232,d0002e,5c3071
13151,1217d4,5100ad,0005f9,1300ea,0f00ef,1800e6,1f1dc1,3e00c0,760088,40734a,c60038,842752
13153,0b03f0,3800c6,0e00f0,0b00f3,3100cd,4200bc,1935b0,3000ce,9a0064,4b8131,d60028,6d305f
13155,1b10d2,2600d8,0004fa,1801e5,2b00d3,3a00c4,1b31b2,2a00d4,ba0044,26ae2a,d70027,572a7b
13157,1d10d0,7c0082,0d02ee,1200ec,1700e6,1c00e2,1018d6,1f00df,4b00b3,2f903f,cb0033,6e2669
13159,2104d9,2e00d0,0005f9,0800f6,1800e6,1900e5,193fa5,3a00c4,8e0070,346a60,bb0043,611f7d
13161,3b09ba,5c00a2,0a00f4,2000de,2000de,2300db,133fac,2100dd,b60048,32ab20,db0023,643168
13163,261cbb,91006d,0a02f1,1e02de,2201da,3500c9,149950,4600b8,b2004b,3b665c,b2004c,581d89
13165,1119d4,72008c,0900f5,0800f6,1100ed,2000de,19489c,3400ca,9f005f,397e49,c80036,562482
13167,2415c5,4f00af,0004fa,2601d7,1c01e1,3c00c2,0d668b,1900e5,bc0042,21b527,d60028,652671
13169,0e01ee,3100cd,0001fd,0b00f3,2400da,3a00c4,176086,3d00c1,90006e,317e4e,bd0041,612874
13171,0e0ce4,2800d6,0b02f1,1300eb,1601e7,1f00df,2027b6,4300bb,80007e,348247,bb0043,622277
13173,1d00e1,4f00af,0007f7,0901f4,0600f7,0f00ef,2226b6,2500d9,84007a,27a92d,cf002f,592c78
13175,170add,3000ce,0004fa,1a00e3,2800d6,2900d5,11519b,3000ce,950069,368444,c50039,6f1d70
13177,170bdb,2200dc,0500f9,0001fd,0901f3,0e00f0,137675,2000de,ce0030,2b874b,c80036,842c4e
13179,171acc,80007e,0e00ef,1d01df,3300cb,3300cb,1939ac,84007a,650099,2a6271,a70057,5b257c
13181,183baa,7a0084,0001fd,2100d6,1f02dc,4500b9,0bd122,2e00d0,b90045,2f9639,c80036,632972
13183,0814e1,b4004a,0702f4,2402d8,3001cc,4900b5,0c4ba7,3000ce,2700d7,169552,c2003c,5d2e71
13185,0c0ce6,4b00b3,0c00f1,0a02f1,1700e6,2900d5,285d78,5900a5,9b0063,468136,ca0034,762067
13187,3b05be,670097,1400ea,3400ca,2700d6,3000ce,3111bc,690095,6a0094,527d2f,ca0034,633465
13189,107479,8d0071,0c02ef,1e01de,1201ea,3000ce,08d71e,62009c,b3004b,536c3e,bf003f,742168
