id,margin,nixon,mcgovern,other,other2,hex_color
39143,29.50%, 63.63%,34.129999999999995,2.24%, 2.08%,a20557
39145,28.38%, 63.13%,34.75,2.12%,0,a00558
39147,25.13%, 60.82%,35.69,3.4899999999999998%, 3.40%,9b085b
39149,29.71%, 61.82%,32.11,6.07%, 5.92%,9d0f51
39151,27.62%, 62.74%,35.129999999999995,2.13%, 2.03%,9f0559
39153,1.73%, 49.92%,48.19,1.89%,0,7f047a
39155,14.55%, 55.92%,41.37,2.71%,0,8e0669
39157,19.76%, 59.07%,39.32,1.61%,0,960464
39159,53.75%, 75.89%,22.14,1.97%,0,c10538
39161,44.07%, 71.28%,27.209999999999994,1.51%,0,b50345
39163,27.40%, 62.85%,35.44,1.71%,0,a0045a
39165,47.56%, 72.45%,24.879999999999995,2.67%, 2.58%,b8063f
39167,40.17%, 68.63%,28.450000000000003,2.92%, 2.43%,af0748
39169,36.93%, 67.72%,30.790000000000006,1.49%,0,ac034e
39171,35.32%, 66.76%,31.44999999999999,1.79%,0,aa0450
39173,21.29%, 59.17%,37.879999999999995,2.95%, 2.81%,960760
39175,38.71%, 68.15%,29.439999999999998,2.41%, 2.35%,ad064b
40001,48.32%, 73.12%,24.799999999999997,2.08%, 2.08%,ba053f
40003,65.20%, 81.48%,16.28,2.24%, 2.24%,cf0529
40005,47.96%, 72.86%,24.909999999999997,2.23%, 2.23%,b9053f
40007,64.03%, 80.41%,16.39,3.2%, 3.20%,cd0829
40009,45.93%, 71.72%,25.790000000000006,2.49%, 2.49%,b60641
40011,58.82%, 77.73%,18.909999999999997,3.36%, 3.36%,c60830
40013,25.84%, 61.91%,36.06,2.03%, 2.03%,9d055b
40015,43.64%, 70.41%,26.77000000000001,2.82%, 2.82%,b30744
40017,59.39%, 78.28%,18.879999999999995,2.84%, 2.84%,c70730
40019,33.96%, 66.41%,32.45,1.14%,0,a90252
40021,40.97%, 69.37%,28.409999999999997,2.22%, 2.22%,b00548
40023,30.33%, 64.40%,34.06999999999999,1.53%,0,a40356
40025,54.48%, 71.62%,17.129999999999995,11.25%, 11.25%,b61c2b
40027,39.05%, 68.71%,29.650000000000006,1.64%,0,af044b
40029,35.84%, 67.05%,31.210000000000008,1.74%,0,aa044f
40031,61.43%, 79.85%,18.42,1.73%,0,cb042e
40033,42.89%, 70.23%,27.33999999999999,2.43%, 2.43%,b30645
40035,42.61%, 70.36%,27.75,1.89%,0,b30446
40037,52.66%, 75.11%,22.450000000000003,2.44%, 2.44%,bf0639
40039,50.81%, 74.30%,23.5,2.2%, 2.20%,bd053b
40041,42.89%, 70.30%,27.409999999999997,2.29%, 2.29%,b30545
40043,52.56%, 74.79%,22.22999999999999,2.98%, 2.98%,be0738
40045,59.89%, 77.76%,17.86,4.38%, 4.38%,c60b2d
40047,60.45%, 79.07%,18.63000000000001,2.3%, 2.30%,c9052f
40049,44.51%, 70.72%,26.210000000000008,3.07%, 3.07%,b40742
40051,37.59%, 67.50%,29.92,2.58%, 2.58%,ac064c
40053,53.90%, 75.34%,21.439999999999998,3.22%, 3.22%,c00836
40055,35.45%, 66.40%,30.94999999999999,2.65%, 2.65%,a9064e
40057,38.93%, 68.38%,29.439999999999998,2.18%, 2.18%,ae054b
40059,64.28%, 79.84%,15.549999999999997,4.61%, 4.61%,cb0b27
40061,31.55%, 63.12%,31.570000000000007,5.31%, 5.31%,a00d50
40063,31.71%, 64.86%,33.14,2.0%, 2.00%,a50554
40065,44.96%, 71.61%,26.650000000000006,1.74%,0,b60443
40067,26.90%, 62.12%,35.230000000000004,2.65%, 2.65%,9e0659
40069,37.53%, 67.72%,30.189999999999998,2.09%, 2.09%,ac054c
40071,59.12%, 78.44%,19.310000000000002,2.25%, 2.25%,c80531
40073,66.54%, 81.90%,15.36999999999999,2.73%, 2.73%,d00627
40075,41.69%, 69.81%,28.120000000000005,2.07%, 2.07%,b20547
40077,32.94%, 64.80%,31.86,3.34%, 3.34%,a50851
40079,38.26%, 67.45%,29.200000000000003,3.35%, 3.35%,ab084a
40081,52.88%, 74.98%,22.099999999999994,2.92%, 2.92%,bf0738
40083,39.81%, 68.85%,29.05000000000001,2.1%, 2.10%,af054a
40085,34.91%, 66.75%,31.83,1.42%,0,aa0351
40087,49.87%, 73.16%,23.290000000000006,3.55%, 3.55%,ba093b
40089,42.21%, 70.20%,27.989999999999995,1.81%,0,b30447
40091,30.39%, 63.89%,33.489999999999995,2.62%, 2.62%,a20655
40093,70.48%, 83.89%,13.409999999999997,2.7%, 2.70%,d50622
40095,33.36%, 65.37%,32.00999999999999,2.62%, 2.62%,a60651
40097,46.67%, 72.08%,25.400000000000006,2.52%, 2.52%,b70640
40099,38.63%, 68.23%,29.599999999999994,2.17%, 2.17%,ad054b
40101,33.70%, 65.65%,31.959999999999994,2.39%, 2.39%,a70651
40103,59.21%, 78.38%,19.16000000000001,2.46%, 2.46%,c70630
40105,48.45%, 72.61%,24.17,3.22%, 3.22%,b9083d
40107,35.77%, 66.73%,30.959999999999994,2.31%, 2.31%,aa054e
40109,52.64%, 75.24%,22.590000000000003,2.17%, 2.17%,bf0539
40111,30.88%, 63.82%,32.94,3.24%, 3.24%,a20853
40113,50.19%, 73.77%,23.570000000000007,2.66%, 2.66%,bc063c
40115,38.57%, 68.63%,30.070000000000007,1.3%,0,af034c
40117,56.80%, 77.30%,20.5,2.2%, 2.20%,c50534
40119,49.31%, 73.77%,24.47,1.76%,0,bc043e
40121,34.85%, 66.42%,31.569999999999993,2.01%, 2.01%,a90550
40123,46.06%, 72.04%,25.989999999999995,1.97%,0,b70542
40125,45.47%, 71.30%,25.840000000000003,2.86%, 2.86%,b50741
40127,40.01%, 68.24%,28.230000000000004,3.53%, 3.53%,ae0947
40129,58.80%, 78.16%,19.35000000000001,2.49%, 2.49%,c70631
40131,55.70%, 76.19%,20.480000000000004,3.33%, 3.33%,c20834
40133,42.07%, 70.02%,27.950000000000003,2.03%, 2.03%,b20547
40135,45.26%, 71.64%,26.370000000000005,1.99%,0,b60543
40137,46.44%, 71.61%,25.17,3.22%, 3.22%,b60840
40139,69.22%, 82.54%,13.319999999999993,4.14%, 4.14%,d20a21
40141,44.18%, 70.92%,26.739999999999995,2.34%, 2.34%,b40544
40143,57.41%, 77.75%,20.349999999999994,1.9%,0,c60433
40145,47.35%, 72.13%,24.78,3.09%, 3.09%,b7073f
40147,61.90%, 79.74%,17.85000000000001,2.41%, 2.41%,cb062d
40149,45.39%, 71.45%,26.049999999999997,2.5%, 2.50%,b60642
40151,54.91%, 76.23%,21.319999999999993,2.45%, 2.45%,c20636
40153,63.53%, 80.05%,16.519999999999996,3.43%, 3.43%,cc082a
41001,22.41%, 55.32%,32.91,11.77%, 11.54%,8d1e53
41003,15.36%, 56.34%,40.989999999999995,2.67%, 2.40%,8f0668
41005,11.82%, 53.49%,41.67,4.84%, 4.64%,880c6a
41007,0.15%, 47.43%,47.57,5.0%, 4.89%,780c79
41009,5.28%, 43.54%,48.82,7.64%, 7.14%,6f137c
41011,6.07%, 44.67%,50.739999999999995,4.59%, 4.29%,710b81
41013,10.28%, 52.56%,42.269999999999996,5.170000000000001%, 4.73%,860d6b
41015,13.24%, 51.77%,38.54,9.69%, 9.49%,841862
41017,9.64%, 52.28%,42.64,5.08%, 4.82%,850c6c
41019,24.98%, 57.73%,32.75,9.52%, 9.34%,931853
41021,29.00%, 62.21%,33.2,4.590000000000001%, 4.40%,9e0b54
41023,28.77%, 60.35%,31.590000000000003,8.06%, 7.59%,991450
41025,24.07%, 59.13%,35.08,5.79%, 5.55%,960e59
41027,14.07%, 53.96%,39.9,6.140000000000001%, 5.99%,890f65
41029,22.80%, 57.75%,34.959999999999994,7.29%, 7.01%,931259
41031,18.22%, 56.38%,38.16,5.46%, 5.09%,8f0d61
41033,28.48%, 58.55%,30.070000000000007,11.38%, 10.98%,951d4c
41035,28.75%, 58.93%,30.17,10.899999999999999%, 10.70%,961b4c
41037,31.74%, 61.03%,29.28,9.690000000000001%, 9.31%,9b184a
41039,1.59%, 48.62%,47.040000000000006,4.34%, 4.07%,7b0b77
41041,8.39%, 51.56%,43.16,5.28%, 5.15%,830d6e
41043,14.03%, 54.21%,40.19,5.6%, 5.42%,8a0e66
41045,46.04%, 67.36%,21.319999999999993,11.32%, 11.24%,ab1c36
41047,19.78%, 57.51%,37.74,4.75%, 4.56%,920c60
41049,16.99%, 52.77%,35.769999999999996,11.46%, 11.06%,861d5b
41051,2.87%, 46.73%,49.6,3.67%, 3.39%,77097e
41053,19.71%, 57.56%,37.849999999999994,4.590000000000001%, 4.40%,920b60
41055,33.27%, 64.91%,31.64,3.45%, 3.45%,a50850
41057,7.16%, 51.22%,44.06,4.720000000000001%, 4.61%,820c70
41059,24.24%, 57.94%,33.7,8.36%, 8.04%,931555
41061,20.04%, 56.46%,36.42,7.119999999999999%, 7.02%,8f125c
41063,32.95%, 62.28%,29.33,8.39%, 8.16%,9e154a
41065,8.98%, 51.70%,42.73,5.57%, 5.32%,830e6c
41067,21.36%, 58.43%,37.06,4.51%, 4.29%,940b5e
41069,26.34%, 60.31%,33.959999999999994,5.7299999999999995%, 5.22%,990e56
41071,22.12%, 58.51%,36.39,5.1%, 4.89%,950d5c
42001,41.64%, 70.19%,28.560000000000002,1.25%,0,b20348
42003,13.35%, 55.60%,42.26,2.14%,0,8d056b
42005,24.80%, 61.61%,36.81,1.58%,0,9d045d
42007,15.60%, 56.42%,40.83,2.75%, 2.22%,8f0768
42009,48.29%, 73.30%,25.010000000000005,1.69%,0,ba043f
42011,27.90%, 62.35%,34.45,3.2%, 2.95%,9e0857
42013,52.38%, 75.10%,22.72,2.1799999999999997%, 2.07%,bf0539
42015,48.13%, 73.57%,25.430000000000007,1.0%,0,bb0240
42017,26.80%, 62.28%,35.47,2.25%, 2.03%,9e055a
42019,32.85%, 65.09%,32.25,2.6599999999999997%, 2.36%,a50652
42021,21.75%, 60.05%,38.31,1.64%,0,990461
42023,39.16%, 68.45%,29.289999999999992,2.26%,0,ae054a
42025,19.61%, 59.05%,39.43,1.52%,0,960364
42027,21.90%, 60.48%,38.580000000000005,0.94%,0,9a0262
42029,39.16%, 68.44%,29.28,2.28%, 2.15%,ae054a
42031,37.54%, 67.96%,30.430000000000007,1.61%,0,ad044d
42033,28.53%, 63.54%,35.010000000000005,1.45%,0,a20359
42035,26.17%, 62.54%,36.38,1.08%,0,9f025c
42037,31.22%, 63.59%,32.379999999999995,4.03%, 3.84%,a20a52
42039,31.58%, 64.38%,32.80000000000001,2.8200000000000003%, 2.66%,a40753
42041,47.66%, 72.87%,25.19999999999999,1.93%,0,b90440
42043,40.53%, 69.38%,28.86,1.76%,0,b00449
42045,29.61%, 63.91%,34.31,1.78%,0,a20457
42047,24.71%, 61.20%,36.489999999999995,2.31%,0,9c055d
42049,18.47%, 58.22%,39.75,2.03%,0,940565
42051,9.53%, 54.06%,44.519999999999996,1.42%,0,890371
42053,45.17%, 71.75%,26.58,1.67%,0,b60443
42055,42.53%, 70.01%,27.47,2.52%, 2.35%,b20646
42057,34.84%, 66.24%,31.39,2.3699999999999997%, 2.26%,a80650
42059,16.45%, 57.52%,41.07,1.41%,0,920368
42061,47.00%, 72.68%,25.689999999999998,1.63%,0,b90441
42063,24.90%, 61.90%,37.01,1.09%,0,9d025e
42065,39.15%, 68.92%,29.769999999999996,1.31%,0,af034b
42067,33.91%, 66.32%,32.400000000000006,1.28%,0,a90352
42069,12.75%, 56.11%,43.35,0.54%,0,8f016e
42071,53.03%, 75.64%,22.61,1.75%,0,c00439
42073,14.46%, 56.06%,41.599999999999994,2.34%,0,8e056a
42075,56.70%, 77.38%,20.67,1.95%,0,c50434
42077,26.56%, 62.39%,35.83,1.78%,0,9f045b
42079,22.63%, 60.89%,38.269999999999996,0.84%,0,9b0261
42081,40.19%, 68.70%,28.50999999999999,2.79%, 2.51%,af0748
42083,44.65%, 71.72%,27.070000000000007,1.21%,0,b60345
42085,20.96%, 59.37%,38.400000000000006,2.23%, 2.09%,970561
42087,45.63%, 72.10%,26.460000000000008,1.44%,0,b70343
42089,37.64%, 67.51%,29.86999999999999,2.62%, 2.39%,ac064c
42091,30.26%, 64.31%,34.06,1.63%,0,a30456
42093,41.78%, 69.64%,27.870000000000005,2.49%, 2.41%,b10647
42095,12.77%, 56.30%,43.53,0.17%,0,8f006f
42097,29.78%, 64.16%,34.38000000000001,1.46%,0,a30357
42099,48.54%, 73.31%,24.769999999999996,1.92%,0,ba043f
42101,11.18%, 43.89%,55.07,1.04%,0,6f028c
42103,52.11%, 74.79%,22.669999999999987,2.54%, 2.34%,be0639
42105,43.49%, 70.91%,27.42,1.67%,0,b40445
42107,25.13%, 61.56%,36.419999999999995,2.02%,0,9c055c
42109,58.58%, 78.20%,19.629999999999995,2.17%, 2.03%,c70532
42111,38.13%, 68.44%,30.320000000000007,1.24%,0,ae034d
42113,35.65%, 67.17%,31.510000000000005,1.32%,0,ab0350
42115,38.07%, 67.79%,29.709999999999994,2.5%, 2.35%,ac064b
42117,45.23%, 72.05%,26.820000000000007,1.13%,0,b70244
42119,49.30%, 73.57%,24.28,2.15%,0,bb053d
42121,36.98%, 67.28%,30.310000000000002,2.4099999999999997%, 2.28%,ab064d
42123,33.90%, 66.05%,32.16,1.79%,0,a80452
42125,9.90%, 54.00%,44.11,1.89%,0,890470
42127,51.75%, 74.51%,22.75999999999999,2.73%, 2.59%,be063a
42129,11.46%, 54.60%,43.129999999999995,2.27%, 2.05%,8b056d
42131,49.95%, 74.42%,24.47,1.11%,0,bd023e
42133,38.69%, 68.19%,29.5,2.31%, 2.09%,ad054b
44001,9.47%, 54.62%,45.160000000000004,0.22%,0,8b0073
44003,16.55%, 58.19%,41.64,0.17%,0,94006a
44005,19.66%, 59.75%,40.1,0.15%,0,980066
44007,0.07%, 49.94%,49.86,0.2%,0,7f007f
44009,17.11%, 58.46%,41.35,0.19%,0,950069
45001,40.47%, 68.95%,28.47,2.58%, 2.58%,af0648
45003,56.09%, 77.05%,20.960000000000008,1.99%,0,c40535
45005,11.28%, 55.34%,44.059999999999995,0.6%,0,8d0170
45007,52.69%, 75.19%,22.5,2.31%, 2.31%,bf0539
45009,20.15%, 59.65%,39.5,0.85%,0,980264
45011,43.43%, 71.71%,28.290000000000006,0.0%,0,b60048
45013,29.11%, 64.12%,35.0,0.88%,0,a30259
45015,34.58%, 66.66%,32.08,1.26%,0,a90351
45017,23.46%, 60.91%,37.46,1.63%,0,9b045f
45019,39.71%, 68.79%,29.08999999999999,2.12%, 2.12%,af054a
45021,55.74%, 77.24%,21.5,1.26%,0,c40336
45023,33.24%, 66.20%,32.959999999999994,0.84%,0,a80254
45025,27.85%, 63.56%,35.7,0.74%,0,a2015b
45027,9.36%, 54.34%,44.97,0.69%,0,8a0172
45029,40.65%, 69.51%,28.86,1.63%,0,b10449
45031,44.99%, 72.04%,27.049999999999997,0.91%,0,b70244
45033,45.74%, 72.32%,26.590000000000003,1.09%,0,b80243
45035,37.77%, 68.11%,30.33,1.56%,0,ad034d
45037,35.23%, 66.67%,31.429999999999993,1.9%,0,aa0450
45039,2.25%, 50.68%,48.43,0.89%,0,81027b
45041,31.20%, 65.30%,34.10000000000001,0.6%,0,a60156
45043,15.62%, 57.27%,41.63999999999999,1.09%,0,92026a
45045,62.20%, 79.62%,17.42,2.96%, 2.96%,cb072c
45047,46.01%, 72.22%,26.200000000000003,1.58%,0,b80442
45049,16.03%, 57.56%,41.519999999999996,0.92%,0,920269
45051,54.59%, 76.84%,22.239999999999995,0.92%,0,c30238
45053,15.50%, 57.21%,41.72,1.07%,0,91026a
45055,51.23%, 74.79%,23.549999999999997,1.66%,0,be043c
45057,56.61%, 77.86%,21.25,0.89%,0,c60236
45059,50.22%, 74.46%,24.24000000000001,1.3%,0,bd033d
45061,21.18%, 60.31%,39.14,0.55%,0,990163
45063,71.13%, 84.75%,13.61,1.64%,0,d80422
45065,21.18%, 60.22%,39.04,0.74%,0,990163
45067,29.79%, 64.66%,34.870000000000005,0.47%,0,a40158
45069,31.43%, 65.58%,34.16,0.26%,0,a70057
45071,55.56%, 76.94%,21.370000000000005,1.69%,0,c40436
45073,58.25%, 78.19%,19.930000000000007,1.88%,0,c70432
45075,20.56%, 59.31%,38.76,1.93%,0,970462
45077,66.60%, 82.37%,15.780000000000001,1.85%,0,d20428
45079,29.49%, 64.11%,34.620000000000005,1.27%,0,a30358
45081,49.46%, 73.85%,24.38000000000001,1.77%,0,bc043e
45083,52.27%, 75.34%,23.069999999999993,1.59%,0,c0043a
45085,30.30%, 64.83%,34.53,0.64%,0,a50158
45087,51.16%, 75.35%,24.180000000000007,0.47%,0,c0013d
45089,4.68%, 52.01%,47.330000000000005,0.66%,0,840178
45091,38.37%, 68.68%,30.319999999999993,1.0%,0,af024d
46003,7.78%, 45.96%,53.74,0.3%,0,750089
46005,15.86%, 57.81%,41.949999999999996,0.24%,0,93006a
46007,25.82%, 62.83%,37.010000000000005,0.16%,0,a0005e
46009,5.61%, 47.10%,52.699999999999996,0.2%,0,780086
46011,4.85%, 52.26%,47.410000000000004,0.33%,0,850078
46013,0.50%, 49.44%,49.95,0.61%,0,7e017f
46015,7.88%, 45.88%,53.76,0.36%,0,740089
46017,10.87%, 44.47%,55.33,0.2%,0,71008d
46019,38.37%, 68.82%,30.450000000000003,0.73%,0,af014d
46021,52.57%, 76.06%,23.480000000000004,0.46%,0,c1013b
46023,14.21%, 42.79%,57.0,0.21%,0,6d0091
46025,9.49%, 54.59%,45.11,0.3%,0,8b0073
46027,5.66%, 47.05%,52.71,0.24%,0,770086
46029,3.50%, 51.61%,48.11,0.28%,0,83007a
46031,17.10%, 58.28%,41.18,0.54%,0,940169
46033,29.62%, 64.48%,34.86,0.66%,0,a40158
46035,10.71%, 44.50%,55.21,0.29%,0,71008c
46037,15.92%, 41.95%,57.86,0.19%,0,6a0093
46039,0.48%, 49.60%,50.07,0.33%,0,7e007f
46041,18.05%, 58.88%,40.83,0.29%,0,960068
46043,23.53%, 61.68%,38.15,0.17%,0,9d0061
46045,2.46%, 48.73%,51.18,0.09%,0,7c0082
46047,36.23%, 67.89%,31.650000000000006,0.46%,0,ad0150
46049,0.90%, 50.07%,49.18,0.75%,0,7f017d
46051,0.36%, 50.04%,49.69,0.27%,0,7f007e
46053,3.55%, 51.59%,48.04,0.37%,0,83007a
46055,46.92%, 73.14%,26.22,0.64%,0,ba0142
46057,14.00%, 56.85%,42.85,0.3%,0,90006d
46059,16.00%, 57.90%,41.910000000000004,0.19%,0,93006a
46061,7.66%, 45.96%,53.62,0.42%,0,750188
46063,43.15%, 71.57%,28.430000000000007,0.0%,0,b60048
46065,34.93%, 67.35%,32.43000000000001,0.22%,0,ab0052
46067,15.78%, 57.82%,42.03,0.15%,0,93006b
46069,19.31%, 59.50%,40.2,0.3%,0,970066
46071,37.83%, 68.68%,30.849999999999994,0.47%,0,af014e
46073,8.74%, 54.29%,45.550000000000004,0.16%,0,8a0074
46075,29.69%, 64.39%,34.709999999999994,0.9%,0,a40258
46077,17.38%, 58.62%,41.230000000000004,0.15%,0,950069
46079,0.57%, 50.14%,49.57,0.29%,0,7f007e
46081,30.77%, 65.22%,34.45,0.33%,0,a60057
46083,10.02%, 54.92%,44.91,0.17%,0,8c0072
46085,20.16%, 59.98%,39.81,0.21%,0,980065
46087,0.76%, 49.53%,50.29,0.18%,0,7e0080
46089,54.08%, 76.92%,22.840000000000003,0.24%,0,c4003a
46091,4.64%, 47.66%,52.31,0.03%,0,790085
46093,35.10%, 67.24%,32.150000000000006,0.61%,0,ab0151
46095,18.96%, 59.20%,40.239999999999995,0.56%,0,960166
46097,11.56%, 44.03%,55.6,0.37%,0,70008d
46099,0.14%, 49.90%,49.76,0.34%,0,7f007e
46101,6.95%, 46.37%,53.32,0.31%,0,760087
46103,22.67%, 61.16%,38.480000000000004,0.36%,0,9b0062
46105,30.45%, 65.09%,34.64,0.27%,0,a50058
46107,23.57%, 61.65%,38.08,0.27%,0,9d0061
46109,15.26%, 42.29%,57.54,0.17%,0,6b0092
46111,0.47%, 49.60%,50.07,0.33%,0,7e007f
46113,55.25%, 22.10%,77.34,0.56%,0,3801c5
46115,4.63%, 52.19%,47.56,0.25%,0,850079
46117,22.46%, 60.95%,38.5,0.55%,0,9b0162
46119,30.14%, 64.90%,34.75999999999999,0.34%,0,a50058
46121,5.86%, 46.78%,52.64,0.58%,0,770186
46123,25.51%, 62.73%,37.220000000000006,0.05%,0,9f005e
46125,20.24%, 60.02%,39.779999999999994,0.2%,0,990065
46127,5.84%, 46.90%,52.75,0.35%,0,770086
46129,30.42%, 65.10%,34.68000000000001,0.22%,0,a60058
46135,6.46%, 53.08%,46.63,0.29%,0,870076
46137,12.41%, 55.86%,43.45,0.69%,0,8e016e
47001,34.06%, 66.03%,31.97,2.0%,0,a80551
47003,23.78%, 59.73%,35.96000000000001,4.3100000000000005%, 4.23%,980a5b
47005,26.84%, 61.83%,34.980000000000004,3.19%, 3.19%,9d0859
47007,35.55%, 65.90%,30.349999999999994,3.75%, 3.75%,a8094d
47009,49.49%, 73.85%,24.36,1.79%,0,bc043e
47011,56.51%, 77.26%,20.75,1.99%,0,c50534
47013,49.05%, 73.41%,24.36,2.23%, 2.20%,bb053e
47015,27.19%, 62.38%,35.19,2.43%, 2.43%,9f0659
47017,41.85%, 69.28%,27.429999999999993,3.29%, 3.29%,b00845
47019,65.94%, 82.15%,16.209999999999994,1.64%,0,d10429
47021,24.58%, 60.10%,35.519999999999996,4.38%, 4.38%,990b5a
47023,46.98%, 71.70%,24.730000000000004,3.57%, 3.42%,b6093f
47025,48.90%, 73.94%,25.040000000000006,1.02%,0,bc023f
47027,20.07%, 59.01%,38.95,2.04%, 2.04%,960563
47029,72.53%, 85.62%,13.079999999999998,1.3%,0,da0321
47031,35.51%, 66.18%,30.659999999999997,3.1599999999999997%, 3.13%,a8084e
47033,54.42%, 75.40%,20.97999999999999,3.6199999999999997%, 3.28%,c00935
47035,49.98%, 73.78%,23.810000000000002,2.41%, 2.41%,bc063c
47037,25.05%, 61.30%,36.260000000000005,2.44%, 2.44%,9c065c
47039,32.31%, 64.79%,32.47,2.7399999999999998%, 2.71%,a50652
47041,23.22%, 60.66%,37.440000000000005,1.9%,0,9a045f
47043,15.92%, 56.55%,40.63,2.82%, 2.82%,900767
47045,55.91%, 75.94%,20.03,4.029999999999999%, 4.02%,c10a33
47047,21.91%, 59.75%,37.83,2.42%, 2.42%,980660
47049,52.19%, 75.50%,23.310000000000002,1.19%,0,c0033b
47051,17.24%, 57.51%,40.27,2.22%, 2.22%,920566
47053,45.03%, 71.05%,26.010000000000005,2.94%, 2.93%,b50742
47055,20.57%, 57.69%,37.120000000000005,5.1899999999999995%, 5.17%,930d5e
47057,54.24%, 76.54%,22.299999999999997,1.16%,0,c30238
47059,55.14%, 76.89%,21.75,1.36%,0,c40337
47061,14.34%, 54.49%,40.16,5.35%, 5.35%,8a0d66
47063,54.34%, 76.39%,22.040000000000006,1.57%,0,c20438
47065,45.67%, 70.62%,24.94999999999999,4.43%, 4.43%,b40b3f
47067,63.91%, 81.59%,17.689999999999998,0.72%,0,d0012d
47069,36.72%, 66.00%,29.269999999999996,4.73%, 3.46%,a80c4a
47071,55.45%, 76.29%,20.83,2.88%, 2.88%,c20735
47073,48.10%, 72.31%,24.200000000000003,3.4899999999999998%, 3.46%,b8083d
47075,22.03%, 59.45%,37.43,3.12%, 3.12%,97075f
47077,57.74%, 77.64%,19.900000000000006,2.46%, 2.46%,c50632
47079,25.21%, 60.61%,35.39,4.0%, 3.97%,9a0a5a
47081,15.87%, 56.06%,40.19,3.75%, 3.75%,8e0966
47083,4.06%, 46.38%,50.43,3.19%, 3.19%,760880
47085,6.69%, 52.17%,45.48,2.35%, 2.35%,850573
47087,6.20%, 45.98%,52.190000000000005,1.83%,0,750485
47089,61.88%, 80.26%,18.39,1.35%,0,cc032e
47091,75.42%, 87.08%,11.650000000000006,1.27%,0,de031d
47093,44.95%, 71.56%,26.599999999999994,1.84%,0,b60443
47095,34.99%, 65.69%,30.700000000000003,3.61%, 3.55%,a7094e
47097,32.69%, 64.40%,31.709999999999994,3.89%, 3.89%,a40950
47099,38.11%, 67.90%,29.78,2.32%, 2.31%,ad054b
47101,3.65%, 46.98%,50.620000000000005,2.4%, 2.40%,770681
47103,26.49%, 61.84%,35.36,2.8%, 2.80%,9d075a
47105,52.63%, 75.12%,22.5,2.38%, 2.38%,bf0639
47107,43.58%, 70.56%,26.980000000000004,2.46%, 2.46%,b30644
47109,48.54%, 73.23%,24.700000000000003,2.07%, 2.07%,ba053e
47111,54.14%, 75.67%,21.519999999999996,2.81%, 2.74%,c00736
47113,48.01%, 72.31%,24.299999999999997,3.3899999999999997%, 3.11%,b8083d
47115,30.52%, 63.56%,33.03,3.41%, 3.41%,a20854
47117,24.37%, 59.23%,34.85000000000001,5.92%, 5.85%,970f58
47119,36.95%, 66.28%,29.340000000000003,4.38%, 4.34%,a90b4a
47121,31.38%, 64.34%,32.97,2.69%, 2.69%,a40654
47123,32.28%, 65.52%,33.24000000000001,1.24%,0,a70354
47125,15.45%, 56.40%,40.95,2.65%, 2.61%,8f0668
47127,25.30%, 61.04%,35.75,3.21%, 3.21%,9b085b
47129,39.08%, 68.35%,29.27000000000001,2.38%, 2.38%,ae064a
47131,43.15%, 70.36%,27.209999999999994,2.43%, 2.43%,b30645
47133,10.41%, 54.17%,43.769999999999996,2.06%, 2.06%,8a056f
47135,1.98%, 48.10%,50.08,1.82%,0,7a047f
47137,45.28%, 72.23%,26.939999999999998,0.83%,0,b80244
47139,22.64%, 60.58%,37.940000000000005,1.48%,0,9a0360
47141,23.00%, 60.39%,37.38,2.23%, 2.23%,99055f
47143,47.74%, 72.50%,24.760000000000005,2.74%, 2.74%,b8063f
47145,42.57%, 70.10%,27.53,2.37%, 2.37%,b20646
47147,16.08%, 56.43%,40.34,3.23%, 3.23%,8f0866
47149,31.02%, 64.12%,33.099999999999994,2.78%, 2.77%,a30754
47151,59.85%, 79.24%,19.39,1.37%,0,ca0331
47153,33.28%, 64.58%,31.290000000000006,4.13%, 4.13%,a40a4f
47155,74.60%, 86.38%,11.77000000000001,1.85%,0,dc041e
47157,32.61%, 65.32%,32.71000000000001,1.97%,0,a60553
47159,17.31%, 56.84%,39.519999999999996,3.64%, 3.64%,900964
47161,15.92%, 40.83%,56.74,2.43%, 2.43%,680690
47163,45.66%, 71.64%,25.980000000000004,2.38%, 2.14%,b60642
47165,35.79%, 66.11%,30.320000000000007,3.57%, 3.55%,a8094d
47167,47.61%, 71.52%,23.91000000000001,4.569999999999999%, 4.56%,b60b3c
47169,10.08%, 53.90%,43.82,2.28%, 2.28%,89056f
47171,64.10%, 81.35%,17.24000000000001,1.41%,0,cf032b
47173,53.70%, 76.26%,22.549999999999997,1.19%,0,c20339
47175,25.95%, 61.61%,35.650000000000006,2.74%, 2.74%,9d065a
47177,24.55%, 60.49%,35.92999999999999,3.58%, 3.56%,9a095b
47179,52.01%, 74.79%,22.789999999999992,2.42%, 2.40%,be063a
47181,61.26%, 79.79%,18.529999999999987,1.68%,0,cb042f
47183,46.65%, 71.48%,24.819999999999993,3.7%, 3.70%,b6093f
47185,23.07%, 60.42%,37.35,2.23%, 2.23%,9a055f
47187,46.76%, 71.53%,24.760000000000005,3.71%, 3.71%,b6093f
47189,34.38%, 65.77%,31.400000000000006,2.83%, 2.81%,a70750
48001,44.55%, 72.24%,27.690000000000012,0.07%,0,b80046
48003,58.55%, 79.00%,20.459999999999994,0.54%,0,c90134
48005,39.08%, 69.04%,29.959999999999994,1.0%,0,b0024c
48007,41.28%, 70.48%,29.209999999999994,0.31%,0,b3004a
